罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,多摩中央,桜ケ丘駅前交番,132241,東京都,多摩市,関戸４丁目,2020-12-18,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩中央,永山駅前交番,132241,東京都,多摩市,永山３丁目,2020-07-19,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合２丁目,2020-08-20,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2020-04-15,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩中央,大丸交番,132250,東京都,稲城市,東長沼,2020-06-23,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2020-10-07,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2020-11-21,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,多摩中央,連光寺駐在所,132241,東京都,多摩市,連光寺２丁目,2020-07-09,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東大和,けやき通交番,132209,東京都,東大和市,狭山５丁目,2020-05-06,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,けやき通交番,132209,東京都,東大和市,仲原３丁目,2020-09-30,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,南街交番,132209,東京都,東大和市,南街２丁目,2020-04-20,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,高木３丁目,2020-06-27,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,中央２丁目,2020-11-24,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-11-07,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-11-09,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-11-10,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-11-11,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,榎３丁目,2020-05-31,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,神明３丁目,2020-10-10,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,中央２丁目,2020-03-02,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,本町１丁目,2020-04-22,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,本町３丁目,2020-05-31,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,残堀４丁目,2020-01-25,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東大和,高木駐在所,132209,東京都,東大和市,狭山３丁目,2020-09-10,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,桜が丘３丁目,2020-03-13,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,桜が丘３丁目,2020-10-02,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,桜が丘４丁目,2020-08-05,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,青梅,東青梅駅前交番,132055,東京都,青梅市,東青梅６丁目,2019-12-31,00,道路上,その他,施錠せず,あり
窃盗,車上ねらい,青梅,河辺駐在所,132055,東京都,青梅市,河辺町１丁目,2020-02-22,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,青梅,大門駐在所,132055,東京都,青梅市,大門１丁目,2020-06-10,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,青梅,新町交番,132055,東京都,青梅市,新町１丁目,2020-04-20,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,青梅,新町交番,132055,東京都,青梅市,新町７丁目,2020-03-29,19,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,青梅,新町交番,132055,東京都,青梅市,新町８丁目,2020-06-16,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青梅,新町交番,132055,東京都,青梅市,新町８丁目,2020-08-12,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青梅,今井駐在所,132055,東京都,青梅市,今井１丁目,2020-06-16,01,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青梅,今井駐在所,132055,東京都,青梅市,今井２丁目,2020-07-22,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,青梅,河辺駅前交番,132055,東京都,青梅市,師岡町２丁目,2020-08-05,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,五日市,2018-07-01,00,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,五日市,2018-07-01,00,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,五日市,2020-04-23,23,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2020-06-07,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,平井駐在所,133051,東京都,日の出町,大字平井,2020-04-19,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,五日市,平井駐在所,133051,東京都,日の出町,大字平井,2020-09-11,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平１丁目,2020-08-29,22,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,大字福生,2020-03-07,07,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,本町,2020-04-04,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,本町,2020-06-20,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,本町,2020-07-30,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,武蔵野台２丁目,2020-06-24,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字福生,2020-01-17,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字福生,2020-03-28,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字福生,2020-04-06,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,内出交番,132187,東京都,福生市,大字熊川,2020-04-16,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,上福生駐在所,132187,東京都,福生市,大字福生,2020-05-05,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,長岡駐在所,133035,東京都,瑞穂町,大字長岡長谷部,2019-03-01,不明,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字高根,2020-03-09,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字高根,2020-07-22,12,その他,その他,施錠せず,なし
窃盗,車上ねらい,福生,羽村西駐在所,132276,東京都,羽村市,羽加美２丁目,2020-10-27,19,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽村西駐在所,132276,東京都,羽村市,羽加美４丁目,2020-05-05,14,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,羽村西駐在所,132276,東京都,羽村市,羽西２丁目,2020-10-02,17,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽駐在所,132276,東京都,羽村市,羽中４丁目,2020-02-11,21,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽駐在所,132276,東京都,羽村市,羽中４丁目,2020-11-10,21,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台４丁目,2020-01-01,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,福生,野辺駐在所,132284,東京都,あきる野市,切欠,2020-11-08,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,二宮駐在所,132284,東京都,あきる野市,二宮,2020-02-09,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,菅生駐在所,132284,東京都,あきる野市,草花,2020-05-22,15,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,菅生駐在所,132284,東京都,あきる野市,菅生,2020-09-02,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,下代継,2020-05-03,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,下代継,2020-08-05,15,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,八王子,,132012,東京都,八王子市,元八王子町２丁目,2020-05-08,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,,132012,東京都,八王子市,横山町,2020-01-20,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,千人町２丁目,2020-02-10,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,千人町２丁目,2020-07-02,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,台町４丁目,2020-07-11,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町２丁目,2020-04-08,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町３丁目,2020-06-02,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町４丁目,2020-04-12,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,中野上町４丁目,2020-07-24,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,緑町,2020-04-21,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町２丁目,2020-05-10,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町４丁目,2020-04-17,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町４丁目,2020-05-08,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町４丁目,2020-08-30,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,万町,2020-10-05,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2020-10-27,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2020-11-14,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,東町,2020-08-14,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,南新町,2020-05-04,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町６丁目,2020-03-12,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町７丁目,2020-09-01,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王２丁目,2020-01-13,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,犬目町,2020-06-01,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2020-07-30,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2020-11-29,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2020-06-01,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-02-21,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-02-21,15,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-05-25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-06-01,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-06-20,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-07-14,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2020-07-20,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,上川口駐在所,132012,東京都,八王子市,高月町,2020-01-04,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,八王子,宮下駐在所,132012,東京都,八王子市,戸吹町,2020-11-06,06,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,丹木駐在所,132012,東京都,八王子市,左入町,2020-08-02,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,丹木駐在所,132012,東京都,八王子市,滝山町２丁目,2020-04-23,00,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,高倉町,2019-11-04,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,高倉町,2020-05-23,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,高倉町,2020-06-20,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,久保山駐在所,132012,東京都,八王子市,久保山町２丁目,2020-08-15,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田５丁目,2020-10-25,01,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2020-03-03,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2020-11-13,03,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2020-02-28,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2020-09-20,03,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,山崎町,2020-11-03,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,森野３丁目,2020-08-20,02,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,森野４丁目,2020-05-12,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,森野６丁目,2020-08-08,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田３丁目,2020-10-11,01,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2020-06-03,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2020-07-15,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2020-09-08,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2020-11-08,01,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2020-11-15,05,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田６丁目,2020-11-17,05,道路上,その他,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,金森６丁目,2020-02-07,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間８丁目,2020-04-30,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,成瀬駐在所,132098,東京都,町田市,成瀬１丁目,2020-06-11,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,玉川学園駐在所,132098,東京都,町田市,玉川学園２丁目,2020-01-24,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2020-10-23,03,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,真光寺駐在所,132098,東京都,町田市,真光寺２丁目,2020-04-01,05,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,真光寺駐在所,132098,東京都,町田市,真光寺３丁目,2020-06-08,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2020-05-12,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,小野路駐在所,132098,東京都,町田市,小野路町,2020-01-10,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,図師駐在所,132098,東京都,町田市,図師町,2020-12-15,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-05-18,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-10-27,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-11-11,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-11-13,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2020-01-25,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2020-03-21,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2020-05-25,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2020-10-02,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬１丁目,2020-05-21,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,西成瀬１丁目,2020-09-17,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,三輪駐在所,132098,東京都,町田市,三輪緑山４丁目,2020-12-12,09,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-12-10,23,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,木曽西１丁目,2019-04-12,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,東豊田３丁目,2020-01-11,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平６丁目,2020-03-28,04,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平７丁目,2020-05-15,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,日野,日野橋駐在所,132128,東京都,日野市,大字日野,2020-09-30,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2020-12-23,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,程久保８丁目,2020-04-14,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,三沢３丁目,2020-03-25,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,百草園交番,132128,東京都,日野市,落川,2020-08-26,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,上川原町２丁目,2020-01-06,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,中神駐在所,132071,東京都,昭島市,福島町,2020-01-18,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,昭島,中神駐在所,132071,東京都,昭島市,宮沢町,2020-02-21,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,中神駐在所,132071,東京都,昭島市,宮沢町,2020-06-27,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,中神町１丁目,2020-06-11,08,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,中神町２丁目,2020-05-11,不明,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,中神町３丁目,2020-01-11,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,拝島駐在所,132071,東京都,昭島市,田中町２丁目,2020-09-28,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,拝島駐在所,132071,東京都,昭島市,緑町３丁目,2020-03-20,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,緑町５丁目,2020-05-22,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,緑町５丁目,2020-05-25,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,つつじが丘駐在所,132071,東京都,昭島市,つつじが丘３丁目,2020-03-13,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,拝島駅前交番,132071,東京都,昭島市,松原町３丁目,2020-07-04,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,拝島駅前交番,132071,東京都,昭島市,松原町４丁目,2020-01-26,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,国立駅前交番,132152,東京都,国立市,西２丁目,2020-08-05,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,錦町交番,132021,東京都,立川市,錦町１丁目,2020-08-19,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,錦町交番,132021,東京都,立川市,羽衣町１丁目,2020-03-20,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,錦町６丁目,2020-05-11,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,錦町６丁目,2020-05-27,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,錦町６丁目,2020-06-22,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町２丁目,2020-08-06,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町３丁目,2020-05-07,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,錦町１丁目,2020-07-21,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,富士塚交番,132021,東京都,立川市,富士見町４丁目,2018-05-11,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2020-08-03,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-12-29,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2020-01-15,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2020-04-11,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2020-05-29,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2020-05-29,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,高松町３丁目,2020-04-18,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
