罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,落合４丁目,2017-12-22,13,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,落合４丁目,2018-02-23,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,落合４丁目,2018-10-13,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,落合４丁目,2018-12-21,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,貝取４丁目,2017-12-28,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,貝取４丁目,2018-10-29,23,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,貝取５丁目,2018-03-29,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,貝取交番,132241,東京都,多摩市,貝取５丁目,2018-10-23,11,その他,ナンバープレート
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合１丁目,2018-06-04,08,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合４丁目,2018-06-29,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合５丁目,2017-12-16,14,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合５丁目,2018-06-07,18,４階建て以上共同住宅,なし
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2018-02-06,08,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2018-02-14,08,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2018-10-03,12,その他,ナンバープレート
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,東長沼,2018-10-08,09,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2018-04-01,09,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2018-04-17,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2018-05-01,15,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,平尾交番,132250,東京都,稲城市,平尾２丁目,2018-01-31,21,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,平尾交番,132250,東京都,稲城市,平尾３丁目,2018-04-16,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,和田駐在所,132241,東京都,多摩市,和田,2018-07-20,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,多摩中央,北貝取駐在所,132241,東京都,多摩市,豊ケ丘２丁目,2017-06-23,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,聖ケ丘駐在所,132241,東京都,多摩市,聖ケ丘１丁目,2018-08-08,10,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,多摩中央,落合六丁目駐在所,132241,東京都,多摩市,落合６丁目,2018-01-19,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,落合六丁目駐在所,132241,東京都,多摩市,落合６丁目,2018-02-06,09,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,落合六丁目駐在所,132241,東京都,多摩市,落合６丁目,2018-05-28,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,連光寺駐在所,132241,東京都,多摩市,連光寺３丁目,2018-01-14,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,百村駐在所,132250,東京都,稲城市,百村,2018-01-26,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台６丁目,2018-03-09,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台６丁目,2018-06-15,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台６丁目,2018-07-03,23,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台６丁目,2018-09-06,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩中央,長峰駐在所,132250,東京都,稲城市,長峰３丁目,2018-06-15,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,向陽台４丁目,2018-11-16,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,長峰３丁目,2018-05-01,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台１丁目,2018-11-22,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台２丁目,2018-11-13,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台４丁目,2018-07-08,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台４丁目,2018-10-07,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台４丁目,2018-10-21,18,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,唐木田駅前駐在所,132241,東京都,多摩市,鶴牧２丁目,2018-02-09,13,駐車（輪）場,その他
窃盗,部品ねらい,東大和,けやき通交番,132209,東京都,東大和市,清原１丁目,2018-07-20,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,東大和,けやき通交番,132209,東京都,東大和市,清原３丁目,2017-12-30,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,けやき通交番,132209,東京都,東大和市,清原３丁目,2018-06-20,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,けやき通交番,132209,東京都,東大和市,清原３丁目,2018-07-28,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,桜が丘１丁目,2017-12-30,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,桜が丘１丁目,2018-12-20,07,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,南街１丁目,2018-06-20,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,南街１丁目,2018-06-22,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,向原３丁目,2018-06-30,16,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-08-08,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-10-02,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-11-15,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,奈良橋交番,132209,東京都,東大和市,仲原４丁目,2017-12-29,14,駐車（輪）場,その他
窃盗,部品ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2018-01-02,11,駐車（輪）場,その他
窃盗,部品ねらい,東大和,村山交番,132233,東京都,武蔵村山市,大南１丁目,2018-06-19,08,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2015-08-01,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2018-05-15,16,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,三ツ藤１丁目,2018-04-01,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,中藤５丁目,2018-08-06,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,中央１丁目,2018-06-09,04,一戸建住宅,その他
窃盗,部品ねらい,東大和,中藤交番,132233,東京都,武蔵村山市,本町２丁目,2018-02-25,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,三ツ藤３丁目,2018-01-18,21,一戸建住宅,その他
窃盗,部品ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,岸１丁目,2018-03-17,00,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,中原２丁目,2018-04-21,18,その他,ナンバープレート
窃盗,部品ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,桜が丘２丁目,2018-05-01,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,青梅,東青梅駅前交番,132055,東京都,青梅市,根ヶ布１丁目,2018-09-29,02,その他,ナンバープレート
窃盗,部品ねらい,青梅,東青梅駅前交番,132055,東京都,青梅市,東青梅２丁目,2018-01-01,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,青梅,東青梅駅前交番,132055,東京都,青梅市,東青梅５丁目,2018-10-10,14,駐車（輪）場,その他
窃盗,部品ねらい,青梅,下長淵駐在所,132055,東京都,青梅市,長淵３丁目,2018-05-25,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,青梅,大門駐在所,132055,東京都,青梅市,野上町２丁目,2018-05-06,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,青梅,今寺駐在所,132055,東京都,青梅市,木野下１丁目,2018-10-06,18,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,新町３丁目,2018-01-24,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,新町６丁目,2018-01-15,16,その他,ナンバープレート
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,新町６丁目,2018-01-23,17,駐車（輪）場,その他
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,新町６丁目,2018-09-10,20,その他,ナンバープレート
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,新町９丁目,2018-03-31,15,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,青梅,新町交番,132055,東京都,青梅市,野上町３丁目,2018-03-28,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,青梅,今井駐在所,132055,東京都,青梅市,今井１丁目,2018-11-12,23,駐車（輪）場,その他
窃盗,部品ねらい,青梅,小曽木駐在所,132055,東京都,青梅市,富岡１丁目,2017-08-11,不明,その他,ナンバープレート
窃盗,部品ねらい,青梅,畑中駐在所,132055,東京都,青梅市,畑中１丁目,2018-09-27,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青梅,河辺駅前交番,132055,東京都,青梅市,河辺町１０丁目,2018-02-05,16,その他,その他
窃盗,部品ねらい,青梅,河辺駅前交番,132055,東京都,青梅市,東青梅４丁目,2018-08-30,13,駐車（輪）場,その他
窃盗,部品ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2017-10-17,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2018-06-15,06,駐車（輪）場,その他
窃盗,部品ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平１丁目,2016-08-01,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平４丁目,2018-05-19,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,福生,福生駅前交番,132187,東京都,福生市,武蔵野台１丁目,2018-03-16,13,４階建て以上共同住宅,その他
窃盗,部品ねらい,福生,内出交番,132187,東京都,福生市,大字熊川,2018-08-17,19,道路上,タイヤ・ホイール
窃盗,部品ねらい,福生,箱根ケ崎駐在所,133035,東京都,瑞穂町,大字武蔵,2018-03-31,16,その他,ナンバープレート
窃盗,部品ねらい,福生,石畑駐在所,133035,東京都,瑞穂町,大字殿ケ谷,2018-05-29,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字駒形富士山,2018-01-18,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字駒形富士山,2018-01-27,20,その他,タイヤ・ホイール
窃盗,部品ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字高根,2018-03-30,14,駐車（輪）場,その他
窃盗,部品ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字富士山栗原新田,2018-02-14,06,その他,その他
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野１丁目,2018-01-01,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野１丁目,2018-01-19,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野１丁目,2018-08-16,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野１丁目,2018-09-17,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野３丁目,2018-06-20,19,その他,その他
窃盗,部品ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野３丁目,2018-10-22,20,その他,その他
窃盗,部品ねらい,福生,羽村西駐在所,132276,東京都,羽村市,羽加美２丁目,2018-07-04,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,福生,神明台交番,132276,東京都,羽村市,神明台１丁目,2018-01-06,00,駐車（輪）場,その他
窃盗,部品ねらい,福生,羽村駅前交番,132276,東京都,羽村市,栄町２丁目,2018-05-02,19,その他,その他
窃盗,部品ねらい,福生,羽村駅前交番,132276,東京都,羽村市,玉川２丁目,2018-05-04,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,福生,羽村駅前交番,132276,東京都,羽村市,羽東１丁目,2018-07-09,07,駐車（輪）場,その他
窃盗,部品ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘５丁目,2018-09-28,07,駐車（輪）場,その他
窃盗,部品ねらい,福生,二宮駐在所,132284,東京都,あきる野市,草花,2018-09-05,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,福生,二宮駐在所,132284,東京都,あきる野市,野辺,2018-05-13,14,駐車（輪）場,その他
窃盗,部品ねらい,福生,渕上駐在所,132284,東京都,あきる野市,上代継,2018-04-17,06,駐車（輪）場,その他
窃盗,部品ねらい,福生,小作駅前交番,132276,東京都,羽村市,栄町２丁目,2018-10-25,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台２丁目,2018-05-05,11,駐車（輪）場,その他
窃盗,部品ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,秋川６丁目,2018-04-22,12,駐車（輪）場,その他
窃盗,部品ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,秋留５丁目,2018-01-09,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,大字箱根ケ崎,2018-10-03,16,駐車（輪）場,その他
窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎西松原,2016-03-01,不明,一戸建住宅,ナンバープレート
窃盗,部品ねらい,八王子,追分交番,132012,東京都,八王子市,小門町,2018-10-01,07,一戸建住宅,ナンバープレート
窃盗,部品ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町４丁目,2018-06-12,08,駐車（輪）場,その他
窃盗,部品ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町３丁目,2018-08-24,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町１丁目,2018-11-19,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町４丁目,2018-11-19,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町１丁目,2018-01-11,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町１丁目,2018-10-27,17,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,八王子,安戸駐在所,132012,東京都,八王子市,暁町１丁目,2018-01-05,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王３丁目,2018-10-28,13,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,八王子,犬目交番,132012,東京都,八王子市,中野町,2018-12-06,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-04-13,17,駐車（輪）場,その他
窃盗,部品ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-10-06,18,駐車（輪）場,その他
窃盗,部品ねらい,八王子,北八王子交番,132012,東京都,八王子市,高倉町,2018-09-08,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,八王子,左入町駐在所,132012,東京都,八王子市,谷野町,2018-11-25,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,八王子,左入町駐在所,132012,東京都,八王子市,谷野町,2018-11-30,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,八王子,左入町駐在所,132012,東京都,八王子市,みつい台２丁目,2018-07-03,17,その他,ナンバープレート
窃盗,部品ねらい,八王子,左入町駐在所,132012,東京都,八王子市,みつい台２丁目,2018-09-29,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,八王子,左入町駐在所,132012,東京都,八王子市,みつい台２丁目,2018-12-23,12,一戸建住宅,ナンバープレート
窃盗,部品ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2018-08-09,08,駐車（輪）場,その他
窃盗,部品ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-02-03,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-04-20,18,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,町田,町田駅前交番,132098,東京都,町田市,森野２丁目,2018-08-20,19,駐車（輪）場,その他
窃盗,部品ねらい,町田,中町交番,132098,東京都,町田市,中町２丁目,2018-05-06,09,駐車（輪）場,その他
窃盗,部品ねらい,町田,中町交番,132098,東京都,町田市,中町２丁目,2018-12-15,16,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,中町交番,132098,東京都,町田市,森野６丁目,2018-04-17,01,駐車（輪）場,その他
窃盗,部品ねらい,町田,原町田交番,132098,東京都,町田市,成瀬７丁目,不明,不明,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,森野交番,132098,東京都,町田市,森野４丁目,2018-02-21,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,森野交番,132098,東京都,町田市,森野４丁目,2018-03-01,01,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,金森交番,132098,東京都,町田市,金森２丁目,2018-01-14,10,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,金森交番,132098,東京都,町田市,金森７丁目,2018-06-01,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,金森交番,132098,東京都,町田市,金森７丁目,2018-11-10,19,駐車（輪）場,なし
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,小川６丁目,2018-10-09,10,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,小川６丁目,2018-12-13,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,金森５丁目,2018-08-12,09,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2018-04-11,17,その他,ナンバープレート
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間６丁目,2018-03-29,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,南町田１丁目,2018-02-01,02,駐車（輪）場,その他
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,南町田２丁目,2018-02-16,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,町田,鶴間交番,132098,東京都,町田市,南町田２丁目,2018-04-06,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,成瀬駐在所,132098,東京都,町田市,成瀬７丁目,2018-12-15,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,成瀬駐在所,132098,東京都,町田市,成瀬８丁目,2018-02-09,21,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,町田,成瀬駐在所,132098,東京都,町田市,西成瀬１丁目,2018-08-08,20,駐車（輪）場,その他
窃盗,部品ねらい,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2018-05-10,10,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,町田,玉川学園駐在所,132098,東京都,町田市,玉川学園２丁目,2018-07-26,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,玉林台駐在所,132098,東京都,町田市,玉川学園１丁目,2018-09-22,17,一戸建住宅,その他
窃盗,部品ねらい,町田,本町田交番,132098,東京都,町田市,旭町３丁目,2018-06-15,18,駐車（輪）場,その他
窃盗,部品ねらい,町田,本町田交番,132098,東京都,町田市,本町田,2018-10-28,07,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,本町田交番,132098,東京都,町田市,本町田,2018-11-02,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷１丁目,2018-07-20,06,駐車（輪）場,その他
窃盗,部品ねらい,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2018-05-27,00,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,真光寺駐在所,132098,東京都,町田市,広袴町,2018-09-11,21,一戸建住宅,その他
窃盗,部品ねらい,町田,真光寺駐在所,132098,東京都,町田市,真光寺３丁目,2018-11-07,14,その他,その他
窃盗,部品ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2018-12-19,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,小野路駐在所,132098,東京都,町田市,小野路町,2018-02-17,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,町田,小野路駐在所,132098,東京都,町田市,小野路町,2018-07-29,08,駐車（輪）場,その他
窃盗,部品ねらい,町田,図師駐在所,132098,東京都,町田市,図師町,2018-03-19,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2018-03-11,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2018-05-19,23,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2018-10-17,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2018-11-09,07,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2018-11-13,07,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2018-06-08,15,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2018-09-22,19,駐車（輪）場,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東２丁目,2018-03-13,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-01-12,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-03-11,08,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2018-06-13,16,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,町田,小山田駐在所,132098,東京都,町田市,下小山田町,2018-11-13,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,鶴川交番,132098,東京都,町田市,鶴川４丁目,2018-01-24,15,道路上,その他
窃盗,部品ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2018-02-23,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2018-08-29,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2018-12-16,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,町田,藤の台団地交番,132098,東京都,町田市,金井町,2018-12-07,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,藤の台団地交番,132098,東京都,町田市,本町田,2018-07-18,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,町田,藤の台団地交番,132098,東京都,町田市,本町田,2018-11-10,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,藤の台団地交番,132098,東京都,町田市,金井２丁目,2018-08-01,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,町田,藤の台団地交番,132098,東京都,町田市,金井５丁目,2018-08-28,18,一戸建住宅,その他
窃盗,部品ねらい,町田,成瀬台駐在所,132098,東京都,町田市,成瀬台１丁目,2018-07-16,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,町田,成瀬駅前交番,132098,東京都,町田市,成瀬が丘３丁目,2018-11-09,07,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,町田,忠生駐在所,132098,東京都,町田市,忠生３丁目,2018-01-29,01,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,町田,忠生駐在所,132098,東京都,町田市,忠生３丁目,2018-07-03,11,駐車（輪）場,その他
窃盗,部品ねらい,町田,忠生駐在所,132098,東京都,町田市,忠生４丁目,2018-11-27,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,町田,三輪駐在所,132098,東京都,町田市,三輪町,2018-01-10,20,駐車（輪）場,タイヤ・ホイール
