罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,五日市,留原駐在所,132284,東京都,あきる野市,留原,2019-11-21,17,道路上,施錠せず,あり
窃盗,車上ねらい,五日市,伊奈駐在所,132284,東京都,あきる野市,伊奈,2018-08-01,00,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,五日市,山田駐在所,132284,東京都,あきる野市,上ノ台,2019-11-14,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,五日市,山田駐在所,132284,東京都,あきる野市,山田,2019-03-02,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,山田駐在所,132284,東京都,あきる野市,山田,2019-06-01,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,五日市,小宮駐在所,132284,東京都,あきる野市,乙津,2019-02-24,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,平井駐在所,133051,東京都,日の出町,大字平井,2019-03-06,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,五日市,平井駐在所,133051,東京都,日の出町,大字平井,2019-05-29,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,大字福生,2019-04-20,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,本町,2019-02-04,17,その他,施錠せず,なし
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,武蔵野台２丁目,2019-06-24,07,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字福生,2019-05-07,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,内出交番,132187,東京都,福生市,大字熊川,2019-08-26,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,中福生駐在所,132187,東京都,福生市,大字福生,2018-01-11,02,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,福生,中福生駐在所,132187,東京都,福生市,大字福生,2018-02-11,03,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,福生,中福生駐在所,132187,東京都,福生市,大字福生,2018-03-11,02,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,福生,中福生駐在所,132187,東京都,福生市,大字福生,2018-04-01,01,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,福生,中福生駐在所,132187,東京都,福生市,大字福生,2018-05-11,02,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,福生,箱根ケ崎駐在所,133035,東京都,瑞穂町,大字武蔵,2019-07-29,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,石畑駐在所,133035,東京都,瑞穂町,大字殿ケ谷,2019-06-25,08,道路上,施錠せず,あり
窃盗,車上ねらい,福生,長岡駐在所,133035,東京都,瑞穂町,大字長岡長谷部,2019-06-15,22,その他,施錠せず,なし
窃盗,車上ねらい,福生,長岡駐在所,133035,東京都,瑞穂町,大字箱根ケ崎,2019-05-31,22,その他,施錠せず,なし
窃盗,車上ねらい,福生,元狭山駐在所,133035,東京都,瑞穂町,大字富士山栗原新田,2019-12-10,13,その他,施錠せず,なし
窃盗,車上ねらい,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野３丁目,2019-07-17,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台２丁目,2019-07-14,13,その他,施錠せず,なし
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台４丁目,2019-04-17,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台４丁目,2019-04-30,21,その他,施錠せず,なし
窃盗,車上ねらい,福生,羽村駅前交番,132276,東京都,羽村市,五ノ神３丁目,2019-01-23,00,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,福生,二宮駐在所,132284,東京都,あきる野市,二宮,2019-06-13,09,その他,施錠せず,あり
窃盗,車上ねらい,福生,二宮駐在所,132284,東京都,あきる野市,二宮,2019-07-11,19,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,福生,草花駐在所,132284,東京都,あきる野市,草花,2019-01-21,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,栄町１丁目,2019-02-16,05,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,栄町２丁目,2019-06-17,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,羽加美１丁目,2019-08-24,20,その他,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台１丁目,2019-01-18,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台１丁目,2019-07-03,08,道路上,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台１丁目,2019-07-21,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台２丁目,2019-03-02,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,五ノ神駐在所,132276,東京都,羽村市,五ノ神２丁目,2019-08-24,21,道路上,施錠せず,あり
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,秋川１丁目,2019-03-02,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎東松原,2019-07-25,11,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,八王子,,132012,東京都,八王子市,並木町,2019-08-01,05,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,台町４丁目,2019-07-16,15,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,台町４丁目,2019-09-27,08,その他,施錠せず,なし
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,台町４丁目,2019-10-07,06,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,追分町,2019-12-16,16,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,小門町,2019-09-29,15,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,八幡町,2019-09-16,18,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町３丁目,2019-01-15,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町３丁目,2019-07-06,19,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,追分交番,132012,東京都,八王子市,元本郷町４丁目,2019-07-10,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,中野上町４丁目,2019-03-06,05,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,中野上町４丁目,2019-08-11,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,平岡町,2019-01-24,13,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,平岡町,2019-09-20,11,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,本郷町,2019-10-17,10,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,上野町,2019-09-09,19,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,上野町,2019-09-13,10,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,台町３丁目,2019-05-18,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,台町４丁目,2019-06-24,18,その他,施錠せず,なし
窃盗,車上ねらい,八王子,富士森交番,132012,東京都,八王子市,緑町,2019-01-06,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,旭町,2019-05-02,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町１丁目,2019-10-14,12,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町２丁目,2019-01-10,14,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町２丁目,2019-07-11,09,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,寺町,2019-09-20,13,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,明神町１丁目,2019-01-28,14,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,万町,2019-11-20,14,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2019-02-04,07,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2019-06-27,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2019-09-17,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2019-10-11,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,寺町,2019-04-19,10,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,中町,2019-09-25,09,その他,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,中町,2019-10-26,21,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町３丁目,2019-11-06,12,その他,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町４丁目,2019-08-14,14,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,元横山町２丁目,2019-06-07,17,その他,施錠せず,なし
窃盗,車上ねらい,八王子,元横山交番,132012,東京都,八王子市,大横町,2019-11-01,19,その他,施錠せず,あり
窃盗,車上ねらい,八王子,元横山交番,132012,東京都,八王子市,本町,2019-03-11,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,元横山交番,132012,東京都,八王子市,元横山町３丁目,2019-07-13,09,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町１丁目,2019-02-17,13,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町１丁目,2019-09-08,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町５丁目,2019-06-20,13,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町６丁目,2019-09-17,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町６丁目,2019-10-08,16,その他,施錠せず,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町７丁目,2019-06-26,11,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王１丁目,2018-10-31,11,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,明神町４丁目,2019-06-29,15,道路上,施錠せず,なし
窃盗,車上ねらい,八王子,小宮町駐在所,132012,東京都,八王子市,石川町,2018-11-19,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,小宮町駐在所,132012,東京都,八王子市,小宮町,2019-04-27,19,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,犬目町,2019-02-24,14,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,中野町,2019-06-21,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2019-04-11,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2019-05-04,12,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2019-11-19,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2019-01-07,08,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2019-03-24,14,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2019-08-29,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2019-09-23,22,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2019-11-08,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,上川口駐在所,132012,東京都,八王子市,上川町,2019-11-25,22,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,八王子,宮下駐在所,132012,東京都,八王子市,戸吹町,2019-02-13,09,その他,施錠せず,なし
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,石川町,2019-04-08,12,道路上,施錠せず,あり
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,石川町,2019-06-25,10,その他,施錠せず,あり
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,大谷町,2018-12-30,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2019-03-15,12,道路上,施錠せず,あり
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野６丁目,2019-04-06,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,旭町１丁目,2019-03-06,14,その他,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,中町１丁目,2019-10-09,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,鶴間５丁目,2019-05-31,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田１丁目,2019-02-04,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2019-11-16,07,道路上,施錠せず,あり
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森東４丁目,2019-03-26,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2019-12-23,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間５丁目,2019-12-21,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,南町田２丁目,2019-11-05,13,道路上,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駐在所,132098,東京都,町田市,成瀬７丁目,2019-01-29,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,本町田交番,132098,東京都,町田市,本町田,2019-03-16,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2019-02-23,21,その他,施錠せず,あり
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-11-17,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,小野路駐在所,132098,東京都,町田市,小野路町,2019-12-20,04,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,本町田,2019-10-12,09,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,金森東３丁目,2019-01-17,07,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,町田,常盤駐在所,132098,東京都,町田市,常盤町,2019-04-12,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,町田,常盤駐在所,132098,東京都,町田市,常盤町,2019-10-21,02,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,町田,常盤駐在所,132098,東京都,町田市,矢部町,2019-03-21,10,その他,施錠せず,あり
窃盗,車上ねらい,町田,小山田駐在所,132098,東京都,町田市,下小山田町,2019-04-28,08,その他,施錠せず,あり
窃盗,車上ねらい,町田,つくし野駅前交番,132098,東京都,町田市,小川１丁目,2019-09-24,19,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,町田,つくし野駅前交番,132098,東京都,町田市,つくし野３丁目,2019-01-05,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2019-10-11,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,小川２丁目,2019-01-12,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬１丁目,2019-09-10,12,道路上,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬１丁目,2019-10-03,10,その他,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,成瀬が丘３丁目,2019-12-28,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,忠生駐在所,132098,東京都,町田市,忠生４丁目,2019-10-11,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂２丁目,2019-05-28,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂２丁目,2019-11-29,11,その他,施錠せず,なし
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂７丁目,2019-04-24,22,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,上小山田町,2019-01-27,14,その他,施錠せず,あり
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,山崎町,2019-11-28,08,道路上,施錠せず,なし
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,木曽西２丁目,2019-09-09,21,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,根岸１丁目,2019-09-17,16,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,根岸２丁目,2019-01-04,23,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,日野駅前交番,132128,東京都,日野市,大坂上１丁目,2019-02-25,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,日野,日野駅前交番,132128,東京都,日野市,大坂上１丁目,2019-10-09,22,道路上,施錠せず,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,旭が丘１丁目,2019-07-05,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,豊田４丁目,2019-07-31,13,道路上,施錠せず,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,東豊田３丁目,2019-07-26,16,道路上,施錠せず,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,東豊田４丁目,2019-05-16,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2019-10-20,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平４丁目,2019-06-17,17,その他,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平４丁目,2019-06-21,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平６丁目,2019-02-13,11,道路上,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平６丁目,2019-02-14,08,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平６丁目,2019-11-09,14,道路上,施錠せず,あり
窃盗,車上ねらい,日野,日野橋駐在所,132128,東京都,日野市,大字日野,2019-08-07,10,道路上,施錠せず,あり
窃盗,車上ねらい,日野,大坂上駐在所,132128,東京都,日野市,大坂上４丁目,2019-06-10,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,日野,平山交番,132128,東京都,日野市,平山５丁目,2019-05-09,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,日野,平山交番,132128,東京都,日野市,南平２丁目,2019-11-28,09,道路上,施錠せず,あり
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,石田１丁目,2019-04-23,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,滝合橋駐在所,132128,東京都,日野市,東平山２丁目,2019-03-03,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,日野,多摩動物公園前交番,132128,東京都,日野市,程久保４丁目,2019-07-12,09,その他,施錠せず,なし
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,朝日町２丁目,2019-12-13,20,その他,施錠せず,なし
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,松原町１丁目,2019-02-25,09,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,昭島,福島交番,132071,東京都,昭島市,郷地町２丁目,2019-07-18,14,道路上,施錠せず,あり
窃盗,車上ねらい,昭島,福島交番,132071,東京都,昭島市,福島町３丁目,2019-12-05,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,大神町４丁目,2019-03-28,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,大神町３丁目,2019-12-07,13,その他,施錠せず,あり
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,大神町４丁目,2019-08-07,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,田中町３丁目,2019-09-06,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,田中町３丁目,2019-11-28,18,道路上,施錠せず,あり
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,田中町,2019-05-16,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,田中町,2019-06-18,10,その他,施錠せず,あり
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,美堀町２丁目,2019-06-20,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,美堀町３丁目,2019-04-22,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,美堀町４丁目,2019-12-24,10,その他,施錠せず,あり
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,武蔵野２丁目,2019-01-18,13,その他,施錠せず,なし
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,武蔵野２丁目,2019-05-14,10,道路上,施錠せず,なし
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,緑町４丁目,2019-11-07,19,道路上,施錠せず,あり
窃盗,車上ねらい,立川,国立駅前交番,132152,東京都,国立市,西１丁目,2019-12-29,22,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,立川,羽衣町交番,132021,東京都,立川市,羽衣町２丁目,2019-10-20,20,道路上,施錠せず,なし
窃盗,車上ねらい,立川,錦町交番,132021,東京都,立川市,錦町３丁目,2019-01-27,18,道路上,施錠せず,あり
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,柴崎町５丁目,2019-04-17,17,その他,施錠せず,なし
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,柴崎町５丁目,2019-05-16,19,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町１丁目,2019-03-05,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町１丁目,2019-07-15,19,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町１丁目,2019-12-08,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町３丁目,2019-10-30,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,富士塚交番,132021,東京都,立川市,富士見町１丁目,2019-10-27,08,道路上,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2019-04-22,04,道路上,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-02-17,00,道路上,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-03-11,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-04-08,01,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町３丁目,2019-06-25,19,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町３丁目,2019-07-18,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2019-01-06,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2019-12-10,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2019-12-15,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2019-12-21,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町３丁目,2019-05-05,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町３丁目,2019-09-01,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町５丁目,2019-11-06,08,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,立川,東区駐在所,132152,東京都,国立市,東３丁目,2019-12-12,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,青柳１丁目,2019-09-16,21,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,泉１丁目,2019-01-22,11,道路上,施錠せず,あり
