支援情報ID,タグ（対象者）,事業（制度）名,概要,支援内容,問合せ先,詳細リンク先（URL）,対象者,利用・申請方法,受付開始日,受付終了日,タグ（個人向けカテゴリー）,タグ（ライフシーン）,タグ（個人向け行政サービス分類）,タグ（事業者向けカテゴリー）,タグ（事業者向け行政サービス分類）,タグ（事業ステージ）,掲載URL（個人向け）,掲載URL（事業者向け）,全国地方公共団体コード,制度所管組織,更新日,通称,対象年齢（未満）,対象年齢（以下）,対象年齢（以上）,対象年齢（超過）,支給内容（本文）,支給内容（金銭的支援）,支給内容（物的支援）,利用費用,実施期間（開始日時）,実施期間（終了日時）,実施場所（名称）,実施場所（住所）,定員,利用時間（開始時間）,利用時間（終了時間）,休日,手続きできる人,手続き方法,持ち物,手続き書類（様式）,手続き書類（記入例）,手続き窓口,タイトル,UMID,種別,根拠法令等（名称）,根拠法令等（条項）,タグ（コンテンツ）,タグ,市町村
1000000044,事業者向け,＜東京版＞環境減税／中小企業者向け省エネ促進税制（法人事業税の減免）,中小企業者が地球温暖化対策の一環として行う省エネルギー設備及び再生可能エネルギー設備の取得を税制面から支援するため、法人事業税を減免,"設備の取得価額（上限 2,000万円 )の２分の１を減免（ただし、減免を受ける年度の事業税額の２分の１を限度）",・所管の都税事務所（都税支所）・支庁 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html ・主税局課税部法人課税指導課　法人事業税班　03-5388-2963,https://www.tax.metro.tokyo.lg.jp/kazei/info/kangen-tokyo.html#a,,,,,,,,税制;成長・成熟期の支援,優遇・猶予,環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/1SoAYj79GEKm2LT4w,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000043,両方,都税の軽減制度全般,納税者や課税対象に特別の事情があるときは、原則として納期限までに都税事務所や支庁等に申請することによって、軽減が認められる場合があります。,税の軽減制度については、詳細リンク先からご確認ください。,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/common/genmen.html,,,,,防災;くらし・住まい;高齢者・福祉;環境・自然,引越し・住まい;高齢者・介護,免除・猶予・控除,税制,優遇・猶予,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/TCxQ2B1RLAqNOnFEy,https://www.support-navi.metro.tokyo.lg.jp/detail/2/TCxQ2B1RLAqNOnFEy,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000042,両方,民有地を活用した保育所等整備促進税制,待機児童の解消に向け、民有地を活用した保育所等の整備促進を税制面から支援するため、保育所等のために有料で貸し付けられた土地について、固定資産税・都市計画税を減免,保育所等を新規開設後、新たに課税される年度から最長５年度分について全額減免,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/shisan/info/hoikusyo.html,,,,,くらし・住まい,引越し・住まい,免除・猶予・控除,税制;創業期の支援,優遇・猶予,起業・開業,https://www.support-navi.metro.tokyo.lg.jp/detail/1/e37hSx6wRNIholQ2y,https://www.support-navi.metro.tokyo.lg.jp/detail/2/e37hSx6wRNIholQ2y,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000041,両方,＜東京版＞環境減税／太陽光パネル付きゼロエミ住宅導入促進税制（不動産取得税の減免）,2030年カーボンハーフの実現に向け、太陽光発電システムの設置を通じた再生可能エネルギーの利用促進及び断熱・省エネ性能の高い東京ゼロエミ住宅の普及を税制面から支援するため、新築の東京ゼロエミ住宅について、不動産取得税を減免,太陽光発電システムを設置するなど一定の要件を満たす場合、最大で全額減免,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/shisan/info/zero_emi.html,,,,,くらし・住まい;環境・自然,引越し・住まい,免除・猶予・控除,税制;成長・成熟期の支援,優遇・猶予,環境・省エネ,https://www.support-navi.metro.tokyo.lg.jp/detail/1/nJCLPuqayogw6fW4G,https://www.support-navi.metro.tokyo.lg.jp/detail/2/nJCLPuqayogw6fW4G,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000040,両方,＜東京版＞環境減税／ＺＥＶ導入促進税制（自動車税種別割の課税免除）,環境負荷の小さい電気自動車などのゼロエミッションビークルの取得を税制面から支援するため、自動車税種別割を軽減,初回新規登録を受けた年度及び翌年度から５年度分の自動車税種別割について全額を免除,主税局課税部計画課 自動車税班 電話：03-5388-2954,https://www.tax.metro.tokyo.lg.jp/kazei/info/kangen-tokyo.html#b,,,,,くらし・住まい;環境・自然,引越し・住まい,免除・猶予・控除,税制;成長・成熟期の支援,優遇・猶予,設備投資;環境・省エネ,https://www.support-navi.metro.tokyo.lg.jp/detail/1/PwU7RHNnfvH2qMqQs,https://www.support-navi.metro.tokyo.lg.jp/detail/2/PwU7RHNnfvH2qMqQs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000039,両方,不燃化特区支援税制（除却）,不燃化推進特定整備地区制度における特別の支援の一つとして、不燃化特区の指定を受けた地域内で、老朽住宅を除却した後の土地について、固定資産税・都市計画税を減免,老朽住宅を除却した翌年度から最長５年度分について８割減免,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/shisan/info/funenka02.html,,,,,防災;くらし・住まい,引越し・住まい,免除・猶予・控除,税制;成長・成熟期の支援,優遇・猶予,設備投資,https://www.support-navi.metro.tokyo.lg.jp/detail/1/2U5aVMYMQkzqj5K2o,https://www.support-navi.metro.tokyo.lg.jp/detail/2/2U5aVMYMQkzqj5K2o,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000038,両方,不燃化特区支援税制（建替え）,不燃化推進特定整備地区制度における特別の支援の一つとして、不燃化特区の指定を受けた地域内で、不燃化のための建替えを行った住宅について、固定資産税・都市計画税を減免,新たに課税される年度から５年度分について全額減免,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/shisan/info/funenka01.html,,,,,防災;くらし・住まい,引越し・住まい,免除・猶予・控除,税制;成長・成熟期の支援,優遇・猶予,設備投資,https://www.support-navi.metro.tokyo.lg.jp/detail/1/qaSpN23YMQESw15ew,https://www.support-navi.metro.tokyo.lg.jp/detail/2/qaSpN23YMQESw15ew,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000037,両方,耐震化促進税制（建替え）（耐震改修）,住宅の 耐震化促進を税制面から支援し、 災害に強い東京を実現するため、耐震化のための建替え又は改修を行った住宅について、固定資産税・都市計画税を減免,・耐震化のための建替えを行った場合、新築後新たに課税される年度から３年度分について全額減免 ・耐震化のための改修を行った場合、改修完了日の翌年度分について住宅１戸あたり120㎡の床面積相当分まで全額減免,所管の都税事務所（都税支所）・支庁までお問い合わせください。 https://www.tax.metro.tokyo.lg.jp/jimusho/index.html,https://www.tax.metro.tokyo.lg.jp/shisan/info/taishin.html,,,,,防災;くらし・住まい,引越し・住まい,免除・猶予・控除,税制;成長・成熟期の支援,優遇・猶予,設備投資,https://www.support-navi.metro.tokyo.lg.jp/detail/1/lh90AeiYQW5wkGxEf,https://www.support-navi.metro.tokyo.lg.jp/detail/2/lh90AeiYQW5wkGxEf,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000036,個人向け,東京都立産業技術高等専門学校　情報セキュリティ技術者育成プログラム,情報セキュリティ技術者育成プログラムでは、中学生向け勉強会や社会人向け講座などを実施しています。 ※中学生向け勉強会の企画、教材開発、システム構築は学生が主体となって実施し、学んだ知識・スキルを社会に還元しています。,【費用】無料 ※定員に達した場合には抽選の上、参加者を決定 応募人数が所定を下回る場合には実施しない場合がある,東京都立産業技術高等専門学校 品川キャンパス 庶務係 TEL：03-3471-6331,https://www.tmcseec.net/,,,,,子供・教育;産業・仕事;デジタル・最新技術,学校教育,教室・講習会,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/V1JfxDXFi5fc5mTC0,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000035,事業者向け,ローカル5G環境の企業等への提供,5G を活用した新たな製品・サービスの実証フィールドとして、本学のローカル 5G 環境を広く民間企業や研究機関等に無償提供,提供までの流れ ①実験希望のご連絡 ②打合せにて利用方法、時期等の要望を確認 ③実証実験許可申請書のご提出 ④許可証発行（学内の状況等により提供できない場合があります） ⑤実証フィールドのご利用（実証実験の実施） ⑥実証実験報告書のご提出,東京都立大学管理部 5G・南大沢まちづくり担当 TEL：042-677-1111,https://www.tmu.ac.jp/research/project-5g.html,,,,,,,,サービス;成長・成熟期の支援,サービスその他,研究開発,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/JoN6wGagkGc6hEyD1,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000034,個人向け,東京都立大学グローバル教養講座,世界で活躍する様々な分野の第??者が講師を務める 「東京都??学グローバル教養講座」に関する情報を発信するとともに、過去の講座動画を一般公開しています。,【期間限定配信動画】 無料・要申込（開催情報は随時HPにてお知らせします。） 【一般公開動画】 無料・申込不要・オンデマンド配信,東京都公立大学法人経営企画室企画財務課事業調整係 03-5990-5388,https://global-lecture.houjin-tmu.ac.jp/,都立大生のほか、一般の方々,,,,子供・教育,学校教育,教室・講習会;情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/lh90AeiYQW5wQGxEf,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000033,個人向け,都立大学等の新たな授業料減免制度, 2024年度(令和６年度）から、東京都立大学、東京都立産業技術大学院大学及び東京都立産業技術高等専門学校において、経済的理由により授業料の納付が困難である学生に教育の機会を提供する現行の授業料減免制度に加え 、都内の子育て世帯に向けた新たな授業料の支援を実施,学生の生計維持者が都内在住の場合 、以下の支援を実施します。 ○ 年収目安910万円未満世帯の場合 、授業料を全額免除 ○ 扶養する子が３人以上の多子世帯の場合、年収目安 910 万円以上でも半額免除,総務局総務部企画計理課 03-5388-2289 東京都公立大学法人経営企画室 03-5990-5386,https://www.houjin-tmu.ac.jp/topics/topics13247/,,,,,高齢者・福祉;子供・教育,学校教育,免除・猶予・控除,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/m2jqKsxOj8kTt3R1c,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000032,個人向け,東京防災学習セミナー,地域の自主防災組織や町会・マンション管理組合等に防災専門家を派遣する「東京防災学習セミナー」を実施しています。,大災害への備えとして、一人一人が自らを守る「自助」の取組や、地域コミュニティにおいて近隣の人同士が助け合う「共助」の取組をさらに推進するため、様々なコースのセミナーを実施している。,総務局総合防災部防災管理課 電話：03-5388-2549,https://www.bousai.metro.tokyo.lg.jp/kyojyo/1004520/1006068/index.html,都内の地域コミュニティ（町会・自治会・自主防災組織・マンション管理組合）,Web申込フォームまたはファクスにて申し込み （申込多数の場合は抽選を実施）,,,防災;くらし・住まい;子供・教育,引越し・住まい,人的支援・その他サービス;教室・講習会,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/HTOwmiVD5KY0ktRQA,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000031,個人向け,高等専門学校の奨学のための給付金,授業料以外の教育費負担を軽減するため、都内にお住まいで、都立産業技術高等専門学校に通う学生（第３学年まで）がいる生活保護受給世帯又は住民税所得割額が非課税の世帯を対象に給付金を支給します。  ,世帯構成や生活保護の受給状況に応じ、給付金を支給します。,総務局総務部企画計理課 03-5388-2289,https://www.soumu.metro.tokyo.lg.jp/08daigaku/kyuuhukin.html,生活保護受給世帯または都道府県民税所得割額及び区市町村民税所得割額が非課税の世帯の保護者等,,,,高齢者・福祉;子供・教育,学校教育,手当・助成金等,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/wQeIqTfpWINg3J9IZ,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000030,個人向け,東京リカレントナビ,時代の変化に対応して新たな知識やスキルを身に着ける「リカレント教育」の充実に向け、スキルアップやキャリアチェンジ等につながる教育コンテンツを掲載したポータルサイト「東京リカレントナビ」を開設しています。サイトでは、学ぶ意欲を高めてくれる記事や動画にくわえ、様々な講座情報を掲載しています。,【利用料】 無料（サイト利用は無料ですが、講座受講は一部有料です）,総務局総務部企画計理課 03－5388－2288,https://www.recurrent-navi.metro.tokyo.lg.jp/,【対象】 社会人,,,,子供・教育;産業・仕事,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/oEfWQRldh1LuvrmYJ,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000029,個人向け,都立の大学・高専の授業料の減免等（高専）,所得要件に合致する世帯の学生、および家計状況が急激に変化したと認められる世帯に属する学生を対象に、授業料を減額または免除します。,授業料を減額または免除します。,東京都立産業技術高等専門学校管理部 高専品川キャンパス管理課 電話：03-3471-6331 東京都立産業技術高等専門学校管理部 高専荒川キャンパス管理課 電話：03-3801-0145,https://www.metro-cit.ac.jp/examinee/jugyoryo.html,全学年の学生が対象です。 ※ただし、本科の第1学年から第3学年まで（入学後在籍36か月まで）は、「高等学校就学支援金」および「授業料軽減制度」が優先されます。,各キャンパスの管理課教務学生係までお問い合わせください。,,,高齢者・福祉;子供・教育,学校教育,免除・猶予・控除,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/BK8CMWj3JMB5UoW9U,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000028,個人向け,都立の大学・高専の授業料の減免等（東京都立産業技術大学院大学）,生業不振・失業等のため世帯の生計が困難である学生等を対象に、授業料を減額または免除します。,授業料を減額または免除します。,東京都立産業技術大学院大学管理部 管理課 教務学生入試係 電話：03-3472-7834,https://aiit.ac.jp/admission/scholarship.html,要件を満たす学生 ※詳細はWebサイトをご確認ください。,管理部管理課教務学生入試係までお問い合わせください。,,,高齢者・福祉;子供・教育,学校教育,免除・猶予・控除,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/0rm5uhTSnGa1Wt5CB,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000027,個人向け,都立の大学・高専の授業料の減免等（東京都立大学）,生業不振・失業等のため世帯の生計が困難である学生等を対象に、授業料を減額または免除します。,授業料を減額または免除します。,東京都立大学管理部 学生課 減免分納担当 ※リンク先のWebサイトに掲載のメールアドレスにメールでお問い合わせください。,https://gs.tmu.ac.jp/exemption/,要件を満たす学生 ※詳細はWebサイトをご確認ください。,Webサイトに掲載している申請要項に従って申請してください。,,,高齢者・福祉;子供・教育,学校教育,免除・猶予・控除,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/Rq1ECmera6cbVNSDB,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000026,個人向け,人権に関する相談窓口,人権に関する相談を受け付けています。,＜一般相談＞ 【相談方法：電話、面接（要予約）、オンライン（要予約）、メール、手紙】 〇電話：月曜日から金曜日（祝日・年末年始を除く） 専用電話：03-6722-0124または03-6722-0125 時間：9時30分から17時30分 〇面接（要予約）・オンライン（要予約）：月曜日・水曜日・金曜日（祝日・年末年始を除く） 時間：9時30分から17時30分（面接・オンラインの相談時間：40分以内） 予約電話：03-6722-0124または03-6722-0125 　予約メールアドレス：ippan_sodan@tokyo-jinken.or.jp 〇メール：ippan_sodan@tokyo-jinken.or.jp 〇手紙送付先：東京都港区芝二丁目５番６号　芝256スクエアビル２階　東京都人権プラザ「人権相談」担当行  ＜法律相談＞ ◯相談方法：面接（要予約）、オンライン（要予約） ・相談日：火曜日（毎月第4火曜日、祝日・年末年始を除く） ・時間：13時から16時（40分以内） ・予約電話：03-6722-0124　月曜日から金曜日（祝日年末年始を除く）9時30分から17時30分 ・メール予約：sodan001@tokyo-jinken.or.jp ◯相談方法：電話 ・相談日：毎月第4火曜日（祝日・年末年始を除く） ・時間：13時から16時（1件あたり15分以内） ・電話：03-6722-0126  ＜「インターネットにおける人権侵害」に関するSNS（LINE）相談＞ ・相談方法：LINEによるチャット ・相談日：月曜日・木曜日・金曜日（祝日・年末年始を除く） ・時間：16時から22時（1件あたり60分以内、1日1回程度） ※受付は21時30分まで ・アカウント名：インターネットにおける人権侵害相談＠東京  ＜「インターネットにおける人権侵害」に関する法律相談＞ ・相談方法：面接（要予約）・オンライン（要予約） ・相談日：木曜日（祝日・年末年始を除く） ・時間：13時から16時（1件あたり40分以内） ・予約電話：03-6722-0124　月曜日から金曜日（祝日年末年始を除く）9時30分から17時30分 ・予約メール：sodan001@tokyo-jinken.or.jp,公益財団法人東京都人権啓発センター 電話：03-6722-0124または03-6722-0125,https://www.tokyo-hrp.jp/list15.html,・人権侵害に関してお悩みの方 ・インターネットにおける人権侵害にお悩みの方,対応時間内にお問い合わせください。,,,くらし・住まい;新型コロナ,,相談,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/sM02yI8GkEuqnjzta,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000025,両方,TOKYOスマホサポーター制度,日頃からスマートフォンを使い、その便利さを知る方が、デジタルに不慣れな方に寄り添い、スマホに関する困りごとの解決に一緒になって取り組むことで、身近な地域での支え合いに繋げる取組です。,①TOKYOスマホサポーターになるためのオンライン研修 ②TOKYOスマホサポーターの登録 ③TOKYOスマホサポーターとして活動したい人と、サポーター活動の場の主催者とのマッチング,TOKYOスマホサポーター運営事務局 電話：0570-050-516 ※年末年始(12月29日～1月3日)を除く平日9時～17時,https://sumasapo.metro.tokyo.lg.jp/,・サポーター：１８歳以上の都内在住または在勤、在学中の方  ・活動の場主催者： ①東京都及び都内区市町村自治体 ②都内区市町村における地域活動等主催者（自治会・町会など） ③都内区市町村における高齢者向けサービスの提供者（地域包括支援センター、シルバー人材センターなど） ④その他、TOKYOスマホサポーター制度会員規約を遵守する団体のうち、TOKYOスマホサポーターの支援を必要とする者,TOKYOスマホサポーター及び「活動の場」主催者には登録が必要です。 詳細はリンク先からご確認ください。,,,防災;健康・医療;高齢者・福祉;子供・教育;産業・仕事;デジタル・最新技術;インフラ・まちづくり,就職・転職・退職;高齢者・介護,人的支援・その他サービス;教室・講習会;イベント;相談;情報提供,サービス;成長・成熟期の支援;商業・地域・団体支援,専門家派遣;セミナー・研修・イベント;情報提供・相談;サービスその他,人材育成・教育・研修;商業・地域・団体支援,https://www.support-navi.metro.tokyo.lg.jp/detail/1/F8Hx0dGNbqgIaXvan,https://www.support-navi.metro.tokyo.lg.jp/detail/2/F8Hx0dGNbqgIaXvan,13,東京都,2024/5/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000024,個人向け,障害者向けスマートフォン利用普及啓発事業,誰一人取り残されることのないデジタル社会を形成していくことを目指し、デジタル機器に不慣れな障害者がスマートフォンを利用することができるよう取組を推進しています。,都内自治体で下記を実施 ・視覚障害者向けスマートフォン体験会 ・聴覚障害者向けスマートフォン体験会 ・試用スマートフォンの貸出,障害者向けスマートフォン普及啓発事業事務局 電話：03-6845-7886 ※年末年始(12月29日～1月3日)を除く平日9時～17時 ＦＡＸ：03-6845-7870,https://www.digitalservice.metro.tokyo.lg.jp/digitaldivide/shougaisp.html,・視覚障害者向けスマートフォン体験会：スマートフォンをお持ちでない又は使い慣れていない視覚に障害のある都民 ・聴覚障害者向けスマートフォン体験会：スマートフォンをお持ちでない又は使い慣れていない聴覚に障害のある都民,事前申込が必要です。 詳細はリンク先からご確認ください。,,,高齢者・福祉;子供・教育;デジタル・最新技術,高齢者・介護,現物支給・貸与;教室・講習会;イベント,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/5XqzJrQCsV35CZJmE,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000023,個人向け,高齢者のQOL向上のためのデジタル活用支援事業,高齢者の社会参画の促進及び生活の質（QOL：Quality Of Life）の向上を目指し、常設のスマートフォン相談会場を設置するとともに、高齢者に身近な場でスマートフォンの利用に関する相談及び交流ができる環境の整備を行う取組を実施しています。,都内自治体で下記を実施 ・常設のスマートフォン相談会 ・スマートフォンに関する相談及び交流の場,高齢者のQOL向上のためのデジタル活用支援事業事務局  電話　03-6386-5470（年末年始を除く平日９時～17時） FAX　03-5249-3558,https://www.digitalservice.metro.tokyo.lg.jp/digitaldivide/seniorqol.html,スマートフォンの使用について疑問や不安のある60歳以上の都民。,事前のお申込みは不要です。直接会場へお越しください。 先着順での受付となります。,,,高齢者・福祉;子供・教育;デジタル・最新技術,高齢者・介護,教室・講習会;イベント;相談,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/MOrUDcnoJYg5lyIvX,,13,東京都,2024/5/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000022,個人向け,高齢者向けスマートフォン利用普及啓発事業,行政手続のデジタル化を推進していくために、デジタル技術を扱うことができる人とできない人との間に生じる格差（デジタルデバイド）の是正に向けて、とりわけデジタル機器に不慣れな高齢者がスマートフォンを使って行政サービスを利用することができるよう取組を推進しています。,都内自治体で下記を実施いたします。  開催期間： 令和6年5月～令和7年3月  ①スマートフォン体験会 スマートフォンをお使いでない方や、操作に不慣れな方に対し、楽しみながらスマートフォンや各種アプリの活用を体験し、学ぶことができる、教室形式の体験会を開催いたします。 ※参加には事前のお申込みが必要です。 ※体験会参加者で、スマートフォンをお持ちでない方を対象に、スマートフォン試用（試用期間約1か月）の申込を受け付けています。受付時に本人確認書類が必要となります。なお、希望者多数の場合は抽選とさせていただきます。  ②スマートフォン相談会 スマートフォンの使い方や操作方法に関する疑問や不安解消のため、マンツーマンの相談会を開催いたします。 （相談例）スマートフォンとフィーチャーフォン（ガラケー）の違い、二次元コード（QRコード）の読取方法、Wi-Fiの接続方法、ビデオ通話のカメラやマイクの使い方等。 ,［スマートフォン普及啓発事業事務局］ TEL： 03-6775-9480  ※年末年始（12月29日～1月3日）を除く平日9時～17時 FAX： 03-6845-7870    各開催情報については下記ホームページにて随時更新いたします。,https://www.digitalservice.metro.tokyo.lg.jp/business/digital-divide/seniorsp,①スマートフォン体験会：スマートフォンをお持ちでない又は使い慣れていない60歳以上の都民。  ②スマートフォン相談会：スマートフォンの使用について疑問や不安のある60歳以上の都民。,スマートフォン体験会は事前申込が必要です。  開催会場によってお申込先が異なりますので、 詳細はリンク先から開催情報をご確認ください。,,,防災;くらし・住まい;高齢者・福祉;子供・教育;デジタル・最新技術,高齢者・介護,現物支給・貸与;人的支援・その他サービス;教室・講習会;イベント;相談;情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/z9p46Xc3VCWQewwsj,,13,東京都,2024/5/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000021,事業者向け,英国シティ・オブ・ロンドンと連携した金融イベント開催事業,平成29年に締結した「東京都とシティ・オブ・ロンドン・コーポレーションの交流・協力に関わる合意書」に基づき、東京及びロンドンにおいて、国内外の金融機関や金融系外国企業等を対象に、金融に関するイベントを開催しています。 【R5年度開催概要】 ○東京開催 　東京-ロンドン グリーンファイナンスセミナー 2023（令和5年10月11日開催・ハイブリッド形式） ○ロンドン開催 　今後開催予定（詳細未定）,第一線で活躍する日英の官民金融関係者等が、講演・パネルディスカッション等を通じて国際金融市場における最新動向、先進事例等をご紹介します。また現地会場では、参加者が登壇者や関係機関等と交流できるネットワーキングを実施し、セミナーで紹介された取組等への理解を深めていただけるほか、人脈形成の場としても活用いただけます。,スタートアップ・国際金融都市戦略室戦略推進部戦略事業推進課（企業誘致担当） 03-5320-6274,https://www.seisakukikaku.metro.tokyo.lg.jp/pgs/gfct/cityoflondon-mou/index.html,【対象者】 　国内外の金融関係者（金融系外国企業を含む）、関係省庁・団体等,参加費無料・事前申込制。今後の開催予定については、順次東京都公式サイト等で公表予定,,,,,,サービス,セミナー・研修・イベント;情報提供・相談,,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/DjG18gP3XoMIJsKJF,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000020,事業者向け,外国企業誘致に係るイベント開催事業,外国企業に東京進出への関心を高めていただくため、海外諸都市においてビジネス都市としての東京の魅力や都の誘致施策を発信するイベントを開催しています。 【R4年度開催都市】 　バンガロール及びニューヨーク（オンライン開催） 　※　R5年度は、今後開催予定（詳細未定）,講演等を通じて東京の魅力等の情報収集の場を提供するほか、現地会場では参加者が登壇者や関係機関等と交流できるネットワーキングを実施、さらにセミナー後も継続的な情報提供を行うことで、外国企業が東京でのビジネスチャンスにつなげていただけるよう後押ししていきます。,スタートアップ・国際金融都市戦略室戦略推進部戦略事業推進課（企業誘致担当） 03-5320-6274,,【対象者】 　東京進出に関心のある海外の企業及び人材,"参加費無料・事前申込制。R5年度の開催概要については、今後外国企業・外国人起業家向けのWebサイト""Invest Tokyo""等で公表予定（https://www.investtokyo.metro.tokyo.lg.jp/jp/news/index.html）",,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/DjG18gP3XoMIIsKJF,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000019,事業者向け,金融機関と連携したサステナビリティ経営促進事業,都と連携協定を締結した金融機関が取り扱うサステナビリティ・リンク・ローン（ＳＬＬ）及びポジティブ・インパクト・ファイナンス（ＰＩＦ）の実行に必要な経費の一部を支援することで、都内中堅・中小企業のサステナビリティに配慮した経営への転換を促進します。,【補助対象経費】 1.中堅・中小企業がＳＬＬ又はＰＩＦ調達の際に受ける各種コンサルティング業務等、又は第三者機関による外部評価業務等 2.連携金融機関がＳＬＬ又はＰＩＦに関するフレームワークを策定する際に受ける外部評価業務等 【補助率（限度額）】都が必要と認めた補助対象経費の２分の１（上限100万円）,スタートアップ・国際金融都市戦略室戦略推進部戦略事業推進課 03-5388-2075,https://www.seisakukikaku.metro.tokyo.lg.jp/pgs/gfct/green-finance/sustainability-management.html,【対象】 都内中堅・中小企業及び連携金融機関 ※詳細はHPをご覧ください。,,,,,,,助成・補助金;成長・成熟期の支援,補助金,事業計画・経営企画;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/8nTYrvR7Ta59C0wJB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
