地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等／総額(万円),原材料使用額等／うち原材料使用額(万円),原材料使用額等／うち燃料使用額(万円),原材料使用額等／うち電力使用額(万円),原材料使用額等／うち委託生産費(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(万円),粗付加価値額(万円)
2,13213,東村山市,1,21,窯業・土石製品製造業,1,47,38,-,-,-,18,14,28,23,1,1,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13213,東村山市,1,24,金属製品製造業,2,86,68,-,-,-,62,53,19,11,5,4,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13213,東村山市,1,25,はん用機械器具製造業,2,655,508,-,-,-,495,403,19,12,141,93,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13213,東村山市,1,28,電子部品・デバイス・電子回路製造業,4,298,172,27,-,-,164,126,154,64,7,2,9,6,138654,467500,406922,293,7456,50240,728831,669239,57438,-,-,2154,238334,243549
2,13213,東村山市,1,29,電気機械器具製造業,1,30,20,-,-,-,27,19,3,1,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13214,国分寺市,0,00,総数,6,828,610,19,-,-,740,576,86,45,21,8,1,1,585740,968373,666945,1376,12992,195196,1775680,1701434,-,18496,-,55750,809086,766696
2,13214,国分寺市,1,15,印刷・同関連業,1,32,19,-,-,-,29,18,3,1,-,-,-,-,x,x,x,-,x,x,x,x,-,x,-,x,x,x
2,13214,国分寺市,1,24,金属製品製造業,1,45,26,-,-,-,29,22,16,4,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13214,国分寺市,1,27,業務用機械器具製造業,1,589,451,19,-,-,547,425,40,37,21,8,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13214,国分寺市,1,28,電子部品・デバイス・電子回路製造業,1,40,34,-,-,-,39,34,1,-,-,-,1,1,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13214,国分寺市,1,29,電気機械器具製造業,1,69,64,-,-,-,65,61,4,3,-,-,-,-,x,x,x,-,x,-,x,x,-,x,-,x,x,x
2,13214,国分寺市,1,32,その他の製造業,1,53,16,-,-,-,31,16,22,-,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13215,国立市,0,00,総数,3,164,91,-,-,-,99,81,58,3,7,7,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13215,国立市,1,09,食料品製造業,1,78,23,-,-,-,13,13,58,3,7,7,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13215,国立市,1,27,業務用機械器具製造業,2,86,68,-,-,-,86,68,-,-,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13218,福生市,0,00,総数,8,782,545,-,-,-,488,422,258,91,36,32,8,-,390890,857274,538289,7257,28810,243865,1657077,1631396,-,-,-,25681,728092,742072
2,13218,福生市,1,09,食料品製造業,1,61,31,-,-,-,27,21,34,10,-,-,8,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13218,福生市,1,15,印刷・同関連業,1,416,267,-,-,-,212,198,196,61,8,8,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13218,福生市,1,24,金属製品製造業,1,47,41,-,-,-,31,29,7,3,9,9,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13218,福生市,1,26,生産用機械器具製造業,1,32,23,-,-,-,31,23,1,-,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13218,福生市,1,27,業務用機械器具製造業,1,38,27,-,-,-,26,18,8,7,4,2,-,-,x,x,x,-,-,x,x,x,-,-,-,x,x,x
2,13218,福生市,1,29,電気機械器具製造業,1,52,36,-,-,-,51,35,-,-,1,1,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13218,福生市,1,31,輸送用機械器具製造業,2,136,120,-,-,-,110,98,12,10,14,12,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13219,狛江市,0,00,総数,5,217,143,-,-,-,169,120,38,13,10,10,-,-,105288,433300,257236,357,2651,51077,707098,542881,31485,518,-,132214,256227,271522
2,13219,狛江市,1,15,印刷・同関連業,3,134,76,-,-,-,93,59,31,7,10,10,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13219,狛江市,1,26,生産用機械器具製造業,1,45,33,-,-,-,42,31,3,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13219,狛江市,1,27,業務用機械器具製造業,1,38,34,-,-,-,34,30,4,4,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13220,東大和市,0,00,総数,5,888,687,4,-,-,590,497,267,165,35,29,-,-,513182,5121370,4658121,69723,77804,161643,7859407,7851495,-,-,x,x,2308092,2576544
2,13220,東大和市,1,09,食料品製造業,1,608,462,1,-,-,374,321,234,141,1,1,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13220,東大和市,1,24,金属製品製造業,1,48,36,-,-,-,36,26,12,10,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13220,東大和市,1,27,業務用機械器具製造業,1,52,40,-,-,-,15,11,3,1,34,28,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13220,東大和市,1,29,電気機械器具製造業,1,146,124,3,-,-,133,115,16,12,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13220,東大和市,1,30,情報通信機械器具製造業,1,34,25,-,-,-,32,24,2,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13221,清瀬市,0,00,総数,7,806,484,-,-,-,534,413,257,67,15,4,-,-,397291,838189,727267,2819,26608,37266,1725019,1666756,6033,-,-,52230,781305,833498
2,13221,清瀬市,1,09,食料品製造業,1,56,2,-,-,-,5,2,51,-,-,-,-,-,x,-,-,-,-,-,x,x,-,-,-,-,x,x
2,13221,清瀬市,1,14,パルプ・紙・紙加工品製造業,1,63,44,-,-,-,44,42,19,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13221,清瀬市,1,16,化学工業,2,289,128,-,-,-,176,111,100,14,13,3,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13221,清瀬市,1,29,電気機械器具製造業,1,38,22,-,-,-,28,19,8,2,2,1,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13221,清瀬市,1,31,輸送用機械器具製造業,2,360,288,-,-,-,281,239,79,49,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,-,x,x
2,13222,東久留米市,0,00,総数,7,2959,2181,50,-,-,2177,1778,687,330,145,123,171,81,1647703,8572369,4987108,96586,94986,1477143,13881039,11423595,20454,-,-,2436990,4744294,5009096
2,13222,東久留米市,1,09,食料品製造業,3,1590,1143,-,-,-,1183,916,398,224,9,3,171,81,846653,2493318,1740826,60860,24724,1928,5169529,x,20454,-,-,x,2357972,2486066
2,13222,東久留米市,1,10,飲料・たばこ・飼料製造業,1,206,181,-,-,-,120,105,12,11,74,65,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13222,東久留米市,1,26,生産用機械器具製造業,1,128,96,-,-,-,115,89,12,6,1,1,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13222,東久留米市,1,30,情報通信機械器具製造業,1,49,39,-,-,-,43,33,6,6,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13222,東久留米市,1,32,その他の製造業,1,986,722,50,-,-,716,635,259,83,61,54,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13223,武蔵村山市,0,00,総数,32,3451,1949,38,-,-,1816,1438,1534,463,139,84,5,1,1343994,4601799,3731817,31688,83362,554618,8139400,7350714,623645,7813,-,157228,3294004,3374678
2,13223,武蔵村山市,1,09,食料品製造業,9,1688,660,-,-,-,474,331,1190,316,24,13,5,1,440384,1748152,1520435,24279,39153,145666,3321731,3319577,-,-,-,2154,1399398,1470879
2,13223,武蔵村山市,1,11,繊維工業,1,80,24,-,-,-,35,21,41,3,4,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13223,武蔵村山市,1,13,家具・装備品製造業,1,128,85,5,-,-,118,85,11,5,4,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13223,武蔵村山市,1,15,印刷・同関連業,1,31,21,-,-,-,25,18,6,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13223,武蔵村山市,1,24,金属製品製造業,5,305,219,-,-,-,224,185,75,28,6,6,-,-,153090,107688,71539,4426,17233,5596,519586,-,519586,-,-,-,366380,382935
2,13223,武蔵村山市,1,25,はん用機械器具製造業,1,46,28,-,-,-,31,23,11,1,4,4,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13223,武蔵村山市,1,26,生産用機械器具製造業,5,545,450,31,-,-,480,407,63,51,33,22,-,-,326166,1289011,1166582,401,4399,92622,1672463,1670499,1688,-,-,276,433110,430195
2,13223,武蔵村山市,1,27,業務用機械器具製造業,1,47,37,-,-,-,33,30,14,7,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13223,武蔵村山市,1,28,電子部品・デバイス・電子回路製造業,1,52,30,2,-,-,33,21,20,9,1,1,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13223,武蔵村山市,1,29,電気機械器具製造業,5,230,159,-,-,-,146,125,80,32,4,2,-,-,102623,207961,84976,1244,5359,106591,406989,406989,-,-,-,-,181456,187261
2,13223,武蔵村山市,1,31,輸送用機械器具製造業,2,299,236,-,-,-,217,192,23,8,59,36,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13224,多摩市,0,00,総数,9,712,428,1,-,-,467,361,212,49,34,19,-,-,365457,1162846,884390,2668,14895,116519,1989736,1873260,11337,-,-,105139,863446,805873
2,13224,多摩市,1,09,食料品製造業,2,102,32,-,-,-,56,29,44,2,2,1,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13224,多摩市,1,15,印刷・同関連業,2,284,161,1,-,-,139,112,124,41,22,9,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13224,多摩市,1,18,プラスチック製品製造業（別掲を除く）,1,34,15,-,-,-,22,12,10,1,2,2,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13224,多摩市,1,27,業務用機械器具製造業,2,216,183,-,-,-,194,171,14,5,8,7,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13224,多摩市,1,28,電子部品・デバイス・電子回路製造業,2,76,37,-,-,-,56,37,20,-,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13225,稲城市,0,00,総数,11,1166,737,19,-,-,672,562,437,152,76,41,1,1,547091,967001,690036,31606,58873,138298,2063346,1574791,488268,-,39,248,824116,1021343
2,13225,稲城市,1,09,食料品製造業,4,470,217,-,-,-,109,97,349,111,12,9,1,1,116876,299898,283405,5093,11184,-,608354,608067,-,-,39,248,277204,285666
2,13225,稲城市,1,10,飲料・たばこ・飼料製造業,1,116,99,-,-,-,106,99,-,-,10,-,-,-,x,x,x,x,x,-,x,-,x,-,-,-,x,x
2,13225,稲城市,1,18,プラスチック製品製造業（別掲を除く）,1,108,83,-,-,-,73,59,20,16,15,8,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13225,稲城市,1,24,金属製品製造業,1,302,224,14,-,-,250,197,28,17,38,23,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13225,稲城市,1,28,電子部品・デバイス・電子回路製造業,2,93,59,-,-,-,70,52,23,7,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13225,稲城市,1,29,電気機械器具製造業,1,37,16,5,-,-,24,19,17,1,1,1,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13225,稲城市,1,30,情報通信機械器具製造業,1,40,39,-,-,-,40,39,-,-,-,-,-,-,x,x,-,-,x,x,x,x,-,-,-,-,x,x
2,13227,羽村市,0,00,総数,28,7740,6995,53,-,-,5676,5309,1326,1000,791,739,42,22,4269415,47969685,45673987,148725,301443,1541961,74870399,74419434,332441,2590,206,115728,24295113,25079626
2,13227,羽村市,1,14,パルプ・紙・紙加工品製造業,1,100,62,-,-,-,57,49,43,13,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13227,羽村市,1,15,印刷・同関連業,1,66,62,-,-,-,62,62,4,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13227,羽村市,1,16,化学工業,1,128,90,-,-,-,111,80,4,1,13,9,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13227,羽村市,1,22,鉄鋼業,1,250,222,2,-,-,213,191,14,11,25,22,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13227,羽村市,1,23,非鉄金属製造業,1,61,52,-,-,-,35,30,19,17,7,5,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13227,羽村市,1,25,はん用機械器具製造業,2,643,580,-,-,-,492,465,124,96,27,19,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13227,羽村市,1,26,生産用機械器具製造業,3,398,360,-,-,-,291,280,31,11,76,69,-,-,182276,738999,630892,150,23711,84246,1154604,1092157,60784,1663,-,-,409995,422760
2,13227,羽村市,1,28,電子部品・デバイス・電子回路製造業,1,121,78,-,-,-,88,67,31,11,2,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13227,羽村市,1,29,電気機械器具製造業,5,285,156,3,-,-,154,122,106,23,28,14,40,20,x,x,560624,x,2826,807171,x,x,-,x,-,-,x,x
2,13227,羽村市,1,31,輸送用機械器具製造業,8,5335,5121,48,-,-,3987,3817,786,754,610,598,2,2,3070538,41729525,41144977,58025,155357,116591,65746446,65518318,226793,-,-,1335,21763350,22289898
2,13227,羽村市,1,32,その他の製造業,4,353,212,-,-,-,186,146,164,63,3,3,-,-,167304,481106,408527,1044,17234,34226,959329,850572,x,x,206,88559,408683,450069
2,13228,あきる野市,0,00,総数,13,1119,885,2,-,-,934,801,173,81,14,5,-,-,619899,1663956,1259498,5633,24088,246288,2930250,2821473,x,-,x,93465,1132053,1191262
2,13228,あきる野市,1,09,食料品製造業,1,84,44,-,-,-,20,16,64,28,-,-,-,-,x,x,x,x,x,-,x,x,x,-,-,-,x,x
2,13228,あきる野市,1,14,パルプ・紙・紙加工品製造業,1,33,26,-,-,-,27,24,6,2,-,-,-,-,x,x,x,-,x,x,x,x,-,-,x,-,x,x
2,13228,あきる野市,1,18,プラスチック製品製造業（別掲を除く）,1,31,15,-,-,-,11,8,20,7,-,-,-,-,x,x,x,-,-,-,x,x,-,-,-,-,x,x
2,13228,あきる野市,1,23,非鉄金属製造業,2,155,139,-,-,-,154,139,1,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13228,あきる野市,1,25,はん用機械器具製造業,1,144,131,-,-,-,141,129,3,2,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13228,あきる野市,1,26,生産用機械器具製造業,2,92,73,-,-,-,83,69,8,4,1,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13228,あきる野市,1,27,業務用機械器具製造業,2,105,82,-,-,-,95,80,10,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13228,あきる野市,1,29,電気機械器具製造業,1,231,187,-,-,-,191,166,27,16,13,5,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13228,あきる野市,1,31,輸送用機械器具製造業,1,138,114,1,-,-,116,101,23,14,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13228,あきる野市,1,32,その他の製造業,1,106,74,1,-,-,96,69,11,6,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13229,西東京市,0,00,総数,5,702,604,2,-,-,577,521,113,73,14,11,-,-,431816,1442876,1296193,1460,25020,83366,2633312,2396937,123297,-,-,113078,1174222,1116034
2,13229,西東京市,1,15,印刷・同関連業,1,66,58,-,-,-,58,51,8,7,-,-,-,-,x,x,x,-,x,-,x,-,x,-,-,-,x,x
2,13229,西東京市,1,25,はん用機械器具製造業,2,408,356,1,-,-,362,324,38,24,9,8,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13229,西東京市,1,27,業務用機械器具製造業,1,128,98,1,-,-,84,78,45,21,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13229,西東京市,1,32,その他の製造業,1,100,92,-,-,-,73,68,22,21,5,3,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
1,13300,郡部,0,00,総数,54,6024,4481,169,-,-,4359,3800,1181,369,653,472,-,-,3106616,24525111,22738453,205003,220069,941921,59311871,58491542,516877,35301,6689,261462,30958547,32328989
1,13300,郡部,1,09,食料品製造業,7,550,244,-,-,-,218,172,258,31,74,41,-,-,177747,1433299,1118348,53223,31729,164989,1760056,1720616,-,-,-,39440,257623,303649
1,13300,郡部,1,14,パルプ・紙・紙加工品製造業,2,79,38,-,-,-,47,31,32,7,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
1,13300,郡部,1,15,印刷・同関連業,3,282,163,-,-,-,170,146,111,17,1,-,-,-,94691,293492,196939,4754,18346,69361,572587,566754,-,-,x,x,241873,262005
1,13300,郡部,1,16,化学工業,2,208,181,1,-,-,199,174,6,5,4,3,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13300,郡部,1,18,プラスチック製品製造業（別掲を除く）,3,173,102,11,-,-,84,74,88,33,12,6,-,-,61800,214905,154302,271,7614,25261,366049,316926,-,-,989,48134,135242,140932
1,13300,郡部,1,21,窯業・土石製品製造業,2,151,143,-,-,-,105,100,8,5,38,38,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
1,13300,郡部,1,22,鉄鋼業,1,57,51,-,-,-,51,45,6,6,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13300,郡部,1,23,非鉄金属製造業,1,71,68,-,-,-,62,60,4,3,5,5,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
1,13300,郡部,1,24,金属製品製造業,1,80,59,-,-,-,52,44,28,15,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
1,13300,郡部,1,25,はん用機械器具製造業,1,37,29,-,-,-,37,29,-,-,-,-,-,-,x,x,x,-,x,x,x,-,x,-,x,-,x,x
1,13300,郡部,1,26,生産用機械器具製造業,4,148,128,-,-,-,125,108,23,20,-,-,-,-,68302,100217,53483,72,2994,42427,253888,173261,80627,-,-,-,131640,142684
1,13300,郡部,1,27,業務用機械器具製造業,5,488,349,8,-,-,332,282,126,55,38,19,-,-,292235,795272,761928,1017,7454,16619,1072674,1039160,87,33284,-,143,239540,258210
1,13300,郡部,1,28,電子部品・デバイス・電子回路製造業,4,172,113,-,-,-,119,104,46,8,7,1,-,-,72711,84342,33116,3,6167,43599,166083,109583,56500,-,-,-,69775,76821
1,13300,郡部,1,29,電気機械器具製造業,6,481,343,13,-,-,317,274,139,54,38,28,-,-,194162,1157024,1006072,88,6064,143509,1546486,1413539,132947,-,-,-,588485,408648
1,13300,郡部,1,30,情報通信機械器具製造業,1,161,88,-,-,-,144,88,17,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
1,13300,郡部,1,31,輸送用機械器具製造業,9,2717,2247,135,-,-,2133,1936,283,107,436,331,-,-,1649035,18550368,18094213,13750,69096,280814,50325385,50167013,156355,2017,-,-,28097701,29456007
1,13300,郡部,1,32,その他の製造業,2,169,135,1,-,-,164,133,6,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13303,瑞穂町,0,00,総数,40,4741,3593,147,-,-,3448,3045,905,285,535,401,-,-,2469713,21738982,20379781,192960,179883,667514,55593479,55032850,383930,35301,6631,134767,29914468,31413672
2,13303,瑞穂町,1,09,食料品製造業,6,444,172,-,-,-,174,136,237,23,33,13,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13303,瑞穂町,1,14,パルプ・紙・紙加工品製造業,1,36,21,-,-,-,21,16,15,5,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,-,x,x
2,13303,瑞穂町,1,15,印刷・同関連業,2,163,115,-,-,-,118,105,44,10,1,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13303,瑞穂町,1,16,化学工業,2,208,181,1,-,-,199,174,6,5,4,3,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13303,瑞穂町,1,18,プラスチック製品製造業（別掲を除く）,2,115,60,3,-,-,40,34,74,25,4,4,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13303,瑞穂町,1,21,窯業・土石製品製造業,2,151,143,-,-,-,105,100,8,5,38,38,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13303,瑞穂町,1,22,鉄鋼業,1,57,51,-,-,-,51,45,6,6,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13303,瑞穂町,1,23,非鉄金属製造業,1,71,68,-,-,-,62,60,4,3,5,5,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13303,瑞穂町,1,24,金属製品製造業,1,80,59,-,-,-,52,44,28,15,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13303,瑞穂町,1,25,はん用機械器具製造業,1,37,29,-,-,-,37,29,-,-,-,-,-,-,x,x,x,-,x,x,x,-,x,-,x,-,x,x
2,13303,瑞穂町,1,26,生産用機械器具製造業,4,148,128,-,-,-,125,108,23,20,-,-,-,-,68302,100217,53483,72,2994,42427,253888,173261,80627,-,-,-,131640,142684
2,13303,瑞穂町,1,27,業務用機械器具製造業,3,147,114,8,-,-,99,92,50,23,6,6,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13303,瑞穂町,1,28,電子部品・デバイス・電子回路製造業,2,95,50,-,-,-,49,41,39,8,7,1,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13303,瑞穂町,1,29,電気機械器具製造業,3,170,115,-,-,-,91,79,76,34,3,2,-,-,x,x,119825,x,1774,40373,x,x,x,-,-,-,x,x
2,13303,瑞穂町,1,30,情報通信機械器具製造業,1,161,88,-,-,-,144,88,17,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13303,瑞穂町,1,31,輸送用機械器具製造業,8,2658,2199,135,-,-,2081,1894,278,103,434,329,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13305,日の出町,0,00,総数,14,1283,888,22,-,-,911,755,276,84,118,71,-,-,636903,2786129,2358672,12043,40186,274407,3718392,3458692,132947,-,58,126695,1044079,915317
2,13305,日の出町,1,09,食料品製造業,1,106,72,-,-,-,44,36,21,8,41,28,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13305,日の出町,1,14,パルプ・紙・紙加工品製造業,1,43,17,-,-,-,26,15,17,2,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13305,日の出町,1,15,印刷・同関連業,1,119,48,-,-,-,52,41,67,7,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,-,x,x
2,13305,日の出町,1,18,プラスチック製品製造業（別掲を除く）,1,58,42,8,-,-,44,40,14,8,8,2,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13305,日の出町,1,27,業務用機械器具製造業,2,341,235,-,-,-,233,190,76,32,32,13,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13305,日の出町,1,28,電子部品・デバイス・電子回路製造業,2,77,63,-,-,-,70,63,7,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13305,日の出町,1,29,電気機械器具製造業,3,311,228,13,-,-,226,195,63,20,35,26,-,-,x,x,886247,x,4290,103136,x,x,x,-,-,-,x,x
2,13305,日の出町,1,31,輸送用機械器具製造業,1,59,48,-,-,-,52,42,5,4,2,2,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13305,日の出町,1,32,その他の製造業,2,169,135,1,-,-,164,133,6,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13307,檜原村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13308,奥多摩町,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13350,島部,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13361,大島町,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13362,利島村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13363,新島村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13364,神津島村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13381,三宅村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13382,御蔵島村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13401,八丈町,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13402,青ヶ島村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13421,小笠原村,0,00,総数,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019東京の工業　2019年工業統計調査報告（平成30年実績）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第5-1-a表　区市町村，産業中分類別統計表（従業者30人以上の事業所）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（0：東京都　1：区部・市部・郡部・島部　2：区市町村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
産業分類階層（0：総数　1：産業中分類）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
