地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13208,調布市,1,090,食料品製造業,8,126,64,-,-,-,83,56,43,8,-,-,-,-,39070,420749,651612,454091,578,213316,214157
2,13208,調布市,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,2,58,24,-,-,-,34,23,24,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,094,調味料製造業,1,12,4,-,-,-,6,3,6,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,097,パン・菓子製造業,1,4,2,-,-,-,4,2,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,099,その他の食料品製造業,4,52,34,-,-,-,39,28,13,6,-,-,-,-,19788,293999,483223,408036,22,175575,175575
2,13208,調布市,1,100,飲料・たばこ・飼料製造業,1,59,42,-,-,-,11,10,5,-,43,32,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,101,清涼飲料製造業,1,59,42,-,-,-,11,10,5,-,43,32,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,110,繊維工業,2,32,5,-,-,-,28,4,4,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,116,外衣・シャツ製造業（和式を除く）,1,5,1,-,-,-,1,-,4,1,-,-,-,-,x,x,x,-,x,x,x
2,13208,調布市,2,119,その他の繊維製品製造業,1,27,4,-,-,-,27,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,130,家具・装備品製造業,3,21,9,-,-,-,14,9,7,-,-,-,-,-,7802,6354,18518,15612,2906,11263,11263
2,13208,調布市,2,139,その他の家具・装備品製造業,3,21,9,-,-,-,14,9,7,-,-,-,-,-,7802,6354,18518,15612,2906,11263,11263
2,13208,調布市,1,140,パルプ・紙・紙加工品製造業,2,17,10,-,-,-,12,9,5,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,145,紙製容器製造業,2,17,10,-,-,-,12,9,5,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,150,印刷・同関連業,9,142,77,-,-,-,97,68,43,9,2,-,-,-,53679,82674,167907,146774,19670,78920,78920
2,13208,調布市,2,151,印刷業,7,114,59,-,-,-,75,53,37,6,2,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,152,製版業,1,5,3,-,-,-,5,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,153,製本業、印刷物加工業,1,23,15,-,-,-,17,12,6,3,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,160,化学工業,2,23,6,-,-,-,5,5,18,1,-,-,1,-,x,x,x,x,x,x,x
2,13208,調布市,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,1,14,4,-,-,-,3,3,11,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,166,化粧品・歯磨・その他の化粧用調整品製造業,1,9,2,-,-,-,2,2,7,-,-,-,1,-,x,x,x,x,-,x,x
2,13208,調布市,1,180,プラスチック製品製造業（別掲を除く）,4,53,31,-,-,-,35,27,9,1,9,3,-,-,36842,23134,41106,41106,-,6000,17302
2,13208,調布市,2,183,工業用プラスチック製品製造業,3,48,28,-,-,-,30,24,9,1,9,3,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,189,その他のプラスチック製品製造業,1,5,3,-,-,-,5,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,210,窯業・土石製品製造業,3,39,29,-,1,-,29,28,9,1,-,-,-,-,16921,193172,295188,295166,x,94459,94459
2,13208,調布市,2,211,ガラス・同製品製造業,1,10,1,-,1,-,1,1,8,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,212,セメント・同製品製造業,2,29,28,-,-,-,28,27,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,220,鉄鋼業,1,15,12,-,-,-,15,12,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,229,その他の鉄鋼業,1,15,12,-,-,-,15,12,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,230,非鉄金属製造業,1,5,2,-,-,-,2,2,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,235,非鉄金属素形材製造業,1,5,2,-,-,-,2,2,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,240,金属製品製造業,4,116,80,-,-,-,64,52,41,17,11,11,-,-,50911,43233,131167,35469,95698,80068,81846
2,13208,調布市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,2,85,58,-,-,-,36,31,38,16,11,11,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,249,その他の金属製品製造業,2,31,22,-,-,-,28,21,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,250,はん用機械器具製造業,4,44,30,-,3,2,35,24,6,4,-,-,-,-,13869,27622,54957,45057,2100,25310,25310
2,13208,調布市,2,252,ポンプ・圧縮機器製造業,1,15,10,-,-,-,12,9,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,253,一般産業用機械・装置製造業,1,10,9,-,-,-,8,7,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,259,その他のはん用機械・同部分品製造業,2,19,11,-,3,2,15,8,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,1,260,生産用機械器具製造業,2,31,25,-,-,-,26,23,5,2,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,269,その他の生産用機械・同部分品製造業,2,31,25,-,-,-,26,23,5,2,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,270,業務用機械器具製造業,8,151,103,-,-,-,103,87,44,15,4,1,-,-,60842,145650,347694,334287,13407,182096,187725
2,13208,調布市,2,272,サービス用・娯楽用機械器具製造業,1,6,3,-,-,-,4,3,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13208,調布市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,2,29,19,-,-,-,21,19,8,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,274,医療用機械器具・医療用品製造業,1,50,27,-,-,-,25,21,21,5,4,1,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,275,光学機械器具・レンズ製造業,4,66,54,-,-,-,53,44,13,10,-,-,-,-,21155,30490,66382,57168,9214,31755,33227
2,13208,調布市,1,280,電子部品・デバイス・電子回路製造業,9,109,71,-,-,-,78,61,31,10,-,-,-,-,33838,53364,133980,80100,45761,74671,74671
2,13208,調布市,2,282,電子部品製造業,2,14,8,-,-,-,9,7,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,284,電子回路製造業,2,21,17,-,-,-,16,15,5,2,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,285,ユニット部品製造業,2,16,7,-,-,-,11,7,5,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,289,その他の電子部品・デバイス・電子回路製造業,3,58,39,-,-,-,42,32,16,7,-,-,-,-,18073,21221,63074,46709,16365,38753,38753
2,13208,調布市,1,290,電気機械器具製造業,12,1000,833,26,-,-,927,802,75,36,24,20,-,-,579687,1047619,2238690,2015792,2627,1042141,1122274
2,13208,調布市,2,291,発電用・送電用・配電用電気機械器具製造業,4,66,41,-,-,-,46,38,20,3,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,292,産業用電気機械器具製造業,1,6,5,-,-,-,4,4,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,296,電子応用装置製造業,1,17,16,-,-,-,16,15,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,297,電気計測器製造業,6,911,771,26,-,-,861,745,52,31,24,20,-,-,552203,989391,2131280,1909016,1993,998077,1076615
2,13208,調布市,1,300,情報通信機械器具製造業,2,18,9,-,-,-,11,8,7,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,302,映像・音響機械器具製造業,1,10,8,-,-,-,9,7,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,303,電子計算機・同附属装置製造業,1,8,1,-,-,-,2,1,6,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,310,輸送用機械器具製造業,1,14,8,-,-,-,11,8,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,311,自動車・同附属品製造業,1,14,8,-,-,-,11,8,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,1,320,その他の製造業,5,34,18,-,-,-,29,16,5,2,-,-,-,-,16078,23050,53716,50912,2804,28582,28582
2,13208,調布市,2,321,貴金属・宝石製品製造業,1,6,1,-,-,-,4,1,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13208,調布市,2,328,畳等生活雑貨製品製造業,1,10,7,-,-,-,10,7,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13208,調布市,2,329,他に分類されない製造業,3,18,10,-,-,-,15,8,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,0,000,総数,131,4616,2751,10,-,-,2682,2079,1704,525,240,155,52,24,1974401,6838038,11247216,9713594,291589,3965030,4147248
2,13209,町田市,1,090,食料品製造業,14,1241,461,-,-,-,298,214,894,227,49,20,2,-,345841,996764,1938664,1932597,-,839832,874113
2,13209,町田市,2,092,水産食料品製造業,1,39,16,-,-,-,22,15,17,1,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,1,6,4,-,-,-,5,4,1,-,-,-,2,-,x,x,x,x,-,x,x
2,13209,町田市,2,097,パン・菓子製造業,4,159,78,-,-,-,65,49,78,25,16,4,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,099,その他の食料品製造業,8,1037,363,-,-,-,206,146,798,201,33,16,-,-,287510,775973,1444005,1437952,-,588203,620293
2,13209,町田市,1,100,飲料・たばこ・飼料製造業,1,14,4,-,-,-,5,3,9,1,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,106,飼料・有機質肥料製造業,1,14,4,-,-,-,5,3,9,1,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,110,繊維工業,2,26,15,-,-,-,19,15,7,-,-,-,1,1,x,x,x,x,-,x,x
2,13209,町田市,2,115,綱・網・レース・繊維粗製品製造業,1,18,8,-,-,-,11,8,7,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,119,その他の繊維製品製造業,1,8,7,-,-,-,8,7,-,-,-,-,1,1,x,x,x,x,-,x,x
2,13209,町田市,1,120,木材・木製品製造業（家具を除く）,1,6,5,-,-,-,2,2,4,3,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,122,造作材・合板・建築用組立材料製造業,1,6,5,-,-,-,2,2,4,3,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,1,140,パルプ・紙・紙加工品製造業,2,36,25,-,-,-,29,23,7,2,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,145,紙製容器製造業,2,36,25,-,-,-,29,23,7,2,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,150,印刷・同関連業,8,74,45,-,-,-,61,38,13,7,-,-,1,-,29307,32943,81652,71623,6320,45101,45101
2,13209,町田市,2,151,印刷業,8,74,45,-,-,-,61,38,13,7,-,-,1,-,29307,32943,81652,71623,6320,45101,45101
2,13209,町田市,1,160,化学工業,2,49,31,-,-,-,7,5,6,-,36,26,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,165,医薬品製造業,1,41,29,-,-,-,3,3,2,-,36,26,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,169,その他の化学工業,1,8,2,-,-,-,4,2,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,170,石油製品・石炭製品製造業,1,21,18,-,-,-,7,5,14,13,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,174,舗装材料製造業,1,21,18,-,-,-,7,5,14,13,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,180,プラスチック製品製造業（別掲を除く）,10,168,92,-,-,-,105,73,56,13,7,6,-,-,62956,121841,233389,224291,9098,103142,103358
2,13209,町田市,2,183,工業用プラスチック製品製造業,8,131,68,-,-,-,75,51,49,11,7,6,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,184,発泡・強化プラスチック製品製造業,1,16,12,-,-,-,14,10,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,189,その他のプラスチック製品製造業,1,21,12,-,-,-,16,12,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,190,ゴム製品製造業,1,15,5,-,-,-,11,5,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,1,15,5,-,-,-,11,5,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,220,鉄鋼業,2,21,15,-,-,-,16,14,5,1,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,229,その他の鉄鋼業,2,21,15,-,-,-,16,14,5,1,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,1,230,非鉄金属製造業,2,29,22,-,-,-,22,19,7,3,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,234,電線・ケーブル製造業,2,29,22,-,-,-,22,19,7,3,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,1,240,金属製品製造業,13,195,141,-,-,-,162,130,29,11,4,-,-,-,90506,187923,440830,366400,74430,234172,234172
2,13209,町田市,2,242,洋食器・刃物・手道具・金物類製造業,1,28,21,-,-,-,21,18,3,3,4,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,243,暖房・調理等装置、配管工事用附属品製造業,1,11,10,-,-,-,10,9,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),3,55,40,-,-,-,53,40,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,245,金属素形材製品製造業,3,42,30,-,-,-,34,27,8,3,-,-,-,-,21270,22289,130230,130230,-,99945,99945
2,13209,町田市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,5,59,40,-,-,-,44,36,15,4,-,-,-,-,23185,27277,74430,-,74430,43660,43660
2,13209,町田市,1,250,はん用機械器具製造業,7,187,140,4,-,-,163,130,28,14,-,-,-,-,69244,86204,364585,363635,11,230048,260247
2,13209,町田市,2,252,ポンプ・圧縮機器製造業,1,10,5,-,-,-,10,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,253,一般産業用機械・装置製造業,5,173,132,4,-,-,149,122,28,14,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,259,その他のはん用機械・同部分品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,1,260,生産用機械器具製造業,11,299,169,-,-,-,208,147,90,22,1,-,-,-,152374,892706,1323367,515596,29382,377360,405385
2,13209,町田市,2,264,生活関連産業用機械製造業,1,6,2,-,-,-,5,2,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13209,町田市,2,265,基礎素材産業用機械製造業,1,8,5,-,-,-,6,4,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,266,金属加工機械製造業,2,161,82,-,-,-,92,70,68,12,1,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,267,半導体・フラットパネルディスプレイ製造装置製造業,2,23,16,-,-,-,12,10,11,6,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,269,その他の生産用機械・同部分品製造業,5,101,64,-,-,-,93,61,8,3,-,-,-,-,47925,137789,213005,172509,2915,69644,69644
2,13209,町田市,1,270,業務用機械器具製造業,9,761,571,2,-,-,505,411,166,97,92,65,4,3,406720,699338,1291509,1247860,972,562605,575511
2,13209,町田市,2,272,サービス用・娯楽用機械器具製造業,1,31,26,-,-,-,24,20,1,-,6,6,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,7,691,520,2,-,-,458,373,149,90,86,59,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,275,光学機械器具・レンズ製造業,1,39,25,-,-,-,23,18,16,7,-,-,4,3,x,x,x,x,-,x,x
2,13209,町田市,1,280,電子部品・デバイス・電子回路製造業,13,243,133,-,-,-,136,105,91,17,16,11,1,1,100724,344897,579390,222459,33171,213958,221063
2,13209,町田市,2,282,電子部品製造業,7,106,52,-,-,-,46,36,52,11,8,5,1,1,33415,29335,83168,58140,24564,49617,49859
2,13209,町田市,2,289,その他の電子部品・デバイス・電子回路製造業,6,137,81,-,-,-,90,69,39,6,8,6,-,-,67309,315562,496222,164319,8607,164341,171204
2,13209,町田市,1,290,電気機械器具製造業,13,362,203,4,-,-,214,169,148,32,4,4,-,-,145884,451493,827686,674157,83708,328014,348138
2,13209,町田市,2,291,発電用・送電用・配電用電気機械器具製造業,6,186,93,1,-,-,110,90,77,3,-,-,-,-,73555,198658,414899,394507,19065,185907,199333
2,13209,町田市,2,292,産業用電気機械器具製造業,2,69,34,-,-,-,31,23,38,11,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,296,電子応用装置製造業,1,23,13,-,-,-,16,9,7,4,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,297,電気計測器製造業,4,84,63,3,-,-,57,47,26,14,4,4,-,-,44077,197092,317792,249894,1100,106164,112446
2,13209,町田市,1,300,情報通信機械器具製造業,7,541,400,-,-,-,427,340,88,39,26,21,43,19,283031,966679,1306328,1273576,32752,308020,333725
2,13209,町田市,2,301,通信機械器具・同関連機械器具製造業,3,256,213,-,-,-,219,182,13,12,24,19,43,19,172973,658858,940148,907396,32752,243167,263724
2,13209,町田市,2,302,映像・音響機械器具製造業,3,233,139,-,-,-,175,126,58,13,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,303,電子計算機・同附属装置製造業,1,52,48,-,-,-,33,32,17,14,2,2,-,-,x,x,x,x,-,x,x
2,13209,町田市,1,310,輸送用機械器具製造業,4,49,35,-,-,-,30,22,18,13,1,-,-,-,15112,23285,50652,42719,7933,25340,25340
2,13209,町田市,2,312,鉄道車両・同部分品製造業,2,37,25,-,-,-,21,15,15,10,1,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,314,航空機・同附属品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,319,その他の輸送用機械器具製造業,1,8,7,-,-,-,5,4,3,3,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,1,320,その他の製造業,8,279,221,-,-,-,255,209,20,10,4,2,-,-,178804,371721,855633,847515,2500,450515,450287
2,13209,町田市,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,1,7,1,-,-,-,3,1,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13209,町田市,2,324,楽器製造業,1,8,6,-,-,-,8,6,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13209,町田市,2,329,他に分類されない製造業,6,264,214,-,-,-,244,202,16,10,4,2,-,-,x,x,x,x,x,x,x
2,13210,小金井市,0,000,総数,14,320,244,-,-,-,263,221,56,23,1,-,-,-,157386,182085,388718,335261,6214,186625,191950
2,13210,小金井市,1,090,食料品製造業,2,14,10,-,-,-,9,7,5,3,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,097,パン・菓子製造業,2,14,10,-,-,-,9,7,5,3,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,1,110,繊維工業,1,5,3,-,-,-,4,3,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,119,その他の繊維製品製造業,1,5,3,-,-,-,4,3,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,140,パルプ・紙・紙加工品製造業,1,16,9,-,-,-,10,9,6,-,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,145,紙製容器製造業,1,16,9,-,-,-,10,9,6,-,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,1,150,印刷・同関連業,1,4,2,-,-,-,3,2,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,151,印刷業,1,4,2,-,-,-,3,2,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,160,化学工業,1,28,13,-,-,-,17,10,11,3,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,165,医薬品製造業,1,28,13,-,-,-,17,10,11,3,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,180,プラスチック製品製造業（別掲を除く）,1,15,12,-,-,-,10,9,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,189,その他のプラスチック製品製造業,1,15,12,-,-,-,10,9,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,210,窯業・土石製品製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,211,ガラス・同製品製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,260,生産用機械器具製造業,2,19,17,-,-,-,13,13,5,4,1,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,266,金属加工機械製造業,2,19,17,-,-,-,13,13,5,4,1,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,1,270,業務用機械器具製造業,2,33,21,-,-,-,22,19,11,2,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,271,事務用機械器具製造業,1,11,7,-,-,-,8,5,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,22,14,-,-,-,14,14,8,-,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,310,輸送用機械器具製造業,1,29,26,-,-,-,28,25,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,2,314,航空機・同附属品製造業,1,29,26,-,-,-,28,25,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13210,小金井市,1,320,その他の製造業,1,152,127,-,-,-,143,120,9,7,-,-,-,-,x,x,x,x,x,x,x
2,13210,小金井市,2,323,時計・同部分品製造業,1,152,127,-,-,-,143,120,9,7,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,0,000,総数,66,3063,2378,54,1,1,2449,2098,602,270,65,60,3,-,2038894,6866107,10095299,9896535,156141,2811127,3056519
2,13211,小平市,1,090,食料品製造業,7,724,462,-,1,1,346,264,367,187,10,10,-,-,328243,647928,1327708,1320784,-,589472,632882
2,13211,小平市,2,091,畜産食料品製造業,2,28,11,-,-,-,14,10,14,1,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,097,パン・菓子製造業,4,692,449,-,-,-,330,253,352,186,10,10,-,-,321026,618507,1279259,1272335,-,571854,615264
2,13211,小平市,2,099,その他の食料品製造業,1,4,2,-,1,1,2,1,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,1,110,繊維工業,3,37,15,-,-,-,18,12,19,3,-,-,-,-,8778,3470,19464,10716,8748,14809,14809
2,13211,小平市,2,116,外衣・シャツ製造業（和式を除く）,1,9,5,-,-,-,6,4,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,1,15,6,-,-,-,9,6,6,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,119,その他の繊維製品製造業,1,13,4,-,-,-,3,2,10,2,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,1,130,家具・装備品製造業,3,19,15,-,-,-,17,13,2,2,-,-,-,-,5585,13043,20320,15305,5015,6738,6738
2,13211,小平市,2,133,建具製造業,3,19,15,-,-,-,17,13,2,2,-,-,-,-,5585,13043,20320,15305,5015,6738,6738
2,13211,小平市,1,140,パルプ・紙・紙加工品製造業,3,27,11,-,-,-,14,10,12,1,1,-,1,-,9077,31778,44378,13696,30682,11666,11666
2,13211,小平市,2,145,紙製容器製造業,3,27,11,-,-,-,14,10,12,1,1,-,1,-,9077,31778,44378,13696,30682,11666,11666
2,13211,小平市,1,150,印刷・同関連業,5,110,68,-,-,-,91,66,19,2,-,-,-,-,42321,65283,139118,124941,14177,67110,69418
2,13211,小平市,2,151,印刷業,3,75,44,-,-,-,60,43,15,1,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,152,製版業,1,25,16,-,-,-,22,16,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,153,製本業、印刷物加工業,1,10,8,-,-,-,9,7,1,1,-,-,-,-,x,x,x,-,x,x,x
2,13211,小平市,1,160,化学工業,1,7,2,-,-,-,2,2,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,166,化粧品・歯磨・その他の化粧用調整品製造業,1,7,2,-,-,-,2,2,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,1,180,プラスチック製品製造業（別掲を除く）,4,36,18,-,-,-,27,17,9,1,-,-,2,-,14331,23781,51749,15170,22214,25897,25897
2,13211,小平市,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,6,4,-,-,-,4,3,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,1,9,4,-,-,-,9,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,183,工業用プラスチック製品製造業,1,9,3,-,-,-,5,3,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,189,その他のプラスチック製品製造業,1,12,7,-,-,-,9,7,3,-,-,-,2,-,x,x,x,-,x,x,x
2,13211,小平市,1,190,ゴム製品製造業,2,244,233,-,-,-,173,169,33,30,38,34,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,191,タイヤ・チューブ製造業,1,236,229,-,-,-,167,165,31,30,38,34,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,1,8,4,-,-,-,6,4,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,1,210,窯業・土石製品製造業,1,23,19,1,-,-,18,16,6,4,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,212,セメント・同製品製造業,1,23,19,1,-,-,18,16,6,4,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,1,230,非鉄金属製造業,1,18,4,-,-,-,5,3,13,1,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,234,電線・ケーブル製造業,1,18,4,-,-,-,5,3,13,1,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,1,240,金属製品製造業,5,51,32,1,-,-,35,27,17,6,-,-,-,-,20054,20485,86859,46453,38741,61457,61457
