地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13224,多摩市,2,296,電子応用装置製造業,1,23,15,-,-,-,22,15,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13224,多摩市,2,297,電気計測器製造業,1,57,40,-,-,-,35,25,17,11,5,4,-,-,x,x,x,x,-,x,x
2,13224,多摩市,1,300,情報通信機械器具製造業,1,16,3,-,-,-,2,1,14,2,-,-,-,-,x,x,x,-,x,x,x
2,13224,多摩市,2,302,映像・音響機械器具製造業,1,16,3,-,-,-,2,1,14,2,-,-,-,-,x,x,x,-,x,x,x
2,13224,多摩市,1,320,その他の製造業,3,42,23,-,-,-,26,20,14,1,2,2,-,-,16940,22185,71185,32448,x,45162,45162
2,13224,多摩市,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,1,7,2,-,-,-,3,2,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13224,多摩市,2,329,他に分類されない製造業,2,35,21,-,-,-,23,18,10,1,2,2,-,-,x,x,x,x,x,x,x
2,13225,稲城市,0,000,総数,61,1699,1103,17,4,3,1092,887,545,184,75,45,1,1,719519,1309434,2638535,2019796,547589,969409,1236924
2,13225,稲城市,1,090,食料品製造業,3,413,188,-,-,-,86,75,319,107,8,6,-,-,72704,281510,534881,532855,-,222184,235080
2,13225,稲城市,2,091,畜産食料品製造業,1,29,8,-,-,-,8,7,21,1,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,097,パン・菓子製造業,1,344,157,-,-,-,51,45,285,106,8,6,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,099,その他の食料品製造業,1,40,23,-,-,-,27,23,13,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,1,100,飲料・たばこ・飼料製造業,1,119,101,-,-,-,110,101,-,-,9,-,-,-,x,x,x,-,x,x,x
2,13225,稲城市,2,101,清涼飲料製造業,1,119,101,-,-,-,110,101,-,-,9,-,-,-,x,x,x,-,x,x,x
2,13225,稲城市,1,130,家具・装備品製造業,1,11,10,-,-,-,10,10,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,131,家具製造業,1,11,10,-,-,-,10,10,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,1,160,化学工業,1,7,5,-,-,-,5,5,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,169,その他の化学工業,1,7,5,-,-,-,5,5,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,1,180,プラスチック製品製造業（別掲を除く）,2,105,81,-,-,-,89,73,8,5,8,3,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,184,発泡・強化プラスチック製品製造業,1,99,78,-,-,-,85,70,6,5,8,3,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,189,その他のプラスチック製品製造業,1,6,3,-,-,-,4,3,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,1,210,窯業・土石製品製造業,3,66,57,-,-,-,54,47,1,-,11,10,-,-,31603,135253,248960,237138,-,104799,104799
2,13225,稲城市,2,212,セメント・同製品製造業,3,66,57,-,-,-,54,47,1,-,11,10,-,-,31603,135253,248960,237138,-,104799,104799
2,13225,稲城市,1,240,金属製品製造業,8,378,267,13,2,1,303,234,53,24,33,20,-,-,235081,361301,659467,644476,14975,118323,279871
2,13225,稲城市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),2,9,7,-,2,1,5,4,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13225,稲城市,2,245,金属素形材製品製造業,4,43,21,-,-,-,21,16,22,5,-,-,-,-,16844,73355,117369,112491,4878,40567,40567
2,13225,稲城市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,2,326,239,13,-,-,277,214,29,17,33,20,-,-,x,x,x,x,x,x,x
2,13225,稲城市,1,260,生産用機械器具製造業,9,86,67,-,1,1,72,59,13,7,-,-,-,-,31684,46239,106659,98894,7280,55684,55684
2,13225,稲城市,2,261,農業用機械製造業（農業用器具を除く）,1,29,26,-,-,-,27,24,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,266,金属加工機械製造業,3,23,18,-,1,1,16,13,6,4,-,-,-,-,x,x,x,x,2170,x,x
2,13225,稲城市,2,269,その他の生産用機械・同部分品製造業,5,34,23,-,-,-,29,22,5,1,-,-,-,-,12565,20100,42034,36439,5110,20214,20214
2,13225,稲城市,1,270,業務用機械器具製造業,11,131,88,4,-,-,103,85,31,6,1,1,1,1,52740,48899,122469,101199,8545,68880,68880
2,13225,稲城市,2,271,事務用機械器具製造業,1,13,11,-,-,-,11,11,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,272,サービス用・娯楽用機械器具製造業,2,13,9,-,-,-,9,7,4,2,-,-,-,-,x,x,x,x,x,x,x
2,13225,稲城市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,5,60,44,4,-,-,58,44,5,3,1,1,1,1,32827,33504,74737,54314,8340,38933,38933
2,13225,稲城市,2,274,医療用機械器具・医療用品製造業,3,45,24,-,-,-,25,23,20,1,-,-,-,-,14386,8453,31238,30596,x,21143,21143
2,13225,稲城市,1,280,電子部品・デバイス・電子回路製造業,10,195,103,-,1,1,117,83,77,19,-,-,-,-,73034,93183,237641,149863,x,133306,135107
2,13225,稲城市,2,282,電子部品製造業,2,13,8,-,-,-,6,4,7,4,-,-,-,-,x,x,x,x,x,x,x
2,13225,稲城市,2,284,電子回路製造業,3,97,49,-,-,-,67,42,30,7,-,-,-,-,x,x,x,x,x,x,x
2,13225,稲城市,2,289,その他の電子部品・デバイス・電子回路製造業,5,85,46,-,1,1,44,37,40,8,-,-,-,-,39535,64075,138881,131098,7783,74877,70606
2,13225,稲城市,1,290,電気機械器具製造業,6,86,56,-,-,-,62,47,24,9,-,-,-,-,27108,31716,101519,63524,13866,64335,64335
2,13225,稲城市,2,291,発電用・送電用・配電用電気機械器具製造業,5,75,48,-,-,-,51,39,24,9,-,-,-,-,x,x,x,x,13866,x,x
2,13225,稲城市,2,292,産業用電気機械器具製造業,1,11,8,-,-,-,11,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,1,300,情報通信機械器具製造業,5,92,73,-,-,-,72,62,15,6,5,5,-,-,38321,45862,102807,70000,x,52181,52485
2,13225,稲城市,2,301,通信機械器具・同関連機械器具製造業,2,50,43,-,-,-,45,40,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,302,映像・音響機械器具製造業,1,15,14,-,-,-,10,9,-,-,5,5,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,303,電子計算機・同附属装置製造業,2,27,16,-,-,-,17,13,10,3,-,-,-,-,x,x,x,x,x,x,x
2,13225,稲城市,1,320,その他の製造業,1,10,7,-,-,-,9,6,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13225,稲城市,2,325,がん具・運動用具製造業,1,10,7,-,-,-,9,6,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,0,000,総数,69,7579,6664,52,2,2,6045,5580,965,596,619,538,1,1,4435764,48664005,60123895,59563799,421240,9928054,10773616
2,13227,羽村市,1,130,家具・装備品製造業,1,7,5,-,-,-,5,5,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13227,羽村市,2,131,家具製造業,1,7,5,-,-,-,5,5,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13227,羽村市,1,140,パルプ・紙・紙加工品製造業,1,101,63,-,-,-,59,50,42,13,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,145,紙製容器製造業,1,101,63,-,-,-,59,50,42,13,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,150,印刷・同関連業,5,106,89,-,-,-,91,85,15,4,-,-,-,-,39959,227179,356371,352417,833,116212,119186
2,13227,羽村市,2,151,印刷業,4,98,84,-,-,-,85,81,13,3,-,-,-,-,x,x,x,x,833,x,x
2,13227,羽村市,2,152,製版業,1,8,5,-,-,-,6,4,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,160,化学工業,2,142,102,1,-,-,124,92,7,2,12,9,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,169,その他の化学工業,2,142,102,1,-,-,124,92,7,2,12,9,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,180,プラスチック製品製造業（別掲を除く）,1,7,3,-,-,-,3,3,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,183,工業用プラスチック製品製造業,1,7,3,-,-,-,3,3,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,210,窯業・土石製品製造業,1,16,14,-,-,-,16,14,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,211,ガラス・同製品製造業,1,16,14,-,-,-,16,14,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,220,鉄鋼業,2,279,248,2,-,-,229,204,16,13,36,33,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,1,266,235,2,-,-,216,191,16,13,36,33,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,229,その他の鉄鋼業,1,13,13,-,-,-,13,13,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,1,230,非鉄金属製造業,2,56,48,-,-,-,36,32,19,16,1,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,235,非鉄金属素形材製造業,1,50,44,-,-,-,32,28,17,16,1,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,239,その他の非鉄金属製造業,1,6,4,-,-,-,4,4,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13227,羽村市,1,240,金属製品製造業,11,124,90,-,1,1,81,66,40,21,2,2,1,1,61862,173480,303241,252283,50941,119596,119596
2,13227,羽村市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),2,29,24,-,-,-,16,12,11,10,2,2,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,245,金属素形材製品製造業,3,25,21,-,-,-,18,16,7,5,-,-,1,1,9127,10665,27789,15630,12159,15783,15783
2,13227,羽村市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,3,27,19,-,-,-,23,18,4,1,-,-,-,-,13685,4977,25704,-,25704,19103,19103
2,13227,羽村市,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,2,36,21,-,-,-,23,20,13,1,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,249,その他の金属製品製造業,1,7,5,-,1,1,1,-,5,4,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,1,250,はん用機械器具製造業,4,647,591,-,-,-,542,505,86,68,19,18,-,-,385455,990382,1568390,1538945,29445,444921,549072
2,13227,羽村市,2,253,一般産業用機械・装置製造業,1,113,106,-,-,-,104,97,9,9,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,259,その他のはん用機械・同部分品製造業,3,534,485,-,-,-,438,408,77,59,19,18,-,-,x,x,x,x,29445,x,x
2,13227,羽村市,1,260,生産用機械器具製造業,8,435,370,-,-,-,337,302,34,13,64,55,-,-,190701,599654,967909,923569,39525,328726,363116
2,13227,羽村市,2,265,基礎素材産業用機械製造業,2,44,38,-,-,-,42,37,1,1,1,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,266,金属加工機械製造業,3,325,289,-,-,-,249,225,13,9,63,55,-,-,146202,485425,774746,774384,362,265065,290338
2,13227,羽村市,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,49,33,-,-,-,31,31,18,2,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,269,その他の生産用機械・同部分品製造業,2,17,10,-,-,-,15,9,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,1,270,業務用機械器具製造業,3,37,33,-,1,1,33,31,3,1,-,-,-,-,22315,24983,57111,43479,4155,31891,31891
2,13227,羽村市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,2,33,30,-,1,1,29,28,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,2,274,医療用機械器具・医療用品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,1,280,電子部品・デバイス・電子回路製造業,5,227,147,-,-,-,174,131,46,10,7,6,-,-,98868,165026,348947,324426,18697,164522,170975
2,13227,羽村市,2,282,電子部品製造業,2,160,107,-,-,-,134,98,19,3,7,6,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,284,電子回路製造業,2,39,15,-,-,-,16,12,23,3,-,-,-,-,x,x,x,-,x,x,x
2,13227,羽村市,2,289,その他の電子部品・デバイス・電子回路製造業,1,28,25,-,-,-,24,21,4,4,-,-,-,-,x,x,x,x,x,x,x
2,13227,羽村市,1,290,電気機械器具製造業,6,379,196,6,-,-,196,155,115,24,74,23,-,-,119988,1309076,1623743,1616479,-,295063,304143
2,13227,羽村市,2,291,発電用・送電用・配電用電気機械器具製造業,1,160,82,1,-,-,76,66,35,6,50,11,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,292,産業用電気機械器具製造業,2,75,35,-,-,-,35,31,40,4,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,294,電球・電気照明器具製造業,1,63,35,4,-,-,20,17,23,10,24,12,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,297,電気計測器製造業,2,81,44,1,-,-,65,41,17,4,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,300,情報通信機械器具製造業,1,9,9,-,-,-,9,9,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,302,映像・音響機械器具製造業,1,9,9,-,-,-,9,9,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,1,310,輸送用機械器具製造業,12,4660,4451,43,-,-,3923,3749,380,355,400,390,-,-,3030115,42210479,50524043,50293836,229729,7181997,7737675
2,13227,羽村市,2,311,自動車・同附属品製造業,8,4395,4213,42,-,-,3690,3537,358,338,389,380,-,-,2904006,41992651,50099155,50086967,11710,7011180,7542909
2,13227,羽村市,2,314,航空機・同附属品製造業,3,261,235,1,-,-,229,209,22,17,11,10,-,-,x,x,x,206869,x,x,x
2,13227,羽村市,2,315,産業用運搬車両・同部分品・附属品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13227,羽村市,1,320,その他の製造業,4,347,205,-,-,-,187,147,156,56,4,2,-,-,169819,451087,912739,808119,19884,403506,433293
2,13227,羽村市,2,325,がん具・運動用具製造業,1,39,33,-,-,-,37,32,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13227,羽村市,2,329,他に分類されない製造業,3,308,172,-,-,-,150,115,154,55,4,2,-,-,x,x,x,x,19884,x,x
2,13228,あきる野市,0,000,総数,73,2020,1557,7,2,2,1620,1368,340,161,65,33,7,5,1007645,1912881,3677418,3282975,315549,1517201,1657133
2,13228,あきる野市,1,090,食料品製造業,5,138,58,-,-,-,36,23,101,34,1,1,2,-,30059,24985,75095,63647,10657,44734,46439
2,13228,あきる野市,2,091,畜産食料品製造業,1,13,3,-,-,-,2,2,11,1,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,094,調味料製造業,1,17,6,-,-,-,8,3,8,2,1,1,2,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,097,パン・菓子製造業,1,83,42,-,-,-,15,11,68,31,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,099,その他の食料品製造業,2,25,7,-,-,-,11,7,14,-,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,100,飲料・たばこ・飼料製造業,1,18,13,-,-,-,9,7,9,6,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,106,飼料・有機質肥料製造業,1,18,13,-,-,-,9,7,9,6,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,120,木材・木製品製造業（家具を除く）,3,29,25,-,-,-,28,25,1,-,-,-,-,-,13542,16423,38529,38111,418,20374,20374
2,13228,あきる野市,2,121,製材業、木製品製造業,3,29,25,-,-,-,28,25,1,-,-,-,-,-,13542,16423,38529,38111,418,20374,20374
2,13228,あきる野市,1,130,家具・装備品製造業,2,20,15,-,-,-,20,15,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,131,家具製造業,1,15,11,-,-,-,15,11,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,139,その他の家具・装備品製造業,1,5,4,-,-,-,5,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,140,パルプ・紙・紙加工品製造業,3,60,39,-,-,-,41,36,18,2,1,1,-,-,25929,58100,94443,94443,-,31850,33496
2,13228,あきる野市,2,144,紙製品製造業,1,18,4,-,-,-,5,4,13,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,145,紙製容器製造業,2,42,35,-,-,-,36,32,5,2,1,1,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,180,プラスチック製品製造業（別掲を除く）,6,96,61,-,1,1,62,47,33,13,-,-,-,-,38752,50967,156815,143552,13263,95792,97660
2,13228,あきる野市,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,15,9,-,-,-,10,6,5,3,-,-,-,-,x,x,x,-,x,x,x
2,13228,あきる野市,2,183,工業用プラスチック製品製造業,5,81,52,-,1,1,52,41,28,10,-,-,-,-,x,x,x,143552,x,x,x
2,13228,あきる野市,1,210,窯業・土石製品製造業,4,38,31,-,-,-,34,29,4,2,-,-,-,-,15338,12735,48632,48632,-,33085,33085
2,13228,あきる野市,2,218,骨材・石工品等製造業,4,38,31,-,-,-,34,29,4,2,-,-,-,-,15338,12735,48632,48632,-,33085,33085
2,13228,あきる野市,1,230,非鉄金属製造業,2,154,138,-,-,-,153,138,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,1,42,38,-,-,-,42,38,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,235,非鉄金属素形材製造業,1,112,100,-,-,-,111,100,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,240,金属製品製造業,9,127,95,-,-,-,98,81,27,12,2,2,-,-,52320,75865,153264,108676,42811,71384,71384
2,13228,あきる野市,2,242,洋食器・刃物・手道具・金物類製造業,1,9,3,-,-,-,4,3,5,-,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),4,78,64,-,-,-,63,53,13,9,2,2,-,-,34064,61158,109899,79899,30000,44921,44921
2,13228,あきる野市,2,245,金属素形材製品製造業,1,7,5,-,-,-,7,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,1,6,5,-,-,-,5,5,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13228,あきる野市,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,2,27,18,-,-,-,19,15,8,3,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,250,はん用機械器具製造業,1,143,128,-,-,-,137,123,6,5,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,252,ポンプ・圧縮機器製造業,1,143,128,-,-,-,137,123,6,5,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,260,生産用機械器具製造業,14,253,205,-,-,-,215,182,38,23,-,-,2,2,134749,229985,457397,344286,113011,170674,209764
2,13228,あきる野市,2,264,生活関連産業用機械製造業,2,32,29,-,-,-,26,25,6,4,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,266,金属加工機械製造業,3,46,41,-,-,-,41,37,5,4,-,-,-,-,27811,32921,86021,18447,67574,48940,48940
2,13228,あきる野市,2,267,半導体・フラットパネルディスプレイ製造装置製造業,7,98,75,-,-,-,82,66,16,9,-,-,2,2,34092,35958,96303,51083,45220,53803,55620
2,13228,あきる野市,2,269,その他の生産用機械・同部分品製造業,2,77,60,-,-,-,66,54,11,6,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,270,業務用機械器具製造業,4,131,97,-,-,-,117,91,14,6,-,-,-,-,84656,137869,335102,335102,-,150511,181882
2,13228,あきる野市,2,274,医療用機械器具・医療用品製造業,3,120,91,-,-,-,109,88,11,3,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,275,光学機械器具・レンズ製造業,1,11,6,-,-,-,8,3,3,3,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,1,280,電子部品・デバイス・電子回路製造業,2,20,8,-,1,1,3,3,16,4,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,284,電子回路製造業,2,20,8,-,1,1,3,3,16,4,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,290,電気機械器具製造業,5,401,328,-,-,-,332,294,9,6,60,28,3,3,253301,444965,750177,632182,86574,276572,283304
2,13228,あきる野市,2,291,発電用・送電用・配電用電気機械器具製造業,1,22,17,-,-,-,21,17,1,-,-,-,3,3,x,x,x,-,x,x,x
2,13228,あきる野市,2,296,電子応用装置製造業,1,27,24,-,-,-,27,24,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,297,電気計測器製造業,3,352,287,-,-,-,284,253,8,6,60,28,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,300,情報通信機械器具製造業,2,28,22,-,-,-,28,22,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,302,映像・音響機械器具製造業,1,5,3,-,-,-,5,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,303,電子計算機・同附属装置製造業,1,23,19,-,-,-,23,19,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,310,輸送用機械器具製造業,5,209,179,5,-,-,170,152,43,31,1,1,-,-,114277,287664,432186,392991,38476,98609,138345
2,13228,あきる野市,2,311,自動車・同附属品製造業,3,46,43,-,-,-,35,32,11,11,-,-,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,2,314,航空機・同附属品製造業,2,163,136,5,-,-,135,120,32,20,1,1,-,-,x,x,x,x,x,x,x
2,13228,あきる野市,1,320,その他の製造業,5,155,115,2,-,-,137,100,20,17,-,-,-,-,85992,113271,269731,240477,-,145806,146400
2,13228,あきる野市,2,325,がん具・運動用具製造業,2,20,16,1,-,-,10,8,11,9,-,-,-,-,x,x,x,x,-,x,x
2,13228,あきる野市,2,329,他に分類されない製造業,3,135,99,1,-,-,127,92,9,8,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,0,000,総数,33,1075,810,1,-,-,840,718,230,87,6,5,1,-,557870,1719327,3071847,2771331,172608,1253038,1349432
2,13229,西東京市,1,090,食料品製造業,6,165,64,-,-,-,52,35,113,29,-,-,1,-,27775,43680,114168,102168,12000,65229,65229
2,13229,西東京市,2,092,水産食料品製造業,1,11,3,-,-,-,3,2,8,1,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,2,097,パン・菓子製造業,4,68,25,-,-,-,33,22,35,3,-,-,1,-,x,x,x,x,12000,x,x
2,13229,西東京市,2,099,その他の食料品製造業,1,86,36,-,-,-,16,11,70,25,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,1,140,パルプ・紙・紙加工品製造業,1,8,6,-,-,-,7,6,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,2,145,紙製容器製造業,1,8,6,-,-,-,7,6,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,1,150,印刷・同関連業,4,87,75,-,-,-,72,63,13,10,2,2,-,-,31918,76640,224880,146858,73312,136396,136655
2,13229,西東京市,2,151,印刷業,4,87,75,-,-,-,72,63,13,10,2,2,-,-,31918,76640,224880,146858,73312,136396,136655
2,13229,西東京市,1,160,化学工業,1,10,6,-,-,-,6,4,4,2,-,-,-,-,x,x,x,-,x,x,x
2,13229,西東京市,2,169,その他の化学工業,1,10,6,-,-,-,6,4,4,2,-,-,-,-,x,x,x,-,x,x,x
2,13229,西東京市,1,180,プラスチック製品製造業（別掲を除く）,1,6,5,-,-,-,5,5,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,6,5,-,-,-,5,5,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,1,240,金属製品製造業,3,37,25,-,-,-,34,25,3,-,-,-,-,-,11259,8257,31078,13416,17662,21033,21033
2,13229,西東京市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),1,4,4,-,-,-,4,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,1,23,14,-,-,-,23,14,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,2,249,その他の金属製品製造業,1,10,7,-,-,-,7,7,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,1,250,はん用機械器具製造業,3,388,336,1,-,-,384,333,1,-,4,3,-,-,303722,1349032,2129406,2066958,42057,728998,818257
2,13229,西東京市,2,253,一般産業用機械・装置製造業,3,388,336,1,-,-,384,333,1,-,4,3,-,-,303722,1349032,2129406,2066958,42057,728998,818257
2,13229,西東京市,1,260,生産用機械器具製造業,2,17,14,-,-,-,11,11,6,3,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,2,265,基礎素材産業用機械製造業,1,13,11,-,-,-,8,8,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,2,266,金属加工機械製造業,1,4,3,-,-,-,3,3,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,1,270,業務用機械器具製造業,3,137,104,-,-,-,92,82,45,22,-,-,-,-,58010,25607,180827,76986,x,141325,143806
2,13229,西東京市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,126,98,-,-,-,83,76,43,22,-,-,-,-,x,x,x,x,-,x,x
2,13229,西東京市,2,274,医療用機械器具・医療用品製造業,2,11,6,-,-,-,9,6,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,1,280,電子部品・デバイス・電子回路製造業,2,17,11,-,-,-,12,11,5,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,2,289,その他の電子部品・デバイス・電子回路製造業,2,17,11,-,-,-,12,11,5,-,-,-,-,-,x,x,x,x,x,x,x
2,13229,西東京市,1,290,電気機械器具製造業,1,12,2,-,-,-,4,1,8,1,-,-,-,-,x,x,x,-,x,x,x
