三鷹市 固定資産台帳（平成29年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,事業用資産/建物,第一小学校(芝生管理備品保管用倉庫),2009/3/31,"1,344,056",508050,"836,006",24,小学校,13.64,㎡
一般会計,事業用資産/建物,第一小学校 校舎棟(増築分),2008/2/29,"87,492,000",19248240,"68,243,760",47,小学校,214.28,㎡
一般会計,事業用資産/建物,第一小学校スーパーリニューアル３期工事,2008/3/31,"341,911,500","75,220,530","266,690,970",47,小学校,1,式
一般会計,事業用資産/工作物,第一小学校(防災行政無線デジタル化総事業(屋外拡声子局)),2006/3/31,"2,175,784","652,728","1,523,056",40,災害対策用施設,1,基
一般会計,事業用資産/工作物,震災対策用給水施設（一小内）,1983/5/23,"19,065,734","19,065,733",1,10,災害対策用施設,1,式
一般会計,事業用資産/工作物,水泳プール（第一小学校）,1991/7/18,"58,758,500","51,942,514",6815986,30,小学校,1,面
一般会計,事業用資産/工作物,第一小学校(第一小学校校庭芝生化等工事),2009/3/31,"36,120,000","11,052,720","25,067,280",30,小学校,1,式
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-1),1970/5/22,"369,241,200",0,369241200,,小学校,2062.8,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-10),1953/4/28,"46,745,850",0,"46,745,850",,小学校,261.15,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-11),1960/4/22,"53,846,780",0,"53,846,780",,小学校,300.82,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-12),1966/4/1,"30,072,000",0,30072000,,小学校,168,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-13),1966/4/1,"53,521,000",0,53521000,,小学校,299,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-14),1967/4/1,"30,165,080",0,30165080,,小学校,168.52,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-15),1967/4/1,"51,124,190",0,51124190,,小学校,285.61,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-16),1968/4/1,"31,749,230",0,"31,749,230",,小学校,177.37,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-17),1968/4/1,"47,671,280",0,"47,671,280",,小学校,266.32,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-2),1970/5/22,"82,250,500",0,"82,250,500",,小学校,459.5,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-3),1970/5/22,"41,893,160",0,"41,893,160",,小学校,234.04,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-4),1970/5/22,"74,705,650",0,"74,705,650",,小学校,417.35,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-5),1970/5/22,"153,768,160",0,153768160,,小学校,859.04,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-6),1970/5/22,"28,401,930",0,"28,401,930",,小学校,158.67,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-7),1970/11/3,"18,795,000",0,"18,795,000",,小学校,105,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-8),1969/5/8,"49,225,000",0,"49,225,000",,小学校,275,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目402-9),1969/5/8,"31,325,000",0,"31,325,000",,小学校,175,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目405),1970/11/3,"4,654,000",0,4654000,,小学校,26,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目409-11),1968/4/1,"27,419,220",0,"27,419,220",,小学校,153.18,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目409-3),1969/5/8,"27,208,000",0,"27,208,000",,小学校,152,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目409-5),1966/4/1,"27,745,000",0,"27,745,000",,小学校,155,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目409-6),1967/4/1,"28,475,320",0,"28,475,320",,小学校,159.08,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-30),1966/4/1,"33,115,000",0,"33,115,000",,小学校,185,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-34),1967/4/1,"33,152,590",0,"33,152,590",,小学校,185.21,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-35),1968/4/1,"33,412,140",0,"33,412,140",,小学校,186.66,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-40),1970/6/2,"209,614,370",0,"209,614,370",,小学校,"1,171.03",㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-51),1991/10/30,"184,862,940",0,"184,862,940",,小学校,"1,010.18",㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-52),1991/10/30,"37,218,540",0,"37,218,540",,小学校,203.38,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-53),1992/9/21,"47,018,120",0,"47,018,120",,小学校,317.69,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-54),1992/9/21,"89,170,000",0,"89,170,000",,小学校,602.5,㎡
一般会計,事業用資産/土地,第二小学校(野崎三丁目416-8),1969/5/8,"33,294,000",0,"33,294,000",,小学校,186,㎡
一般会計,事業用資産/建物,第二小学校(校舎),1968/3/7,"336,575,250","336,575,249",1,47,小学校,2493.15,㎡
一般会計,事業用資産/建物,第二小学校(校舎),1969/4/14,"357,696,000","357,695,999",1,47,小学校,2649.6,㎡
一般会計,事業用資産/建物,第二小学校(校舎),1975/3/15,"123,468,300","116,800,986","6,667,314",47,小学校,914.58,㎡
一般会計,事業用資産/建物,第二小学校(体育館),1967/2/1,"139,663,800",139663799,1,47,小学校,775.91,㎡
一般会計,事業用資産/建物,第二小学校(体育倉庫),1972/9/28,"2,415,000","2,414,999",1,34,小学校,34.5,㎡
一般会計,事業用資産/建物,第二小学校(プール更衣室),1977/6/30,"6,500,000",6499999,1,38,小学校,65,㎡
一般会計,事業用資産/建物,第二小学校(一般倉庫),1977/6/26,"3,220,000",3219999,1,34,小学校,46,㎡
一般会計,事業用資産/建物,第二小学校(プール付属室),1972/7/1,"1,080,000",1079999,1,38,小学校,10.8,㎡
一般会計,事業用資産/建物,第二小学校(鳥小屋),1997/3/28,"947,600",795984,"151,616",25,小学校,8,㎡
一般会計,事業用資産/建物,三鷹市立第二小学校耐震補強２期工事,2013/3/31,"248,010,000",27281100,"220,728,900",47,小学校,1,式
一般会計,事業用資産/建物,第二小学校耐震補強１期工事,2013/3/31,"130,627,350",14369005,"116,258,345",47,小学校,1,式
一般会計,事業用資産/工作物,第二小学校(防災行政無線デジタル化総事業(屋外拡声子局)),2006/3/31,"2,175,784",652728,"1,523,056",40,災害対策用施設,1,基
一般会計,事業用資産/工作物,水泳プール（第二小学校）,1961/8/10,"6,257,097",6257096,1,30,小学校,1,面
一般会計,事業用資産/建物,第二小学校(第二小学校空調設備設置工事（Ⅰ期）),2012/3/31,"52,500,000",24255000,"28,245,000",13,小学校,1,式
一般会計,事業用資産/土地,第三小学校(上連雀四丁目541-6),1979/3/20,"43,407,000",0,"43,407,000",,小学校,159,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目541-7),1979/3/20,"86,814,000",0,"86,814,000",,小学校,318,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目542-2),1969/2/4,"964,509,000",0,"964,509,000",,小学校,3533,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目551-16),1979/9/26,"83,265,000",0,"83,265,000",,小学校,305,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目551-6),1969/2/10,"540,540,000",0,"540,540,000",,小学校,1980,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目551-9),1969/2/10,"54,731,040",0,"54,731,040",,小学校,200.48,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目565-2),1969/2/4,"104,559,000",0,"104,559,000",,小学校,383,㎡
一般会計,事業用資産/土地,第三小学校(上連雀四丁目565-6),1969/2/1,"23,205,000",0,"23,205,000",,小学校,85,㎡
一般会計,事業用資産/建物,第三小学校(体育館),1971/12/15,"134,645,400",134645399,1,47,小学校,748.03,㎡
一般会計,事業用資産/建物,第三小学校(プール更衣室),1971/11/1,"1,890,000",1889999,1,47,小学校,14,㎡
一般会計,事業用資産/建物,第三小学校(循環装置小屋),1971/11/1,"1,362,900",1362899,1,34,小学校,19.47,㎡
一般会計,事業用資産/建物,第三小学校(校舎),2013/1/15,"1,490,051,000",163905610,"1,326,145,390",47,小学校,6177.28,㎡
一般会計,事業用資産/建物,第三小学校(飼育小屋),2013/1/15,"3,997,000",659505,"3,337,495",31,小学校,9.45,㎡
一般会計,事業用資産/建物,第三小学校(屋外通路),2014/3/31,"19,324,000","2,318,880","17,005,120",34,小学校,195,㎡
一般会計,事業用資産/建物,第三小学校(防災・体育倉庫),2014/3/31,"37,052,000","4,001,616","33,050,384",38,小学校,225,㎡
一般会計,事業用資産/建物,第三小学校(廃棄物保管庫),2014/3/31,"3,047,000","268,136","2,778,864",47,小学校,11.25,㎡
一般会計,事業用資産/建物,第三小学校(芝倉庫),2014/3/31,"723,000","95,436","627,564",31,小学校,16.97,㎡
一般会計,事業用資産/建物,第三小学校(駐輪場),2014/3/31,"1,976,000",237120,"1,738,880",34,小学校,24.2,㎡
一般会計,事業用資産/建物,第三小学校体育館耐震補強等工事,2016/3/31,"60,466,000","2,660,504",57805496,47,小学校,1,式
一般会計,事業用資産/工作物,第三小学校(防災行政無線デジタル化総事業(屋外拡声子局)),2006/3/31,"2,175,784",652728,"1,523,056",40,災害対策用施設,1,基
一般会計,事業用資産/工作物,水泳プール（第三小学校）,1971/11/30,"15,500,000",15499999,1,30,小学校,1,面
一般会計,事業用資産/土地,第三小学校生活科学習施設(上連雀四丁目541-12),2002/4/19,"122,850,000",0,"122,850,000",,小学校,450,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目22-29),1972/7/21,"436,946,400",0,"436,946,400",,小学校,1348.6,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目35-1),1986/2/20,"56,254,309",0,"56,254,309",,小学校,592.15,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目35-16),1970/4/1,"625,968,000",0,"625,968,000",,小学校,1932,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目47-1),1987/2/20,"87,478,141",0,"87,478,141",,小学校,344.53,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目47-2),25659,"258,396,480",0,"258,396,480",,小学校,797.52,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目47-3),1970/4/1,"35,183,160",0,"35,183,160",,小学校,108.59,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目48-1),1970/4/1,"321,320,520",0,"321,320,520",,小学校,991.73,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-1),2009/6/26,"15,922,818",0,"15,922,818",,小学校,109.37,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-10),2004/8/9,"11,250,000",0,"11,250,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-11),2005/7/19,"11,550,000",0,"11,550,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-12),2006/7/19,"12,210,000",0,"12,210,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-13),2007/8/6,"12,879,000",0,"12,879,000",,小学校,90,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-14),2008/9/3,"15,720,000",0,"15,720,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-3),1984/7/24,"410,064,120",0,"410,064,120",,小学校,1265.63,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-4),1985/6/13,"45,818,388",0,"45,818,388",,小学校,495.87,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-5),1992/11/11,"79,200,000",0,"79,200,000",,小学校,330,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-6),2000/2/18,"13,467,474",0,"13,467,474",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-7),2000/12/8,"12,210,000",0,"12,210,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-8),2002/7/15,"11,640,000",0,"11,640,000",,小学校,100,㎡
一般会計,事業用資産/土地,第四小学校(下連雀一丁目58-9),2003/10/10,"11,340,000",0,"11,340,000",,小学校,100,㎡
一般会計,事業用資産/建物,第四小学校(第一校舎),1968/2/16,"232,421,400",232421399,1,47,小学校,1721.64,㎡
一般会計,事業用資産/建物,第四小学校(第一校舎),1964/3/1,"246,762,450",246762449,1,47,小学校,1827.87,㎡
一般会計,事業用資産/建物,第四小学校(校舎),1978/3/31,"37,605,600",33092920,"4,512,680",47,小学校,278.56,㎡
一般会計,事業用資産/建物,第四小学校(給食室),1964/3/1,"12,421,600",12421599,1,31,小学校,155.27,㎡
一般会計,事業用資産/建物,第四小学校(体育館),1967/3/31,"180,092,250",180092249,1,47,小学校,766.35,㎡
一般会計,事業用資産/建物,第四小学校(体育倉庫),1972/8/20,"2,415,000",2414999,1,34,小学校,34.5,㎡
一般会計,事業用資産/建物,第四小学校(体育倉庫一部),1979/2/20,"500,500",500499,1,34,小学校,7.15,㎡
一般会計,事業用資産/建物,第四小学校(プール更衣室),1980/7/24,"3,150,000",3146850,"3,150",38,小学校,31.5,㎡
一般会計,事業用資産/建物,第四小学校(プール便所),1980/7/24,"1,800,000",1798200,"1,800",38,小学校,18,㎡
一般会計,事業用資産/建物,第四小学校(一般倉庫),1979/2/5,"2,856,000",2855999,1,34,小学校,40.8,㎡
一般会計,事業用資産/建物,第四小学校(渡り廊下),1962/4/2,"396,000",395999,1,34,小学校,4.95,㎡
一般会計,事業用資産/建物,第四小学校(更衣室),1971/3/31,"1,400,000",1399999,1,38,小学校,14,㎡
一般会計,事業用資産/建物,第四小学校(渡り廊下),1979/1/10,"4,000,000",3999999,1,34,小学校,50,㎡
一般会計,事業用資産/建物,第四小学校(倉庫),1979/3/31,"135,000",134999,1,24,小学校,2.25,㎡
一般会計,事業用資産/建物,第四小学校(危険物倉庫),1970/12/15,"140,000",139999,1,34,小学校,2,㎡
一般会計,事業用資産/工作物,第四小学校(防災行政無線デジタル化総事業(屋外拡声子局)),2006/3/31,"2,175,784",652728,"1,523,056",40,災害対策用施設,1,基
一般会計,事業用資産/工作物,震災対策用給水施設（四小内）,1977/9/1,"19,065,734",19065733,1,10,災害対策用施設,1,式
一般会計,事業用資産/工作物,水泳プール（第四小学校）,1969/9/16,"14,500,000",14499999,1,30,小学校,1,面
一般会計,事業用資産/建物,第四小学校(第四小学校空調設備設置工事),2012/3/31,"39,585,000",18288270,"21,296,730",13,小学校,1,式
一般会計,事業用資産/土地,第四小学校学校農園(下連雀一丁目24-4),1978/7/31,"113,941,080",0,"113,941,080",,小学校,351.67,㎡
一般会計,事業用資産/土地,第五小学校(井の頭二丁目953-2),1970/3/31,"449,190,000",0,"449,190,000",,小学校,1610,㎡
一般会計,事業用資産/建物,第五小学校(第二校舎),1967/2/22,"344,848,050",344848049,1,47,小学校,2554.43,㎡
一般会計,事業用資産/建物,第五小学校(校舎①),1970/11/19,"274,527,900",274527899,1,47,小学校,2033.54,㎡
一般会計,事業用資産/建物,第五小学校(校舎②),1975/3/3,"84,414,150",79855773,"4,558,377",47,小学校,625.29,㎡
一般会計,事業用資産/建物,第五小学校(給食室),1973/8/29,"4,256,000",4255999,1,38,小学校,42.56,㎡
一般会計,事業用資産/建物,第五小学校(体育館),1967/9/12,"135,270,700",135270699,1,47,小学校,575.62,㎡
一般会計,事業用資産/建物,第五小学校(体育館増築分),1986/3/31,"5,280,000",3717120,"1,562,880",47,小学校,35.07,㎡
