id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
804,EPSG:6668,139.4069546,35.57923306,忠生・山崎地域,買物>コンビニ,ローソン町田根岸町店,ろーそんまちだねぎしまちてん,東京都町田市根岸町1009-8,ねぎしまち1009-8,24時間,年中無休,042-860-0057,,,神奈中バスで「桜美林学園前」下車、徒歩1分,http://www.lawson.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,手すりは両側設置で片側可動式,男子トイレは「みんなのトイレ」と共用,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ローソン+町田根岸町店/@35.5792395,139.4047705,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fcffc165eba7:0xa006cff644b3f647!8m2!3d35.5792352!4d139.4069538?hl=ja",1
805,EPSG:6668,139.4495199,35.545875,町田中央地域,買物>コンビニ,セブンイレブン原町田5丁目店,せぶんいれぶんはらまちだ5ちょうめてん,東京都町田市原町田5-3-10,はらまちだ5-3-10,24時間,年中無休,042-722-9033,,,町田駅より徒歩8分、原町田5丁目バス停すぐ,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン原町田%EF%BC%95丁目店/@35.5459472,139.4474044,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94c5dc49a6d:0x7022bf401a4e438d!8m2!3d35.5459429!4d139.4495877?hl=ja",1
806,EPSG:6668,139.4202939,35.57117433,町田中央地域,買物>物販店,ビーバープロ町田木曽店,びーばーぷろまちだきそてん,東京都町田市木曽西3-26-7,きそにし3-26-7,6：30～20：00,1月1日,042-789-6488,042-789-6487,,「忠生公園入口」バス停すぐ前,http://www.beavertozan.com,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動、誘導支障なし　視覚障がい者誘導用ブロック　AEDは事務所内にあります,金物・工具・木材・塗料を中心に、より専門性の高い商材までを網羅し、職人さん、工事業者の方などプロの需要に確実に応える品揃えです。ビーバープロは、プロが使用する商材が揃っていますので、趣味でDIYをなさる一般の方にも最適です。,,"https://www.google.com/maps/place/ビーバープロ町田木曽店/@35.5712378,139.418314,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc446fcf69ab:0xfd4bced4188dd6f6!8m2!3d35.5712335!4d139.4204973?hl=ja",1
807,EPSG:6668,139.4385724,35.54674817,玉川学園地域,交通・移動>コミュニティバス・市民バス,玉川学園コミュニティバス「玉ちゃんバス」南ルート,たまがわがくえんこみゅにてぃばす「たまちゃんばす」みなみるーと,東京都町田市森野2-2-22(町田市役所）,もりの2-2-22(まちだしやくしょ）,7:00～15:37玉川学園前駅南口発　循環（土曜・休日は9:37～15:37）,なし,042-724-4260（町田市役所都市づくり部交通事業推進課）,,,,https://www.city.machida.tokyo.jp/kurashi/sumai/kotsu/shimin/komyubasu/tamachan/minamiroutekaishi.html,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,車いす対応車（スロープ式）　小型低床ノンステップバス,料金は　（現金）大人210円、小児110円　（ICカード）大人210円、小児105円　障害者手帳所持者は半額　シルバーパス・PASMO、Suica利用可　1循環20分,,,0
808,EPSG:6668,139.4132013,35.57314253,忠生・山崎地域,買物>物販店,でんかのヤマグチ根岸店,でんかのやまぐちねぎしてん,東京都町田市根岸1-13-15,ねぎし1-13-15,10：00～18：00,水曜日,042-793-2278,,,神奈中バスで町田街道の「下根岸」バス停下車、徒歩7分,http://d-yamaguchi.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,手すりは両側設置で両側可動式,,出入口は自動、視覚障がい者誘導用ブロック、誘導支障なし,,,"https://www.google.com/maps/place/でんかのヤマグチ+根岸店/@35.5726929,139.4116102,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc5049faa86f:0x8c04b8b9bb689d24!8m2!3d35.5726886!4d139.4137935?hl=ja",1
809,EPSG:6668,139.4440077,35.55565786,町田中央地域,買物>物販店,スズキアリーナ町田旭町,すずきありーなまちだあさひちょう,東京都町田市旭町3-4-16,あさひまち3-4-16,10：00～18：00,火曜日（祝日の場合は翌日）,042-725-5565,042-721-0508,,町田駅より神奈中バスで藤の台団地行き「町田郵便局前」下車徒歩1分,https://www.suzuki.co.jp/dealer/13209951.sj-minamitokyo/blog/detail/?id=1469,車いす使用者・肢体不自由者|子育て支援,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,,ベビーベットは女子トイレに設置,出入口は自動、誘導支障なし,,,"https://www.google.com/maps/place/%EF%BC%88株%EF%BC%89スズキ自販南東京+スズキアリーナ町田旭町/@35.5556263,139.4417847,17z/data=!3m1!4b1!4m5!3m4!1s0x6018feaa7d4cae39:0x12bdf19fd697a870!8m2!3d35.555622!4d139.443968?hl=ja",1
810,EPSG:6668,139.4144804,35.57206158,町田中央地域,医療>医院・診療所,むつみ歯科医院,むつみしかいいん,東京都町田市木曽西2-13-7,きそにし2-13-7,9:00～12:00/14:00～19:30(水曜は18:00) 土曜9:00～15:00,木曜、日曜、祝日,042-791-0871,,,神奈中バスで「町田総合高校」下車、徒歩5分,http://www.mutsumi-shika.com/,車いす使用者・肢体不自由者,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,みんなのトイレ利用には仮設スロープを使用するか院内に設置されている車椅子に乗り換えが必要,出入口は手動（観音扉）、車椅子での入場時は介助が必要,,,"https://www.google.com/maps/place/むつみ歯科医院/@35.5720706,139.4123136,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc50220227d1:0x63fd43605874e80b!8m2!3d35.5720663!4d139.4144969?hl=ja",1
811,EPSG:6668,139.3453521,35.60362703,相原・多摩境地域,福祉>高齢,ヘルパーステーション相原デイサービスセンター,へるぱーすてーしょんあいはらでいさーびすせんたー,東京都町田市相原町4-5,あいはらまち4-5,9:30～16:30,日曜日、年末年始,042-779-7016,042-779-7017,,橋本駅北口から神奈中バスで法政大学行き又は大戸行きで「相原境」下車、徒歩1分,,車いす使用者・肢体不自由者|オストメイト,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,手すりは両側設置で両側可動式,みんなのトイレは2階にもあります,出入口は手動、誘導支障なし　視覚障がい者誘導用ブロック　手すり付き階段,,,"https://www.google.com/maps/place/居宅介護支援センターヘルパーステーション相原/@35.6059053,139.3299987,17z/data=!3m1!4b1!4m5!3m4!1s0x60191d1974d45e3f:0xa82e14e0128b0ce6!8m2!3d35.605901!4d139.332182?hl=ja",1
812,EPSG:6668,139.4431183,35.57047472,町田中央地域,福祉>高齢,デイサービス ゆらり,でいさーびす ゆらり,東京都町田市本町田3307-4,ほんまちだ3307-4,9:20～16:30,年末年始（12月31日～1月3日）,042-710-3065,042-710-3066,,町田駅より神奈中バス21番鶴川駅行き、野津田車庫行き「本町田」下車徒歩1分,https://hlcare.net,車いす使用者・肢体不自由者,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/デイサービスゆらり/@35.5704883,139.4408837,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc0bc155cb1f:0x656ae74710f84ad2!8m2!3d35.570484!4d139.443067?hl=ja",1
814,EPSG:6668,139.4577793,35.55320822,玉川学園地域,福祉>高齢,デイサービス 南大谷,でいさーびす みなみおおや,東京都町田市南大谷264　都営南大谷アパート4号棟,みなみおおや264　とえいみなみおおやあぱーと4ごうとう,9:00～17:00,日曜日・年末年始,042-723-3752,042-723-3762,,町田バスセンターから玉川学園駅行きバスで南大谷都営前バス停下車前,http://www.ohmikai.com/,車いす使用者・肢体不自由者,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　視覚障がい者誘導用ブロックあり　誘導支障なし,,,"https://www.google.com/maps/place/デイサービス南大谷/@35.5531323,139.4560387,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f95abf188b79:0x1c2c292095ae9788!8m2!3d35.553128!4d139.458222?hl=ja",1
815,EPSG:6668,139.4631567,35.56524497,玉川学園地域,買物>コンビニ,セブンイレブン町田玉川学園5丁目店,せぶんいれぶんまちだたまがわがくえんごちょうめてん,東京都町田市玉川学園5-1-3,たまがわがくえん5-1-3,24時間,無休,042-723-3508,,,玉川学園前駅北口より徒歩3分,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,手摺りは両側設置で片側可動式,,出入口自動、誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン町田玉川学園%EF%BC%95丁目店/@35.5652527,139.4608376,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fbe195b43bf9:0x841c532278068860!8m2!3d35.5652484!4d139.4630209?hl=ja",1
816,EPSG:6668,139.4771678,35.55370944,玉川学園地域,交通・移動>タクシー・介護タクシー,福祉タクシー　なるせ,ふくしたくしー なるせ,東京都町田市成瀬台2-14-6,なるせだい2-14-6,24時間,なし,042-738-5002,,,,http://fukushinaruse.han-be.com/,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,標準車いす貸出（無料）あり。　リクライニング車いす貸出（有料）あり。,上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です,,,0
817,EPSG:6668,139.4696326,35.53755947,成瀬・金森地域,福祉>高齢,リハテラス成瀬,りはてらすなるせ,東京都町田市南成瀬1-6-9 カワタビル1101,みなみなるせ1-6-9　かわたびる1101,9：00～17：00,土曜日・日曜日,042-794-7020,042-794-7201,,JR成瀬駅より徒歩5分,http://o-t-p.co.jp/rehaterrace/,車いす使用者・肢体不自由者|オストメイト,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/リハテラス成瀬/@35.5375932,139.4674392,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f919b37483e7:0x47133e9b811359d5!8m2!3d35.5375889!4d139.4696225?hl=ja",1
818,EPSG:6668,139.4471046,35.54215017,町田中央地域,買物>複合店舗,町田JORNA,まちだじょるな,東京都町田市原町田6-6-14,はらまちだ6-6-14,10：30～20：30　（一部の店舗を除く）,無休 (年間3日不定期の休業あり）,042-723-2531,,,JR横浜線町田駅より徒歩3分,http://www.jorna.gr.jp/,車いす使用者・肢体不自由者|子育て支援,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動 誘導支障なし 手すり付階段,,,"https://www.google.com/maps/place/町田ジョルナ/@35.5421595,139.4450004,17z/data=!3m2!4b1!5s0x6018f94b30639291:0xa230d50ae6cb0b40!4m5!3m4!1s0x6018f94b305fa509:0xe333b82ec180c963!8m2!3d35.5421552!4d139.4471837?hl=ja",1
819,EPSG:6668,139.4503933,35.54226572,町田中央地域,医療>病院,すぎ内科・糖尿病クリニック,すぎないか・とうにょうびょうくりにっく,東京都町田市原町田4-14-14　Lifixビル1F,はらまちだ4-14-14　りふぃっくすびる1かい,9：30～12：30　/　15：00～18：00,木・日・祝日と土曜日の午後,042-860-6671,,,JR横浜線「町田駅」ターミナル口より徒歩4分,https://suginaika.com,車いす使用者・肢体不自由者,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動,,,"https://www.google.com/maps/place/すぎ内科・糖尿病クリニック/@35.5423193,139.4483777,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94a36444a6d:0x419c0f0a9cddb5cd!8m2!3d35.542315!4d139.450561?hl=ja",1
820,EPSG:6668,139.4503933,35.54226572,町田中央地域,買物>物販店,ASK調剤薬局,えーえすけーちょうざいやっきょく,東京都町田市原町田4-14-14　Lifixビル1F,はらまちだ4-14-14　りふぃっくすびる1かい,平日9：30～13：00、15：00～18：30、土曜9：30～14：00,日・祝日,042-709-3622,042-709-3623,,JR横浜線「町田駅」ターミナル口より徒歩4分,,車いす使用者・肢体不自由者|子育て支援,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,車いす対応トイレ修理中につき、当分の間使用できず,出入口は自動,提携駐車場：ぽっぽ町田第1駐車場,,"https://www.google.com/maps/place/%EF%BC%A1%EF%BC%B3%EF%BC%AB調剤薬局/@35.5424104,139.4482768,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94a363a907f:0xd63dca25fffc1aaa!8m2!3d35.5424061!4d139.4504601?hl=ja",1
821,EPSG:6668,139.4528259,35.54279206,町田中央地域,買物>コンビニ,ファミリーマートFC版画美術館入口店,ふぁみりーまーとえふしーはんがびじゅつかんいりぐちてん,東京都町田市原町田3-15-1,はらまちだ3-15-1,24時間,無休,042-710-2400,,,JR横浜線町田駅ターミナル口より徒歩8分,http://www.family.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ファミリーマート+版画美術館入口店/@35.5428059,139.4506391,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f949950a9739:0x8e68c80062335a76!8m2!3d35.5428016!4d139.4528224?hl=ja",1
822,EPSG:6668,139.4488713,35.542633,町田中央地域,買物>コンビニ,セブンイレブン原町田4丁目店,せぶんいれぶんはらまちだ4ちょうめてん,東京都町田市原町田4-11-18,はらまちだ4-11-18,24時間,無休,042-726-7005,,,JR横浜線町田駅ターミナル口より徒歩5分,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者|子育て支援,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,手すりは両側設置で片側可動式,※トイレの利用時間は7：00～17：00,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン原町田%EF%BC%94丁目店/@35.5424462,139.446311,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94a694a0207:0x2e71f0e26b8026c0!8m2!3d35.5424419!4d139.4484943?hl=ja",1
823,EPSG:6668,139.4503933,35.54226572,町田中央地域,医療>医院・診療所,Lifix医療ビル,らいふぃっくすいりょうびる,東京都町田市原町田4-14-14　Lifixビル　2階,はらまちだ4-14-14　りふぃっくすびる　2かい,8：30～18：00,日曜・祝日,,,,JR横浜線町田駅ターミナル口より徒歩4分,,車いす使用者・肢体不自由者,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動　視覚障がい者誘導用ブロックあり　手すり付き階段あり　誘導支障なし,当ビルには下記の施設が営業しております。　1F：ASK調剤薬局、なかはら脳神経クリニック、すぎ内科・糖尿病クリニック　2F：あらいこどもアレルギークリニック,,"https://www.google.com/maps/place/株式会社タマパーク/@35.5422373,139.4503383,21z/data=!4m8!1m2!2m1!1zTGlmaXjljLvnmYLjg5Pjg6s!3m4!1s0x0:0xc2dd9023785e6082!8m2!3d35.542282!4d139.450449?hl=ja",1
824,EPSG:6668,139.4503933,35.54226572,町田中央地域,医療>病院,なかはら脳神経クリニック,なかはらのうしんけいくりにっく,東京都町田市原町田4-14-14　Lifixビル1F,はらまちだ4-14-14　りふぃっくすびる1かい,9：00～12：30/15：00～19：00,日・祝日と木・土曜日の午後,042-709-3851,,,JR横浜線「町田駅」ターミナル口より徒歩4分,http://nakahara-nsclinic.jp/,車いす使用者・肢体不自由者,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動,提携駐車場：ぽっぽ町田第1・第2駐車場,,"https://www.google.com/maps/place/なかはら脳神経クリニック/@35.5422373,139.4503383,21z/data=!4m8!1m2!2m1!1zTGlmaXjljLvnmYLjg5Pjg6s!3m4!1s0x6018f94a37f15377:0x496538c66f095852!8m2!3d35.542275!4d139.450477?hl=ja",1
825,EPSG:6668,139.4603269,35.5891035,鶴川地域,福祉>高齢,リハテラス大蔵,りはてらすおおくら,東京都町田市大蔵町549-1 中溝ビル1・2F,おおくらまち549-1 なかみぞびる1・2かい,9：00～17：00,土曜日・日曜日,042-860-2953,042-860-2954,,鶴川駅より神奈中バス野津田車庫行「川島入口」下車徒歩1分,http://o-t-p.co.jp/rehaterrace/,車いす使用者・肢体不自由者|オストメイト,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は手動　誘導支障なし,,,"https://www.google.com/maps/place/リハテラス大蔵/@35.5890733,139.4581296,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb90eb70e4ff:0xad5996c4e34dd052!8m2!3d35.589069!4d139.4603129?hl=ja",1
827,EPSG:6668,139.4323219,35.5580035,町田中央地域,買物>物販店,関東マツダ町田滝の沢ユーカーランド,かんとうまつだまちだたきのさわゆーかーらんど,東京都町田市木曽東1-13-40,きそひがし1-13-40,10：00～18：20,火曜日、隔週水曜日,042-726-0541,042-726-0599,,神奈中バスで町田街道の「浄水場前」バス停より徒歩1分,http://www.mazda-ucar.com/shop_detail.php?area_id1=01&area_id2=01&area_id3=01&shop_id=392,車いす使用者・肢体不自由者|子育て支援,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,手すりは両側設置で片側可動式,女子トイレは「みんなのトイレ」と共用,出入口は自動、誘導支障なし,,,"https://www.google.com/maps/place/関東マツダ+ポート町田滝の沢/@35.5580443,139.430124,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc1bc61c0021:0x7ed349a1e99640a1!8m2!3d35.55804!4d139.4323073?hl=ja",1
828,EPSG:6668,139.4860321,35.58526625,鶴川地域,買物>コンビニ,ファミリーマート町田能ヶ谷町店,ふぁみりーまーと まちだのうがやまちてん,東京都町田市能ヶ谷4-19-15,のうがや4-19-15,24時間,無休,042-737-3270,,,鶴川駅より神奈中バス・小田急バスの柿生・百合ヶ丘行きで「妙行寺前」下車44m,http://www.family.co.jp/,車いす使用者・肢体不自由者,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは片側設置で固定式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ファミリーマート+町田買P谷町店/@35.5852971,139.4838449,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fbcce7e906d7:0x1cc3c849baf69cb6!8m2!3d35.5852928!4d139.4860282?hl=ja",1
829,EPSG:6668,139.4129714,35.57342431,忠生・山崎地域,福祉>高齢,リハテラス根岸,りはてらすねぎし,東京都町田市根岸1-12-12,ねぎし1-12-12,9:00～17:00,土曜日、日曜日,042-851-9830,042-851-9831,,町田駅より神奈中バス淵野辺駅北口行「淡島公園入口」下車徒歩1分,http://o-t-p.co.jp/rehaterrace/,車いす使用者・肢体不自由者|オストメイト,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/リハテラス根岸/@35.5734069,139.4107785,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc51a80fbb39:0x5b0de693f5e84b0!8m2!3d35.5734026!4d139.4129618?hl=ja",1
830,EPSG:6668,139.4890616,35.57306111,鶴川地域,福祉>高齢,らいおんハートジップリハパーク,らいおんはーとじっぷりはぱーく,東京都町田市三輪緑山1-3-1,みわみどりやま1-3-1,9:00～16:35,月・日曜日,044-281-3620,044-281-3621,,鶴川駅より小田急バス・神奈中バス鶴08系で「鶴川緑山住宅」行き終点前,http://sports-zip.com/rehabilitation/,車いす使用者・肢体不自由者|オストメイト,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ジップスポーツパーク/@35.573072,139.4868911,17z/data=!3m1!4b1!4m13!1m7!3m6!1s0x6018f980437b3f67:0x8f361398c1efce4c!2z44CSMTk1LTAwNTUg5p2x5Lqs6YO955S655Sw5biC5LiJ6Lyq57eR5bGx77yR5LiB55uu77yT4oiS77yRIOOCuOODg-ODl-ODquODj-ODkeODvOOCrw!3b1!8m2!3d35.5730677!4d139.4890744!3m4!1s0x6018f98043700001:0x37b1ef48f11a3d5f!8m2!3d35.5730677!4d139.4890744?hl=ja",1
831,EPSG:6668,139.4389381,35.55168019,町田中央地域,買物>コンビニ,セブンイレブン町田森野3丁目店,せぶんいれぶんまちだもりのさんちょうめてん,東京都町田市森野3-3-21,もりの3-3-21,24時間,無休,042-724-5155,,,町田バスセンターより神奈川中央交通バス利用、第4小学校前下車すぐ,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入り口は自動　誘導支障なし　店員は、認知症サポーター養成講座を受講・修了しております,新型コロナウイルス感染予防のため、トイレの使用は休止しています。　マスクの着用等、対策は各自でお願いいたします。,,"https://www.google.com/maps/place/セブンイレブン+町田森野3丁目店/@35.5516571,139.4367345,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fea901a6838d:0x11298e5f4d9ccd57!8m2!3d35.5516528!4d139.4389178?hl=ja",1
832,EPSG:6668,139.4488871,35.54818772,町田中央地域,子ども>青少年施設,子どもセンターまあち,こどもせんたーまあち,東京都町田市中町1-31-22,なかまち1-31-22,10：00～21：00　（保護者同伴でない小学生は18時まで）,火曜日・祝日の翌日・年末年始,042-794-7360,042-729-0234,,JR横浜線町田駅より徒歩11分・小田急線町田駅より徒歩8分,http://kosodate-machida.tokyo.jp/soshiki/4/2/10/march_top3960.html,車いす使用者・肢体不自由者|オストメイト,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,手すりは両側設置で片側可動式,乳幼児ルーム内に親子トイレ（子ども用便器・ベビーチェア・着替え用台あり）、おむつ替えコーナー・授乳コーナー・ベビーベッドあり。一般トイレの一部にもベビーチェアあり。おむつ替えの台は2階女性用トイレ前にもあり。エレベータは一般・車イス共用です。,出入口は自動　音声誘導は玄関のみ　視覚障がい者誘導用ブロックあり　手すり付階段,●一般駐車場はありません。　●思いやり駐車区間の利用対象は、障がい者、歩行困難高齢者、補助犬同伴者、療養・リハビリ中の方となります。　●駐車場利用の方は、施設裏口から入館できます。（インターホンのボタンを押してください。中から自動ドアを開錠します）　●乳幼児の利用には、必ず保護者が付き添ってください。,,"https://www.google.com/maps/place/町田市立子どもセンターまあち/@35.5481349,139.4467401,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94d71c99825:0xef0f0383bb7601fe!8m2!3d35.5481306!4d139.4489234?hl=ja",1
833,EPSG:6668,139.3649236,35.60332047,相原・多摩境地域,飲食>洋食・中華等,牛角食べ放題専門店多摩境店,ぎゅうかくたべほうだいせんもんてんたまさかいてん,東京都町田市小山ヶ丘4-1-5,おやまがおか4-1-5,月～金 11:00～15:00 17:00～24：00　土、日、祝 11:00～24:00,年中無休,042-775-5529,042-775-5529,,京王相模原線多摩境駅下車徒歩3分,http://gyukaku-buffet.com/,車いす使用者・肢体不自由者|オストメイト,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,手すりは両側設置で片側可動式,,出入口は手動　誘導支障なし　視覚障がい者誘導用ブロックあり　手すり付き階段,,,"https://www.google.com/maps/place/牛角ビュッフェ+多摩境店/@35.6033026,139.3627377,17z/data=!3m1!4b1!4m5!3m4!1s0x6018e2a9b8810447:0xb47f0c8cd0512bdb!8m2!3d35.6032983!4d139.364921?hl=ja",1
835,EPSG:6668,139.486095,35.58466744,鶴川地域,福祉>障がい,町田市 鶴川地域障がい者支援センター,まちだしつるかわちいきしょうがいしゃしえんせんたー,東京都町田市能ヶ谷3-2-1,のうがや3-2-1,8:30～17:00,土曜・日曜・祝日及び年末年始（12月29日～1月3日）,042-708-8821,042-708-8977,,鶴川駅より柿生方面へ徒歩8分,https://www.city.machida.tokyo.jp/iryo/syougai_hukushi/shisetsu/shogai_center.html,車いす使用者・肢体不自由者|オストメイト,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は押釦式　エレベーター専用出入口を使用　AED設置（入口付近）　手すり付き階段　火曜日・金曜日は手話対応あり　,駐車場、みんなのトイレなどは1階のカフェ「リレイス」と共有です,,"https://www.google.com/maps/place/〒195-0053+東京都町田市能ヶ谷%EF%BC%93丁目%EF%BC%92－%EF%BC%91/@35.584649,139.486151,17z/data=!4m13!1m7!3m6!1s0x6018fbcd20074ca9:0xb50a007fa3e6404b!2z44CSMTk1LTAwNTMg5p2x5Lqs6YO955S655Sw5biC6IO944O26LC377yT5LiB55uu77yS4oiS77yR!3b1!8m2!3d35.5846493!4d139.4861511!3m4!1s0x6018fbcd20074ca9:0xb50a007fa3e6404b!8m2!3d35.5846493!4d139.4861511?hl=ja-JP",1
836,EPSG:6668,139.3749269,35.5962075,相原・多摩境地域,福祉>障がい,町田市 堺地域障がい者支援センター,まちだし さかいちいきしょうがいしゃしえんせんたー,東京都町田市小山町1234-1,おやままち1234-1,8:30～17:00,土曜日・日曜日・祝日・年末年始,042-794-8790,042-798-2290,,神奈中バスで町田街道の「横土手」バス停下車、徒歩5分,https://www.city.machida.tokyo.jp/iryo/syougai_hukushi/shisetsu/shogai_center.html,車いす使用者・肢体不自由者|オストメイト,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,手すりは片側固定式、他に両側手すり枠を設置しています。,出入口は手動　誘導支障なし,,,"https://www.google.com/maps/place/堺地域障がい者支援センター/@35.5961826,139.3727766,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fd51e5be93d5:0x5896c86ee2a9ae0c!8m2!3d35.5961783!4d139.3749599?hl=ja",1
