地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
4,13227,羽村市,2,H,43,道路旅客運送業,3,88,81,7,85,78,7,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,86,79,7,85,78,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,44,道路貨物運送業,29,609,520,89,580,494,86,7,18,14,4,14,10,4,4,28,27,1,25,24,1,9,124,102,22,107,87,20,4,93,79,14,93,79,14,3,130,124,6,126,121,5,1,95,53,42,95,53,42,1,121,121,-,120,120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,47,倉庫業,5,82,38,39,80,36,39,-,-,-,-,-,-,-,3,18,3,10,18,3,10,1,17,6,11,17,6,11,-,-,-,-,-,-,-,1,47,29,18,45,27,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,48,運輸に附帯するサービス業,11,265,205,60,246,199,47,3,10,7,3,7,4,3,1,6,5,1,6,5,1,3,36,26,10,32,23,9,1,27,1,26,15,1,14,1,43,37,6,43,37,6,2,143,129,14,143,129,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,I,00,卸売業，小売業,408,3678,1921,1736,3236,1648,1567,199,443,236,207,206,83,123,82,536,273,263,479,235,244,80,1116,620,496,1023,567,456,31,715,392,302,690,375,294,9,313,157,156,297,154,143,4,297,96,201,287,91,196,2,258,147,111,254,143,111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,51,繊維・衣服等卸売業,2,22,10,12,20,8,12,1,2,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,20,9,11,19,8,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,52,飲食料品卸売業,14,119,87,32,103,76,27,8,20,11,9,7,2,5,2,18,10,8,16,9,7,2,28,18,10,27,17,10,2,53,48,5,53,48,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,53,建築材料，鉱物・金属材料等卸売業,25,187,140,47,161,117,44,7,15,8,7,5,-,5,11,71,52,19,58,40,18,6,79,61,18,76,58,18,1,22,19,3,22,19,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,54,機械器具卸売業,29,423,327,96,392,302,90,13,27,19,8,11,7,4,8,57,42,15,57,42,15,5,80,66,14,71,59,12,-,-,-,-,-,-,-,1,38,29,9,36,27,9,1,87,47,40,87,47,40,1,134,124,10,130,120,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,55,その他の卸売業,19,125,84,41,104,69,35,11,19,12,7,7,3,4,3,22,17,5,19,15,4,4,60,43,17,56,40,16,1,24,12,12,22,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,56,各種商品小売業,1,21,14,7,19,13,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,21,14,7,19,13,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,57,織物・衣服・身の回り品小売業,24,136,38,98,110,28,82,14,29,9,20,11,3,8,5,32,10,22,25,7,18,3,33,16,17,32,15,17,2,42,3,39,42,3,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,58,飲食料品小売業,103,1363,475,867,1229,405,803,41,100,48,52,50,18,32,12,85,18,67,74,12,62,29,418,160,258,366,137,229,14,330,146,163,320,141,158,3,96,31,65,95,30,65,3,210,49,161,200,44,156,1,124,23,101,124,23,101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,59,機械器具小売業,60,365,270,95,290,226,64,38,82,56,26,36,25,11,9,59,39,20,52,35,17,10,137,107,30,127,98,29,2,51,46,5,51,46,5,1,36,22,14,24,22,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,I,60,その他の小売業,118,799,401,398,697,334,363,59,138,65,73,72,22,50,29,176,75,101,164,66,98,20,265,133,132,252,127,125,7,152,95,57,142,86,56,2,68,33,35,67,33,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,I,61,無店舗小売業,13,118,75,43,111,70,41,7,11,7,4,6,3,3,3,16,10,6,14,9,5,1,16,16,-,16,16,-,-,-,-,-,-,-,-,2,75,42,33,75,42,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,J,00,金融業，保険業,25,342,103,239,326,91,235,8,15,5,10,9,2,7,4,26,18,8,18,11,7,7,99,36,63,97,34,63,2,44,11,33,44,11,33,4,158,33,125,158,33,125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,62,銀行業,1,9,7,2,9,7,2,-,-,-,-,-,-,-,1,9,7,2,9,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,63,協同組織金融業,5,102,50,52,102,50,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,47,24,23,47,24,23,1,21,10,11,21,10,11,1,34,16,18,34,16,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,18,198,31,167,182,19,163,8,15,5,10,9,2,7,3,17,11,6,9,4,5,4,52,12,40,50,10,40,1,23,1,22,23,1,22,2,91,2,89,91,2,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,K,00,不動産業，物品賃貸業,128,404,221,183,202,102,100,107,240,121,119,79,28,51,16,98,58,40,63,35,28,5,66,42,24,60,39,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,K,68,不動産取引業,39,160,94,66,109,58,51,28,67,38,29,34,13,21,8,50,30,20,37,21,16,3,43,26,17,38,24,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,K,69,不動産賃貸業・管理業,84,214,106,108,65,23,42,77,166,80,86,40,12,28,6,36,20,16,14,6,8,1,12,6,6,11,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,K,70,物品賃貸業,5,30,21,9,28,21,7,2,7,3,4,5,3,2,2,12,8,4,12,8,4,1,11,10,1,11,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,L,00,学術研究，専門・技術サービス業,67,1830,1482,348,1703,1408,295,48,94,57,37,42,17,25,9,50,21,29,40,14,26,6,74,56,18,67,52,15,-,-,-,-,-,-,-,1,45,35,10,45,35,10,-,-,-,-,-,-,-,2,284,194,90,226,171,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1283,1119,164,1283,1119,164,-
4,13227,羽村市,2,L,71,学術・開発研究機関,2,1284,1120,164,1283,1119,164,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1283,1119,164,1283,1119,164,-
4,13227,羽村市,2,L,72,専門サービス業（他に分類されないもの）,34,106,52,54,67,23,44,26,52,30,22,23,7,16,6,31,13,18,25,9,16,2,23,9,14,19,7,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,L,74,技術サービス業（他に分類されないもの）,31,440,310,130,353,266,87,21,41,26,15,19,10,9,3,19,8,11,15,5,10,4,51,47,4,48,45,3,-,-,-,-,-,-,-,1,45,35,10,45,35,10,-,-,-,-,-,-,-,2,284,194,90,226,171,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,M,00,宿泊業，飲食サービス業,388,2453,1015,1438,1931,772,1159,252,540,233,307,221,81,140,73,467,170,297,360,121,239,42,567,279,288,504,249,255,8,201,87,114,201,87,114,10,362,126,236,331,115,216,2,153,73,80,152,72,80,1,163,47,116,162,47,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,M,75,宿泊業,7,46,20,26,41,18,23,4,9,6,3,9,6,3,-,-,-,-,-,-,-,3,37,14,23,32,12,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,M,76,飲食店,358,2221,926,1295,1710,690,1020,239,512,220,292,196,70,126,63,399,144,255,294,97,197,37,499,256,243,441,228,213,7,176,84,92,176,84,92,9,319,102,217,289,92,197,2,153,73,80,152,72,80,1,163,47,116,162,47,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,M,77,持ち帰り・配達飲食サービス業,23,186,69,117,180,64,116,9,19,7,12,16,5,11,10,68,26,42,66,24,42,2,31,9,22,31,9,22,1,25,3,22,25,3,22,1,43,24,19,42,23,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,N,00,生活関連サービス業，娯楽業,198,721,277,444,522,181,341,164,302,107,195,142,31,111,18,117,37,80,100,28,72,11,156,61,95,144,56,88,3,67,31,36,57,25,32,2,79,41,38,79,41,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,78,洗濯・理容・美容・浴場業,168,433,127,306,267,54,213,147,257,84,173,111,21,90,16,105,31,74,91,23,68,4,51,6,45,45,4,41,1,20,6,14,20,6,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,79,その他の生活関連サービス業,9,46,13,33,37,6,31,7,25,10,15,19,4,15,1,7,1,6,5,1,4,1,14,2,12,13,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,80,娯楽業,21,242,137,105,218,121,97,10,20,13,7,12,6,6,1,5,5,-,4,4,-,6,91,53,38,86,51,35,2,47,25,22,37,19,18,2,79,41,38,79,41,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,O,00,教育，学習支援業,86,634,279,355,551,252,299,51,81,23,58,32,12,20,11,78,36,42,72,36,36,13,170,82,88,149,71,78,7,159,89,70,152,84,68,2,91,41,50,91,41,50,1,55,8,47,55,8,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,O,81,学校教育,7,190,44,146,188,42,146,-,-,-,-,-,-,-,1,9,2,7,9,2,7,1,11,3,8,10,2,8,3,69,25,44,68,24,44,1,46,6,40,46,6,40,1,55,8,47,55,8,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,O,82,その他の教育，学習支援業,79,444,235,209,363,210,153,51,81,23,58,32,12,20,10,69,34,35,63,34,29,12,159,79,80,139,69,70,4,90,64,26,84,60,24,1,45,35,10,45,35,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,1,P,00,医療，福祉,168,2946,741,2203,2715,598,2115,64,126,57,67,55,11,42,42,289,74,215,249,47,202,22,291,67,224,251,42,209,12,276,46,230,246,34,212,14,554,123,431,544,114,430,8,596,175,421,584,163,421,6,814,199,615,786,187,599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,83,医療業,119,1414,364,1050,1238,247,991,55,101,50,51,33,5,28,36,252,67,185,213,41,172,14,181,39,142,144,15,129,6,133,18,115,119,9,110,3,115,34,81,108,28,80,2,148,57,91,148,57,91,3,484,99,385,473,92,381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,84,保健衛生,1,1,1,-,1,1,-,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,85,社会保険・社会福祉・介護事業,48,1531,376,1153,1476,350,1124,8,24,6,16,21,5,14,6,37,7,30,36,6,30,8,110,28,82,107,27,80,6,143,28,115,127,25,102,11,439,89,350,436,86,350,6,448,118,330,436,106,330,3,330,100,230,313,95,218,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,Q,00,複合サービス事業,7,311,219,92,309,217,92,3,12,6,6,12,6,6,1,8,2,6,8,2,6,1,12,6,6,12,6,6,-,-,-,-,-,-,-,1,38,22,16,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,241,183,58,239,181,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,Q,86,郵便局,5,261,191,70,259,189,70,3,12,6,6,12,6,6,1,8,2,6,8,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,241,183,58,239,181,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,Q,87,協同組合（他に分類されないもの）,2,50,28,22,50,28,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,12,6,6,12,6,6,-,-,-,-,-,-,-,1,38,22,16,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,R,00,サービス業（他に分類されないもの）,98,1301,923,329,1150,832,269,48,100,69,28,65,45,17,19,131,87,44,118,77,41,13,186,144,42,171,135,36,7,163,101,16,157,97,14,3,110,54,56,74,36,38,4,244,147,97,201,123,78,3,367,321,46,364,319,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,R,88,廃棄物処理業,9,145,128,17,132,121,11,2,4,2,2,-,-,-,-,-,-,-,-,-,-,4,70,63,7,66,61,5,3,71,63,8,66,60,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,89,自動車整備業,14,99,66,7,87,55,6,9,18,15,3,8,5,3,3,19,16,3,17,15,2,-,-,-,-,-,-,-,1,26,-,-,26,-,-,1,36,35,1,36,35,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,90,機械等修理業（別掲を除く）,10,69,62,7,53,50,3,4,8,7,1,3,3,-,2,13,13,-,11,11,-,2,28,24,4,20,19,1,1,20,18,2,19,17,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,R,91,職業紹介・労働者派遣業,9,212,124,86,132,81,49,1,2,-,-,2,-,-,2,15,10,5,15,10,5,3,41,27,14,38,25,13,-,-,-,-,-,-,-,1,36,18,18,2,1,1,2,118,69,49,75,45,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,92,その他の事業サービス業,34,672,475,177,649,462,167,16,39,29,10,29,25,4,10,72,40,32,64,34,30,1,10,6,4,10,6,4,1,20,-,-,20,-,-,1,38,1,37,36,-,36,2,126,78,48,126,78,48,3,367,321,46,364,319,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,93,政治・経済・文化団体,8,49,31,17,49,31,17,4,6,3,2,6,3,2,1,6,4,2,6,4,2,3,37,24,13,37,24,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,94,宗教,14,55,37,18,48,32,16,12,23,13,10,17,9,8,1,6,4,2,5,3,2,-,-,-,-,-,-,-,1,26,20,6,26,20,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,A～R,00,全産業（Ｓ公務を除く）,2349,21510,11274,10043,17961,8923,8848,1375,2983,1709,1265,1219,551,661,475,3106,1613,1469,2336,1119,1194,261,3565,1900,1665,3129,1599,1530,97,2342,1229,1113,2171,1130,1041,69,2664,1185,1479,2538,1131,1407,38,2773,1401,1372,2724,1359,1365,20,2580,1498,922,2354,1301,893,4,1050,611,439,1043,605,438,1,447,128,319,447,128,319,-,-,-,-,-,-,-,9
4,13228,あきる野市,1,A,00,農業，林業,7,51,45,6,41,36,5,3,10,7,3,7,5,2,2,17,15,2,12,10,2,2,24,23,1,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
