産業分類階層,大分類,中分類,分類名,資本金階級階層,資本金階級コード,資本金階級範囲,会社企業／総数（企業）,外国資本比率／０％／企業数（企業）,外国資本比率／０％超～10％未満／企業数（企業）,外国資本比率／10％以上～20％未満／企業数（企業）,外国資本比率／20％以上～30％未満／企業数（企業）,外国資本比率／30％以上～50％未満／企業数（企業）,外国資本比率／50％／企業数（企業）,外国資本比率／50％超～100％未満／企業数（企業）,外国資本比率／100％／企業数（企業）
2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,1,10,50億円以上,59,42,2,1,-,1,2,1,9
1,K,00,不動産業，物品賃貸業,0,00,合計（資本金額が不詳含む）,31414,28180,36,21,4,11,1,13,97
1,K,00,不動産業，物品賃貸業,1,01,300万円未満,1561,1316,-,1,-,-,-,-,5
1,K,00,不動産業，物品賃貸業,1,02,300万～500万円未満,9777,9255,2,-,-,-,-,-,28
1,K,00,不動産業，物品賃貸業,1,03,500万～1000万円未満,2760,2507,3,-,-,-,-,-,6
1,K,00,不動産業，物品賃貸業,1,04,1000万～3000万円未満,12419,11671,3,1,-,3,-,3,25
1,K,00,不動産業，物品賃貸業,1,05,3000万～5000万円未満,1390,1300,-,-,-,-,-,1,4
1,K,00,不動産業，物品賃貸業,1,06,5000万～1億円未満,1321,1223,2,2,-,1,-,3,11
1,K,00,不動産業，物品賃貸業,1,07,1億～3億円未満,603,563,3,-,-,2,-,2,8
1,K,00,不動産業，物品賃貸業,1,08,3億～10億円未満,208,179,7,-,-,1,-,-,8
1,K,00,不動産業，物品賃貸業,1,09,10億～50億円未満,161,127,13,6,1,1,-,-,2
1,K,00,不動産業，物品賃貸業,1,10,50億円以上,64,39,3,11,3,3,1,4,-
2,K,68,不動産取引業,0,00,合計（資本金額が不詳含む）,8672,7399,15,9,3,2,-,5,20
2,K,68,不動産取引業,1,01,300万円未満,360,288,-,-,-,-,-,-,-
2,K,68,不動産取引業,1,02,300万～500万円未満,2150,1995,-,-,-,-,-,-,7
2,K,68,不動産取引業,1,03,500万～1000万円未満,835,698,1,-,-,-,-,-,1
2,K,68,不動産取引業,1,04,1000万～3000万円未満,3944,3637,2,1,-,1,-,1,6
2,K,68,不動産取引業,1,05,3000万～5000万円未満,326,299,-,-,-,-,-,-,-
2,K,68,不動産取引業,1,06,5000万～1億円未満,333,297,1,1,-,-,-,2,3
2,K,68,不動産取引業,1,07,1億～3億円未満,123,111,1,-,-,-,-,2,2
2,K,68,不動産取引業,1,08,3億～10億円未満,45,33,4,-,-,-,-,-,1
2,K,68,不動産取引業,1,09,10億～50億円未満,46,31,6,3,1,-,-,-,-
2,K,68,不動産取引業,1,10,50億円以上,17,10,-,4,2,1,-,-,-
2,K,69,不動産賃貸業・管理業,0,00,合計（資本金額が不詳含む）,21428,19625,13,6,1,8,1,5,64
2,K,69,不動産賃貸業・管理業,1,01,300万円未満,1154,992,-,1,-,-,-,-,5
2,K,69,不動産賃貸業・管理業,1,02,300万～500万円未満,7346,6992,2,-,-,-,-,-,19
2,K,69,不動産賃貸業・管理業,1,03,500万～1000万円未満,1827,1723,2,-,-,-,-,-,3
2,K,69,不動産賃貸業・管理業,1,04,1000万～3000万円未満,7973,7567,-,-,-,2,-,2,14
2,K,69,不動産賃貸業・管理業,1,05,3000万～5000万円未満,971,913,-,-,-,-,-,1,4
2,K,69,不動産賃貸業・管理業,1,06,5000万～1億円未満,894,837,-,1,-,1,-,-,7
2,K,69,不動産賃貸業・管理業,1,07,1億～3億円未満,432,404,2,-,-,2,-,-,6
2,K,69,不動産賃貸業・管理業,1,08,3億～10億円未満,124,111,1,-,-,-,-,-,6
2,K,69,不動産賃貸業・管理業,1,09,10億～50億円未満,77,65,5,-,-,1,-,-,-
2,K,69,不動産賃貸業・管理業,1,10,50億円以上,32,21,1,4,1,2,1,2,-
2,K,70,物品賃貸業,0,00,合計（資本金額が不詳含む）,1271,1115,8,6,-,1,-,3,13
2,K,70,物品賃貸業,1,01,300万円未満,46,35,-,-,-,-,-,-,-
2,K,70,物品賃貸業,1,02,300万～500万円未満,273,260,-,-,-,-,-,-,2
2,K,70,物品賃貸業,1,03,500万～1000万円未満,98,86,-,-,-,-,-,-,2
2,K,70,物品賃貸業,1,04,1000万～3000万円未満,477,443,1,-,-,-,-,-,5
2,K,70,物品賃貸業,1,05,3000万～5000万円未満,86,82,-,-,-,-,-,-,-
2,K,70,物品賃貸業,1,06,5000万～1億円未満,92,87,1,-,-,-,-,1,1
2,K,70,物品賃貸業,1,07,1億～3億円未満,48,48,-,-,-,-,-,-,-
2,K,70,物品賃貸業,1,08,3億～10億円未満,39,35,2,-,-,1,-,-,1
2,K,70,物品賃貸業,1,09,10億～50億円未満,38,31,2,3,-,-,-,-,2
2,K,70,物品賃貸業,1,10,50億円以上,15,8,2,3,-,-,-,2,-
1,L,00,学術研究，専門・技術サービス業,0,00,合計（資本金額が不詳含む）,19679,16458,91,48,43,58,13,26,198
1,L,00,学術研究，専門・技術サービス業,1,01,300万円未満,1803,1462,2,-,-,1,2,1,17
1,L,00,学術研究，専門・技術サービス業,1,02,300万～500万円未満,5387,4934,1,-,2,1,4,-,21
1,L,00,学術研究，専門・技術サービス業,1,03,500万～1000万円未満,1572,1371,-,2,1,1,1,1,7
1,L,00,学術研究，専門・技術サービス業,1,04,1000万～3000万円未満,7383,6768,7,3,2,9,4,8,77
1,L,00,学術研究，専門・技術サービス業,1,05,3000万～5000万円未満,730,651,2,4,3,1,-,2,13
1,L,00,学術研究，専門・技術サービス業,1,06,5000万～1億円未満,717,627,1,1,1,2,2,4,25
1,L,00,学術研究，専門・技術サービス業,1,07,1億～3億円未満,411,360,5,2,2,5,-,5,15
1,L,00,学術研究，専門・技術サービス業,1,08,3億～10億円未満,203,151,21,4,4,1,-,3,14
1,L,00,学術研究，専門・技術サービス業,1,09,10億～50億円未満,143,76,35,10,5,5,-,-,4
1,L,00,学術研究，専門・技術サービス業,1,10,50億円以上,165,58,17,22,23,32,-,2,5
2,L,71,学術・開発研究機関,0,00,合計（資本金額が不詳含む）,291,250,3,-,3,1,-,2,4
2,L,71,学術・開発研究機関,1,01,300万円未満,26,23,-,-,-,-,-,-,-
2,L,71,学術・開発研究機関,1,02,300万～500万円未満,44,38,-,-,-,-,-,-,-
2,L,71,学術・開発研究機関,1,03,500万～1000万円未満,18,18,-,-,-,-,-,-,-
2,L,71,学術・開発研究機関,1,04,1000万～3000万円未満,108,98,-,-,-,-,-,2,1
2,L,71,学術・開発研究機関,1,05,3000万～5000万円未満,15,14,-,-,-,-,-,-,-
2,L,71,学術・開発研究機関,1,06,5000万～1億円未満,21,19,-,-,-,-,-,-,2
2,L,71,学術・開発研究機関,1,07,1億～3億円未満,25,22,1,-,1,1,-,-,-
2,L,71,学術・開発研究機関,1,08,3億～10億円未満,12,9,1,-,1,-,-,-,1
2,L,71,学術・開発研究機関,1,09,10億～50億円未満,6,6,-,-,-,-,-,-,-
2,L,71,学術・開発研究機関,1,10,50億円以上,5,3,1,-,1,-,-,-,-
2,L,72,専門サービス業（他に分類されないもの）,0,00,合計（資本金額が不詳含む）,9470,7562,69,40,35,46,10,14,121
2,L,72,専門サービス業（他に分類されないもの）,1,01,300万円未満,1127,906,2,-,-,1,2,1,11
2,L,72,専門サービス業（他に分類されないもの）,1,02,300万～500万円未満,2524,2280,-,-,2,1,3,-,7
2,L,72,専門サービス業（他に分類されないもの）,1,03,500万～1000万円未満,793,671,-,1,1,1,1,1,3
2,L,72,専門サービス業（他に分類されないもの）,1,04,1000万～3000万円未満,3079,2762,3,3,2,6,3,3,48
2,L,72,専門サービス業（他に分類されないもの）,1,05,3000万～5000万円未満,312,267,2,3,2,-,-,1,6
2,L,72,専門サービス業（他に分類されないもの）,1,06,5000万～1億円未満,360,296,-,1,-,1,1,2,16
2,L,72,専門サービス業（他に分類されないもの）,1,07,1億～3億円未満,226,192,2,-,-,1,-,5,13
2,L,72,専門サービス業（他に分類されないもの）,1,08,3億～10億円未満,123,91,17,3,2,-,-,-,8
2,L,72,専門サービス業（他に分類されないもの）,1,09,10億～50億円未満,104,48,28,8,5,4,-,-,4
2,L,72,専門サービス業（他に分類されないもの）,1,10,50億円以上,148,49,15,21,21,31,-,1,5
2,L,73,広告業,0,00,合計（資本金額が不詳含む）,2361,1925,6,2,4,7,1,7,19
2,L,73,広告業,1,01,300万円未満,185,143,-,-,-,-,-,-,2
2,L,73,広告業,1,02,300万～500万円未満,353,305,-,-,-,-,-,-,1
2,L,73,広告業,1,03,500万～1000万円未満,176,151,-,-,-,-,-,-,-
2,L,73,広告業,1,04,1000万～3000万円未満,1119,1019,-,-,-,1,-,2,9
2,L,73,広告業,1,05,3000万～5000万円未満,125,109,-,-,1,1,-,-,2
2,L,73,広告業,1,06,5000万～1億円未満,125,114,-,-,-,-,1,1,2
2,L,73,広告業,1,07,1億～3億円未満,66,58,-,-,1,3,-,-,1
2,L,73,広告業,1,08,3億～10億円未満,24,13,2,1,1,1,-,3,2
2,L,73,広告業,1,09,10億～50億円未満,15,9,4,1,-,-,-,-,-
2,L,73,広告業,1,10,50億円以上,7,4,-,-,1,1,-,1,-
2,L,74,技術サービス業（他に分類されないもの）,0,00,合計（資本金額が不詳含む）,7538,6706,13,6,1,4,2,3,52
2,L,74,技術サービス業（他に分類されないもの）,1,01,300万円未満,464,389,-,-,-,-,-,-,4
2,L,74,技術サービス業（他に分類されないもの）,1,02,300万～500万円未満,2462,2307,1,-,-,-,1,-,13
2,L,74,技術サービス業（他に分類されないもの）,1,03,500万～1000万円未満,584,530,-,1,-,-,-,-,4
2,L,74,技術サービス業（他に分類されないもの）,1,04,1000万～3000万円未満,3070,2884,4,-,-,2,1,1,17
2,L,74,技術サービス業（他に分類されないもの）,1,05,3000万～5000万円未満,276,259,-,1,-,-,-,1,5
2,L,74,技術サービス業（他に分類されないもの）,1,06,5000万～1億円未満,210,197,1,-,1,1,-,1,5
2,L,74,技術サービス業（他に分類されないもの）,1,07,1億～3億円未満,93,87,2,2,-,-,-,-,1
2,L,74,技術サービス業（他に分類されないもの）,1,08,3億～10億円未満,44,38,1,-,-,-,-,-,3
2,L,74,技術サービス業（他に分類されないもの）,1,09,10億～50億円未満,18,13,3,1,-,1,-,-,-
2,L,74,技術サービス業（他に分類されないもの）,1,10,50億円以上,5,2,1,1,-,-,-,-,-
1,M,00,宿泊業，飲食サービス業,0,00,合計（資本金額が不詳含む）,17429,13286,21,5,2,8,3,9,76
1,M,00,宿泊業，飲食サービス業,1,01,300万円未満,1549,1198,-,-,-,-,-,1,1
1,M,00,宿泊業，飲食サービス業,1,02,300万～500万円未満,6836,6239,2,-,1,1,1,1,13
1,M,00,宿泊業，飲食サービス業,1,03,500万～1000万円未満,2254,1855,1,1,-,1,-,2,28
1,M,00,宿泊業，飲食サービス業,1,04,1000万～3000万円未満,3552,3169,3,-,1,1,-,2,18
1,M,00,宿泊業，飲食サービス業,1,05,3000万～5000万円未満,382,333,-,1,-,-,-,-,2
1,M,00,宿泊業，飲食サービス業,1,06,5000万～1億円未満,323,278,1,-,-,3,-,1,5
1,M,00,宿泊業，飲食サービス業,1,07,1億～3億円未満,175,150,-,1,-,-,1,1,6
1,M,00,宿泊業，飲食サービス業,1,08,3億～10億円未満,40,30,2,2,-,1,-,-,1
1,M,00,宿泊業，飲食サービス業,1,09,10億～50億円未満,40,24,10,-,-,1,1,1,1
1,M,00,宿泊業，飲食サービス業,1,10,50億円以上,13,10,2,-,-,-,-,-,1
2,M,75,宿泊業,0,00,合計（資本金額が不詳含む）,1058,908,4,2,-,3,-,4,6
2,M,75,宿泊業,1,01,300万円未満,43,35,-,-,-,-,-,1,-
2,M,75,宿泊業,1,02,300万～500万円未満,304,285,-,-,-,-,-,-,-
2,M,75,宿泊業,1,03,500万～1000万円未満,82,78,-,-,-,-,-,-,-
2,M,75,宿泊業,1,04,1000万～3000万円未満,371,332,2,-,-,-,-,2,2
2,M,75,宿泊業,1,05,3000万～5000万円未満,59,48,-,1,-,-,-,-,1
2,M,75,宿泊業,1,06,5000万～1億円未満,70,60,-,-,-,2,-,1,2
2,M,75,宿泊業,1,07,1億～3億円未満,54,47,-,1,-,-,-,-,1
2,M,75,宿泊業,1,08,3億～10億円未満,10,8,1,-,-,-,-,-,-
2,M,75,宿泊業,1,09,10億～50億円未満,13,11,1,-,-,1,-,-,-
2,M,75,宿泊業,1,10,50億円以上,4,4,-,-,-,-,-,-,-
2,M,76,飲食店,0,00,合計（資本金額が不詳含む）,15772,11904,17,2,2,5,2,5,67
2,M,76,飲食店,1,01,300万円未満,1444,1110,-,-,-,-,-,-,1
2,M,76,飲食店,1,02,300万～500万円未満,6362,5806,2,-,1,1,1,1,13
2,M,76,飲食店,1,03,500万～1000万円未満,2104,1718,1,1,-,1,-,2,28
2,M,76,飲食店,1,04,1000万～3000万円未満,3011,2682,1,-,1,1,-,-,15
2,M,76,飲食店,1,05,3000万～5000万円未満,297,260,-,-,-,-,-,-,1
2,M,76,飲食店,1,06,5000万～1億円未満,238,204,1,-,-,1,-,-,3
2,M,76,飲食店,1,07,1億～3億円未満,106,90,-,-,-,-,1,1,4
2,M,76,飲食店,1,08,3億～10億円未満,26,19,1,1,-,1,-,-,1
2,M,76,飲食店,1,09,10億～50億円未満,21,9,9,-,-,-,-,1,-
2,M,76,飲食店,1,10,50億円以上,9,6,2,-,-,-,-,-,1
2,M,77,持ち帰り・配達飲食サービス業,0,00,合計（資本金額が不詳含む）,590,471,-,1,-,-,1,-,3
2,M,77,持ち帰り・配達飲食サービス業,1,01,300万円未満,62,53,-,-,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,02,300万～500万円未満,170,148,-,-,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,03,500万～1000万円未満,67,58,-,-,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,04,1000万～3000万円未満,169,155,-,-,-,-,-,-,1
2,M,77,持ち帰り・配達飲食サービス業,1,05,3000万～5000万円未満,24,24,-,-,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,06,5000万～1億円未満,15,14,-,-,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,07,1億～3億円未満,14,12,-,-,-,-,-,-,1
2,M,77,持ち帰り・配達飲食サービス業,1,08,3億～10億円未満,4,3,-,1,-,-,-,-,-
2,M,77,持ち帰り・配達飲食サービス業,1,09,10億～50億円未満,6,4,-,-,-,-,1,-,1
2,M,77,持ち帰り・配達飲食サービス業,1,10,50億円以上,-,-,-,-,-,-,-,-,-
1,N,00,生活関連サービス業，娯楽業,0,00,合計（資本金額が不詳含む）,11129,8931,19,4,4,3,3,11,49
1,N,00,生活関連サービス業，娯楽業,1,01,300万円未満,884,663,-,-,-,-,1,-,2
1,N,00,生活関連サービス業，娯楽業,1,02,300万～500万円未満,4056,3669,-,1,-,-,-,-,9
1,N,00,生活関連サービス業，娯楽業,1,03,500万～1000万円未満,1186,1046,-,-,-,-,-,-,11
1,N,00,生活関連サービス業，娯楽業,1,04,1000万～3000万円未満,2901,2647,4,1,2,1,2,2,13
1,N,00,生活関連サービス業，娯楽業,1,05,3000万～5000万円未満,349,322,-,-,-,-,-,-,3
1,N,00,生活関連サービス業，娯楽業,1,06,5000万～1億円未満,382,341,-,-,-,-,-,5,10
1,N,00,生活関連サービス業，娯楽業,1,07,1億～3億円未満,187,158,3,1,1,1,-,3,1
1,N,00,生活関連サービス業，娯楽業,1,08,3億～10億円未満,58,46,4,-,-,1,-,1,-
1,N,00,生活関連サービス業，娯楽業,1,09,10億～50億円未満,40,31,6,1,-,-,-,-,-
1,N,00,生活関連サービス業，娯楽業,1,10,50億円以上,12,8,2,-,1,-,-,-,-
2,N,78,洗濯・理容・美容・浴場業,0,00,合計（資本金額が不詳含む）,5803,4585,6,1,1,-,2,-,17
2,N,78,洗濯・理容・美容・浴場業,1,01,300万円未満,554,418,-,-,-,-,1,-,2
2,N,78,洗濯・理容・美容・浴場業,1,02,300万～500万円未満,2790,2540,-,1,-,-,-,-,6
2,N,78,洗濯・理容・美容・浴場業,1,03,500万～1000万円未満,655,576,-,-,-,-,-,-,6
2,N,78,洗濯・理容・美容・浴場業,1,04,1000万～3000万円未満,993,892,1,-,-,-,1,-,2
2,N,78,洗濯・理容・美容・浴場業,1,05,3000万～5000万円未満,86,80,-,-,-,-,-,-,-
2,N,78,洗濯・理容・美容・浴場業,1,06,5000万～1億円未満,71,61,-,-,-,-,-,-,1
2,N,78,洗濯・理容・美容・浴場業,1,07,1億～3億円未満,18,13,1,-,1,-,-,-,-
2,N,78,洗濯・理容・美容・浴場業,1,08,3億～10億円未満,6,4,1,-,-,-,-,-,-
2,N,78,洗濯・理容・美容・浴場業,1,09,10億～50億円未満,5,1,3,-,-,-,-,-,-
2,N,78,洗濯・理容・美容・浴場業,1,10,50億円以上,-,-,-,-,-,-,-,-,-
2,N,79,その他の生活関連サービス業,0,00,合計（資本金額が不詳含む）,2529,2055,6,2,3,2,1,10,25
2,N,79,その他の生活関連サービス業,1,01,300万円未満,148,105,-,-,-,-,-,-,-
2,N,79,その他の生活関連サービス業,1,02,300万～500万円未満,504,452,-,-,-,-,-,-,2
2,N,79,その他の生活関連サービス業,1,03,500万～1000万円未満,297,264,-,-,-,-,-,-,5
2,N,79,その他の生活関連サービス業,1,04,1000万～3000万円未満,910,830,2,1,2,-,1,2,7
2,N,79,その他の生活関連サービス業,1,05,3000万～5000万円未満,148,142,-,-,-,-,-,-,3
2,N,79,その他の生活関連サービス業,1,06,5000万～1億円未満,186,160,-,-,-,-,-,4,7
2,N,79,その他の生活関連サービス業,1,07,1億～3億円未満,84,71,-,1,-,1,-,3,1
2,N,79,その他の生活関連サービス業,1,08,3億～10億円未満,28,21,3,-,-,1,-,1,-
2,N,79,その他の生活関連サービス業,1,09,10億～50億円未満,11,10,-,-,-,-,-,-,-
2,N,79,その他の生活関連サービス業,1,10,50億円以上,2,-,1,-,1,-,-,-,-
2,N,80,娯楽業,0,00,合計（資本金額が不詳含む）,2791,2286,7,1,-,1,-,1,7
2,N,80,娯楽業,1,01,300万円未満,182,140,-,-,-,-,-,-,-
2,N,80,娯楽業,1,02,300万～500万円未満,761,676,-,-,-,-,-,-,1
2,N,80,娯楽業,1,03,500万～1000万円未満,234,206,-,-,-,-,-,-,-
2,N,80,娯楽業,1,04,1000万～3000万円未満,996,923,1,-,-,1,-,-,4
2,N,80,娯楽業,1,05,3000万～5000万円未満,115,100,-,-,-,-,-,-,-
2,N,80,娯楽業,1,06,5000万～1億円未満,124,119,-,-,-,-,-,1,2
2,N,80,娯楽業,1,07,1億～3億円未満,84,73,2,-,-,-,-,-,-
2,N,80,娯楽業,1,08,3億～10億円未満,24,21,-,-,-,-,-,-,-
2,N,80,娯楽業,1,09,10億～50億円未満,24,20,3,1,-,-,-,-,-
2,N,80,娯楽業,1,10,50億円以上,10,8,1,-,-,-,-,-,-
1,O,00,教育，学習支援業,0,00,合計（資本金額が不詳含む）,3311,2631,6,2,1,1,-,2,15
1,O,00,教育，学習支援業,1,01,300万円未満,375,302,-,-,-,-,-,-,-
1,O,00,教育，学習支援業,1,02,300万～500万円未満,986,905,-,-,-,-,-,-,2
1,O,00,教育，学習支援業,1,03,500万～1000万円未満,344,297,1,-,-,-,-,-,3
1,O,00,教育，学習支援業,1,04,1000万～3000万円未満,973,870,-,1,1,-,-,1,5
1,O,00,教育，学習支援業,1,05,3000万～5000万円未満,109,97,-,-,-,-,-,-,1
1,O,00,教育，学習支援業,1,06,5000万～1億円未満,105,90,1,-,-,-,-,-,1
1,O,00,教育，学習支援業,1,07,1億～3億円未満,61,49,-,1,-,-,-,1,3
1,O,00,教育，学習支援業,1,08,3億～10億円未満,23,19,2,-,-,1,-,-,-
1,O,00,教育，学習支援業,1,09,10億～50億円未満,5,2,2,-,-,-,-,-,-
1,O,00,教育，学習支援業,1,10,50億円以上,-,-,-,-,-,-,-,-,-
2,O,81,学校教育,0,00,合計（資本金額が不詳含む）,33,24,-,1,-,-,-,-,-
2,O,81,学校教育,1,01,300万円未満,1,-,-,-,-,-,-,-,-
2,O,81,学校教育,1,02,300万～500万円未満,5,5,-,-,-,-,-,-,-
2,O,81,学校教育,1,03,500万～1000万円未満,2,2,-,-,-,-,-,-,-
2,O,81,学校教育,1,04,1000万～3000万円未満,13,10,-,1,-,-,-,-,-
2,O,81,学校教育,1,05,3000万～5000万円未満,1,1,-,-,-,-,-,-,-
2,O,81,学校教育,1,06,5000万～1億円未満,5,5,-,-,-,-,-,-,-
2,O,81,学校教育,1,07,1億～3億円未満,1,1,-,-,-,-,-,-,-
2,O,81,学校教育,1,08,3億～10億円未満,-,-,-,-,-,-,-,-,-
2,O,81,学校教育,1,09,10億～50億円未満,-,-,-,-,-,-,-,-,-
2,O,81,学校教育,1,10,50億円以上,-,-,-,-,-,-,-,-,-
2,O,82,その他の教育，学習支援業,0,00,合計（資本金額が不詳含む）,3278,2607,6,1,1,1,-,2,15
2,O,82,その他の教育，学習支援業,1,01,300万円未満,374,302,-,-,-,-,-,-,-
2,O,82,その他の教育，学習支援業,1,02,300万～500万円未満,981,900,-,-,-,-,-,-,2
2,O,82,その他の教育，学習支援業,1,03,500万～1000万円未満,342,295,1,-,-,-,-,-,3
2,O,82,その他の教育，学習支援業,1,04,1000万～3000万円未満,960,860,-,-,1,-,-,1,5
2,O,82,その他の教育，学習支援業,1,05,3000万～5000万円未満,108,96,-,-,-,-,-,-,1
2,O,82,その他の教育，学習支援業,1,06,5000万～1億円未満,100,85,1,-,-,-,-,-,1
2,O,82,その他の教育，学習支援業,1,07,1億～3億円未満,60,48,-,1,-,-,-,1,3
2,O,82,その他の教育，学習支援業,1,08,3億～10億円未満,23,19,2,-,-,1,-,-,-
2,O,82,その他の教育，学習支援業,1,09,10億～50億円未満,5,2,2,-,-,-,-,-,-
2,O,82,その他の教育，学習支援業,1,10,50億円以上,-,-,-,-,-,-,-,-,-
1,P,00,医療，福祉,0,00,合計（資本金額が不詳含む）,4473,3345,8,2,1,1,1,1,16
1,P,00,医療，福祉,1,01,300万円未満,735,549,2,-,-,-,-,-,1
1,P,00,医療，福祉,1,02,300万～500万円未満,1557,1372,1,-,-,1,-,-,5
1,P,00,医療，福祉,1,03,500万～1000万円未満,587,464,-,-,-,-,-,-,4
1,P,00,医療，福祉,1,04,1000万～3000万円未満,798,693,1,-,-,-,1,-,4
1,P,00,医療，福祉,1,05,3000万～5000万円未満,108,94,-,1,-,-,-,1,-
1,P,00,医療，福祉,1,06,5000万～1億円未満,104,94,-,-,-,-,-,-,1
1,P,00,医療，福祉,1,07,1億～3億円未満,63,53,1,1,1,-,-,-,1
1,P,00,医療，福祉,1,08,3億～10億円未満,23,19,3,-,-,-,-,-,-
1,P,00,医療，福祉,1,09,10億～50億円未満,3,3,-,-,-,-,-,-,-
1,P,00,医療，福祉,1,10,50億円以上,4,4,-,-,-,-,-,-,-
2,P,83,医療業,0,00,合計（資本金額が不詳含む）,2127,1557,4,1,-,1,1,1,11
2,P,83,医療業,1,01,300万円未満,315,234,2,-,-,-,-,-,-
2,P,83,医療業,1,02,300万～500万円未満,862,773,1,-,-,1,-,-,3
2,P,83,医療業,1,03,500万～1000万円未満,255,203,-,-,-,-,-,-,4
2,P,83,医療業,1,04,1000万～3000万円未満,331,282,-,-,-,-,1,-,3
2,P,83,医療業,1,05,3000万～5000万円未満,31,24,-,-,-,-,-,1,-
2,P,83,医療業,1,06,5000万～1億円未満,29,26,-,-,-,-,-,-,1
2,P,83,医療業,1,07,1億～3億円未満,13,10,-,1,-,-,-,-,-
2,P,83,医療業,1,08,3億～10億円未満,4,2,1,-,-,-,-,-,-
2,P,83,医療業,1,09,10億～50億円未満,1,1,-,-,-,-,-,-,-
2,P,83,医療業,1,10,50億円以上,2,2,-,-,-,-,-,-,-
2,P,84,保健衛生,0,00,合計（資本金額が不詳含む）,127,106,1,-,1,-,-,-,-
2,P,84,保健衛生,1,01,300万円未満,8,5,-,-,-,-,-,-,-
2,P,84,保健衛生,1,02,300万～500万円未満,32,30,-,-,-,-,-,-,-
2,P,84,保健衛生,1,03,500万～1000万円未満,10,9,-,-,-,-,-,-,-
2,P,84,保健衛生,1,04,1000万～3000万円未満,40,40,-,-,-,-,-,-,-
2,P,84,保健衛生,1,05,3000万～5000万円未満,5,5,-,-,-,-,-,-,-
2,P,84,保健衛生,1,06,5000万～1億円未満,7,6,-,-,-,-,-,-,-
2,P,84,保健衛生,1,07,1億～3億円未満,9,7,1,-,1,-,-,-,-
2,P,84,保健衛生,1,08,3億～10億円未満,3,3,-,-,-,-,-,-,-
2,P,84,保健衛生,1,09,10億～50億円未満,1,1,-,-,-,-,-,-,-
2,P,84,保健衛生,1,10,50億円以上,-,-,-,-,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,0,00,合計（資本金額が不詳含む）,2218,1681,3,1,-,-,-,-,5
2,P,85,社会保険・社会福祉・介護事業,1,01,300万円未満,412,310,-,-,-,-,-,-,1
2,P,85,社会保険・社会福祉・介護事業,1,02,300万～500万円未満,663,569,-,-,-,-,-,-,2
2,P,85,社会保険・社会福祉・介護事業,1,03,500万～1000万円未満,322,252,-,-,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,1,04,1000万～3000万円未満,426,370,1,-,-,-,-,-,1
2,P,85,社会保険・社会福祉・介護事業,1,05,3000万～5000万円未満,72,65,-,1,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,1,06,5000万～1億円未満,68,62,-,-,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,1,07,1億～3億円未満,41,36,-,-,-,-,-,-,1
2,P,85,社会保険・社会福祉・介護事業,1,08,3億～10億円未満,16,14,2,-,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,1,09,10億～50億円未満,1,1,-,-,-,-,-,-,-
2,P,85,社会保険・社会福祉・介護事業,1,10,50億円以上,2,2,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,0,00,合計（資本金額が不詳含む）,6,6,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,01,300万円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,02,300万～500万円未満,2,2,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,03,500万～1000万円未満,1,1,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,04,1000万～3000万円未満,2,2,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,05,3000万～5000万円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,06,5000万～1億円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,07,1億～3億円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,08,3億～10億円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,09,10億～50億円未満,-,-,-,-,-,-,-,-,-
1,Q,00,複合サービス事業,1,10,50億円以上,1,1,-,-,-,-,-,-,-
2,Q,86,郵便局,0,00,合計（資本金額が不詳含む）,6,6,-,-,-,-,-,-,-
2,Q,86,郵便局,1,01,300万円未満,-,-,-,-,-,-,-,-,-
2,Q,86,郵便局,1,02,300万～500万円未満,2,2,-,-,-,-,-,-,-
2,Q,86,郵便局,1,03,500万～1000万円未満,1,1,-,-,-,-,-,-,-
2,Q,86,郵便局,1,04,1000万～3000万円未満,2,2,-,-,-,-,-,-,-
2,Q,86,郵便局,1,05,3000万～5000万円未満,-,-,-,-,-,-,-,-,-
2,Q,86,郵便局,1,06,5000万～1億円未満,-,-,-,-,-,-,-,-,-
2,Q,86,郵便局,1,07,1億～3億円未満,-,-,-,-,-,-,-,-,-
