経営,事業所名,郵便番号,所在地,経度,緯度,座標系,電話番号
営利法人,パーソナルアシスタント町田,194-0013,町田市原町田４－１８－６　マーブルパレス１０２,139.451209,35.543537,JGD2011,042-850-9141
社福法人,合掌苑障がい者支援センター,194-0015,町田市金森東４－２－２５,139.464736,35.527295,JGD2011,042-706-9624
区市町村,町田市すみれ教室,194-0021,町田市中町２－１３－１４,139.444459,35.551569,JGD2011,042-726-6570
営利法人,千手　町田,194-0021,町田市中町１－１５－９　ＡＵビル２０３,139.446445,35.546953,JGD2011,042-860-6428
他の法人,相談支援事業所うらら,194-0022,町田市森野２－４－１４　メゾンボヌール１０１,139.437668,35.547266,JGD2011,080-3202-7316
営利法人,相談支援センターアイケア,194-0023,町田市旭町２－１２－２,139.435735,35.557835,JGD2011,042-739-3839
他の法人,みずきの会ケアマネクラブ,194-0032,町田市本町田２７９７,139.445584,35.566426,JGD2011,042-789-3906
社福法人,グリーングラス相談支援事業,194-0035,町田市忠生２－３１－１４　メゾンＮ＆Ｂ３０３,139.419308,35.579752,JGD2011,042-794-6132
社福法人,相談支援センター　ポンテ,194-0037,町田市木曽西２－１７－１６,139.415397,35.570011,JGD2011,042-791-5150
社福法人,地の星なんでも相談室,194-0044,町田市成瀬８－９－１４,139.468416,35.543107,JGD2011,042-710-0050
社福法人,相談支援事業かけはし,194-0202,町田市下小山田町３２６７－２,139.410634,35.585665,JGD2011,042-797-6004
社福法人,とびら,194-0203,町田市図師町１６７７－１,139.418386,35.581057,JGD2011,042-794-4851
社福法人,相談支援センター　すばる町田,194-0203,町田市図師町９７１－２,139.413164,35.581013,JGD2011,090-9142-8621
営利法人,相談支援センター　あい羽,194-0203,町田市図師町１３３２－１５,139.420808,35.581729,JGD2011,042-794-4392
営利法人,相談支援センターさくら,194-0212,町田市小山町１２３４－１,139.374872,35.596271,JGD2011,042-794-8790
社福法人,ＡＴＯＭ相談支援事業,195-0053,町田市能ヶ谷３－２－１　鶴川地域コミュニティ１階,139.486018,35.584706,JGD2011,042-708-8899
社福法人,つるかわ学園相談支援センター　こころ,195-0063,町田市野津田町８５１－１,139.451627,35.588227,JGD2011,042-736-5200
社福法人,共働学舎相談室,195-0064,町田市小野路町１７３３,139.449455,35.594756,JGD2011,042-737-7676
区市町村,小金井市児童発達支援センター　きらり,184-0002,小金井市梶野町１－２－３,139.528755,35.701987,JGD2011,0422-60-1550
区市町村,小金井市障害者地域自立生活支援センター,184-0003,小金井市緑町４－１７－１０,139.517392,35.708678,JGD2011,042-381-8411
他の法人,小金井市精神障害者地域生活支援センターそら,184-0004,小金井市本町１－１８－５　村松ビル小金井３階,139.507313,35.700227,JGD2011,042-381-6922
営利法人,にこにこパートナーズ,184-0004,小金井市本町１－２－２０　ＢＬＤ５５　２０５号,139.511179,35.698646,JGD2011,042-401-2925
他の法人,ケアマネジメントセンターうてな,184-0004,小金井市本町５－３７－８,139.504332,35.704339,JGD2011,042-380-9932
社福法人,ふらっとヨハネ,184-0011,小金井市東町５－２４－３,139.520959,35.693072,JGD2011,042-316-1141
他の法人,ＮＰＯ法人Ｐａｓｓｏ　ａ　ｐａｓｓｏ,184-0013,小金井市前原町３－４１－２８,139.505705,35.698218,JGD2011,042-385-7401
営利法人,合同会社いちいちのはな,184-0013,小金井市前原町４－２－１－２１４　ウエスト小金井,139.501894,35.684308,JGD2011,042-207-6888
医療法人,武蔵野中央病院相談支援事業所,184-8585,小金井市東町１丁目４４－２６,139.52995,35.693905,JGD2011,0422-31-1231
社福法人,サポートみらい,187-0001,小平市大沼町２－１－３,139.492543,35.738679,JGD2011,042-316-9077
社福法人,テラスこだいら,187-0002,小平市花小金井８－１－１０,139.50204,35.731692,JGD2011,042-433-9330
他の法人,障害者相談支援センター・ぴありす,187-0003,小平市花小金井南町１８－４５－１０－１階,139.511792,35.725029,JGD2011,042-467-7235
その他,小平市立あおぞら福祉センター,187-0011,小平市鈴木町１－４７２,139.497918,35.719829,JGD2011,042-326-4980
社福法人,地域生活支援センターあさやけ,187-0031,小平市小川東町４－２－１　小平元気村おがわ東１階,139.474067,35.740151,JGD2011,042-345-1741
社福法人,曙光園　特定相談支援事業所,187-0032,小平市小川町１－５９０,139.444864,35.725399,JGD2011,042-345-2811
社福法人,地域生活支援センター澄水,187-0032,小平市小川町１－４８５,139.440373,35.727651,JGD2011,042-346-7412
社福法人,あい,187-0035,小平市小川西町５－２２－１２,139.458429,35.734376,JGD2011,042-349-2191
その他,小平市立障害者福祉センター,187-0035,小平市小川西町５－２５－１５,139.458943,35.736612,JGD2011,042-343-4976
他の法人,なんでも相談いるおーる,187-0042,小平市仲町２６９－１,139.490468,35.730897,JGD2011,042-308-3732
社福法人,スカイサポートセンター,187-0042,小平市仲町３５７－６,139.489696,35.728267,JGD2011,042-312-1894
その他,小平市障がい者地域自立生活支援センター,187-0043,小平市学園東町１－１９－１３　小平市福祉会館内,139.478114,35.726567,JGD2011,042-341-6555
他の法人,指定特定相談事業所ほっとぽむ,191-0001,日野市栄町２－２－１５　シティハイム日野１０１号,139.390732,35.681775,JGD2011,042-843-3535
営利法人,なごみ在宅介護サービス日野,191-0002,日野市新町１－５－３５　大沢新町ビル２階,139.391165,35.681356,JGD2011,042-589-2660
他の法人,地域相談室ぽらりす,191-0011,日野市日野本町３－１３－１４,139.396073,35.6786,JGD2011,042-848-6208
社福法人,地域生活支援センターゆうき,191-0031,日野市高幡８６４－１５,139.409439,35.663891,JGD2011,042-591-6321
他の法人,日野市障害者生活支援センター　ぴあ・たかはた,191-0031,日野市高幡２－９　ウィステリアガーデン１階,139.411872,35.662136,JGD2011,042-592-5454
他の法人,プラン湧水路,191-0033,日野市百草１０４２－２０　石坂ビル２Ｆ,139.424588,35.646305,JGD2011,042-586-7825
社福法人,相談支援ステーション　ほたる,191-0034,日野市落川２４５－１,139.430623,35.661651,JGD2011,042-593-2431
社福法人,地域生活相談室おあしす,191-0042,日野市程久保８７２－１,139.415328,35.651401,JGD2011,042-591-4016
社福法人,ここななお,191-0062,日野市多摩平２－５－１,139.379817,35.66268,JGD2011,042-843-1088
社福法人,光の家相談支援事業所,191-0065,日野市旭が丘１－１７－１７,139.372803,35.656652,JGD2011,042-581-2340
社福法人,やまばと,191-0065,日野市旭が丘２－４２－５,139.369165,35.663135,JGD2011,042-582-3400
区市町村,日野市発達・教育支援センター,191-0065,日野市旭が丘２－４２－８,139.368756,35.662991,JGD2011,042-589-8877
社福法人,コロニー障害者計画相談支援室,189-0001,東村山市秋津町２－２２－９,139.487895,35.768765,JGD2011,042-394-1111
他の法人,相談支援室アシスト,189-0001,東村山市秋津町２－３２－１５,139.488795,35.770684,JGD2011,042-306-0523
社福法人,秋津療育園相談支援センター,189-0002,東村山市青葉町３－３１－１,139.495492,35.769818,JGD2011,042-391-1377
他の法人,くおりあ相談室,189-0003,東村山市久米川町３－１２－７,139.47301,35.766095,JGD2011,042-306-4245
社福法人,東京都社会福祉事業団東村山相談支援事業所,189-0012,東村山市萩山町１－３５－１,139.482663,35.737102,JGD2011,042-343-8141
社福法人,相談支援事業所　ふわり,189-0012,東村山市萩山町１－３５－１　東京都東村山福祉園内,139.482663,35.737102,JGD2011,042-343-8141
社福法人,相談支援センター　こだま,189-0013,東村山市栄町２－９－３２　晃正プラザ３０３,139.471716,35.749458,JGD2011,042-395-1427
社福法人,地域生活支援センターふれあいの郷,189-0014,東村山市本町２－８－２　プイラムビル２０７,139.466755,35.763412,JGD2011,042-397-6400
営利法人,みのり障害生活支援センター,189-0014,東村山市本町２－２４－１　ラヴィアンオランジュ１１０号,139.469633,35.759163,JGD2011,042-306-0355
社福法人,相談支援事業所トビラ,189-0024,東村山市富士見町３－４－１６,139.454413,35.748711,JGD2011,042-394-1868
社福法人,さやま園相談支援事業所,189-0024,東村山市富士見町２－７－１３,139.454216,35.740334,JGD2011,042-391-3275
社福法人,地域活動支援センター虹,185-0003,国分寺市戸倉４－１４　福祉センター内,139.455311,35.708513,JGD2011,042-321-2200
区市町村,こどもの発達センターつくしんぼ,185-0003,国分寺市戸倉３－１－１,139.455022,35.707935,JGD2011,042-323-7912
社福法人,あいうぃ・生活サポートセンター,185-0013,国分寺市西恋ケ窪２－２１－１５,139.463197,35.701319,JGD2011,042-323-3841
社福法人,地域生活支援センタープラッツ,185-0021,国分寺市南町３－４－４,139.478868,35.697787,JGD2011,042-323-5637
社福法人,ヘルパーステーションびいと,185-0023,国分寺市西元町３－６－１４,139.469341,35.689448,JGD2011,042-316-8523
社福法人,地域活動支援センターつばさ,185-0024,国分寺市泉町２－３－８,139.468855,35.696398,JGD2011,042-321-1212
社福法人,相談支援事業所のぞみ,185-0034,国分寺市光町２－１９－１２　１階,139.437816,35.704462,JGD2011,042-580-2887
社福法人,ピアス,186-0003,国立市富士見台１－１７－４,139.447816,35.681338,JGD2011,042-571-3103
社福法人,相談支援エプシロン,186-0003,国立市富士見台２－１６－４　トーコービル４０６,139.44606,35.681835,JGD2011,042-505-7021
他の法人,指定相談支援事業所福祉サポートライン,186-0004,国立市中１－１８－３５　国立ヒルズ１０１,139.442493,35.696469,JGD2011,042-573-5939
他の法人,ケアプランセンターたまぷらねっと,186-0004,国立市中１－１４－３０－１,139.44216,35.69705,JGD2011,042-505-5441
営利法人,ハッピーテラス国立,186-0004,国立市北１－５－８　プラース壱番館２階　店舗Ｅ,139.44686,35.699974,JGD2011,042-505-6543
他の法人,相談支援事業ルピナス,186-0005,国立市西２－２０－１０　第２村上ビル２階,139.436072,35.693372,JGD2011,042-573-0933
社福法人,相談支援センター「みなも」,186-0011,国立市谷保６３１２,139.429501,35.680959,JGD2011,042-577-0035
社福法人,指定障害者相談支援事業所　国立,186-0011,国立市谷保３１４０,139.428187,35.676701,JGD2011,042-571-1115
他の法人,ともにーサポート,186-0012,国立市泉５－２０－４,139.43815,35.677954,JGD2011,042-505-7635
その他,福生市社会福祉協議会,197-0004,福生市南田園２－１３－１,139.332271,35.727485,JGD2011,042-552-2121
他の法人,相談支援センター　ウィステリア福生,197-0011,福生市福生２１６９－２　ウィステリア福生,139.336445,35.744697,JGD2011,042-539-4181
他の法人,特定非営利活動法人　青少年自立援助センター　ジョブスペース游,197-0011,福生市福生字武蔵野２３５１－１,139.337988,35.739606,JGD2011,042-553-2575
社福法人,麦わら帽子,197-0011,福生市大字福生２１２５－３,139.334232,35.744127,JGD2011,042-552-2258
営利法人,介護センター　みらい,197-0012,福生市加美平２－１－１３,139.325585,35.745674,JGD2011,042-513-0735
医療法人,地域活動支援センターハッピーウイング,197-0021,福生市東町６－８　ＭＥビル３階,139.327785,35.744,JGD2011,042-553-9888
他の法人,やなぎ社会福祉事務所,197-0023,福生市志茂１６９－１　ライオンズマンション福生１０５,139.329216,35.737823,JGD2011,042-513-0244
他の法人,地域生活支援センターリヒト,201-0013,狛江市元和泉２－３５－１　あいとぴあセンター３階,139.567777,35.6333,JGD2011,03-3480-2236
その他,狛江市特定相談支援事業所サポート,201-0013,狛江市元和泉２－３５－１　あいとぴあセンター内,139.567777,35.6333,JGD2011,03-5438-3533
社福法人,相談支援センターみずき,201-0014,狛江市東和泉１－３２－２１,139.575946,35.6304,JGD2011,03-5761-4796
社福法人,相談支援にじ,207-0004,東大和市清水３－８５５－２,139.443224,35.753549,JGD2011,042-564-2883
区市町村,東大和市立やまとあけぼの学園,207-0012,東大和市新堀１－１５２３－２,139.45173,35.741078,JGD2011,042-564-5923
他の法人,特定非営利活動法人自立生活センター東大和,207-0014,東大和市南街１－２２－６　シティコート南街１階,139.43169,35.740497,JGD2011,042-567-2622
その他,東大和市精神障害者地域生活支援センター,207-0015,東大和市中央３－９１２－３,139.427398,35.746638,JGD2011,042-564-0891
他の法人,はるもにあ,207-0015,東大和市中央２－１１０１－４３　中央コーポ,139.431595,35.742638,JGD2011,042-565-8981
営利法人,イコールケアマネセンター,207-0016,東大和市仲原１－６－２,139.444269,35.743644,JGD2011,042-567-8215
社福法人,東大和市総合福祉センターは～とふる,207-0022,東大和市桜が丘２－５３－６,139.41938,35.734917,JGD2011,042-516-3981
社福法人,地域生活支援センターどんぐり,204-0004,清瀬市元町１－１３－２４,139.518123,35.774373,JGD2011,042-495-5110
区市町村,清瀬市社会福祉協議会相談支援事業所,204-0013,清瀬市上清戸１－１６－６２,139.527664,35.773265,JGD2011,042-495-5511
社福法人,東京アフターケア協会相談支援事業所,204-0022,清瀬市松山２－１８－２,139.511501,35.774134,JGD2011,042-491-1236
営利法人,たまみずき相談支援事業所　清瀬,204-0022,清瀬市松山２－２－１５　清瀬シティハイム２階,139.516287,35.769838,JGD2011,042-497-8458
営利法人,株式会社みのり,204-0022,清瀬市松山２－５－２０　Ａ－１０１,139.515484,35.770685,JGD2011,042-492-8815
区市町村,清瀬市子どもの発達支援・交流センター,204-0023,清瀬市竹丘１－１５－８,139.511101,35.76811,JGD2011,042-495-3030
社福法人,清瀬療護園障害者相談支援センター,204-0023,清瀬市竹丘３－１－７２,139.504321,35.764535,JGD2011,042-493-3235
他の法人,日本社会事業大学附属子ども学園,204-0024,清瀬市梅園１－２－５０,139.50729,35.773956,JGD2011,042-491-8131
社福法人,相談支援センター　ひだまり,204-0024,清瀬市梅園３－１－３０,139.502644,35.769584,JGD2011,042-497-8882
社福法人,モナモナ相談支援センター,203-0002,東久留米市神宝町２－１４－２３,139.544282,35.768738,JGD2011,042-420-9663
社福法人,ライフパートナーこぶし,203-0004,東久留米市氷川台２－３１－１９,139.531183,35.768602,JGD2011,042-470-2385
社福法人,広域地域ケアセンター　バオバブ,203-0011,東久留米市大門町２－１３－１１,139.54289,35.763722,JGD2011,042-474-7895
社福法人,すぎのこ相談室,203-0011,東久留米市大門町２－１３－１１,139.54289,35.763722,JGD2011,042-471-4883
他の法人,自立生活センターグッドライフ,203-0014,東久留米市東本町１４－７　滝ビル１階,139.535341,35.762608,JGD2011,042-477-8384
他の法人,相談支援センター　武蔵野の里,203-0014,東久留米市東本町１２－９　貫井総業ビル２０１,139.535596,35.763591,JGD2011,042-472-3155
区市町村,東久留米市立わかくさ学園発達相談室,203-0023,東久留米市南沢２－２０－５１,139.531389,35.749635,JGD2011,042-462-4669
他の法人,相談ステーションむくむく,203-0031,東久留米市南町４－１０－２６,139.520471,35.746057,JGD2011,0424-75-6965
他の法人,相談支援センターくるみ,203-0031,東久留米市南町４－９－２１,139.52214,35.744366,JGD2011,042-420-1850
社福法人,相談支援事業所　すばる,203-0032,東久留米市前沢５－５－８,139.512052,35.740594,JGD2011,042-476-1081
他の法人,特定相談支援事業所　コイノニア,203-0042,東久留米市八幡町２－１２－１５　八幡町コイノニアホーム２０３,139.512493,35.75582,JGD2011,042-470-9009
社福法人,東久留米市地域生活支援センターめるくまーる,203-0052,東久留米市幸町３－６－２　アトモスビル１階,139.519954,35.756523,JGD2011,042-476-1335
区市町村,東久留米市立さいわい福祉センター,203-0052,東久留米市幸町３－９－２８,139.519284,35.759047,JGD2011,042-477-2711
社福法人,イリアンソス相談支援センター,203-0052,東久留米市幸町３－８－２３,139.51912,35.758264,JGD2011,042-477-2833
他の法人,相談支援事業所　まいんど,203-0053,東久留米市本町１－１０－２２,139.535255,35.757725,JGD2011,042-479-4232
他の法人,相談支援センターぬくもり,203-0054,東久留米市中央町２－１－４　清美荘１０２号,139.523606,35.757328,JGD2011,042-477-9891
医療法人,武蔵村山市精神障害者地域活動支援センターお伊勢の森,208-0011,武蔵村山市学園４－５－１　武蔵村山市民総合センター２階,139.403259,35.746304,JGD2011,042-567-7256
その他,武蔵村山市社会福祉協議会特定相談支援事業所,208-0011,武蔵村山市学園４－５－１,139.403259,35.746304,JGD2011,042-590-1501
社福法人,東京小児療育病院地域支援センター,208-0011,武蔵村山市学園４－１０－１,139.398104,35.744062,JGD2011,042-561-2521
他の法人,相談支援センター　クローバー,208-0011,武蔵村山市学園１－１１２－８　エステート武蔵村山２０５,139.396723,35.746232,JGD2011,042-843-8150
社福法人,相談支援事業所みつふじ,208-0021,武蔵村山市三ツ藤２－３４－１,139.376733,35.752636,JGD2011,042-569-3832
社福法人,あかつきコロニー相談支援センター,208-0023,武蔵村山市伊奈平１－６４－１,139.377814,35.74547,JGD2011,042-560-7840
他の法人,れすと相談支援センター,206-0001,多摩市和田１８７０－２,139.433824,35.64695,JGD2011,042-373-8925
社福法人,マルシェたま　障害者相談支援事業所,206-0011,多摩市関戸４－１９－５　市立健康センター４階,139.449511,35.649044,JGD2011,042-311-2300
他の法人,相談支援センター　あゆーと,206-0012,多摩市貝取４－３－１－１１０,139.438525,35.61459,JGD2011,042-316-9200
社福法人,社会福祉法人桜ヶ丘社会事業協会桜ヶ丘記念病院,206-0021,多摩市連光寺１－１－１,139.457608,35.647819,JGD2011,042-375-6311
社福法人,相談支援センター　くぬぎ,206-0025,多摩市永山３－９　東永山複合施設内,139.449454,35.623381,JGD2011,042-375-2583
その他,社会福祉法人多摩市社会福祉協議会,206-0032,多摩市南野３－１５－１,139.412677,35.612536,JGD2011,042-356-0307
他の法人,特定非営利活動法人多摩市障害者福祉協会,206-0032,多摩市南野３－１５－１　総合福祉センター５階　障害者団体共用室,139.412677,35.612536,JGD2011,042-356-0308
社福法人,啓光相談支援センター,206-0032,多摩市南野３－１５－１　多摩市総合福祉センター１階,139.412677,35.612536,JGD2011,042-376-5044
営利法人,おもと介護多摩事業所,206-0033,多摩市落合１－１－３０,139.427381,35.627399,JGD2011,042-355-8805
社福法人,相談支援センター　しまだ,206-0036,多摩市中沢１－３１－１,139.411496,35.621988,JGD2011,042-374-2071
営利法人,ベック多摩,206-0041,多摩市愛宕４－９－７　ハロッズプラザ１０６,139.429069,35.628824,JGD2011,042-311-0575
営利法人,相談支援センターぽわん,206-0041,多摩市愛宕４－９－２２　池田ビル２階２０３号室,139.428953,35.628657,JGD2011,042-311-0828
社福法人,稲城市障害者総合相談センターマルシェいなぎ,206-0802,稲城市東長沼２１０７－３　ヒルテラス稲城１０３,139.505008,35.638601,JGD2011,042-379-9234
営利法人,ケアセンターあんさんぶる稲城,206-0802,稲城市東長沼８７０　エクセル松本２０３,139.502246,35.646561,JGD2011,042-815-1822
その他,社会福祉法人稲城市社会福祉協議会,206-0804,稲城市百村７,139.499861,35.639609,JGD2011,042-378-3366
営利法人,相談支援センターまはろ,206-0812,稲城市矢野口５４１　美里コーポ１０１,139.521587,35.638471,JGD2011,042-379-8262
社福法人,相談支援事業所I-Me（ｱｲﾐ―）,205-0001,羽村市小作台５－１－１　ルミエール・シモダ１０６,139.299397,35.773737,JGD2011,0428-74-5550
その他,羽村市社会福祉協議会　特定相談支援事業　あおば,205-0002,羽村市栄町２－１８－１　羽村市福祉センター内,139.313052,35.770621,JGD2011,042-555-1210
社福法人,指定特定相談支援事業所　ゆい,205-0002,羽村市栄町３－３－１,139.31293,35.772354,JGD2011,042-578-0855
他の法人,相談支援事業所つむぎ,205-0017,羽村市羽西３－３－１,139.296461,35.77374,JGD2011,042-511-4280
社福法人,障がい者相談支援センターいまここ,197-0804,あきる野市秋川１－１２－１　エスポワールⅢ番館１－Ｂ,139.288155,35.729386,JGD2011,042-595-5720
社福法人,あきる野市障害者相談支援センター,197-0814,あきる野市二宮６７０－５　秋川健康会館１階,139.30241,35.729398,JGD2011,042-559-0368
他の法人,をとん,197-0814,あきる野市油平９８番地　第一中村ビル３０１号,139.287958,35.726045,JGD2011,042-532-0305
営利法人,株式会社ひまわり,197-0814,あきる野市二宮２２６７,139.313553,35.729345,JGD2011,042-550-6151
営利法人,悠優ヘルパーセンター,197-0823,あきる野市野辺３０５－６,139.312326,35.722785,JGD2011,042-532-3273
営利法人,ケアサポートセンターかしの木,197-0825,あきる野市雨間２５４－６　センターヴィレッジ５０１,139.290844,35.728522,JGD2011,042-518-7841
社福法人,西多摩地域生活相談室,197-0831,あきる野市下代継９４－６,139.281845,35.727103,JGD2011,090-9804-9239
社福法人,上代継在宅地域支援センター,197-0832,あきる野市上代継８４－６,139.27824,35.730411,JGD2011,042-559-2241
営利法人,たまみずき相談支援ひばり,188-0003,西東京市北原町１－３８－２,139.545997,35.738011,JGD2011,042-497-4850
社福法人,さくらの園,188-0004,西東京市西原町４－５－６　西東京市西原総合教育施設内,139.528381,35.737214,JGD2011,042-452-6005
他の法人,自立生活企画,188-0011,西東京市田無町５－６－２０　第２和光ビル２０２,139.537392,35.732042,JGD2011,042-462-5999
医療法人,地域活動支援センター　ハーモニー,188-0011,西東京市田無町４－１７－１４,139.535556,35.729365,JGD2011,042-452-2773
社福法人,地域活動支援センター　ブルーム,188-0011,西東京市田無町５－５－１２,139.536209,35.731809,JGD2011,042-452-3085
営利法人,株式会社ケアワーク北多摩,188-0011,西東京市田無町５－８－１５,139.539281,35.731681,JGD2011,042-461-8230
他の法人,相談支援センターたなし,188-0011,西東京市田無町３－３－７－８０１,139.54067,35.731506,JGD2011,042-468-3061
他の法人,ミモザ,188-0012,西東京市南町１－１４－１３－２０３,139.545603,35.726166,JGD2011,042-452-9202
他の法人,ととろクラブ　相談室,188-0014,西東京市芝久保町２－２２－３２－２０５,139.52061,35.726248,JGD2011,042-452-3467
他の法人,ＹＬひばりが丘相談所,202-0002,西東京市ひばりが丘北３－４－３－３０４,139.546393,35.752357,JGD2011,090-6000-4789
社福法人,テラスこだいら,202-0005,西東京市住吉町６－１４－７,139.552068,35.744727,JGD2011,042-438-6806
他の法人,相談室　こころ,202-0005,西東京市住吉町３－１２－１９,139.547429,35.750249,JGD2011,042-424-7775
他の法人,相談支援事業所スワロウ,202-0012,西東京市東町４－１０－２３　フレックスヴィラ１１０号,139.566167,35.744336,JGD2011,042-438-8097
他の法人,保谷障害者福祉センター,202-0015,西東京市保谷町１－６－２０,139.556374,35.734651,JGD2011,042-463-9861
他の法人,相談支援事業所　ポラリス,202-0023,西東京市新町１－１４－１０,139.54427,35.714883,JGD2011,042-252-3103
その他,社会福祉法人瑞穂町社会福祉協議会,190-1211,西多摩郡瑞穂町石畑２００８,139.357198,35.774469,JGD2011,042-557-0165
他の法人,地域活動支援センター　ひまわり,190-1221,西多摩郡瑞穂町箱根ケ崎８０６－１,139.344835,35.78099,JGD2011,042-557-5145
社福法人,フラップ,190-1221,西多摩郡瑞穂町箱根ケ崎字武蔵野９４０,139.331985,35.791888,JGD2011,042-568-0966
社福法人,相談　日の出舎,190-0182,西多摩郡日の出町平井３０３０,139.258566,35.748197,JGD2011,042-597-1451
社福法人,太陽の家相談支援センター,190-0182,西多摩郡日の出町平井２７３７,139.257019,35.741734,JGD2011,042-597-2811
他の法人,あるって,190-0182,西多摩郡日の出町平井３２６１－２,139.259791,35.74192,JGD2011,042-519-9761
社福法人,ひのきのその,190-0213,西多摩郡檜原村５３５４－６,139.159673,35.725814,JGD2011,042-598-3113
他の法人,相談支援事業所「つづみ草」,198-0212,西多摩郡奥多摩町氷川９５４－１１,139.092192,35.803526,JGD2011,0428-83-8145
社福法人,さかみち．ワークショップ奥多摩,198-0213,西多摩郡奥多摩町海沢５６４,139.117041,35.799398,JGD2011,0428-83-3402
社福法人,特定相談支援事業所おおしまふじくら,100-0101,大島町元町字馬の背１２８番,139.360686,34.763757,JGD2011,04992-2-2386
社福法人,大島恵の園　相談支援事業所めぐみ,100-0211,大島町差木地１,139.420234,34.690608,JGD2011,04992-4-1611
他の法人,相談支援　のびのび,100-1401,八丈島八丈町大賀郷４４３６番地３５,139.768244,33.117943,JGD2011,04996-9-5817
