経営,事業所名,郵便番号,所在地,経度,緯度,座標系,電話番号
社福法人,バウム,187-0045,小平市学園西町３－２４－１８,139.477164,35.7266,JGD2011,042-313-2798
社福法人,たんぽぽひのセンター,191-0001,日野市栄町２－１７－１　都営日野栄町二丁目アパート２号棟１階,139.391234,35.683703,JGD2011,042-581-3072
他の法人,スローワールドふれあいの森,191-0016,日野市日野本町６－１－３,139.403792,35.680786,JGD2011,042-843-2381
社福法人,たんぽぽたかはたセンター,191-0031,日野市高幡８６４－１５,139.409439,35.663891,JGD2011,042-599-7299
他の法人,やまぼうし平山台,191-0043,日野市平山２－１－１,139.387136,35.640974,JGD2011,042-506-9333
他の法人,ハートリボン,191-0052,日野市東豊田１－１７－１,139.394618,35.663335,JGD2011,042-843-4708
社福法人,あおいとり日野,191-0054,日野市東平山３－１－２７,139.378492,35.654883,JGD2011,042-584-1837
社福法人,くつろぎ,191-0061,日野市大坂上１－５－３１,139.390707,35.675934,JGD2011,042-587-4868
社福法人,指定障害者支援施設　光の家栄光園,191-0065,日野市旭が丘１－１７－１７,139.372803,35.656652,JGD2011,042-581-2340
社福法人,工房夢ふうせん,191-0065,日野市旭が丘２－４２－１２,139.368826,35.662388,JGD2011,042-587-8630
社福法人,光の家就労ホーム,191-0065,日野市旭が丘３－６－６,139.368293,35.658402,JGD2011,042-589-5410
社福法人,つばさ,191-0065,日野市旭が丘２－４２－５,139.369165,35.663135,JGD2011,042-582-3434
社福法人,あきつの園,189-0001,東村山市諏訪町１－３－１０　社会福祉センター内,139.466672,35.76549,JGD2011,042-392-4800
社福法人,コロニー東村山,189-0001,東村山市秋津町２－２２－９,139.487895,35.768765,JGD2011,042-394-1111
他の法人,けやき第一作業所,189-0001,東村山市秋津町２－３２－１５,139.488795,35.770684,JGD2011,042-395-9566
社福法人,かりん,189-0001,東村山市秋津町２－３７－４７,139.489564,35.771484,JGD2011,042-393-2013
社福法人,トーコロ青葉ワークセンター,189-0002,東村山市青葉町２－３９－１０,139.490695,35.765318,JGD2011,042-395-1439
社福法人,久米川共同作業所,189-0003,東村山市久米川町２－２１－１４,139.479151,35.765334,JGD2011,042-396-5649
社福法人,なごみの里　就労継続支援Ｂ型,189-0011,東村山市恩多町５－３８－４,139.488229,35.757261,JGD2011,042-395-5700
他の法人,共同作業所セサミ萩　,189-0012,東村山市萩山町２－２－２,139.477175,35.740446,JGD2011,042-347-4587
他の法人,える・ぽいん,189-0012,東村山市萩山町２－１０－１５,139.479,35.741137,JGD2011,042-392-8090
他の法人,けやき第二作業所,189-0013,東村山市栄町３－１７－４,139.46905,35.745834,JGD2011,042-395-4655
社福法人,飛翔クラブ,189-0013,東村山市栄町２－９－３２　晃正プラザ３０３,139.471716,35.749458,JGD2011,042-395-1427
社福法人,平成の里,189-0014,東村山市本町２－８－２　プイラムビル２０７,139.466755,35.763412,JGD2011,042-397-5966
社福法人,みどりの森,189-0021,東村山市諏訪町１－２７－２,139.468635,35.770103,JGD2011,042-395-3210
他の法人,ラ・メール,189-0022,東村山市野口町１－３－２８,139.465397,35.762357,JGD2011,042-394-8010
社福法人,東村山生活実習所,189-0024,東村山市富士見町１－５－１１,139.459607,35.741489,JGD2011,042-394-3771
社福法人,福祉事業センター,189-0024,東村山市富士見町２－７－５,139.452535,35.740203,JGD2011,042-395-3636
社福法人,お弁当くらぶ,189-0024,東村山市富士見町５－５－４４,139.462281,35.74462,JGD2011,042-392-2936
社福法人,ひなたの道,189-0025,東村山市廻田町１－１５－１,139.454854,35.755265,JGD2011,042-394-3731
社福法人,十二月,189-0025,東村山市廻田町３－１６－８,139.448113,35.760387,JGD2011,042-394-3523
社福法人,仲間の家,189-0025,東村山市廻田町３－４－５,139.448152,35.757018,JGD2011,042-392-5060
社福法人,希望園,185-0003,国分寺市戸倉４－１４－７,139.455209,35.708365,JGD2011,042-321-2200
他の法人,オハナ農園,185-0003,国分寺市新町１－１８－９,139.450601,35.711709,JGD2011,042-207-7687
社福法人,食彩工房プラスワン,185-0003,国分寺市戸倉３－２－１９,139.454331,35.708821,JGD2011,042-300-8050
社福法人,ともしび工房,185-0013,国分寺市西恋ケ窪４－１０－２,139.465102,35.70628,JGD2011,042-324-7071
社福法人,さつき共同作業所,185-0022,国分寺市東元町３－４－１９　本多ビル１階,139.480465,35.694767,JGD2011,042-326-3775
社福法人,ビーパス,185-0023,国分寺市西元町３－６－１４,139.469341,35.689448,JGD2011,042-316-8523
社福法人,国分寺市障害者センター,185-0024,国分寺市泉町２－３－８,139.468855,35.696398,JGD2011,042-321-1212
他の法人,福祉作業所天成舎,186-0003,国立市富士見台１－４１－１５　マンション辰巳,139.45156,35.683671,JGD2011,042-571-2231
他の法人,ともにードリーム,186-0003,国立市富士見台３－４－４　ロイヤル国立３Ｆ,139.44018,35.686942,JGD2011,042-505-9963
他の法人,うめの木作業所,186-0005,国立市西２－２０－１０　第２村上ビル２階,139.436072,35.693372,JGD2011,042-573-0933
他の法人,デイセンターたまぷらねっと“わ”,186-0005,国立市西２－１１－２３　関ビル第２,139.43718,35.693719,JGD2011,042-505-5441
他の法人,就労センター拝島駅作業所,197-0003,福生市熊川１３９５－１,139.341637,35.721836,JGD2011,042-553-1537
他の法人,就労センター　第２拝島駅作業所,197-0003,福生市熊川１６４６－１　サンライズマルヤマＡ,139.345148,35.723783,JGD2011,042-513-7018
他の法人,ジョブスペース游,197-0011,福生市福生字武蔵野２３５１－１,139.337988,35.739606,JGD2011,042-553-2575
社福法人,麦わら帽子,197-0011,福生市大字福生２１２５－３,139.334232,35.744127,JGD2011,042-552-2258
営利法人,わーくあっぷ,197-0013,福生市武蔵野台１－１１－７,139.334718,35.747866,JGD2011,042-513-7132
他の法人,ワークひなた,201-0004,狛江市岩戸北１－７－９－１０７,139.579914,35.636174,JGD2011,03-5761-8408
社福法人,ひかり作業所,201-0005,狛江市岩戸南３－１１－９,139.591758,35.6301,JGD2011,03-3489-6452
他の法人,就労支援事業所メイ,201-0013,狛江市元和泉２－３５－１　あいとぴあセンター３階,139.567777,35.6333,JGD2011,03-3480-8187
社福法人,こまえ工房,201-0014,狛江市東和泉１－３２－２１,139.575946,35.6304,JGD2011,03-3480-1443
他の法人,ライブリィ工房,207-0004,東大和市清水２－８５０－１,139.445005,35.753568,JGD2011,042-567-2513
他の法人,第２あとりえトントン,207-0013,東大和市向原４－３３－９　ブルーバード１０１・２０６,139.443864,35.736362,JGD2011,042-566-4001
営利法人,就労支援事業所ＮＯＡＨ,207-0014,東大和市南街５－８９－１０　Ｙビル１Ｆ,139.433157,35.734253,JGD2011,042-566-8891
他の法人,あとりえトントン　,207-0014,東大和市南街５－６９－６　ハイネスオマタ１０１～１０３、２０２,139.433551,35.735209,JGD2011,042-566-3920
社福法人,第三みんなの家,207-0015,東大和市中央２－１１２２－５,139.430473,35.744508,JGD2011,042-562-8776
社福法人,かたつむりの会作業所,207-0015,東大和市中央２－８３０－４,139.430848,35.746974,JGD2011,042-567-1028
他の法人,グランデ,207-0015,東大和市中央３－８５５－５　中央ビル２０２・２０３,139.428079,35.744666,JGD2011,042-516-8536
社福法人,東大和市総合福祉センターは～とふる,207-0022,東大和市桜が丘２－５３－６,139.41938,35.734917,JGD2011,042-516-3981
他の法人,食工房ぱる,207-0031,東大和市奈良橋２－５５２－３,139.42712,35.752765,JGD2011,042-567-1441
社福法人,第一みんなの家,207-0031,東大和市奈良橋６－７２８－２,139.424637,35.748549,JGD2011,042-564-1900
社福法人,第二みんなの家,207-0031,東大和市奈良橋１－２７６－２,139.423643,35.754445,JGD2011,042-567-0267
他の法人,ＰＡＣＥ,207-0031,東大和市奈良橋５－８１４－１４,139.42804,35.747402,JGD2011,042-843-6375
社福法人,清瀬どんぐりの家,204-0004,清瀬市野塩４－２３０－１,139.500036,35.77475,JGD2011,042-493-0210
他の法人,清瀬福祉作業所,204-0012,清瀬市中清戸３－４３８－１,139.528627,35.779784,JGD2011,042-494-2066
社福法人,ライフパートナーこぶし,204-0013,清瀬市上清戸１－１５－１８,139.52525,35.774521,JGD2011,042-497-9481
社福法人,セルプ清瀬,204-0022,清瀬市松山２－１８－２,139.511501,35.774134,JGD2011,042-491-1236
社福法人,ベーカリーショップどんぐり,204-0022,清瀬市松山３－１８－３５,139.515759,35.767538,JGD2011,042-492-8059
他の法人,スマイルアーク,204-0022,清瀬市松山１－１２－１５,139.517862,35.77191,JGD2011,042-497-1735
社福法人,就労継続支援Ｂ型事業所　マザアス,204-0022,清瀬市松山１－４－２０　松東ビル２０３号,139.520373,35.77126,JGD2011,042-497-8620
社福法人,清瀬育成園ひだまりの里きよせ,204-0024,清瀬市梅園３－１－３０,139.502644,35.769584,JGD2011,042-497-8881
社福法人,パン工房モナモナ,203-0002,東久留米市神宝町２－１４－２３,139.544282,35.768738,JGD2011,042-420-9663
他の法人,くるめパソコン作業所,203-0004,東久留米市氷川台１－２－１２,139.534666,35.7648,JGD2011,042-476-1977
社福法人,広域地域ケアセンター　バオバブ,203-0011,東久留米市大門町２－１３－１１,139.54289,35.763722,JGD2011,042-474-7895
社福法人,えいぶる,203-0011,東久留米市大門町２－１３－１１,139.54289,35.763722,JGD2011,042-471-4883
他の法人,ぶどうの郷,203-0011,東久留米市大門町１－２－４,139.535802,35.763825,JGD2011,042-471-6388
社福法人,すばる,203-0032,東久留米市前沢５－５－８,139.512052,35.740594,JGD2011,042-476-1081
他の法人,ピープルファースト東久留米,203-0033,東久留米市滝山４－１－４０,139.505689,35.744662,JGD2011,042-476-5465
他の法人,就労支援事業所　コイノニア,203-0033,東久留米市滝山５－１－１６　,139.503261,35.746209,JGD2011,042-470-9009
社福法人,しおん学園（忘れな草）,203-0043,東久留米市下里７－８　久留米下里住宅１０号棟１０１号,139.503119,35.760594,JGD2011,042-420-4387
営利法人,きぼう工房東くるめ,203-0043,東久留米市下里２－１６－２１,139.505733,35.752181,JGD2011,042-420-1764
他の法人,久留米リカバリーハウス,203-0053,東久留米市本町１－１０－２２,139.535255,35.757725,JGD2011,042-477-3556
社福法人,まあぶる,203-0054,東久留米市中央町２－１－４７,139.523162,35.757061,JGD2011,042-473-5896
社福法人,第二どんぐりの家,203-0054,東久留米市中央町１－３－８,139.528347,35.754856,JGD2011,042-470-1685
社福法人,どんぐりの家,203-0054,東久留米市中央町６－２－５５,139.517846,35.755506,JGD2011,042-475-9559
他の法人,ジョイナス,208-0002,武蔵村山市神明４－１２１　麻生ビル１階,139.402914,35.748934,JGD2011,042-516-8366
社福法人,ひなた和楽館,208-0003,武蔵村山市中央４－５５－５,139.38941,35.758661,JGD2011,042-569-8747
区市町村,武蔵村山市立のぞみ福祉園,208-0004,武蔵村山市本町５－２２－１,139.38731,35.76208,JGD2011,042-560-6011
他の法人,えのき園,208-0011,武蔵村山市学園３－８４－１,139.403714,35.743321,JGD2011,042-565-6062
他の法人,村山たんぽぽ,208-0011,武蔵村山市学園３－５９－３　コロコロセンター１階,139.405686,35.745029,JGD2011,042-569-8373
他の法人,共同作業所かたくり第１,208-0012,武蔵村山市緑が丘１４６０－４６－１９,139.407886,35.743477,JGD2011,042-561-6300
他の法人,結(ゆい)緑が丘,208-0013,武蔵村山市大南２－４７－１７,139.404126,35.74063,JGD2011,042-516-8521
社福法人,あかつき授産所,208-0023,武蔵村山市伊奈平１－６４－１,139.377814,35.74547,JGD2011,042-560-7840
社福法人,スペース・まどか,208-0023,武蔵村山市伊奈平１－６４－１,139.377814,35.74547,JGD2011,042-560-7900
他の法人,ひまわりハウス,208-0034,武蔵村山市残堀１－２８－３,139.377217,35.747964,JGD2011,042-569-3087
他の法人,ワークセンター　れすと,206-0001,多摩市和田１８７０－２,139.433824,35.64695,JGD2011,042-373-8925
他の法人,ちいろばの家,206-0003,多摩市東寺方１－１６－３,139.442542,35.648227,JGD2011,042-372-3015
他の法人,遊夢,206-0012,多摩市貝取４－３－１－１０７、１０９,139.438525,35.61459,JGD2011,042-338-4611
他の法人,どんぐりパン／空,206-0024,多摩市諏訪５－６－３－１０５、１０６,139.451593,35.622384,JGD2011,042-371-9236
他の法人,あしたや,206-0024,多摩市諏訪５－６－３－１０１,139.451593,35.622384,JGD2011,042-372-3690
社福法人,コラボたま　ワークセンターつくし,206-0025,多摩市永山６－１３－１,139.445802,35.612399,JGD2011,042-375-3233
他の法人,若人塾,206-0025,多摩市永山３－９　東永山複合施設内,139.449454,35.623381,JGD2011,042-376-8431
他の法人,工房マテリアル,206-0025,多摩市永山３－９　東永山複合施設Ａ棟１０２,139.449454,35.623381,JGD2011,042-374-6220
他の法人,ワークス多摩（工房レスト）,206-0025,多摩市永山４－２－３－１０３,139.449193,35.620895,JGD2011,042-356-3601
他の法人,暉望（色えんぴつの家）,206-0025,多摩市永山３－９　東永山複合施設内,139.449454,35.623381,JGD2011,042-372-3382
他の法人,アートひまわり,206-0032,多摩市南野３－１５－１　５階,139.412677,35.612536,JGD2011,042-373-8455
社福法人,ぐり－んぴーす工房,206-0033,多摩市落合３－１７－１－１０１,139.430197,35.616492,JGD2011,042-389-6339
他の法人,AROMA,206-0033,多摩市落合１－３－７　ハルシオンコート２０２,139.4287,35.627221,JGD2011,042-338-1919
他の法人,草むらde夢（夢うさぎ）,206-0033,多摩市落合１－４６－１　ココリア多摩センター５階５０５,139.424852,35.622376,JGD2011,042-319-3813
他の法人,しごとば＆のんびりカフェ　風の家,206-0041,多摩市愛宕１－１－１－１０１、１０３,139.436068,35.634682,JGD2011,042-313-7760
営利法人,就労支援センター　ぽわん,206-0041,多摩市愛宕４－１７－９　１階,139.428142,35.628279,JGD2011,042-400-6328
他の法人,わくわく,206-0801,稲城市大丸６０－１１　サンパレス２階,139.500288,35.641758,JGD2011,042-378-1514
営利法人,リノール,206-0802,稲城市東長沼２１０６－５　マスヤビルディング３０６号室,139.504208,35.638654,JGD2011,042-401-6960
社福法人,コラボいなぎ　いなぎワークセンター,206-0822,稲城市坂浜１０２９－１,139.485355,35.622891,JGD2011,042-313-5001
その他,社会福祉法人　稲城市社会福祉協議会　エイトピア工房,206-0823,稲城市平尾１－９－１　複合施設ふれんど平尾内,139.49238,35.613836,JGD2011,042-350-1891
区市町村,羽村市福祉センター,205-0002,羽村市栄町２－１８－１,139.313052,35.770621,JGD2011,042-555-1200
社福法人,福祉作業所ひばり園,205-0002,羽村市栄町３－３－１,139.31293,35.772354,JGD2011,042-578-0855
社福法人,福祉作業所スマイル工房　,205-0015,羽村市羽中３－８－１１,139.307405,35.760958,JGD2011,042-578-2723
他の法人,やまぐちや,190-0173,あきる野市戸倉５７８,139.201434,35.72988,JGD2011,042-588-5993
その他,こすもす福祉作業所,197-0812,あきる野市平沢１７５－４,139.301915,35.732525,JGD2011,042-558-2566
他の法人,あきる野福祉工房,197-0825,あきる野市雨間１８１５,139.29661,35.716102,JGD2011,042-550-9773
他の法人,秋川虹の家,197-0827,あきる野市油平２５８－１９,139.28602,35.722545,JGD2011,042-559-1086
他の法人,わらべ　あきる野事業所,197-0832,あきる野市上代継８４－６,139.27824,35.730411,JGD2011,042-559-2241
他の法人,サンワーク田無,188-0002,西東京市緑町１－８－３－１０２,139.537497,35.735492,JGD2011,042-452-7401
社福法人,さくらの園,188-0004,西東京市西原町４－５－６　西東京市西原総合教育施設内,139.528381,35.737214,JGD2011,042-468-5665
他の法人,たなし工房,1880011,西東京市田無町３－３－７　海老沢第１ビル８０１号,139.54067,35.731506,JGD2011,0424683061
他の法人,富士町作業所,1880011,西東京市田無町５－５－１２,139.536209,35.731809,JGD2011,0424621093
社福法人,ほうや福祉作業所,2020001,西東京市ひばりが丘３－１－２３,139.537066,35.745766,JGD2011,0424619816
他の法人,コミュニティルーム友訪,2020005,西東京市住吉町６－１１－１６,139.552676,35.745369,JGD2011,0424380091
他の法人,ＩＯＮ　第１事業所　就労継続支援Ｂ型,202-0015,西東京市保谷町３－２５－８,139.550838,35.729468,JGD2011,042-452-9420
他の法人,ワークステーション　ウーノ（手づくり工房めぇ）,2020015,西東京市保谷町３－８－７,139.554452,35.73026,JGD2011,0424526450
他の法人,パッソ西東京,2020022,西東京市柳沢６－１１－１３,139.549011,35.727643,JGD2011,0424974841
社福法人,ラシーネ西東京,2020023,西東京市新町４－７－１,139.537685,35.711411,JGD2011,0422568801
他の法人,瑞穂町精神障害者共同作業所,1901202,西多摩郡瑞穂町駒形富士山１７８－１,139.363005,35.78754,JGD2011,0425569635
社福法人,瑞穂町福祉作業所,1901221,西多摩郡瑞穂町箱根ケ崎８３１－２,139.344665,35.781104,JGD2011,0425571621
社福法人,日の出リハビリ,1900182,西多摩郡日の出町平井２１８－１,139.248709,35.737501,JGD2011,0425974111
社福法人,ワークスタディ日の出,1900182,西多摩郡日の出町平井２１８－１,139.248709,35.737501,JGD2011,0425974111
社福法人,就労　日の出舎,1900182,西多摩郡日の出町平井３０３０,139.258566,35.748197,JGD2011,0425971451
社福法人,ひのきのその,1900213,西多摩郡檜原村５３５４－６,139.159673,35.725814,JGD2011,0425983113
社福法人,さかみち．ワークショップ奥多摩,1980213,西多摩郡奥多摩町海沢５６４,139.117041,35.799398,JGD2011,0428833402
その他,黒潮作業所,1000101,大島町元町字赤禿２８－５,139.355078,34.775072,JGD2011,0499224836
他の法人,波浮港福祉作業所,1000211,大島町差木地字クダッチ,139.43205,34.682392,JGD2011,0499241588
他の法人,のびのび,1001401,八丈島八丈町大賀郷４４３６－３５,139.768244,33.117943,JGD2011,0499695817
他の法人,ちょんこめ作業所,1001511,八丈島八丈町三根２－１,139.79335,33.11272,JGD2011,0499623678
他の法人,フェニックス,1001511,八丈島八丈町三根２－１,139.79335,33.11272,JGD2011,0499625079
