設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
区市町村,みなみ野保育園,192-0916,八王子市みなみ野６－１－１,139.32407,35.63121,JGD2011,042-637-8828,85
営利法人,八王子西片倉雲母保育園,192-0917,八王子市西片倉３－２１－５,139.3264,35.63612,JGD2011,042-632-2230,60
社福法人,みなみ野敬愛保育園,192-0919,八王子市七国３－５３－１,139.32161,35.6163,JGD2011,042-637-5265,130
社福法人,からまつ保育園,193-0801,八王子市川口町１５４３,139.29678,35.68365,JGD2011,042-654-3377,130
社福法人,光明第三保育園,193-0803,八王子市楢原町９７１,139.31018,35.68226,JGD2011,042-624-3051,130
社福法人,松枝保育園,193-0812,八王子市諏訪町１９２２－１,139.29312,35.68192,JGD2011,042-651-3170,98
社福法人,諏訪保育園,193-0812,八王子市諏訪町５,139.28886,35.67788,JGD2011,042-651-4555,255
社福法人,八王子隣保館,193-0815,八王子市叶谷町１１３３,139.30234,35.67188,JGD2011,042-622-8130,80
社福法人,さつき保育園,193-0816,八王子市大楽寺町３４７－１,139.2925,35.67345,JGD2011,042-625-1551,102
社福法人,フエロー保育園,193-0816,八王子市大楽寺町５０８－１,139.29648,35.67197,JGD2011,042-626-6801,42
区市町村,元八王子保育園,193-0822,八王子市弐分方町７３９,139.28906,35.67009,JGD2011,042-625-8005,53
社福法人,横川保育園,193-0823,八王子市横川町１０８,139.30742,35.66827,JGD2011,042-623-6081,92
社福法人,光明第四保育園,193-0823,八王子市横川町６０３,139.30379,35.66293,JGD2011,042-625-4118,145
社福法人,長房みなみ保育園,193-0824,八王子市長房町３５５－４,139.29532,35.65462,JGD2011,042-673-5564,80
区市町村,長房中央保育園,193-0824,八王子市長房町５８８　都営西２９号棟,139.29031,35.655,JGD2011,042-662-2060,57
区市町村,長房西保育園,193-0824,八王子市長房町５８８　都営西８号棟,139.29031,35.655,JGD2011,042-664-2583,100
社福法人,城山保育園,193-0826,八王子市元八王子町２－２０２５－２,139.28004,35.65581,JGD2011,042-664-1262,110
社福法人,山田保育園,193-0832,八王子市散田町２－４６－１１,139.31689,35.64808,JGD2011,042-663-2238,160
社福法人,敬愛シンフォニー保育園,193-0832,八王子市散田町４－７－１１,139.3046,35.65202,JGD2011,042-669-5501,100
社福法人,たんぽぽ保育園,193-0832,八王子市散田町５－１７－２０,139.30501,35.64941,JGD2011,042-664-1861,71
社福法人,敬愛保育園,193-0832,八王子市散田町５－３５－５,139.30333,35.64745,JGD2011,042-663-4017,135
社福法人,敬愛クレヨン保育園,193-0832,八王子市散田町５－８－２０,139.29926,35.6479,JGD2011,042-669-0161,80
社福法人,敬愛たかお保育園,193-0834,八王子市東浅川町５５０－３２,139.28918,35.64354,JGD2011,042-667-1077,99
営利法人,保育園コスモ・アレー,193-0834,八王子市東浅川町７０９－１　新都市はざま１階,139.2924,35.64117,JGD2011,042-664-6677,30
社福法人,浅川保育園,193-0834,八王子市東浅川町９６８,139.28653,35.64412,JGD2011,042-661-0516,136
営利法人,ピノキオ幼児舎西八王子保育園,193-0835,八王子市千人町２－１８－７　西八ＴＫビル２階,139.31194,35.658,JGD2011,042-668-7381,46
区市町村,千人保育園,193-0835,八王子市千人町３－５－１７,139.30998,35.65845,JGD2011,042-661-3360,74
その他,多摩文化保育園,193-0835,八王子市千人町４－１－６,139.30881,35.6551,JGD2011,042-661-6045,111
区市町村,高尾保育園,193-0844,八王子市高尾町１７３７,139.27432,35.64274,JGD2011,042-661-2431,48
他の法人,みころん保育園,193-0845,八王子市初沢町１３０３　オルタシア１Ｆ・２Ｆ,139.27516,35.62948,JGD2011,042-668-0006,70
社福法人,わらべふじ森保育園,193-0931,八王子市台町１－２５－５,139.3244,35.64985,JGD2011,042-621-1151,100
その他,八王子ふたば保育園,193-0931,八王子市台町４－４－１４,139.32326,35.65762,JGD2011,042-622-3403,60
社福法人,光明第五保育園,193-0933,八王子市山田町１６８８－２,139.31592,35.64081,JGD2011,042-664-0854,100
社福法人,めじろ保育園,193-0933,八王子市山田町１８８８－６,139.31396,35.64185,JGD2011,042-664-2594,100
社福法人,白百合椚田保育園,193-0942,八王子市椚田町５２９－５,139.3111,35.63684,JGD2011,042-666-7535,100
社福法人,白百合寺田保育園,193-0943,八王子市寺田町４３２－１２６,139.30093,35.62074,JGD2011,042-664-5992,120
社福法人,館ケ丘保育園,193-0944,八王子市館町１０９７,139.28412,35.62996,JGD2011,042-664-1073,100
社福法人,幼保連携型認定こども園　まごころ保育園,193-0944,八王子市館町１０９７－９６,139.28412,35.62996,JGD2011,042-664-8100,110
社福法人,八王子ひまわり保育園,193-0944,八王子市館町１６２９,139.29794,35.63352,JGD2011,042-661-3046,110
社福法人,けやき台さくら保育園,190-0001,立川市若葉町１－１３－２,139.4351,35.71737,JGD2011,042-536-1659,132
社福法人,れんげ砂川保育園,190-0001,立川市若葉町４－２４－３１,139.44301,35.72241,JGD2011,042-536-5281,138
社福法人,あおば保育園,190-0002,立川市幸町４－５２－１,139.42732,35.72704,JGD2011,042-536-3912,140
社福法人,たかのみち保育園,190-0002,立川市幸町６－３２－１,139.42619,35.7284,JGD2011,042-537-0016,190
社福法人,栄保育園,190-0003,立川市栄町３－３３－３,139.42926,35.70792,JGD2011,042-525-0815,110
社福法人,江の島保育園,190-0003,立川市栄町５－２０－３,139.42644,35.71488,JGD2011,042-536-1443,110
区市町村,中砂保育園,190-0003,立川市栄町５－３８－１,139.4245,35.71812,JGD2011,042-536-1391,150
区市町村,柏保育園,190-0004,立川市柏町３－５２－９,139.41101,35.72481,JGD2011,042-536-2565,120
区市町村,高松保育園,190-0011,立川市高松町１－１８－７,139.41676,35.70834,JGD2011,042-525-0201,80
他の法人,ぽけっとランド立川保育園,190-0012,立川市曙町２－１８－１５,139.41621,35.70065,JGD2011,042-540-1871,36
社福法人,愛光あけぼの保育園,190-0012,立川市曙町３－１７－２２,139.4248,35.69987,JGD2011,042-548-8721,105
社福法人,愛光保育園,190-0012,立川市曙町３－２４－２２,139.42107,35.70215,JGD2011,042-522-4947,150
区市町村,西立川保育園,190-0013,立川市富士見町１－１８－１６,139.39642,35.699,JGD2011,042-524-7831,100
社福法人,冨士見保育園,190-0013,立川市富士見町２－２６－１,139.40152,35.69892,JGD2011,042-522-2834,200
社福法人,立川たんぽぽ保育園,190-0013,立川市富士見町６－５９－１,139.39049,35.69212,JGD2011,042-526-0280,65
社福法人,玉川保育園,190-0013,立川市富士見町６－７２－１,139.39085,35.69491,JGD2011,042-522-6308,110
社福法人,愛光第五保育園,190-0013,立川市富士見町７－２３－５,139.39629,35.69228,JGD2011,042-524-4115,149
社福法人,愛光みどり保育園,190-0014,立川市緑町７－１,139.41185,35.70945,JGD2011,042-512-5571,40
社福法人,西国立保育園,190-0021,立川市羽衣町２－４３－４,139.42458,35.69297,JGD2011,042-522-6249,80
区市町村,羽衣保育園,190-0021,立川市羽衣町２－５１－７,139.42915,35.69323,JGD2011,042-522-2161,100
社福法人,ほほえみの森保育園,190-0022,立川市錦町３－１－２０,139.41803,35.69376,JGD2011,042-595-6930,40
社福法人,至誠保育園,190-0022,立川市錦町６－２６－１３,139.4174,35.68461,JGD2011,042-524-1500,120
社福法人,小百合保育園,190-0022,立川市錦町６－６－３－１０１,139.42015,35.68724,JGD2011,042-527-7924,100
社福法人,柴崎保育園,190-0023,立川市柴崎町１－１６－２３,139.40709,35.69247,JGD2011,042-525-0066,76
社福法人,諏訪の森保育園,190-0023,立川市柴崎町１－４－４,139.40482,35.69508,JGD2011,042-522-2589,101
社福法人,見影橋保育園,190-0031,立川市砂川町３－２３－２,139.39879,35.72734,JGD2011,042-536-1644,150
区市町村,上砂保育園,190-0032,立川市上砂町１－１３－１,139.38809,35.72075,JGD2011,042-536-2670,113
社福法人,あおば第二保育園,190-0032,立川市上砂町２－４０－５,139.39407,35.72527,JGD2011,042-537-3325,111
社福法人,きらめきの森保育園,190-0032,立川市上砂町５－８５－１,139.38721,35.73059,JGD2011,042-537-7736,80
社福法人,立川ひかり保育園,190-0033,立川市一番町２－２２－１,139.37961,35.72679,JGD2011,042-531-1273,91
社福法人,松中保育園,190-0033,立川市一番町５－８－２５,139.37299,35.73203,JGD2011,042-531-9438,120
社福法人,西武立川きらり保育園,190-0034,立川市西砂町１－２－１２７,139.37288,35.72544,JGD2011,042-560-0200,30
社福法人,西砂保育園,190-0034,立川市西砂町２－６３－２,139.36478,35.72993,JGD2011,042-531-0514,150
営利法人,わんわん保育園,190-0034,立川市西砂町６－１２－４,139.37215,35.72957,JGD2011,042-520-0041,69
他の法人,なすび保育園,190-0034,立川市西砂町６－７５－９,139.36801,35.73447,JGD2011,042-531-7888,120
公益法人,北町保育園,180-0001,武蔵野市吉祥寺北町１－２３－１７,139.57713,35.71138,JGD2011,0422-21-6681,128
区市町村,吉祥寺保育園,180-0001,武蔵野市吉祥寺北町５－１１－５１,139.56822,35.71741,JGD2011,0422-51-5206,102
営利法人,吉祥寺東町すみれ保育園,180-0002,武蔵野市吉祥寺東町２－６－２,139.58121,35.71033,JGD2011,0422-20-6640,60
営利法人,マミー吉祥寺東保育園,180-0002,武蔵野市吉祥寺東町３－１－２,139.58682,35.70466,JGD2011,0422-27-5541,60
公益法人,東保育園,180-0002,武蔵野市吉祥寺東町３－２８－３,139.59119,35.70659,JGD2011,0422-21-2495,75
区市町村,南保育園,180-0003,武蔵野市吉祥寺南町３－６－１５,139.58578,35.69912,JGD2011,0422-48-1501,96
公益法人,吉祥寺きらめき保育園,180-0003,武蔵野市吉祥寺南町３－８－１５,139.5856,35.69807,JGD2011,0422-26-7723,72
営利法人,キッズいながき保育園吉祥寺,180-0003,武蔵野市吉祥寺南町５丁目３番９号,139.59019,35.70284,JGD2011,0422-70-7838,60
営利法人,うぃず吉祥寺第二保育園,180-0004,武蔵野市吉祥寺本町２－２３－４,139.57454,35.70338,JGD2011,0422-27-5468,60
営利法人,うぃず吉祥寺第一保育園,180-0004,武蔵野市吉祥寺本町２－３５－１２,139.57388,35.70346,JGD2011,0422-27-1565,60
営利法人,まちの保育園　吉祥寺,180-0004,武蔵野市吉祥寺本町３－２７－１３,139.56815,35.70387,JGD2011,0422-38-8260,60
営利法人,ピノキオ幼児舎吉祥寺保育園,180-0004,武蔵野市吉祥寺本町４－１０－１０,139.57426,35.7087,JGD2011,0422-27-6085,78
営利法人,中町すみれ保育園,180-0006,武蔵野市中町２－２－５　クロフトコテージ１階,139.56111,35.70667,JGD2011,0422-38-6220,63
社福法人,精華第一保育園,180-0006,武蔵野市中町２－３１－８,139.5676,35.70523,JGD2011,0422-54-3854,72
営利法人,むくむくみらい保育園,180-0006,武蔵野市中町２－５－９,139.56203,35.70788,JGD2011,0422-90-6484,73
赤十字,武蔵野赤十字保育園,180-0006,武蔵野市中町３－２５－７,139.56815,35.70804,JGD2011,0422-52-3298,178
営利法人,ニチイキッズ武蔵野やはた保育園,180-0011,武蔵野市八幡町１－２－２５,139.55724,35.71559,JGD2011,0422-60-2015,80
公益法人,千川保育園,180-0011,武蔵野市八幡町１－４－１３,139.55684,35.71726,JGD2011,0422-51-8478,96
社福法人,ふじの実保育園,180-0012,武蔵野市緑町３－４－３,139.56549,35.72097,JGD2011,0422-55-2525,103
社福法人,ありんこ保育園,180-0013,武蔵野市西久保１－１１－１０,139.558,35.70433,JGD2011,0422-54-1356,66
社福法人,精華第二保育園,180-0013,武蔵野市西久保２－１５－３,139.55879,35.70917,JGD2011,0422-38-7352,96
社福法人,西久保保育園,180-0013,武蔵野市西久保２－１８－６,139.55742,35.70901,JGD2011,0422-51-5307,110
営利法人,ミアヘルサ保育園ひびき武蔵野西久保,180-0013,武蔵野市西久保２丁目２７番１５号,139.55533,35.70911,JGD2011,0422-38-8601,60
社福法人,武蔵野もみじの森保育園,180-0014,武蔵野市関前３－１２－１,139.55421,35.71201,JGD2011,0422-38-8611,108
営利法人,キッズガーデン武蔵野関前,180-0014,武蔵野市関前３－４－１１　アビタシオン武蔵野１階,139.55621,35.71357,JGD2011,0422-38-6867,96
公益法人,桜堤保育園,180-0021,武蔵野市桜堤２－１－２７,139.53267,35.70765,JGD2011,0422-52-4671,96
営利法人,このえ武蔵境保育園,180-0022,武蔵野市境１－１６－２６,139.54822,35.70338,JGD2011,0422-27-8550,90
営利法人,武蔵境コスモ保育園,180-0022,武蔵野市境１－２０－５,139.54817,35.70529,JGD2011,0422-55-8686,91
営利法人,武蔵境すみれ保育園,180-0022,武蔵野市境１丁目１７番２６号　グレースフラットサカイ,139.54669,35.70363,JGD2011,0422-38-9292,64
区市町村,境保育園,180-0022,武蔵野市境４－１１－３,139.53857,35.71011,JGD2011,0422-53-1783,102
他の法人,ひまわり保育園,180-0022,武蔵野市境４－７－１２,139.54129,35.70688,JGD2011,0422-56-8732,96
営利法人,まなびの森保育園武蔵境,180-0022,武蔵野市境５－２－１１,139.53775,35.70311,JGD2011,0422-38-5066,69
営利法人,境南すみれ保育園,180-0023,武蔵野市境南町１－２１－６,139.54977,35.69888,JGD2011,0422-30-9581,60
公益法人,境南第２保育園,180-0023,武蔵野市境南町２－２０－１７,139.5416,35.69757,JGD2011,0422-32-8167,83
営利法人,グローバルキッズ武蔵境園,180-0023,武蔵野市境南町４－２－１９,139.53606,35.70179,JGD2011,0422-51-2242,62
区市町村,境南保育園,180-0023,武蔵野市境南町５－１－１,139.54092,35.69632,JGD2011,0422-32-2444,102
他の法人,ケンパ井の頭,181-0001,三鷹市井の頭１－１４－５,139.58954,35.69064,JGD2011,0422-70-0960,84
社福法人,井の頭保育園,181-0001,三鷹市井の頭３－１６－３１,139.58057,35.6932,JGD2011,0422-43-7916,100
社福法人,みたか小鳥の森保育園,181-0001,三鷹市井の頭５－２２－８,139.57484,35.69447,JGD2011,0422-45-4558,116
営利法人,にじいろ保育園三鷹牟礼,181-0002,三鷹市牟礼１－１４－２７,139.58705,35.68529,JGD2011,0422-24-6618,96
社福法人,三鷹赤とんぼ保育園,181-0002,三鷹市牟礼３－９－３,139.57979,35.68871,JGD2011,0422-40-0600,131
営利法人,牟礼の森トキ保育園,181-0002,三鷹市牟礼４－２－２３,139.57954,35.69044,JGD2011,0422-24-9233,128
営利法人,ときむれのこ保育園,181-0002,三鷹市牟礼４－３－１４,139.57774,35.69178,JGD2011,0422-26-7730,42
営利法人,ソラストみたか台保育園,181-0002,三鷹市牟礼５－６－７,139.58029,35.68309,JGD2011,0422-76-6070,73
社福法人,みたかこころ保育園,181-0002,三鷹市牟礼６－２－１,139.57654,35.68859,JGD2011,0422-26-9022,80
区市町村,牟礼保育園,181-0002,三鷹市牟礼７－４－５２,139.57449,35.68401,JGD2011,0422-76-0883,88
社福法人,第二小羊チャイルドセンター,181-0003,三鷹市北野３－１０－１４,139.58049,35.67935,JGD2011,0422-43-9754,128
営利法人,ビーフェア北野けやきの里,181-0003,三鷹市北野４－８－２５,139.58315,35.67241,JGD2011,03-6279-5058,80
営利法人,三鷹新川雲母保育園,181-0004,三鷹市新川３－６－６,139.57321,35.67796,JGD2011,0422-70-1108,60
区市町村,新川保育園,181-0004,三鷹市新川５－７－２,139.57004,35.67542,JGD2011,0422-40-7553,110
営利法人,にじいろ保育園三鷹新川,181-0004,三鷹市新川６－３３－１５,139.56555,35.68337,JGD2011,0422-26-7402,96
営利法人,まなびの森保育園三鷹,181-0004,三鷹市新川６－５－１５,139.56834,35.68262,JGD2011,0422-76-0708,60
区市町村,こじか保育園,181-0004,三鷹市新川６－７－８,139.56831,35.67969,JGD2011,0422-71-2211,54
社福法人,みたかつくしんぼ保育園,181-0005,三鷹市中原１－２９－３５,139.57535,35.66639,JGD2011,03-3308-3507,64
区市町村,三鷹市立東台保育園,181-0005,三鷹市中原２－１７－３９,139.57179,35.66735,JGD2011,0422-79-7728,60
営利法人,うれしい保育園三鷹中原,181-0005,三鷹市中原３－２－１,139.56891,35.6715,JGD2011,0422-76-8821,61
区市町村,中原保育園,181-0005,三鷹市中原４－３５－４－１０１,139.56516,35.66838,JGD2011,0422-40-7170,114
営利法人,ＨＯＰＰＡたかの子,181-0011,三鷹市井口１－１０－１９,139.54971,35.69031,JGD2011,0422-34-7200,99
社福法人,三鷹どろんこ保育園,181-0011,三鷹市井口１－２３－９,139.54677,35.69485,JGD2011,0422-30-5923,99
営利法人,みたいぐコスモ保育園,181-0011,三鷹市井口１－９－１９,139.54968,35.69124,JGD2011,0422-31-3131,100
営利法人,ココファン・ナーサリー三鷹,181-0012,三鷹市上連雀１－５－１２,139.55737,35.70336,JGD2011,0422-54-2261,70
営利法人,三鷹もりのこ保育園,181-0012,三鷹市上連雀２－１６－１,139.55664,35.7014,JGD2011,0422-43-1195,60
区市町村,あけぼの保育園,181-0012,三鷹市上連雀４－１１－２１,139.55766,35.6938,JGD2011,0422-40-7555,101
区市町村,上連雀保育園,181-0012,三鷹市上連雀５－１－２７,139.55403,35.69819,JGD2011,0422-40-7168,103
区市町村,中央保育園,181-0012,三鷹市上連雀６－１１－１６,139.5596,35.69275,JGD2011,0422-40-7540,130
社福法人,第二椎の実子供の家,181-0012,三鷹市上連雀６－２５－３１,139.55682,35.69178,JGD2011,0422-44-4103,120
営利法人,キッズガーデン三鷹上連雀,181-0012,三鷹市上連雀６－２７－４,139.55594,35.68987,JGD2011,0422-29-8020,99
区市町村,山中保育園,181-0012,三鷹市上連雀７－１９－１－１００,139.55222,35.68926,JGD2011,0422-40-7542,51
営利法人,にじいろ保育園三鷹下連雀,181-0013,三鷹市下連雀１－４－２２,139.57129,35.69131,JGD2011,0422-26-5684,69
社福法人,三鷹駅前保育園,181-0013,三鷹市下連雀３－３０－１２　三鷹中央通りタウンプラザ２階,139.5614,35.69793,JGD2011,0422-79-5441,30
営利法人,グローバルキッズ三鷹園,181-0013,三鷹市下連雀３－６－２１,139.56429,35.69971,JGD2011,0422-71-5155,99
営利法人,ポピンズナーサリースクール三鷹南,181-0013,三鷹市下連雀４－１６－１６,139.56088,35.69617,JGD2011,0422-70-1620,70
区市町村,下連雀保育園,181-0013,三鷹市下連雀４－１９－４,139.56024,35.6959,JGD2011,0422-40-7160,101
営利法人,ポピンズナーサリースクール三鷹下連雀,181-0013,三鷹市下連雀５－１－１－Ｅ２,139.57179,35.6882,JGD2011,0422-29-9575,60
社福法人,弘済保育所　おひさま保育園,181-0013,三鷹市下連雀５－２－５,139.57166,35.68725,JGD2011,0422-49-8893,60
区市町村,南浦東保育園,181-0013,三鷹市下連雀６－１２－１,139.56479,35.68769,JGD2011,0422-40-7166,101
社福法人,三鷹南浦西保育園,181-0013,三鷹市下連雀７－２－１,139.56358,35.68931,JGD2011,0422-40-7551,116
社福法人,あかね保育園,181-0013,三鷹市下連雀７－６－１８,139.56334,35.6915,JGD2011,0422-49-2671,70
社福法人,三鷹ちしろの木保育園,181-0014,三鷹市野崎２－１１－７,139.54659,35.68387,JGD2011,0422-30-9098,88
区市町村,野崎保育園,181-0014,三鷹市野崎３－１２－１１,139.54341,35.6856,JGD2011,0422-39-7050,101
区市町村,三鷹市立大沢台保育園,181-0015,三鷹市大沢２－２－５２,139.53706,35.68069,JGD2011,0422-39-3177,62
社福法人,椎の実子供の家,181-0015,三鷹市大沢４－８－８,139.54019,35.6694,JGD2011,0422-32-4103,107
社福法人,三鷹西野保育園,181-0016,三鷹市深大寺３－３－１０,139.53688,35.69193,JGD2011,0422-39-7030,99
社福法人,成木保育園,198-0001,青梅市成木４－６８３－５,139.25098,35.82028,JGD2011,0428-74-7321,65
社福法人,おそき保育園,198-0003,青梅市小曾木４－２２２７－１,139.28091,35.8203,JGD2011,0428-74-5315,110
社福法人,かすみ台第三保育園,198-0012,青梅市谷野１９１－１,139.28935,35.80494,JGD2011,0428-31-1293,70
社福法人,かすみ台第一保育園,198-0014,青梅市大門２－２５３,139.2924,35.79498,JGD2011,0428-31-5760,190
社福法人,鈴の音保育園,198-0014,青梅市大門３－４－５,139.29726,35.79226,JGD2011,0428-31-7841,80
社福法人,今寺保育園,198-0021,青梅市今寺１－５３１－２,139.29381,35.80138,JGD2011,0428-31-1268,120
社福法人,今井保育園,198-0023,青梅市今井２－１１２５－２,139.3096,35.80433,JGD2011,0428-31-5856,140
社福法人,新町保育園,198-0024,青梅市新町２－２１－９,139.30258,35.78793,JGD2011,0428-31-5302,160
営利法人,にこ森保育園,198-0024,青梅市新町４－１４－１６,139.30542,35.78528,JGD2011,0428-34-9706,54
社福法人,新町東保育園,198-0024,青梅市新町８－５－２,139.31136,35.78295,JGD2011,0428-31-2363,170
社福法人,あゆみ保育園,198-0024,青梅市新町９－２１５３－３,139.32077,35.77962,JGD2011,0428-30-5553,40
社福法人,青梅みどり第二保育園,198-0031,青梅市師岡町１－１１３－２０,139.28085,35.79456,JGD2011,0428-24-7400,100
社福法人,青梅ゆりかご保育園,198-0031,青梅市師岡町３－１０－５,139.28293,35.7913,JGD2011,0428-23-5527,40
社福法人,青梅みどり第一保育園,198-0031,青梅市師岡町４－８－８,139.28354,35.78846,JGD2011,0428-23-3600,110
社福法人,かすみ台第二保育園,198-0032,青梅市野上町３－１２－１,139.29071,35.7916,JGD2011,0428-23-3045,210
社福法人,河辺保育園,198-0036,青梅市河辺町４－２０－１２,139.28642,35.78117,JGD2011,0428-22-1321,170
社福法人,青梅梨の木保育園,198-0036,青梅市河辺町６－１２－３,139.29117,35.77909,JGD2011,0428-24-7481,110
社福法人,新町西保育園,198-0036,青梅市河辺町７－１４－２,139.29485,35.78191,JGD2011,0428-31-1429,165
社福法人,青梅ゆりかご第二保育園,198-0042,青梅市東青梅５－２２－２,139.27948,35.79052,JGD2011,0428-24-4455,70
社福法人,かすみ保育園,198-0042,青梅市東青梅６－１－１２,139.27179,35.79374,JGD2011,0428-22-2235,80
社福法人,ちがせ保育園,198-0043,青梅市千ヶ瀬町３－３８９－９,139.2688,35.78476,JGD2011,0428-24-4152,150
社福法人,日向和田保育園,198-0046,青梅市日向和田２－３７４－７,139.23578,35.7851,JGD2011,0428-23-3420,80
社福法人,友田保育園,198-0051,青梅市友田町４－１０６,139.28847,35.77227,JGD2011,0428-22-7935,110
社福法人,長渕保育園,198-0052,青梅市長淵４－２２５,139.2738,35.779,JGD2011,0428-22-8102,95
社福法人,上長渕保育園,198-0052,青梅市長淵７－３１１,139.26344,35.78182,JGD2011,0428-23-1569,110
社福法人,駒木野保育園,198-0053,青梅市駒木町２－４６－１,139.25279,35.78031,JGD2011,0428-22-4804,110
社福法人,畑中保育園,198-0061,青梅市畑中２－５９３,139.24113,35.78321,JGD2011,0428-22-8103,100
社福法人,梅郷保育園,198-0063,青梅市梅郷３－７７６－７,139.22337,35.78765,JGD2011,0428-76-1088,70
社福法人,よしの保育園,198-0064,青梅市柚木町２－３１２－１,139.21176,35.79979,JGD2011,0428-76-0809,65
社福法人,青梅保育園,198-0085,青梅市滝ノ上町１２７４－１,139.25574,35.78874,JGD2011,0428-22-2872,100
社福法人,二俣尾保育園,198-0171,青梅市二俣尾４－１０６７,139.2175,35.80778,JGD2011,0428-78-9466,45
社福法人,三田保育園,198-0172,青梅市沢井２－８４３,139.1936,35.80631,JGD2011,0428-78-8022,40
社福法人,やまびこ保育園,183-0002,府中市多磨町２－５６,139.52182,35.68602,JGD2011,042-362-2402,60
社福法人,わらしこ第２保育園,183-0004,府中市紅葉丘１－１－２,139.50639,35.67321,JGD2011,042-354-2622,100
社福法人,さくらんぼ保育園,183-0004,府中市紅葉丘１－２８－１,139.51093,35.67333,JGD2011,042-366-2178,130
営利法人,まなびの森保育園東府中,183-0005,府中市若松町１－５－１９,139.49759,35.6689,JGD2011,042-370-1524,80
区市町村,東保育所,183-0005,府中市若松町３－２１－４,139.50333,35.67426,JGD2011,042-363-9716,117
社福法人,わらしこ保育園,183-0005,府中市若松町４－２７－６,139.5079,35.67622,JGD2011,042-369-2622,100
他の法人,キッズエイド武蔵保育園,183-0005,府中市若松町４－９－１２,139.49927,35.67612,JGD2011,042-369-8905,60
社福法人,府中緑町・学びの保育園,183-0006,府中市緑町１－６－３,139.48555,35.67147,JGD2011,042-319-2220,74
社福法人,よつば保育園,183-0006,府中市緑町２－３１－８,139.48978,35.67577,JGD2011,042-370-1148,100
社福法人,そよかぜハーモニー保育園,183-0006,府中市緑町３－１１－５,139.49181,35.6708,JGD2011,042-306-9144,56
社福法人,白糸さくらんぼ保育園,183-0011,府中市白糸台３－３６－２,139.51828,35.66843,JGD2011,042-367-4610,103
営利法人,ふちしらコスモ保育園,183-0011,府中市白糸台３－４４－２３,139.51808,35.66416,JGD2011,042-352-7878,116
社福法人,山手こひつじ保育園,183-0011,府中市白糸台４－１３－８,139.51178,35.66452,JGD2011,042-314-0840,95
社福法人,山手保育園,183-0011,府中市白糸台５－４－９,139.51408,35.6642,JGD2011,042-367-2104,70
社福法人,押立保育園,183-0012,府中市押立町１－２７－１,139.51289,35.66016,JGD2011,042-369-0600,130
社福法人,押立第二保育園,183-0012,府中市押立町２－１５－３,139.5132,35.65904,JGD2011,042-369-8755,120
営利法人,ソラスト府中保育園,183-0013,府中市小柳町２－１１－２　ＴＥＮＳ　ＢＵＩＬＤＩＮＧ　３階,139.50204,35.66229,JGD2011,042-306-6224,116
区市町村,小柳保育所,183-0013,府中市小柳町２－３４－２,139.50105,35.66079,JGD2011,042-363-9510,94
他の法人,是政保育園,183-0014,府中市是政３－６,139.48849,35.65994,JGD2011,042-361-7452,140
社福法人,にじのいろ保育園,183-0014,府中市是政５－２１－４７,139.48393,35.6567,JGD2011,042-369-1595,87
他の法人,キッズルームこっこ保育園,183-0015,府中市清水が丘３－２１－２５,139.50388,35.66698,JGD2011,042-365-5466,69
営利法人,太陽の子清水が丘三丁目保育園,183-0015,府中市清水が丘３－２３－１３,139.50374,35.66653,JGD2011,042-352-2061,60
区市町村,八幡保育所,183-0016,府中市八幡町１－１２－１２,139.48497,35.66898,JGD2011,042-365-7542,99
社福法人,府中愛児園,183-0016,府中市八幡町３－１８,139.49217,35.66765,JGD2011,042-361-2726,344
他の法人,高安寺保育園,183-0021,府中市片町２－４－１,139.47342,35.66948,JGD2011,042-364-7651,170
営利法人,アスク府中片町保育園,183-0021,府中市片町３－３－２８,139.47318,35.66734,JGD2011,042-314-0721,80
社福法人,府中めぐみ保育園,183-0023,府中市宮町１－２１－２,139.48212,35.67122,JGD2011,042-336-6620,36
社福法人,このめ保育園,183-0023,府中市宮町１－３３－４０,139.48349,35.67129,JGD2011,042-306-7588,73
社福法人,南分倍保育園,183-0026,府中市南町２－４１－３９,139.46877,35.65858,JGD2011,042-361-9448,105
社福法人,光明府中南保育園,183-0027,府中市本町２－２９－１１,139.47504,35.66374,JGD2011,042-363-9714,67
営利法人,アスク府中本町保育園,183-0027,府中市本町２－３５－４,139.47693,35.66492,JGD2011,042-330-7471,80
区市町村,本町保育所,183-0027,府中市本町３－１９－３,139.47131,35.66446,JGD2011,042-366-6886,101
区市町村,西府保育所,183-0031,府中市西府町３－３２－１２,139.45592,35.67768,JGD2011,042-366-7025,109
営利法人,西府の森保育園,183-0032,府中市本宿町１－４６－７,139.45921,35.67049,JGD2011,042-366-3021,60
社福法人,光明高倉保育園,183-0033,府中市分梅町１－３１,139.46719,35.66677,JGD2011,042-330-2005,143
社福法人,府中保育園,183-0033,府中市分梅町３－１９,139.46082,35.66643,JGD2011,042-360-0222,147
営利法人,キッズランド府中保育園,183-0034,府中市住吉町２－１－１,139.45822,35.65945,JGD2011,042-368-8885,54
区市町村,住吉保育所,183-0034,府中市住吉町２－３０－４７,139.45692,35.65567,JGD2011,042-366-1426,111
営利法人,府中中河原雲母保育園,183-0034,府中市住吉町２－９－２,139.45918,35.65856,JGD2011,042-318-8600,60
営利法人,ヴィラまなびの森保育園住吉町,183-0034,府中市住吉町３－６５－４７,139.45302,35.66283,JGD2011,042-319-0180,78
