項目名,データ形態,カテゴリー数,質問文,属性,値
Q13_オンラインやチャットボットによる相談,ＳＡ,2,Q13: 教育分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q13_オンラインやチャットボットによる相談,ＳＡ,2,Q13: 教育分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q13_その他,ＳＡ,2,Q13: 教育分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q13_その他,ＳＡ,2,Q13: 教育分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_ホームページやアプリを活用した行政側からの情報提供の充実,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_ホームページやアプリを活用した行政側からの情報提供の充実,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_各種行政手続のオンライン化,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_各種行政手続のオンライン化,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_オンライン診療などの在宅での医療提供体制の整備,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_オンライン診療などの在宅での医療提供体制の整備,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_オンラインによる医療・福祉専門職への相談,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_オンラインによる医療・福祉専門職への相談,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_チャットボットによる問い合わせ対応,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_チャットボットによる問い合わせ対応,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_健康づくり・介護予防のためのデジタルツールの活用促進,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_健康づくり・介護予防のためのデジタルツールの活用促進,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q14_その他,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q14_その他,ＳＡ,2,Q14: 医療・介護分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_避難所、備蓄品など防災に関する日常的な情報提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_避難所、備蓄品など防災に関する日常的な情報提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_災害発生時のリアルタイムな情報提供と多言語化,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_災害発生時のリアルタイムな情報提供と多言語化,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_各種行政手続のオンライン化（罹災証明　など）,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_各種行政手続のオンライン化（罹災証明　など）,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_災害発生後のWi[sanitize]Fiなど通信環境の提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_災害発生後のWi[sanitize]Fiなど通信環境の提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_災害発生時に安否確認に関するツールの提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_災害発生時に安否確認に関するツールの提供,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q15_その他,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,1,YES
Q15_その他,ＳＡ,2,Q15: 防災分野で特にデジタル化を進めてほしい項目について、当てはまるものをすべて選択してください。,2,NO
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16クレジットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16デビットカード,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16交通系電子マネー（suica、pasmoなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16交通系以外のプリペイド式電子マネー,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16QR/バーコード（PayPay、楽天ペイなど）,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,1,ほとんど毎日
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,2,週２～３回程度
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,3,週１回程度
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,4,月１回程度
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,5,半年に１回程度
Q16その他,ＳＡ,6,Q16: キャッシュレス決済ごとの利用頻度について、あてはまるものを選んでください。,6,過去１年間で利用していない
Q17_デパートやショッピングセンターなどの大規模店、スーパー・コンビニエンスストアでの支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_デパートやショッピングセンターなどの大規模店、スーパー・コンビニエンスストアでの支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_個人商店など小規模店での支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_個人商店など小規模店での支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_インターネットショッピング利用時の支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_インターネットショッピング利用時の支払い,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_行政サービス利用時（税金、手数料、利用料など）,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_行政サービス利用時（税金、手数料、利用料など）,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_電車・バスなどの公共交通機関利用時,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_電車・バスなどの公共交通機関利用時,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_個人間への支払い・送金（割り勘など）,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_個人間への支払い・送金（割り勘など）,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_家賃・保険料,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_家賃・保険料,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_水道光熱費・携帯電話料金,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_水道光熱費・携帯電話料金,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q17_その他,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,1,YES
Q17_その他,ＳＡ,2,Q17: キャッシュレス決済を利用する場面をすべて選んでください。,2,NO
Q18キャッシュレス決済の状況,ＳＡ,5,Q18: あなたの日常生活におけるキャッシュレス決済・現金決済の利用について、最も近いものを選んでください。,1,全てまたはほとんどキャッシュレスで支払っている。
Q18キャッシュレス決済の状況,ＳＡ,5,Q18: あなたの日常生活におけるキャッシュレス決済・現金決済の利用について、最も近いものを選んでください。,2,どちらかというと現金よりキャッシュレスの方が多い。
Q18キャッシュレス決済の状況,ＳＡ,5,Q18: あなたの日常生活におけるキャッシュレス決済・現金決済の利用について、最も近いものを選んでください。,3,キャッシュレスと現金が概ね半々程度である。
Q18キャッシュレス決済の状況,ＳＡ,5,Q18: あなたの日常生活におけるキャッシュレス決済・現金決済の利用について、最も近いものを選んでください。,4,どちらかというとキャッシュレスより現金の方が多い。
Q18キャッシュレス決済の状況,ＳＡ,5,Q18: あなたの日常生活におけるキャッシュレス決済・現金決済の利用について、最も近いものを選んでください。,5,全てまたはほとんど現金で支払っている。
Q19_現金決済よりも支払が簡単だから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_現金決済よりも支払が簡単だから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_現金決済よりもポイントが貯まるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_現金決済よりもポイントが貯まるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_ポイント還元等のキャンペーンが魅力的だったから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_ポイント還元等のキャンペーンが魅力的だったから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_オンラインショッピングや現金が利用できない店舗で利用できるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_オンラインショッピングや現金が利用できない店舗で利用できるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_現金を持ち歩きたくないから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_現金を持ち歩きたくないから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_銀行やＡＴＭ等で現金を引き落とすのが手間だから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_銀行やＡＴＭ等で現金を引き落とすのが手間だから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_銀行やATM等で現金を引き落とすコストがもったいないから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_銀行やATM等で現金を引き落とすコストがもったいないから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_どこでいくら使ったかが可視化されるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_どこでいくら使ったかが可視化されるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_後払い、分割払い、ボーナス払い等、様々な支払方法が利用できるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_後払い、分割払い、ボーナス払い等、様々な支払方法が利用できるから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_普段利用するお店がキャッシュレス決済に対応するようになったから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_普段利用するお店がキャッシュレス決済に対応するようになったから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_家族や友人がキャッシュレス決済をしているから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_家族や友人がキャッシュレス決済をしているから,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_コロナ対策で接触を避けるため,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_コロナ対策で接触を避けるため,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_割引が受けられるから［ソウルのみ表示］,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_割引が受けられるから［ソウルのみ表示］,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_その他,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_その他,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q19_特に理由はない,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,1,YES
Q19_特に理由はない,ＳＡ,2,Q19: キャッシュレス決済を活用するようになったきっかけについて当てはまるものをすべて選択してください。,2,NO
Q20_現金決済のほうが多くの場所で利用できるから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_現金決済のほうが多くの場所で利用できるから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_現金決済のほうがその場で支払いが完了するから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_現金決済のほうがその場で支払いが完了するから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_現金決済のほうがキャッシュレス決済よりも支払が簡単だから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_現金決済のほうがキャッシュレス決済よりも支払が簡単だから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_スキミング被害等キャッシュレス決済の利用に不安があるから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_スキミング被害等キャッシュレス決済の利用に不安があるから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_現金決済よりもキャッシュレス決済のほうが浪費してしまいそうだから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_現金決済よりもキャッシュレス決済のほうが浪費してしまいそうだから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_普段利用するお店がキャッシュレス決済に対応していないから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_普段利用するお店がキャッシュレス決済に対応していないから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_現金決済のほうが匿名性が高いから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_現金決済のほうが匿名性が高いから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_家族や友人が現金決済をしているから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_家族や友人が現金決済をしているから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_キャッシュレスの登録が手間だから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_キャッシュレスの登録が手間だから,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_その他,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_その他,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q20_特に理由はない,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,1,YES
Q20_特に理由はない,ＳＡ,2,Q20: キャッシュレス決済を活用していない理由について当てはまるものをすべて選択してください。,2,NO
Q21公共交通機関（駅・空港・道路等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21公共交通機関（駅・空港・道路等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21公共交通機関（駅・空港・道路等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q21教育機関（小学校・中学校・高校・大学等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21教育機関（小学校・中学校・高校・大学等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21教育機関（小学校・中学校・高校・大学等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q21公共施設（役所・美術館・図書館等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21公共施設（役所・美術館・図書館等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21公共施設（役所・美術館・図書館等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q21商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q21飲食店（レストラン・パブ・カフェ等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21飲食店（レストラン・パブ・カフェ等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21飲食店（レストラン・パブ・カフェ等）,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q21その他,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,1,利用できる
Q21その他,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,2,利用できない
Q21その他,ＳＡ,3,Q21: 以下の施設における公衆無線LAN(WiFi)の利用可否について、当てはまるものを選択してください。,3,分からない
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22公共交通機関（駅・空港・道路等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22教育機関（小学校・中学校・高校・大学等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22公共施設（役所・美術館・図書館等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
