全国地方公共団体コード,ID,地方公共団体名,地区名,ごみの品目,ごみの品目_カナ,ごみの品目_英字,分別区分,出し方,注意点,備考,粗大ごみ回収料金
132012,132012GMLT000358,八王子市,全域,ドレッシングのびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000359,八王子市,全域,ドレッシングの容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000360,八王子市,全域,トレーニング機器,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000361,八王子市,全域,トロフィー（金属製・ガラス製）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000362,八王子市,全域,トロフィー（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000363,八王子市,全域,トンカチ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000364,八王子市,全域,ナイフ類,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000365,八王子市,全域,苗木のプラスチック製鉢,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000366,八王子市,全域,長靴,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000367,八王子市,全域,流し台,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT000368,八王子市,全域,納豆の容器（発泡スチロール製・プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000369,八王子市,全域,ナプキン,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000370,八王子市,全域,鍋,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000371,八王子市,全域,生ごみ,,,可燃ごみ,指定袋（青色）,,水分をよくきってください,
132012,132012GMLT000372,八王子市,全域,波板,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT000373,八王子市,全域,ニカド電池（小型充電式）,,,有害ごみ,透明・半透明の袋,,可能な範囲でリサイクル協力店へ,
132012,132012GMLT000374,八王子市,全域,荷造りのひも（クラフト・ビニール製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000375,八王子市,全域,日本酒のびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000376,八王子市,全域,乳酸菌飲料の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000377,八王子市,全域,人形（繊維製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000378,八王子市,全域,ぬいぐるみ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000379,八王子市,全域,縫い針,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000380,八王子市,全域,ぬか,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000381,八王子市,全域,布切れ,,,古着・古布,透明・半透明の袋,,ハンカチより大きいもの,
132012,132012GMLT000382,八王子市,全域,ネガフィルム,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000383,八王子市,全域,ネクタイ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000384,八王子市,全域,猫砂,,,可燃ごみ,指定袋（青色）,,小分けにして出してください,
132012,132012GMLT000385,八王子市,全域,ネジ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000386,八王子市,全域,寝袋,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000387,八王子市,全域,粘着テープ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000388,八王子市,全域,粘土,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000389,八王子市,全域,農機具,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000390,八王子市,全域,農薬類,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000391,八王子市,全域,ノーカーボン紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000392,八王子市,全域,のこぎり（手引き）,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000393,八王子市,全域,ノート,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000394,八王子市,全域,ノートパソコン,,,パソコンリサイクル,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000395,八王子市,全域,海苔の缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000396,八王子市,全域,海苔のびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000397,八王子市,全域,海苔の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000398,八王子市,全域,葉,,,可燃ごみ,透明・半透明の袋,,1回につき45L以下、2袋まで無料,
132012,132012GMLT000399,八王子市,全域,灰（少量）,,,可燃ごみ,指定袋（青色）,,湿らせてください,
132012,132012GMLT000400,八王子市,全域,バイク,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000401,八王子市,全域,灰皿（金属・ガラス・陶磁器製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000402,八王子市,全域,灰皿（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000403,八王子市,全域,廃食用油,,,可燃ごみ,指定袋（青色）,,凝固剤で固めるか布や新聞にしみ込ませてください。,
132012,132012GMLT000404,八王子市,全域,パイプ（塩化ビニール製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000405,八王子市,全域,パイプ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000406,八王子市,全域,パイプハンガー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000407,八王子市,全域,パイプベッド,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000408,八王子市,全域,廃油,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000409,八王子市,全域,バインダー（紙製）,,,雑誌・雑紙,ひもでしっかりとしばる,,金具はできるだけ外して不燃ごみへ。外せない場合は可燃ごみへ,
132012,132012GMLT000410,八王子市,全域,バインダー（プラスチック製）,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000411,八王子市,全域,ハガキ,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000412,八王子市,全域,はかり（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000413,八王子市,全域,はかり（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000414,八王子市,全域,剥製,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000415,八王子市,全域,白熱灯,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。 白熱品番：L・LW・G・NL・R・KRなど,
132012,132012GMLT000416,八王子市,全域,バケツ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000417,八王子市,全域,バケツ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000418,八王子市,全域,はさみ類（金属製・プラスチック製）,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000419,八王子市,全域,はし（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000420,八王子市,全域,はし（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000421,八王子市,全域,はしご（アルミ・スチール製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT000422,八王子市,全域,はしご（木製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT000423,八王子市,全域,パジャマ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000424,八王子市,全域,柱時計,,,不燃ごみ,指定袋（黄色）,,電池は外して有害ごみへ,
132012,132012GMLT000425,八王子市,全域,パソコン（本体・ディスプレイ）,,,パソコンリサイクル,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000426,八王子市,全域,パソコンラック,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000427,八王子市,全域,肌掛け布団,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000428,八王子市,全域,鉢（金属製・陶磁器製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000429,八王子市,全域,鉢（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000430,八王子市,全域,バッグ,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000431,八王子市,全域,バッテリー,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000432,八王子市,全域,発電機,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000433,八王子市,全域,バット（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000434,八王子市,全域,バット（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000435,八王子市,全域,発泡スチロール製容器包装,,,容器包装プラスチック,家庭で用意した容器など,,プラマークの表示があるもの,
132012,132012GMLT000436,八王子市,全域,鼻紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000437,八王子市,全域,花火,,,可燃ごみ,指定袋（青色）,,湿らせてください,
132012,132012GMLT000438,八王子市,全域,パネルヒーター,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000439,八王子市,全域,歯ブラシ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000440,八王子市,全域,バーベル,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000441,八王子市,全域,歯磨き粉のチューブ,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000442,八王子市,全域,ハーモニカ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000443,八王子市,全域,刃物,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000444,八王子市,全域,針,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000445,八王子市,全域,針金,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000446,八王子市,全域,ハンガー（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000447,八王子市,全域,ハンガー（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000448,八王子市,全域,ハンコ（木製・象牙製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000449,八王子市,全域,半紙,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000450,八王子市,全域,絆創膏,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000451,八王子市,全域,はんてん,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000452,八王子市,全域,ハンドバッグ,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000453,八王子市,全域,ハンドブック,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000454,八王子市,全域,パンフレット,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000455,八王子市,全域,パン焼き機,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000456,八王子市,全域,ピアノ,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000457,八王子市,全域,引き出し（卓上）（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000458,八王子市,全域,引き出し（卓上）（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000459,八王子市,全域,ひげそり,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000460,八王子市,全域,ビーチパラソル,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000461,八王子市,全域,ビーチマット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000462,八王子市,全域,ビデオカメラ,,,不燃ごみ,指定袋（黄色）,,小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000463,八王子市,全域,ビデオテープ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000464,八王子市,全域,ビデオデッキ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000465,八王子市,全域,ビニール雨合羽,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000466,八王子市,全域,ビニールクロス,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000467,八王子市,全域,ビニールコーティング紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000468,八王子市,全域,ビニールシート,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000469,八王子市,全域,ビニールひも,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000470,八王子市,全域,ビニール袋,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000471,八王子市,全域,ビニール風呂敷,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000472,八王子市,全域,ビニールホース,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000473,八王子市,全域,ビニールロッカー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000474,八王子市,全域,火鉢,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000475,八王子市,全域,百科事典,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000476,八王子市,全域,漂白剤の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000477,八王子市,全域,肥料（園芸用）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000478,八王子市,全域,肥料の袋（園芸用）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000479,八王子市,全域,ビール缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000480,八王子市,全域,ビールケース,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000481,八王子市,全域,ビールびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000482,八王子市,全域,びん,,,びん,家庭で用意した容器,,飲料用・食品用・化粧品用のみ,
132012,132012GMLT000483,八王子市,全域,便せん,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000484,八王子市,全域,ファクシミリ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000485,八王子市,全域,ファンシーケース,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000486,八王子市,全域,ファンヒーター,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000487,八王子市,全域,フィルム（カメラ用）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000488,八王子市,全域,封筒,,,雑誌・雑紙,ひもでしっかりとしばる,,汚れが付いたものやビニールは切り取って可燃ごみへ,
132012,132012GMLT000489,八王子市,全域,風鈴（ガラス製・金属製）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000490,八王子市,全域,フォーク（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000491,八王子市,全域,フォーク（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000492,八王子市,全域,服,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000493,八王子市,全域,複写機（大型）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000494,八王子市,全域,複写機（家庭用小型）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000495,八王子市,全域,ふすま,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000496,八王子市,全域,ふすま紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000497,八王子市,全域,付箋紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000498,八王子市,全域,フタ（陶磁器製・金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000499,八王子市,全域,フタ（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついているもの,
132012,132012GMLT000500,八王子市,全域,プチプチと呼ばれる緩衝材,,,可燃ごみ,指定袋（青色）,,プラマークがついているものは容器包装プラスチックへ,
132012,132012GMLT000501,八王子市,全域,仏壇,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000502,八王子市,全域,筆（柄が金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000503,八王子市,全域,筆（柄が木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000504,八王子市,全域,布団,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000505,八王子市,全域,布団カバー,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000506,八王子市,全域,布団乾燥機,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000507,八王子市,全域,布団たたき（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000508,八王子市,全域,布団たたき（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000509,八王子市,全域,布団干し,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000510,八王子市,全域,腐葉土,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000511,八王子市,全域,フライパン,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000512,八王子市,全域,ブラインド,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000513,八王子市,全域,ぶら下がり健康器,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000514,八王子市,全域,ブラジャー,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000515,八王子市,全域,プラスチック衣装ケース,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000516,八王子市,全域,プラスチック収納ケース,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000517,八王子市,全域,プラスチックトレイ,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000518,八王子市,全域,プラモデル,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000519,八王子市,全域,フラワースタンド（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000520,八王子市,全域,フラワースタンド（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000521,八王子市,全域,フラワーポット（陶磁器製・金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000522,八王子市,全域,フラワーポット（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000523,八王子市,全域,ブランコ幼児用（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000524,八王子市,全域,プランター（陶磁器製・金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000525,八王子市,全域,プランター（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000526,八王子市,全域,プリンター（パソコン用）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000527,八王子市,全域,プリンター（複合機小型）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000528,八王子市,全域,プリンの容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000529,八王子市,全域,古本,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000530,八王子市,全域,フロアーマット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000531,八王子市,全域,風呂桶（浴槽）,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT000532,八王子市,全域,風呂釜,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT000533,八王子市,全域,風呂敷,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000534,八王子市,全域,ブロック,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください。,
132012,132012GMLT000535,八王子市,全域,フロッピーディスク,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000536,八王子市,全域,フロッピーディスクケース,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000537,八王子市,全域,プロパンガスボンベ,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000538,八王子市,全域,風呂蓋（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000539,八王子市,全域,風呂マット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000540,八王子市,全域,文鎮,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000541,八王子市,全域,ヘアスプレーの缶,,,有害ごみ,透明・半透明の袋,,中身を必ず使い切って、穴を開けずに出してください,
132012,132012GMLT000542,八王子市,全域,ヘアブラシ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000543,八王子市,全域,ヘアブラシ（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000544,八王子市,全域,ペーパータオル,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000545,八王子市,全域,ベッド（医療用を含む）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,解体したもの,
132012,132012GMLT000546,八王子市,全域,ペット小屋（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000547,八王子市,全域,ペット小屋（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000548,八王子市,全域,ペットのトイレシート,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000549,八王子市,全域,ペットのトイレ砂,,,可燃ごみ,指定袋（青色）,,なるべく小分けにして出しください,
132012,132012GMLT000550,八王子市,全域,ペットボトル,,,ペットボトル,家庭で用意した容器など,,,
132012,132012GMLT000551,八王子市,全域,ペットボトルのキャップとラベル（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000552,八王子市,全域,ヘッドホンステレオ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000553,八王子市,全域,ベットマット（スプリング入り）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000554,八王子市,全域,ベットマット（スプリング無し）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000555,八王子市,全域,ベニヤ,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください。,
132012,132012GMLT000556,八王子市,全域,ベビーカー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000557,八王子市,全域,ベビーサークル（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000558,八王子市,全域,ベビーサークル（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000559,八王子市,全域,ベビーダンス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000560,八王子市,全域,ベビーチェアー（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000561,八王子市,全域,ベビーチェアー（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000562,八王子市,全域,ベビーバス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000563,八王子市,全域,ベビー布団,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000564,八王子市,全域,ベビーベッド,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000565,八王子市,全域,ヘルスメーター,,,不燃ごみ,指定袋（黄色）,,小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000566,八王子市,全域,ベルト,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000567,八王子市,全域,ヘルメット,,,不燃ごみ,指定袋（黄色）,,プラスチック製のものは可燃ごみへ,
132012,132012GMLT000568,八王子市,全域,ペンキ,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000569,八王子市,全域,ペンキの缶,,,不燃ごみ,指定袋（黄色）,,ペンキは使い切ってください,
132012,132012GMLT000570,八王子市,全域,便座（暖房便座）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000571,八王子市,全域,便座（普通便座）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000572,八王子市,全域,ベンチ（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000573,八王子市,全域,ベンチ（木製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000574,八王子市,全域,弁当の容器（紙製・木製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000575,八王子市,全域,弁当の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000576,八王子市,全域,弁当箱（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000577,八王子市,全域,ペン類（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000578,八王子市,全域,ペン類（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000579,八王子市,全域,ホイール（自動車用）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000580,八王子市,全域,ボイラー,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000581,八王子市,全域,望遠鏡,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000582,八王子市,全域,ほうき（竹製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000583,八王子市,全域,防災頭巾,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000584,八王子市,全域,帽子,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000585,八王子市,全域,包装紙,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000586,八王子市,全域,包装用フィルム,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000587,八王子市,全域,包帯,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000588,八王子市,全域,防虫剤（衣類用）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000589,八王子市,全域,防虫剤（薬品類）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000590,八王子市,全域,包丁,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んで「キケン」と書いてください。,
