経営,事業所名,郵便番号,所在地,経度,緯度,座標系,電話番号
営利法人,ケア２１　調布,182-0026,調布市小島町２－５１－９　高野ビル３０１,139.54317,35.65059,JGD2011,042-440-3484
区市町村,調布市子ども発達センター,182-0032,調布市西町２９０－４９,139.52269,35.66634,JGD2011,042-486-1190
区市町村,調布市福祉健康部障害福祉課,182-8511,調布市小島町２－３５－１,139.54089,35.65059,JGD2011,042-481-7094
営利法人,介護支援　友,194-0003,町田市小川５－８－３　,139.47359,35.51851,JGD2011,042-788-2607
他の法人,相談支援事業所うらら,194-0012,町田市金森２－３０－８,139.45793,35.53041,JGD2011,080-3202-7316
営利法人,はる風,194-0012,町田市金森６－７－２１,139.4585,35.52515,JGD2011,042-788-2067
他の法人,障害者生活支援センターまちだや,194-0013,町田市原町田２－２２－２６　プリモ・レガーロ町田１Ｆ,139.45398,35.53925,JGD2011,042-724-8616
社福法人,町田相談支援センター・ビギン,194-0013,町田市原町田５－４－１９,139.44977,35.54497,JGD2011,042-785-4515
営利法人,パーソナルアシスタント町田,194-0013,町田市原町田４－１８－６　マーブルパレス１０２,139.45116,35.54334,JGD2011,042-850-9141
社福法人,合掌苑障がい者支援センター,194-0015,町田市金森東３－１８－１６,139.46605,35.53177,JGD2011,042-706-9624
区市町村,町田市子ども発達センター,194-0021,町田市中町２－１３－１４,139.4437,35.55124,JGD2011,042-726-6570
営利法人,千手　町田,194-0021,町田市中町１－１５－９　ＡＵビル２０３,139.44626,35.54684,JGD2011,042-860-6428
営利法人,セレリアンス・サポート町田,194-0022,町田市森野四丁目１５番１２号　寺田ビル森野Ａ－２１２号室,139.43477,35.55596,JGD2011,042-851-8800
営利法人,相談支援センターアイケア,194-0023,町田市旭町２－１２－２,139.4355,35.55787,JGD2011,042-739-3839
他の法人,みずきの会ケアマネクラブ,194-0032,町田市本町田２７９７,139.44673,35.56751,JGD2011,042-789-3906
社福法人,グリーングラス相談支援事業,194-0035,町田市忠生２－３１－１４　メゾンＮ＆Ｂ３０３,139.41859,35.57944,JGD2011,042-794-6132
社福法人,相談支援センター　ポンテ,194-0037,町田市木曽西２－１７－１６,139.41527,35.56957,JGD2011,042-791-5150
社福法人,地の星なんでも相談室,194-0044,町田市成瀬８－９－１４,139.46825,35.54307,JGD2011,042-710-0050
社福法人,相談支援事業かけはし,194-0202,町田市下小山田町３２６７－２,139.40848,35.58714,JGD2011,042-797-6004
社福法人,とびら,194-0203,町田市図師町１６７７－１,139.42278,35.58761,JGD2011,042-794-4851
社福法人,相談支援センター　すばる町田,194-0203,町田市図師町９７１－２,139.41354,35.58066,JGD2011,090-9142-8621
営利法人,相談支援センター　あい羽,194-0203,町田市図師町１３３２－１５,139.41986,35.58134,JGD2011,042-794-4392
営利法人,相談支援センターさくら,194-0212,町田市小山町１２３４－１,139.37517,35.59633,JGD2011,042-794-8790
社福法人,ＡＴＯＭ相談支援事業,195-0053,町田市能ヶ谷３－２－１　鶴川地域コミュニティ１階,139.48978,35.58489,JGD2011,042-708-8899
社福法人,グッドサポートふくいん鶴川,195-0061,町田市鶴川２－１４－２３,139.46887,35.59015,JGD2011,042-737-7016
社福法人,つるかわ学園相談支援センター　こころ,195-0063,町田市野津田町８５１－１,139.4511,35.58815,JGD2011,042-736-5200
社福法人,共働学舎相談室,195-0064,町田市小野路町１７３３,139.45064,35.59515,JGD2011,042-737-7676
区市町村,小金井市児童発達支援センター　きらり,184-0002,小金井市梶野町１－２－３,139.52858,35.70198,JGD2011,0422-60-1550
区市町村,小金井市障害者地域自立生活支援センター,184-0003,小金井市緑町４－１７－１０,139.51736,35.70864,JGD2011,042-381-8411
他の法人,小金井市精神障害者地域生活支援センターそら,184-0004,小金井市本町２－２０－３０,139.50815,35.7047,JGD2011,042-381-6922
営利法人,にこにこパートナーズ,184-0004,小金井市本町１－２－２０　ＢＬＤ５５　２０５号,139.51059,35.69859,JGD2011,042-401-2925
他の法人,ケアマネジメントセンターうてな,184-0004,小金井市本町５－３７－８,139.50491,35.70475,JGD2011,042-380-9932
社福法人,ふらっとヨハネ,184-0011,小金井市東町５－２４－３,139.52071,35.69318,JGD2011,042-316-1141
他の法人,ＮＰＯ法人Ｐａｓｓｏ　ａ　ｐａｓｓｏ,184-0013,小金井市前原町３－４１－２８,139.505,35.69864,JGD2011,042-385-7401
営利法人,合同会社いちいちのはな,184-0013,小金井市前原町４－２－１－２１４　ウエスト小金井,139.50232,35.68468,JGD2011,042-207-6888
医療法人,武蔵野中央病院相談支援事業所,184-8585,小金井市東町一丁目４４－２６,139.52998,35.69381,JGD2011,0422-31-1231
社福法人,サポートみらい,187-0001,小平市大沼町２－１－３,139.49225,35.73862,JGD2011,042-316-9077
社福法人,テラスこだいら,187-0002,小平市花小金井８－１－１０,139.50266,35.73167,JGD2011,042-433-9330
他の法人,障害者相談支援センター・ぴありす,187-0003,小平市花小金井南町１－１８－４５－１０－１F,139.51126,35.72493,JGD2011,042-467-7235
その他,小平市立あおぞら福祉センター,187-0011,小平市鈴木町１－４７２,139.49841,35.72109,JGD2011,042-326-4980
社福法人,地域生活支援センターあさやけ,187-0031,小平市小川東町４－２－１　小平元気村おがわ東１階,139.47476,35.74061,JGD2011,042-345-1741
社福法人,曙光園　特定相談支援事業所,187-0032,小平市小川町１－５９０,139.44478,35.72746,JGD2011,042-345-2811
社福法人,地域生活支援センター澄水,187-0032,小平市小川町１－４８５,139.44067,35.72841,JGD2011,042-346-7412
社福法人,あい,187-0035,小平市小川西町５－２２－１２,139.45885,35.73432,JGD2011,042-349-2191
その他,小平市立障害者福祉センター,187-0035,小平市小川西町５－２５－１５,139.45882,35.73611,JGD2011,042-343-4976
他の法人,なんでも相談いるおーる,187-0042,小平市仲町２６９－１,139.49104,35.73172,JGD2011,042-308-3732
社福法人,スカイサポートセンター,187-0042,小平市仲町３５７－６,139.48988,35.72856,JGD2011,042-312-1894
その他,小平市障がい者地域自立生活支援センター,187-0043,小平市学園東町１－１９－１３　小平市福祉会館内,139.47797,35.72678,JGD2011,042-341-6555
他の法人,指定特定相談事業所ほっとぽむ,191-0001,日野市栄町２－２－１５　シティハイム日野１０１号,139.39082,35.68188,JGD2011,042-843-3535
営利法人,なごみ在宅介護サービス日野,191-0002,日野市新町１－５－３５　大沢新町ビル２階,139.39061,35.68111,JGD2011,042-589-2660
他の法人,地域相談室ぽらりす,191-0011,日野市日野本町３－１３－１４,139.39584,35.67856,JGD2011,042-848-6208
社福法人,地域生活支援センターゆうき,191-0031,日野市高幡８６４－１５,139.40913,35.66392,JGD2011,042-591-6321
他の法人,日野市障害者生活支援センター　ぴあ・たかはた,191-0031,日野市高幡２－９　ウィステリアガーデン１階,139.41141,35.66241,JGD2011,042-592-5454
他の法人,プラン湧水路,191-0033,日野市百草１０４２－２０　石坂ビル２Ｆ,139.42679,35.64581,JGD2011,042-586-7825
社福法人,相談支援ステーション　ほたる,191-0034,日野市落川２４５－１,139.43015,35.66227,JGD2011,042-593-2431
社福法人,地域生活相談室おあしす,191-0042,日野市程久保８７２－１,139.41302,35.64948,JGD2011,042-591-4016
社福法人,ここななお,191-0062,日野市多摩平２－５－１,139.37981,35.66399,JGD2011,042-843-1088
社福法人,光の家相談支援事業所,191-0065,日野市旭が丘１－１７－１７,139.37268,35.65611,JGD2011,042-581-2340
社福法人,やまばと,191-0065,日野市旭が丘２－４２－５,139.36852,35.66304,JGD2011,042-582-3400
区市町村,日野市発達・教育支援センター,191-0065,日野市旭が丘２－４２－８,139.36852,35.66304,JGD2011,042-589-8877
社福法人,コロニー障害者計画相談支援室,189-0001,東村山市秋津町２－２２－９,139.48753,35.76899,JGD2011,042-394-1111
他の法人,相談支援室アシスト,189-0001,東村山市秋津町２－３２－１５,139.48863,35.77099,JGD2011,042-306-0523
社福法人,地域生活支援センターふれあいの郷,189-0002,東村山市本町２－８－２　プライムビル２０７,139.46729,35.76345,JGD2011,042-397-6400
社福法人,秋津療育園相談支援センター,189-0002,東村山市青葉町３－３１－１,139.4957,35.76981,JGD2011,042-391-1377
他の法人,くおりあ相談室,189-0003,東村山市久米川町３－１２－７,139.47301,35.76684,JGD2011,042-306-4245
社福法人,東京都社会福祉事業団東村山相談支援事業所,189-0012,東村山市萩山町１－３５－１　希望の郷東村山　施設内,139.48201,35.73655,JGD2011,042-312-1386
社福法人,相談支援事業所　ふわり,189-0012,東村山市萩山町１－３５－１　東村山福祉園内,139.48201,35.73655,JGD2011,042-343-8141
社福法人,相談支援センター　こだま,189-0013,東村山市栄町２－９－３２　晃正プラザ３０３,139.47128,35.74983,JGD2011,042-395-1427
営利法人,みのり障害生活支援センター,189-0014,東村山市本町２－２４－１　ラヴィアンオランジュ１１０号,139.46997,35.7594,JGD2011,042-306-0355
社福法人,相談支援事業所トビラ,189-0024,東村山市富士見町３－４－１６,139.45456,35.74862,JGD2011,042-394-1868
社福法人,さやま園相談支援事業所,189-0024,東村山市富士見町２－７－１３,139.45242,35.74027,JGD2011,042-391-3275
社福法人,地域活動支援センター虹,185-0003,国分寺市戸倉４－１４　福祉センター内,139.45554,35.70816,JGD2011,042-321-2200
区市町村,国分寺市立こどもの発達センターつくしんぼ,185-0003,国分寺市戸倉３－１－１,139.4554,35.70756,JGD2011,042-323-7912
社福法人,あいうぃ・生活サポートセンター,185-0013,国分寺市西恋ケ窪２－２１－１５,139.46321,35.70176,JGD2011,042-323-3841
社福法人,地域生活支援センタープラッツ,185-0021,国分寺市南町３－４－４,139.47887,35.69793,JGD2011,042-323-5637
社福法人,ヘルパーステーションびいと,185-0023,国分寺市西元町３－６－１４,139.46991,35.68918,JGD2011,042-316-8523
社福法人,地域活動支援センターつばさ,185-0024,国分寺市泉町２－３－８,139.46869,35.69611,JGD2011,042-321-1212
社福法人,相談支援事業所のぞみ,185-0034,国分寺市光町２－１９－１２　１階,139.43811,35.70435,JGD2011,042-580-2887
社福法人,なびぃ,186-0003,国立市富士見台１－１７－４,139.44754,35.68139,JGD2011,042-571-3103
社福法人,相談支援エプシロン,186-0003,国立市富士見台２－１６－４　トーコービル４０６,139.44635,35.68196,JGD2011,042-505-7021
他の法人,指定相談支援事業所福祉サポートライン,186-0004,国立市中１－１８－３５　国立ヒルズ１０１,139.44275,35.69627,JGD2011,042-573-5939
他の法人,ケアプランセンターたまぷらねっと,186-0004,国立市中１－１４－３０－１,139.44221,35.69704,JGD2011,042-505-5441
営利法人,ハッピーテラス国立,186-0004,国立市北１－５－８　プラース壱番館２階　店舗Ｅ,139.44736,35.69991,JGD2011,042-505-6543
他の法人,相談支援事業ルピナス,186-0005,国立市西２－２０－１０　第２村上ビル２階,139.43581,35.69318,JGD2011,042-573-0933
社福法人,相談支援センター「みなも」,186-0011,国立市谷保６３１２,139.43053,35.68021,JGD2011,042-577-0035
社福法人,指定障害者相談支援事業所　国立,186-0011,国立市谷保３１４０,139.42712,35.67707,JGD2011,042-571-1115
他の法人,ともにーサポート,186-0012,国立市泉５－２０－４,139.43773,35.67789,JGD2011,042-505-7635
その他,福生市社会福祉協議会,197-0004,福生市南田園２－１３－１,139.33234,35.72799,JGD2011,042-552-2121
他の法人,相談支援センター　ウィステリア福生,197-0011,福生市福生２１６９－２　ウィステリア福生,139.33653,35.74402,JGD2011,042-539-4181
他の法人,特定非営利活動法人　青少年自立援助センター　ジョブスペース游,197-0011,福生市福生字武蔵野２３５１－１,139.32147,35.74108,JGD2011,042-553-2575
社福法人,麦わら帽子,197-0011,福生市大字福生２１２５－３,139.3327,35.74394,JGD2011,042-552-2258
営利法人,介護センター　みらい,197-0012,福生市加美平２－１－１３,139.32597,35.74585,JGD2011,042-513-0735
医療法人,地域活動支援センターハッピーウイング,197-0021,福生市東町６－８　ＭＥビル３階,139.32768,35.74402,JGD2011,042-553-9888
他の法人,やなぎ社会福祉事務所,197-0023,福生市志茂１６９－１　ライオンズマンション福生１０５,139.32983,35.73815,JGD2011,042-513-0244
他の法人,地域生活支援センターリヒト,201-0013,狛江市元和泉２－３５－１　あいとぴあセンター３階,139.56741,35.6334,JGD2011,03-3480-2236
その他,狛江市特定相談支援事業所サポート,201-0013,狛江市元和泉２－３５－１　あいとぴあセンター内,139.56741,35.6334,JGD2011,03-5438-3533
社福法人,相談支援センターみずき,201-0014,狛江市東和泉１－３２－２１,139.5768,35.63037,JGD2011,03-5761-4796
社福法人,相談支援にじ,207-0004,東大和市清水３－８５５－２,139.44348,35.75406,JGD2011,042-564-2883
区市町村,東大和市立やまとあけぼの学園,207-0012,東大和市新堀１－１５２３－２,139.44966,35.73903,JGD2011,042-564-5923
他の法人,特定非営利活動法人自立生活センター東大和,207-0014,東大和市南街１－２２－６　シティコート南街１階,139.43205,35.74061,JGD2011,042-567-2622
その他,東大和市精神障害者地域生活支援センター,207-0015,東大和市中央３－９１２－３,139.42656,35.74623,JGD2011,042-564-0891
他の法人,はるもにあ,207-0015,東大和市中央２－１１０１－４３　中央コーポ,139.43036,35.74388,JGD2011,042-565-8981
営利法人,イコールケアマネセンター,207-0016,東大和市仲原１－６－２,139.44435,35.74324,JGD2011,042-567-8215
社福法人,東大和市総合福祉センターは～とふる,207-0022,東大和市桜が丘２－５３－６,139.41815,35.73586,JGD2011,042-516-3981
社福法人,地域生活支援センターどんぐり,204-0004,清瀬市元町１－１３－２４,139.51814,35.7742,JGD2011,042-495-5110
区市町村,清瀬市社会福祉協議会相談支援事業所,204-0013,清瀬市上清戸１－１６－６２,139.52586,35.77559,JGD2011,042-495-5511
社福法人,東京アフターケア協会相談支援事業所,204-0022,清瀬市松山２－１８－２,139.51143,35.77406,JGD2011,042-491-1236
営利法人,たまみずき相談支援事業所　清瀬,204-0022,清瀬市松山２－２－１５　清瀬シティハイム２階,139.51668,35.77045,JGD2011,042-497-8458
営利法人,株式会社みのり,204-0022,清瀬市松山２－５－２０　Ａ－１０１,139.51646,35.77153,JGD2011,042-492-8815
他の法人,スマイルネット,204-0022,清瀬市松山１－１２－１５,139.51796,35.77186,JGD2011,042-497-1651
区市町村,清瀬市子どもの発達支援・交流センター,204-0023,清瀬市竹丘１－１５－８,139.51082,35.76803,JGD2011,042-495-3030
社福法人,清瀬療護園障害者相談支援センター,204-0023,清瀬市竹丘３－１－７２,139.50537,35.76749,JGD2011,042-493-3235
他の法人,日本社会事業大学附属子ども学園,204-0024,清瀬市梅園１－２－５０,139.50775,35.77295,JGD2011,042-491-8131
社福法人,相談支援センター　ひだまり,204-0024,清瀬市梅園３－１－３０,139.50278,35.76933,JGD2011,042-497-8882
社福法人,モナモナ相談支援センター,203-0002,東久留米市神宝町２－１４－２３,139.54446,35.76931,JGD2011,042-420-9663
社福法人,ライフパートナーこぶし,203-0004,東久留米市氷川台２－３１－１９,139.53148,35.76827,JGD2011,042-470-2385
社福法人,広域地域ケアセンター　バオバブ,203-0011,東久留米市大門町２－１３－１１,139.54301,35.76348,JGD2011,042-474-7895
社福法人,すぎのこ相談室,203-0011,東久留米市大門町２－１３－１１,139.54301,35.76348,JGD2011,042-471-4883
他の法人,自立生活センターグッドライフ,203-0014,東久留米市東本町１４－７　滝ビル１階,139.53519,35.7628,JGD2011,042-477-8384
他の法人,相談支援センター　武蔵野の里,203-0014,東久留米市東本町１２－９　貫井総合ビル２０１,139.53535,35.76382,JGD2011,042-472-3155
区市町村,東久留米市立わかくさ学園発達相談室,203-0023,東久留米市南沢２－２０－５１,139.53183,35.74908,JGD2011,042-462-4669
他の法人,相談ステーションむくむく,203-0031,東久留米市南町４－１０－２６,139.52094,35.74663,JGD2011,0424-75-6965
他の法人,相談支援センターくるみ,203-0031,東久留米市南町４－９－２１,139.52266,35.74469,JGD2011,042-420-1850
社福法人,相談支援事業所　すばる,203-0032,東久留米市前沢５－５－８,139.51196,35.74001,JGD2011,042-476-1081
他の法人,特定相談支援事業所　コイノニア,203-0042,東久留米市八幡町２－１２－１５　八幡町コイノニアホーム２０３,139.51288,35.7554,JGD2011,042-470-9009
社福法人,東久留米市地域生活支援センターめるくまーる,203-0052,東久留米市幸町３－６－２　アトモスビル１階,139.51981,35.75675,JGD2011,042-476-1335
区市町村,東久留米市立さいわい福祉センター,203-0052,東久留米市幸町３－９－２８,139.51913,35.75911,JGD2011,042-477-2711
社福法人,イリアンソス相談支援センター,203-0052,東久留米市幸町３－８－２３,139.51871,35.75771,JGD2011,042-477-2833
他の法人,相談支援事業所　まいんど,203-0053,東久留米市本町１－１０－２２,139.53513,35.75712,JGD2011,042-479-4232
他の法人,相談支援センターぬくもり,203-0054,東久留米市中央町２－１－４　清美荘１０２号,139.52336,35.7566,JGD2011,042-477-9891
医療法人,武蔵村山市精神障害者地域活動支援センターお伊勢の森,208-0011,武蔵村山市学園４－５－１　武蔵村山市民総合センター２階,139.40326,35.74613,JGD2011,042-567-7256
その他,武蔵村山市社会福祉協議会特定相談支援事業所,208-0011,武蔵村山市学園４－５－１,139.40326,35.74613,JGD2011,042-590-1501
社福法人,東京小児療育病院地域支援センター,208-0011,武蔵村山市学園４－１０－１,139.39861,35.74409,JGD2011,042-561-2521
他の法人,相談支援センター クローバー,208-0011,武蔵村山市学園１－１１２－８　エステート武蔵村山１階,139.39656,35.74636,JGD2011,042-843-8150
社福法人,相談支援事業所みつふじ,208-0021,武蔵村山市三ツ藤２－３４－１,139.3768,35.75231,JGD2011,042-569-3832
社福法人,あかつきコロニー相談支援センター,208-0023,武蔵村山市伊奈平１－６４－１,139.37785,35.74544,JGD2011,042-560-7840
社福法人,あい武蔵村山,208-0035,武蔵村山市中原４－３－２,139.36366,35.75272,JGD2011,042-520-2195
他の法人,れすと相談支援センター,206-0001,多摩市和田１８７０－２,139.43434,35.64715,JGD2011,042-373-8925
社福法人,マルシェたま　障害者相談支援事業所,206-0011,多摩市関戸４－１９－５　市立健康センター４階,139.44958,35.64898,JGD2011,042-311-2300
他の法人,相談支援センター　あゆーと,206-0012,多摩市貝取４－３－１－１１０,139.43842,35.61452,JGD2011,042-316-9200
社福法人,社会福祉法人桜ヶ丘社会事業協会桜ヶ丘記念病院,206-0021,多摩市連光寺１－１－１,139.45787,35.64739,JGD2011,042-375-6311
社福法人,相談支援センター　くぬぎ,206-0025,多摩市永山３－９　東永山複合施設内,139.44942,35.62371,JGD2011,042-375-2583
その他,社会福祉法人多摩市社会福祉協議会,206-0032,多摩市南野３－１５－１,139.41402,35.61226,JGD2011,042-356-0307
他の法人,特定非営利活動法人多摩市障害者福祉協会,206-0032,多摩市南野３－１５－１　総合福祉センター５階　障害者団体共用室,139.41402,35.61226,JGD2011,042-356-0308
社福法人,啓光相談支援センター,206-0032,多摩市南野３－１５－１　多摩市総合福祉センター１階,139.41402,35.61226,JGD2011,042-376-5044
営利法人,おもと介護多摩事業所,206-0033,多摩市落合１－１－３０,139.4281,35.62768,JGD2011,042-355-8805
社福法人,相談支援センター　しまだ,206-0036,多摩市中沢１－３１－１,139.41023,35.62096,JGD2011,042-374-2071
営利法人,ベック多摩,206-0041,多摩市愛宕４－９－７　ハロッズプラザ１０６,139.42937,35.62897,JGD2011,042-311-0575
営利法人,相談支援センターぽわん,206-0041,多摩市愛宕４－９－２２　池田ビル２階２０３号室,139.42937,35.62897,JGD2011,042-311-0828
社福法人,稲城市障害者総合相談センターマルシェいなぎ,206-0802,稲城市東長沼２１０７－３　ヒルテラス稲城１０３,139.50499,35.63851,JGD2011,042-379-9234
営利法人,ケアセンターあんさんぶる稲城,206-0802,稲城市東長沼８７０　エクセル松本２０３,139.50958,35.64155,JGD2011,042-815-1822
その他,社会福祉法人稲城市社会福祉協議会,206-0804,稲城市百村７,139.49953,35.63996,JGD2011,042-378-3366
営利法人,相談支援センターまはろ,206-0812,稲城市矢野口５４１　美里コーポ１０１,139.5218,35.63861,JGD2011,042-379-8262
社福法人,相談支援事業所I-Me（ｱｲﾐ―）,205-0001,羽村市小作台５－１－１　ルミエール・シモダ１０６,139.29919,35.77337,JGD2011,0428-74-5550
その他,羽村市社会福祉協議会　特定相談支援事業　あおば,205-0002,羽村市栄町２－１８－１ 羽村市福祉センター内,139.31313,35.77059,JGD2011,042-555-1210
社福法人,指定特定相談支援事業所　ゆい,205-0002,羽村市栄町３－３－１,139.31407,35.7719,JGD2011,042-578-0855
他の法人,相談支援事業所つむぎ,205-0017,羽村市羽西３－３－１,139.29642,35.77319,JGD2011,042-511-4280
社福法人,障がい者相談支援センターいまここ,197-0804,あきる野市秋川１－１２－１　エスポワールⅢ番館１－Ｂ,139.28821,35.72985,JGD2011,042-595-5720
社福法人,あきる野市障がい者相談支援センター,197-0814,あきる野市二宮６７０－５　秋川健康会館１階,139.30292,35.72922,JGD2011,042-559-0368
他の法人,をとん,197-0814,あきる野市油平９８番地　第一中村ビル３０１号,139.28651,35.72517,JGD2011,042-532-0305
営利法人,株式会社ひまわり,197-0814,あきる野市二宮２２６７,139.31401,35.72902,JGD2011,042-550-6151
営利法人,悠優ヘルパーセンター,197-0823,あきる野市野辺３０５－６,139.31206,35.72249,JGD2011,042-532-3273
営利法人,ケアサポートセンターかしの木,197-0825,あきる野市雨間２５４－６　センターヴィレッジ５０１,139.29018,35.72854,JGD2011,042-518-7841
社福法人,西多摩地域生活相談室,197-0831,あきる野市下代継９４－６,139.28168,35.72675,JGD2011,090-9804-9239
社福法人,上代継在宅地域支援センター,197-0832,あきる野市上代継８４－６,139.27722,35.73187,JGD2011,042-559-2241
営利法人,たまみずき相談支援ひばり,188-0003,西東京市北原町１－３８－２,139.54637,35.73877,JGD2011,042-497-4850
社福法人,さくらの園,188-0004,西東京市西原町４－５－６　西東京市西原総合教育施設内,139.52879,35.73684,JGD2011,042-452-6005
他の法人,自立生活企画,188-0011,西東京市田無町５－６－２０　第２和光ビル２０２,139.53665,35.73223,JGD2011,042-462-5999
医療法人,地域活動支援センター　ハーモニー,188-0011,西東京市田無町４－１７－１４,139.53592,35.72918,JGD2011,042-452-2773
社福法人,地域活動支援センター　ブルーム,188-0011,西東京市田無町５－５－１２,139.53619,35.73098,JGD2011,042-452-3085
営利法人,株式会社ケアワーク北多摩,188-0011,西東京市田無町５－８－１５,139.53902,35.73129,JGD2011,042-461-8230
他の法人,相談支援センターたなし,188-0011,西東京市田無町３－３－７－８０１,139.54077,35.73124,JGD2011,042-468-3061
他の法人,ミモザ,188-0012,西東京市南町１－１４－１３－２０３,139.54584,35.72612,JGD2011,042-452-9202
他の法人,ととろクラブ 相談室,188-0014,西東京市芝久保町２－２２－３２－２０５,139.5201,35.726,JGD2011,042-452-3467
他の法人,ＹＬひばりが丘相談所,202-0002,西東京市ひばりが丘北３－４－３－３０４,139.5464,35.75237,JGD2011,090-6000-4789
他の法人,相談室　こころ,202-0005,西東京市住吉町３－１２－１９,139.54733,35.75027,JGD2011,042-424-7775
他の法人,相談支援事業所スワロウ,202-0012,西東京市東町４－１０－２３　フレックスヴィラ１１０号,139.56602,35.74425,JGD2011,042-438-8097
他の法人,保谷障害者福祉センター,202-0015,西東京市保谷町１－６－２０,139.55544,35.73482,JGD2011,042-463-9861
他の法人,相談支援事業所　ポラリス,202-0023,西東京市新町１－１４－１０,139.54405,35.71494,JGD2011,042-252-3103
その他,社会福祉法人瑞穂町社会福祉協議会,190-1211,西多摩郡瑞穂町石畑２００８,139.35938,35.77695,JGD2011,042-557-0165
他の法人,地域活動支援センター ひまわり,190-1221,西多摩郡瑞穂町箱根ケ崎８０６－１,139.34462,35.78111,JGD2011,042-557-5145
社福法人,フラップ,190-1221,西多摩郡瑞穂町箱根ケ崎字武蔵野９４０,139.342,35.77872,JGD2011,042-568-0966
社福法人,相談　日の出舎,190-0182,西多摩郡日の出町平井３０３０,139.25609,35.7477,JGD2011,042-597-1451
その他,太陽の家相談支援センター,190-0182,西多摩郡日の出町平井２７３７,139.25629,35.74184,JGD2011,042-597-2811
他の法人,あるって,190-0182,西多摩郡日の出町平井３２６１－２,139.25958,35.74183,JGD2011,042-519-9761
社福法人,ひのきのその,190-0213,西多摩郡檜原村５３５４－６,139.16281,35.72683,JGD2011,042-598-3113
他の法人,相談支援事業所「つづみ草」,198-0212,西多摩郡奥多摩町氷川９５４－１１,139.09344,35.8236,JGD2011,0428-83-8145
社福法人,さかみち,198-0213,西多摩郡奥多摩町海沢５６４,139.12495,35.78701,JGD2011,0428-83-3402
社福法人,特定相談支援事業所おおしまふじくら,100-0101,大島町元町字馬の背１２８番,139.35989,34.76034,JGD2011,04992-2-2386
社福法人,大島恵の園　相談支援事業所めぐみ,100-0211,大島町差木地１,139.39543,34.693,JGD2011,04992-4-1611
他の法人,相談支援　のびのび,100-1401,八丈島八丈町大賀郷４４３６番地３５,139.76569,33.11713,JGD2011,04996-9-5817
