【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,,環八通り八幡山,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,沿,２地点沿道平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,道,甲州街道大原,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,,中山道大和町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,,４地点沿道平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.006,  < 0.006,  < 0.006,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,6,Chloroform,,,,,,,,,　　基準値等　：,,18,μg/m3,(3.625 ppb),,（指針値）,,分子量：,119.4,
,,,,,,,,,,,　　定量下限値：,,0.11,,(0.022 ppb),,,,換算係数(→ppb）：,0.201 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.04,,(0.007 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.148 ,0.198 ,0.233 ,0.101 ,0.178 ,0.192 ,0.175 ,0.223 ,0.222 ,0.166 ,0.200 ,0.148 ,0.233 ,0.101 ,0.182 ,0.047 ,0.020 ,0.037 ,
,区,国設東京新宿,0.134 ,0.218 ,0.206 ,0.103 ,0.160 ,0.198 ,0.189 ,0.282 ,0.256 ,0.188 ,0.234 ,0.144 ,0.282 ,0.103 ,0.193 ,0.057 ,0.021 ,0.039 ,
,部,大田区東糀谷,0.174 ,0.217 ,0.218 ,0.101 ,0.159 ,1.308 ,0.186 ,0.846 ,0.242 ,0.208 ,0.386 ,0.130 ,1.308 ,0.101 ,0.348 ,0.263 ,0.020 ,0.070 ,
,一,世田谷区世田谷,0.134 ,0.200 ,0.193 ,0.091 ,0.135 ,0.181 ,0.194 ,0.266 ,0.253 ,0.192 ,0.251 ,0.126 ,0.266 ,0.091 ,0.185 ,0.054 ,0.018 ,0.037 ,
,般,板橋区氷川町,0.165 ,0.237 ,0.212 ,0.105 ,0.166 ,0.174 ,0.201 ,0.242 ,0.279 ,0.174 ,0.363 ,0.143 ,0.363 ,0.105 ,0.205 ,0.073 ,0.021 ,0.041 ,
,環,練馬区石神井町,0.135 ,0.252 ,0.197 ,0.123 ,0.392 ,0.160 ,0.187 ,0.213 ,0.246 ,0.211 ,0.191 ,0.190 ,0.392 ,0.123 ,0.208 ,0.079 ,0.025 ,0.042 ,
,境,足立区西新井,0.283 ,0.228 ,0.203 ,0.108 ,0.175 ,0.162 ,0.190 ,0.180 ,0.210 ,0.173 ,0.337 ,0.172 ,0.337 ,0.108 ,0.202 ,0.068 ,0.022 ,0.041 ,
,,江戸川区春江町,0.128 ,0.191 ,0.186 ,0.134 ,0.140 ,0.139 ,0.192 ,0.197 ,0.219 ,0.163 ,0.192 ,0.144 ,0.219 ,0.128 ,0.169 ,0.044 ,0.026 ,0.034 ,
,,区部一般平均,0.163 ,0.218 ,0.206 ,0.108 ,0.188 ,0.314 ,0.189 ,0.306 ,0.241 ,0.185 ,0.269 ,0.149 ,1.308 ,0.091 ,0.211 ,0.263 ,0.018 ,0.043 ,
,多,小金井市本町,0.140 ,0.253 ,0.248 ,0.100 ,0.134 ,0.201 ,0.224 ,0.250 ,0.275 ,0.189 ,0.231 ,0.189 ,0.275 ,0.100 ,0.203 ,0.055 ,0.020 ,0.041 ,
,摩,東大和市奈良橋,0.129 ,0.232 ,0.217 ,0.105 ,0.146 ,0.147 ,0.175 ,0.177 ,0.194 ,0.169 ,0.185 ,0.147 ,0.232 ,0.105 ,0.169 ,0.047 ,0.021 ,0.034 ,
,一般,多摩部一般平均,0.134 ,0.243 ,0.233 ,0.102 ,0.140 ,0.174 ,0.200 ,0.214 ,0.234 ,0.179 ,0.208 ,0.168 ,0.275 ,0.100 ,0.186 ,0.055 ,0.020 ,0.037 ,
,都一般平均,,0.157 ,0.223 ,0.211 ,0.107 ,0.178 ,0.286 ,0.191 ,0.288 ,0.240 ,0.183 ,0.257 ,0.153 ,1.308 ,0.091 ,0.206 ,0.263 ,0.018 ,0.042 ,
,,京葉道路亀戸,0.147 ,0.207 ,0.207 ,0.128 ,0.214 ,0.178 ,0.195 ,0.185 ,0.196 ,0.162 ,0.225 ,0.188 ,0.225 ,0.128 ,0.186 ,0.045 ,0.026 ,0.037 ,
,,環八通り八幡山,0.130 ,0.203 ,0.198 ,0.070 ,0.128 ,0.160 ,0.167 ,0.166 ,0.242 ,0.161 ,0.193 ,0.131 ,0.242 ,0.070 ,0.162 ,0.049 ,0.014 ,0.033 ,
,沿,２地点沿道平均,0.139 ,0.205 ,0.202 ,0.099 ,0.171 ,0.169 ,0.181 ,0.175 ,0.219 ,0.162 ,0.209 ,0.160 ,0.242 ,0.070 ,0.174 ,0.049 ,0.014 ,0.035 ,
,道,甲州街道大原,0.131 ,0.215 ,0.193 ,0.108 ,0.207 ,0.173 ,0.208 ,0.214 ,0.266 ,0.174 ,0.229 ,0.140 ,0.266 ,0.108 ,0.188 ,0.054 ,0.022 ,0.038 ,
,,中山道大和町,0.161 ,0.237 ,0.208 ,0.095 ,0.137 ,0.190 ,0.189 ,0.233 ,0.264 ,0.157 ,0.408 ,0.148 ,0.408 ,0.095 ,0.202 ,0.082 ,0.019 ,0.041 ,
,,４地点沿道平均,0.142 ,0.215 ,0.201 ,0.101 ,0.172 ,0.175 ,0.190 ,0.199 ,0.242 ,0.164 ,0.264 ,0.152 ,0.408 ,0.070 ,0.185 ,0.082 ,0.014 ,0.037 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.100 ,0.197 ,0.186 ,0.092 ,0.173 ,0.118 ,0.176 ,0.183 ,0.183 ,0.131 ,0.167 ,0.132 ,0.197 ,0.092 ,0.153 ,0.040 ,0.018 ,0.031 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,7,Carbon tetrachloride,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,153.8,
,,,,,,,,,,,　　定量下限値：,,0.15,μg/m3,(0.023 ppb),,,,換算係数(→ppb）：,0.156 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.05,,(0.007 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.503 ,0.563 ,0.562 ,0.528 ,0.614 ,0.592 ,0.597 ,0.602 ,0.636 ,0.548 ,0.644 ,0.519 ,0.644 ,0.503 ,0.576 ,0.101 ,0.079 ,0.090 ,
,区,国設東京新宿,0.479 ,0.535 ,0.599 ,0.525 ,0.579 ,0.575 ,0.599 ,0.612 ,0.624 ,0.552 ,0.638 ,0.540 ,0.638 ,0.479 ,0.571 ,0.100 ,0.075 ,0.089 ,
,部,大田区東糀谷,0.475 ,0.511 ,0.545 ,0.537 ,0.543 ,0.590 ,0.606 ,0.590 ,0.627 ,0.562 ,0.644 ,0.557 ,0.644 ,0.475 ,0.565 ,0.101 ,0.074 ,0.088 ,
,一,世田谷区世田谷,0.492 ,0.532 ,0.554 ,0.542 ,0.542 ,0.586 ,0.613 ,0.608 ,0.663 ,0.551 ,0.622 ,0.529 ,0.663 ,0.492 ,0.570 ,0.104 ,0.077 ,0.089 ,
,般,板橋区氷川町,0.500 ,0.492 ,0.556 ,0.569 ,0.574 ,0.561 ,0.566 ,0.585 ,0.647 ,0.576 ,0.676 ,0.545 ,0.676 ,0.492 ,0.571 ,0.106 ,0.077 ,0.089 ,
,環,練馬区石神井町,0.467 ,0.537 ,0.602 ,0.524 ,0.588 ,0.575 ,0.580 ,0.598 ,0.653 ,0.560 ,0.661 ,0.559 ,0.661 ,0.467 ,0.575 ,0.103 ,0.073 ,0.090 ,
,境,足立区西新井,0.510 ,0.508 ,0.600 ,0.548 ,0.572 ,0.541 ,0.566 ,0.629 ,0.654 ,0.551 ,0.646 ,0.554 ,0.654 ,0.508 ,0.573 ,0.102 ,0.079 ,0.090 ,
,,江戸川区春江町,0.514 ,0.539 ,0.579 ,0.536 ,0.592 ,0.571 ,0.596 ,0.589 ,0.626 ,0.560 ,0.645 ,0.538 ,0.645 ,0.514 ,0.574 ,0.101 ,0.080 ,0.090 ,
,,区部一般平均,0.493 ,0.527 ,0.575 ,0.539 ,0.576 ,0.574 ,0.590 ,0.602 ,0.641 ,0.558 ,0.647 ,0.543 ,0.676 ,0.467 ,0.572 ,0.106 ,0.073 ,0.089 ,
,多,小金井市本町,0.510 ,0.546 ,0.601 ,0.518 ,0.544 ,0.531 ,0.599 ,0.608 ,0.612 ,0.459 ,0.648 ,0.585 ,0.648 ,0.459 ,0.563 ,0.101 ,0.072 ,0.088 ,
,摩,東大和市奈良橋,0.511 ,0.509 ,0.558 ,0.513 ,0.540 ,0.554 ,0.624 ,0.706 ,0.677 ,0.460 ,0.671 ,0.526 ,0.706 ,0.460 ,0.571 ,0.110 ,0.072 ,0.089 ,
,一般,多摩部一般平均,0.510 ,0.527 ,0.580 ,0.516 ,0.542 ,0.542 ,0.611 ,0.657 ,0.645 ,0.459 ,0.660 ,0.555 ,0.706 ,0.459 ,0.567 ,0.110 ,0.072 ,0.089 ,
,都一般平均,,0.496 ,0.527 ,0.576 ,0.534 ,0.569 ,0.567 ,0.594 ,0.613 ,0.642 ,0.538 ,0.650 ,0.545 ,0.706 ,0.459 ,0.571 ,0.110 ,0.072 ,0.089 ,
,,京葉道路亀戸,0.494 ,0.540 ,0.596 ,0.523 ,0.683 ,0.534 ,0.597 ,0.568 ,0.671 ,0.576 ,0.670 ,0.591 ,0.683 ,0.494 ,0.587 ,0.107 ,0.077 ,0.092 ,
,,環八通り八幡山,0.505 ,0.534 ,0.615 ,0.528 ,0.600 ,0.538 ,0.551 ,0.595 ,0.691 ,0.585 ,0.630 ,0.542 ,0.691 ,0.505 ,0.576 ,0.108 ,0.079 ,0.090 ,
,沿,２地点沿道平均,0.500 ,0.537 ,0.606 ,0.525 ,0.641 ,0.536 ,0.574 ,0.582 ,0.681 ,0.581 ,0.650 ,0.567 ,0.691 ,0.494 ,0.582 ,0.108 ,0.077 ,0.091 ,
,道,甲州街道大原,0.522 ,0.533 ,0.601 ,0.521 ,0.552 ,0.562 ,0.609 ,0.637 ,0.651 ,0.545 ,0.635 ,0.574 ,0.651 ,0.521 ,0.579 ,0.102 ,0.081 ,0.090 ,
,,中山道大和町,0.490 ,0.533 ,0.599 ,0.527 ,0.528 ,0.538 ,0.567 ,0.597 ,0.653 ,0.515 ,0.639 ,0.545 ,0.653 ,0.490 ,0.561 ,0.102 ,0.077 ,0.088 ,
,,４地点沿道平均,0.503 ,0.535 ,0.603 ,0.525 ,0.591 ,0.543 ,0.581 ,0.599 ,0.667 ,0.555 ,0.643 ,0.563 ,0.691 ,0.490 ,0.576 ,0.108 ,0.077 ,0.090 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.509 ,0.501 ,0.555 ,0.533 ,0.537 ,0.582 ,0.607 ,0.647 ,0.662 ,0.479 ,0.599 ,0.546 ,0.662 ,0.479 ,0.563 ,0.103 ,0.075 ,0.088 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,8,"1,2-Dichloroethane",,,,,,,,,　　基準値等　：,,1.6,μg/m3,(0.389 ppb),,（指針値）,,分子量：,99.0 ,
,,,,,,,,,,,　　定量下限値：,,0.08,,(0.02 ppb),,,,換算係数(→ppb）：,0.243 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.072 ,0.289 ,0.241 ,0.035 ,0.138 ,0.057 ,0.115 ,0.110 ,0.088 ,0.115 ,0.153 ,0.088 ,0.289 ,0.035 ,0.125 ,0.070 ,0.009 ,0.030 ,
,区,国設東京新宿,0.071 ,0.223 ,0.253 ,0.040 ,0.125 ,0.051 ,0.111 ,0.122 ,0.083 ,0.101 ,0.157 ,0.097 ,0.253 ,0.040 ,0.119 ,0.061 ,0.010 ,0.029 ,
,部,大田区東糀谷,0.086 ,0.285 ,0.226 ,0.048 ,0.154 ,0.065 ,0.123 ,0.118 ,0.097 ,0.102 ,0.162 ,0.095 ,0.285 ,0.048 ,0.130 ,0.069 ,0.012 ,0.032 ,
,一,世田谷区世田谷,0.060 ,0.220 ,0.243 ,0.045 ,0.126 ,0.067 ,0.111 ,0.126 ,0.097 ,0.109 ,0.130 ,0.082 ,0.243 ,0.045 ,0.118 ,0.059 ,0.011 ,0.029 ,
,般,板橋区氷川町,0.093 ,0.214 ,0.244 ,0.061 ,0.130 ,0.061 ,0.092 ,0.112 ,0.099 ,0.111 ,0.135 ,0.097 ,0.244 ,0.061 ,0.121 ,0.059 ,0.015 ,0.029 ,
,環,練馬区石神井町,0.065 ,0.243 ,0.203 ,0.054 ,0.140 ,0.051 ,0.124 ,0.112 ,0.080 ,0.099 ,0.127 ,0.104 ,0.243 ,0.051 ,0.117 ,0.059 ,0.012 ,0.028 ,
,境,足立区西新井,0.075 ,0.213 ,0.219 ,0.051 ,0.125 ,0.067 ,0.105 ,0.103 ,0.090 ,0.110 ,0.146 ,0.100 ,0.219 ,0.051 ,0.117 ,0.053 ,0.012 ,0.028 ,
,,江戸川区春江町,0.075 ,0.244 ,0.225 ,0.048 ,0.135 ,0.069 ,0.113 ,0.118 ,0.085 ,0.120 ,0.137 ,0.093 ,0.244 ,0.048 ,0.122 ,0.059 ,0.012 ,0.030 ,
,,区部一般平均,0.075 ,0.242 ,0.232 ,0.048 ,0.134 ,0.061 ,0.112 ,0.115 ,0.090 ,0.108 ,0.143 ,0.095 ,0.289 ,0.035 ,0.121 ,0.070 ,0.009 ,0.029 ,
,多,小金井市本町,0.062 ,0.290 ,0.217 ,0.036 ,0.127 ,0.057 ,0.094 ,0.110 ,0.090 ,0.108 ,0.140 ,0.103 ,0.290 ,0.036 ,0.120 ,0.070 ,0.009 ,0.029 ,
,摩,東大和市奈良橋,0.062 ,0.298 ,0.207 ,0.052 ,0.135 ,0.064 ,0.098 ,0.117 ,0.085 ,0.093 ,0.155 ,0.089 ,0.298 ,0.052 ,0.121 ,0.072 ,0.013 ,0.029 ,
,一般,多摩部一般平均,0.062 ,0.294 ,0.212 ,0.044 ,0.131 ,0.061 ,0.096 ,0.114 ,0.088 ,0.100 ,0.147 ,0.096 ,0.298 ,0.036 ,0.120 ,0.072 ,0.009 ,0.029 ,
,都一般平均,,0.072 ,0.252 ,0.228 ,0.047 ,0.134 ,0.061 ,0.109 ,0.115 ,0.090 ,0.107 ,0.144 ,0.095 ,0.298 ,0.035 ,0.121 ,0.072 ,0.009 ,0.029 ,
,,京葉道路亀戸,0.071 ,0.253 ,0.215 ,0.045 ,0.143 ,0.060 ,0.129 ,0.114 ,0.093 ,0.089 ,0.147 ,0.101 ,0.253 ,0.045 ,0.122 ,0.061 ,0.011 ,0.030 ,
,,環八通り八幡山,0.072 ,0.226 ,0.241 ,0.032 ,0.126 ,0.055 ,0.109 ,0.119 ,0.095 ,0.103 ,0.131 ,0.092 ,0.241 ,0.032 ,0.117 ,0.059 ,0.008 ,0.028 ,
,沿,２地点沿道平均,0.071 ,0.239 ,0.228 ,0.039 ,0.134 ,0.057 ,0.119 ,0.117 ,0.094 ,0.096 ,0.139 ,0.097 ,0.253 ,0.032 ,0.119 ,0.061 ,0.008 ,0.029 ,
,道,甲州街道大原,0.069 ,0.245 ,0.236 ,0.039 ,0.133 ,0.043 ,0.114 ,0.093 ,0.097 ,0.114 ,0.125 ,0.101 ,0.245 ,0.039 ,0.117 ,0.060 ,0.009 ,0.029 ,
,,中山道大和町,0.069 ,0.249 ,0.224 ,0.058 ,0.126 ,0.061 ,0.107 ,0.111 ,0.089 ,0.107 ,0.147 ,0.104 ,0.249 ,0.058 ,0.121 ,0.061 ,0.014 ,0.029 ,
,,４地点沿道平均,0.070 ,0.243 ,0.229 ,0.044 ,0.132 ,0.055 ,0.115 ,0.109 ,0.093 ,0.103 ,0.138 ,0.100 ,0.253 ,0.032 ,0.119 ,0.061 ,0.008 ,0.029 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.050 ,0.265 ,0.159 ,0.035 ,0.129 ,0.049 ,0.094 ,0.082 ,0.082 ,0.113 ,0.172 ,0.075 ,0.265 ,0.035 ,0.109 ,0.064 ,0.009 ,0.026 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,,,,,,,,,,,,,,,,,,,,,
,9,Benzene,,,,,,,,,　　基準値  　：,,3,μg/m3,(0.923 ppb),,,,分子量：,78.1,
,,,,,,,,,,,　　定量下限値：,,0.06,,(0.017 ppb),,,,換算係数(→ppb）：,0.308 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.284 ,0.924 ,1.522 ,0.563 ,2.575 ,0.437 ,0.643 ,0.738 ,0.877 ,0.864 ,1.389 ,0.725 ,2.575 ,0.284 ,0.962 ,0.793 ,0.088 ,0.296 ,
,区,国設東京新宿,0.290 ,0.690 ,0.378 ,0.137 ,0.664 ,0.452 ,0.636 ,0.762 ,0.973 ,0.807 ,1.553 ,0.527 ,1.553 ,0.137 ,0.656 ,0.478 ,0.042 ,0.202 ,
,部,大田区東糀谷,0.444 ,1.832 ,2.060 ,0.922 ,4.688 ,0.472 ,0.675 ,1.182 ,0.912 ,0.993 ,1.850 ,0.643 ,4.688 ,0.444 ,1.389 ,1.443 ,0.137 ,0.428 ,
,一,世田谷区世田谷,0.505 ,0.588 ,0.391 ,0.118 ,0.317 ,0.481 ,0.664 ,0.884 ,1.041 ,0.965 ,1.581 ,0.550 ,1.581 ,0.118 ,0.674 ,0.487 ,0.036 ,0.207 ,
,般,板橋区氷川町,0.476 ,0.658 ,0.352 ,0.117 ,0.588 ,0.487 ,0.773 ,0.798 ,1.123 ,1.032 ,1.457 ,0.567 ,1.457 ,0.117 ,0.702 ,0.449 ,0.036 ,0.216 ,
,環,練馬区石神井町,0.366 ,0.653 ,0.354 ,0.097 ,0.269 ,0.451 ,0.759 ,0.831 ,1.078 ,1.052 ,1.434 ,0.545 ,1.434 ,0.097 ,0.657 ,0.441 ,0.030 ,0.202 ,
,境,足立区西新井,0.561 ,0.844 ,0.671 ,0.155 ,1.373 ,0.438 ,0.763 ,0.976 ,1.053 ,1.006 ,1.641 ,0.570 ,1.641 ,0.155 ,0.838 ,0.505 ,0.048 ,0.258 ,
,,江戸川区春江町,0.604 ,0.943 ,0.891 ,0.177 ,0.984 ,0.415 ,0.786 ,0.879 ,1.097 ,0.975 ,1.605 ,0.791 ,1.605 ,0.177 ,0.846 ,0.494 ,0.054 ,0.260 ,
,,区部一般平均,0.441 ,0.891 ,0.827 ,0.286 ,1.432 ,0.454 ,0.713 ,0.881 ,1.019 ,0.962 ,1.564 ,0.615 ,4.688 ,0.097 ,0.840 ,1.443 ,0.030 ,0.259 ,
,多,小金井市本町,0.358 ,0.691 ,0.391 ,0.116 ,0.259 ,0.456 ,0.743 ,0.872 ,1.066 ,0.973 ,1.580 ,0.686 ,1.580 ,0.116 ,0.683 ,0.486 ,0.036 ,0.210 ,
,摩,東大和市奈良橋,0.367 ,0.737 ,0.512 ,0.195 ,0.338 ,0.443 ,0.768 ,0.812 ,1.124 ,1.119 ,1.716 ,0.528 ,1.716 ,0.195 ,0.722 ,0.528 ,0.060 ,0.222 ,
,一般,多摩部一般平均,0.362 ,0.714 ,0.452 ,0.156 ,0.298 ,0.449 ,0.755 ,0.842 ,1.095 ,1.046 ,1.648 ,0.607 ,1.716 ,0.116 ,0.702 ,0.528 ,0.036 ,0.216 ,
,都一般平均,,0.426 ,0.856 ,0.752 ,0.260 ,1.205 ,0.453 ,0.721 ,0.874 ,1.034 ,0.979 ,1.581 ,0.613 ,4.688 ,0.097 ,0.813 ,1.443 ,0.030 ,0.250 ,
,,京葉道路亀戸,0.528 ,0.951 ,1.398 ,1.551 ,0.917 ,0.481 ,0.767 ,0.892 ,1.125 ,0.964 ,1.595 ,0.612 ,1.595 ,0.481 ,0.982 ,0.491 ,0.148 ,0.302 ,
,,環八通り八幡山,0.404 ,0.660 ,0.347 ,0.076 ,0.279 ,0.822 ,0.969 ,0.982 ,1.362 ,1.150 ,1.710 ,0.571 ,1.710 ,0.076 ,0.778 ,0.527 ,0.023 ,0.239 ,
,沿,２地点沿道平均,0.466 ,0.805 ,0.872 ,0.813 ,0.598 ,0.651 ,0.868 ,0.937 ,1.244 ,1.057 ,1.653 ,0.591 ,1.710 ,0.076 ,0.880 ,0.527 ,0.023 ,0.271 ,
,道,甲州街道大原,0.443 ,0.769 ,0.541 ,0.308 ,0.810 ,0.567 ,0.925 ,1.023 ,1.316 ,1.157 ,1.972 ,0.570 ,1.972 ,0.308 ,0.867 ,0.607 ,0.095 ,0.267 ,
,,中山道大和町,0.434 ,1.043 ,0.659 ,0.387 ,0.824 ,0.995 ,1.264 ,1.050 ,1.471 ,1.375 ,1.705 ,0.616 ,1.705 ,0.387 ,0.985 ,0.525 ,0.119 ,0.303 ,
,,４地点沿道平均,0.452 ,0.855 ,0.736 ,0.581 ,0.708 ,0.716 ,0.981 ,0.987 ,1.319 ,1.162 ,1.746 ,0.592 ,1.972 ,0.076 ,0.903 ,0.607 ,0.023 ,0.278 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.176 ,0.673 ,0.242 ,0.149 ,0.328 ,0.195 ,0.626 ,0.476 ,0.806 ,0.726 ,1.148 ,0.464 ,1.148 ,0.149 ,0.501 ,0.353 ,0.046 ,0.154 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,10,Trichloroethylene,,,,,,,,,　　基準値  　：,,130,μg/m3,(23.785 ppb),,,,分子量：,131.4,
,,,,,,,,,,,　　定量下限値：,,0.16,,(0.029 ppb),,,,換算係数(→ppb）：,0.183 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.05,,(0.009 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.167 ,0.248 ,0.247 ,0.204 ,0.172 ,0.906 ,0.555 ,0.462 ,1.165 ,0.477 ,0.492 ,0.269 ,1.165 ,0.167 ,0.447 ,0.213 ,0.031 ,0.082 ,
,区,国設東京新宿,0.164 ,0.339 ,0.182 ,0.105 ,0.204 ,0.829 ,0.536 ,0.561 ,1.155 ,0.605 ,0.508 ,0.153 ,1.155 ,0.105 ,0.445 ,0.211 ,0.019 ,0.081 ,
,部,大田区東糀谷,1.233 ,0.823 ,0.381 ,0.347 ,0.163 ,7.061 ,5.256 ,1.145 ,4.334 ,7.748 ,4.252 ,0.426 ,7.748 ,0.163 ,2.764 ,1.418 ,0.030 ,0.506 ,
,一,世田谷区世田谷,0.322 ,0.290 ,0.238 ,0.306 ,0.293 ,0.776 ,0.420 ,0.493 ,0.966 ,0.672 ,0.487 ,0.165 ,0.966 ,0.165 ,0.452 ,0.177 ,0.030 ,0.083 ,
,般,板橋区氷川町,0.526 ,0.458 ,0.252 ,0.285 ,0.243 ,0.930 ,0.845 ,0.823 ,1.382 ,0.657 ,0.822 ,0.322 ,1.382 ,0.243 ,0.629 ,0.253 ,0.044 ,0.115 ,
,環,練馬区石神井町,0.442 ,0.428 ,0.100 ,  < 0.05,0.133 ,0.678 ,0.452 ,0.635 ,1.768 ,1.197 ,0.760 ,0.113 ,1.768 ,  < 0.05,0.561 ,0.324 ,  < 0.009,0.103 ,
,境,足立区西新井,1.118 ,0.968 ,0.545 ,0.230 ,0.689 ,0.829 ,0.776 ,1.747 ,1.907 ,0.966 ,2.315 ,0.432 ,2.315 ,0.230 ,1.043 ,0.424 ,0.042 ,0.191 ,
,,江戸川区春江町,0.928 ,0.070 ,  < 0.05,  < 0.05,  < 0.05,0.847 ,0.355 ,1.749 ,1.183 ,0.600 ,1.685 ,0.794 ,1.749 ,  < 0.05,0.690 ,0.320 ,  < 0.009,0.126 ,
,,区部一般平均,0.613 ,0.453 ,0.246 ,0.191 ,0.240 ,1.607 ,1.149 ,0.952 ,1.732 ,1.615 ,1.415 ,0.334 ,7.748 ,  < 0.05,0.879 ,1.418 ,  < 0.009,0.161 ,
,多,小金井市本町,0.279 ,0.413 ,0.087 ,  < 0.05,0.072 ,0.538 ,0.410 ,0.568 ,0.982 ,0.584 ,0.454 ,0.409 ,0.982 ,  < 0.05,0.402 ,0.180 ,  < 0.009,0.073 ,
,摩,東大和市奈良橋,0.467 ,0.583 ,0.359 ,  < 0.05,0.115 ,0.742 ,0.475 ,0.367 ,0.962 ,1.079 ,0.516 ,0.156 ,1.079 ,  < 0.05,0.487 ,0.197 ,  < 0.009,0.089 ,
,一般,多摩部一般平均,0.373 ,0.498 ,0.223 ,  < 0.05,0.093 ,0.640 ,0.443 ,0.467 ,0.972 ,0.831 ,0.485 ,0.283 ,1.079 ,  < 0.05,0.444 ,0.197 ,  < 0.009,0.081 ,
,都一般平均,,0.565 ,0.462 ,0.242 ,0.158 ,0.211 ,1.413 ,1.008 ,0.855 ,1.580 ,1.459 ,1.229 ,0.324 ,7.748 ,  < 0.05,0.792 ,1.418 ,  < 0.009,0.145 ,
,,京葉道路亀戸,0.963 ,0.253 ,0.184 ,0.109 ,0.253 ,2.122 ,0.986 ,1.867 ,2.214 ,2.045 ,2.424 ,0.789 ,2.424 ,0.109 ,1.184 ,0.444 ,0.020 ,0.217 ,
