［資料1-3］  ベンゼン等28物質の調査結果詳細（物質別）,,,,,,,,,,,,,,,,
注）定量下限未満検出下限以上の値は斜体数字 で、検出下限未満の値は < で示した。また年平均値は、定量下限未満検出下限以上のときはそのまま値を、検出下限未満のときは検出下限値の1/2を用いて計算した。,,,,,,,,,,,,,,,,
ベンゼン,,,,,,,,,,基準値等  ：,,3,(環境基準),,,
都一般平均,,16,24,32,36,17,9,25,7,8,8,26,35,88,2,20
沿,京葉道路亀戸,19,21,37,47,23,10,24,10,11,20,24,39,47,10,24
道,環八通り八幡山,7,32,37,28,5,16,18,10,14,15,36,34,37,5,21
,沿道平均,13,27,37,38,14,13,21,10,13,18,30,37,47,5,22
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<2,13,12,<2,2,3,7,<2,<2,<2,5,10,13,<2,5
クロム及びその化合物,,,,,,,,,,基準値等  ：,,-,,,,
,,,,,,,,,,定量下限値：,,1,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.3,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,14,6.4,7.4,27,18,1.5,9.3,1.7,2.1,1.9,4.1,7.0,27,1.5,8.4
区,国設東京新宿,2.2,3.9,6.0,18,1.2,1.2,5.1,1.0,2.0,1.3,5.3,7.0,18,1.0,4.5
部,目黒区碑文谷,1.5,7.0,6.5,20,1.3,1.3,4.4,1.5,1.5,1.4,5.0,5.4,20,1.3,4.7
一,大田区東糀谷,6.2,10,22,33,19,3.7,11,6.2,2.6,2.9,13,12,33,2.6,12
般,板橋区氷川町,0.5,3.9,6.3,14,1.6,3.4,3.9,2.1,2.2,0.5,4.8,8.3,14,0.5,4.3
環,練馬区石神井町,0.9,3.3,4.2,9.2,1.1,1.2,3.2,1.1,1.6,1.0,4.0,3.2,9.2,0.9,2.8
境,足立区西新井,2.8,5.8,4.8,15,3.2,1.5,7.1,1.3,1.8,1.2,4.0,7.6,15,1.2,4.7
,江戸川区春江町,1.2,4.3,4.8,13,1.1,2.2,3.2,1.8,1.0,1.4,3.4,2.8,13,1.0,3.4
,区部一般平均,3.7,5.6,7.8,19,5.8,2.0,5.9,2.1,1.9,1.5,5.5,6.7,33,0.5,5.6
多,八王子市片倉町,<0.3,3.6,2.6,3.2,0.5,2.1,3.2,1.2,1.4,0.5,1.6,2.5,3.6,<0.3,1.9
摩,八王子市大楽寺町,<0.3,2.8,2.4,0.8,1.0,2.4,2.8,0.8,1.6,0.5,1.5,2.3,2.8,<0.3,1.6
一,小金井市貫井北町,1.1,5.7,4.6,16,0.9,1.1,2.2,0.9,1.4,0.8,2.7,3.8,16,0.8,3.4
般,東大和市奈良橋,1.8,3.9,3.4,13,1.0,0.8,2.5,0.7,2.6,1.4,3.2,4.5,13,0.7,3.2
,多摩部一般平均,0.8,4.0,3.3,8.3,0.9,1.6,2.7,0.9,1.8,0.8,2.3,3.3,16,<0.3,2.5
都一般平均,,2.7,5.1,6.3,15,4.2,1.9,4.8,1.7,1.8,1.2,4.4,5.5,33,<0.3,4.6
沿,京葉道路亀戸,4.7,6.0,6.8,23,5.0,1.9,5.3,2.3,1.8,3.3,5.0,5.9,23,1.8,5.9
道,環八通り八幡山,1.1,8.4,8.1,21,1.1,4.6,3.9,3.1,2.8,2.8,6.5,5.9,21,1.1,5.8
,沿道平均,2.9,7.2,7.5,22,3.1,3.3,4.6,2.7,2.3,3.1,5.8,5.9,23,1.1,5.8
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.3,1.8,1.9,<0.3,0.3,0.4,0.9,<0.3,<0.3,<0.3,0.6,2.1,2.1,<0.3,0.7
六価クロム化合物,,,,,,,,,,基準値等  ：,,0.8,(U.S.EPA 六価ｸﾛﾑとして),,,
,,,,,,,,,,定量下限値：,,0.06,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.10,<0.02,0.03,0.16,0.06,0.02,0.05,0.10,0.07,<0.02,0.05,0.12,0.16,<0.02,0.07
区,国設東京新宿,0.09,0.06,0.08,0.21,0.08,0.07,0.05,0.08,0.07,<0.02,0.04,0.07,0.21,<0.02,0.08
部,目黒区碑文谷,0.13,0.07,0.07,0.12,0.07,<0.02,0.05,0.04,0.03,0.02,0.03,0.06,0.13,<0.02,0.06
一,大田区東糀谷,0.03,<0.02,0.05,0.21,0.09,0.03,0.02,0.12,<0.02,0.04,0.05,0.15,0.21,<0.02,0.07
般,板橋区氷川町,0.13,0.03,0.04,0.32,0.13,0.05,0.09,0.11,0.04,<0.02,0.09,0.12,0.32,<0.02,0.10
環,練馬区石神井町,0.08,<0.02,0.09,0.33,0.08,0.03,0.07,0.05,<0.02,0.02,0.10,0.06,0.33,<0.02,0.08
境,足立区西新井,0.21,<0.02,0.08,0.26,0.07,0.06,0.06,0.07,0.07,<0.02,0.07,0.16,0.26,<0.02,0.09
,江戸川区春江町,0.12,0.03,0.08,0.13,0.05,0.05,0.03,0.11,0.04,0.08,0.06,0.13,0.13,0.03,0.08
,区部一般平均,0.11,0.03,0.07,0.22,0.08,0.04,0.05,0.09,0.04,0.03,0.06,0.11,0.33,<0.02,0.08
多摩一般,小金井市貫井北町,<0.02,0.08,<0.02,0.13,0.09,<0.02,<0.02,0.03,0.03,<0.02,0.14,0.09,0.14,<0.02,0.05
,東大和市奈良橋,0.08,<0.02,0.05,0.18,0.08,0.03,0.03,0.06,<0.02,<0.02,0.05,0.06,0.18,<0.02,0.05
,多摩部一般平均,0.05,0.05,0.03,0.16,0.09,<0.02,<0.02,0.05,<0.02,<0.02,0.10,0.08,0.18,<0.02,0.05
都一般平均,,0.10,0.03,0.06,0.21,0.08,0.04,0.05,0.08,0.04,0.02,0.07,0.10,0.33,<0.02,0.07
沿,京葉道路亀戸,0.14,0.04,0.03,0.16,0.09,0.03,0.05,<0.02,0.08,0.05,0.04,0.11,0.16,<0.02,0.07
道,環八通り八幡山,0.10,<0.02,0.03,0.09,0.09,<0.02,0.06,0.04,<0.02,<0.02,0.05,0.09,0.10,<0.02,0.05
,沿道平均,0.12,0.03,0.03,0.13,0.09,<0.02,0.06,0.03,0.05,0.03,0.05,0.10,0.16,<0.02,0.06
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.03,0.04,0.04,0.10,0.07,<0.02,<0.02,<0.02,<0.02,<0.02,0.06,0.05,0.10,<0.02,0.04
水銀及びその化合物,,,,,,,,,,基準値等  ：,,40,(指針値),,,
,,,,,,,,,,定量下限値：,,0.1,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.03,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,2.1,2.0,2.1,3.0,1.3,1.2,1.7,1.7,1.3,1.3,1.8,2.0,3.0,1.2,1.8
区,国設東京新宿,1.7,1.9,2.2,2.9,1.3,1.3,1.7,1.7,1.4,1.4,1.7,2.0,2.9,1.3,1.8
部,目黒区碑文谷,1.6,2.8,2.2,2.5,1.2,1.4,1.6,1.7,1.3,1.3,1.8,1.7,2.8,1.2,1.8
一,大田区東糀谷,3.0,3.1,2.3,3.2,1.6,1.6,1.9,2.1,1.4,1.3,1.8,1.9,3.2,1.3,2.1
般,板橋区氷川町,1.9,1.7,2.3,2.7,1.3,1.5,1.6,1.7,1.4,1.4,1.8,1.8,2.7,1.3,1.8
環,練馬区石神井町,2.1,1.8,2.1,2.2,1.2,1.9,1.5,1.7,1.3,1.4,1.8,1.7,2.2,1.2,1.7
境,足立区西新井,2.0,2.2,2.1,3.0,1.4,1.5,1.8,1.6,1.5,1.4,1.8,2.0,3.0,1.4,1.9
,江戸川区春江町,1.7,2.0,2.0,2.2,1.3,1.3,1.7,1.6,1.4,1.4,1.6,1.7,2.2,1.3,1.7
,区部一般平均,2.0,2.2,2.2,2.7,1.3,1.5,1.7,1.7,1.4,1.4,1.8,1.9,3.2,1.2,1.8
多,八王子市片倉町,1.8,2.2,2.0,2.3,1.8,1.7,1.8,2.0,1.8,0.67,2.7,1.8,2.7,0.67,1.9
摩,八王子市大楽寺町,2.3,2.6,1.3,1.4,1.8,1.4,1.5,2.2,1.7,1.7,1.6,2.2,2.6,1.3,1.8
一,小金井市貫井北町,1.9,1.9,2.1,2.1,1.3,1.4,1.6,2.0,1.4,1.4,2.0,2.1,2.1,1.3,1.8
般,東大和市奈良橋,1.9,1.9,2.2,2.1,1.3,1.4,1.6,2.3,1.5,1.5,2.3,2.0,2.3,1.3,1.8
,多摩部一般平均,2.0,2.2,1.9,2.0,1.6,1.5,1.6,2.1,1.6,1.3,2.2,2.0,2.7,0.67,1.8
都一般平均,,2.0,2.2,2.1,2.5,1.4,1.5,1.7,1.9,1.5,1.3,1.9,1.9,3.2,0.67,1.8
沿,京葉道路亀戸,2.0,1.8,2.3,2.9,1.3,1.4,1.7,2.3,1.4,1.4,1.8,2.3,2.9,1.3,1.9
道,環八通り八幡山,1.8,1.7,2.1,2.3,1.2,1.4,1.3,1.8,1.4,1.3,1.9,1.8,2.3,1.2,1.7
,沿道平均,1.9,1.8,2.2,2.6,1.3,1.4,1.5,2.1,1.4,1.4,1.9,2.1,2.9,1.2,1.8
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.5,1.7,1.7,1.1,1.2,1.1,1.2,1.3,1.2,0.94,1.7,1.9,1.9,0.94,1.4
粉じん（ハイボリウムエアサンプラ捕集）,,,,,,,,,,,,,,,,
,,2021(令和３)年度,,,,,,,,,,,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,45.5,54.6,60.0,87.7,38.6,34.3,51.3,14.0,18.0,23.6,40.5,80.6,87.7,14.0,45.7
区,国設東京新宿,36.1,36.7,58.2,72.5,30.0,30.3,57.0,14.5,16.2,20.8,55.1,109.7,109.7,14.5,44.8
部,目黒区碑文谷,28.4,44.0,58.2,76.0,24.2,36.1,47.9,13.8,12.4,19.9,45.9,75.2,76.0,12.4,40.2
一,大田区東糀谷,48.5,47.4,77.6,109.8,82.1,38.8,71.3,19.6,17.1,20.1,55.3,86.4,109.8,17.1,56.2
般,板橋区氷川町,6.6,31.3,31.9,44.9,16.4,24.0,32.7,9.1,7.4,5.5,35.7,36.5,44.9,5.5,23.5
環,練馬区石神井町,23.4,38.5,46.2,49.1,26.9,28.3,38.2,13.9,8.9,18.2,48.1,61.8,61.8,8.9,33.5
境,足立区西新井,21.8,35.9,47.0,68.8,27.8,32.6,43.0,9.0,11.1,17.9,37.7,49.6,68.8,9.0,33.5
,江戸川区春江町,28.4,39.9,51.4,63.5,27.0,36.4,38.8,13.0,11.8,23.4,41.4,50.6,63.5,11.8,35.5
,区部一般平均,30.0,41.0,54.0,72.0,34.0,33.0,48.0,13.0,13.0,19.0,45.0,69.0,109.8,5.5,39.3
多,八王子市片倉町,26.0,55.0,32.0,66.0,20.0,20.0,34.0,13.0,14.0,17.0,30.0,41.0,66.0,13.0,30.7
摩,八王子市大楽寺町,27.0,38.0,39.0,41.0,19.0,34.0,35.0,15.0,20.0,26.0,8.3,42.0,42.0,8.3,28.7
一,小金井市貫井北町,26.8,53.5,55.1,62.2,22.2,32.1,38.9,11.6,14.1,18.6,39.5,60.9,62.2,11.6,36.3
般,東大和市奈良橋,40.0,65.5,68.3,63.8,29.8,30.3,42.0,14.1,17.4,29.1,90.4,126.5,126.5,14.1,51.4
,多摩部一般平均,30.0,53.0,49.0,58.0,23.0,29.0,37.0,13.0,16.0,23.0,42.0,68.0,126.5,8.3,36.8
都一般平均,,30.0,45.0,52.0,67.0,30.0,31.0,44.0,13.0,14.0,20.0,44.0,68.0,126.5,5.5,38.2
沿,京葉道路亀戸,40.0,48.0,66.3,92.6,45.9,39.7,56.1,16.3,18.1,23.6,49.9,77.6,92.6,16.3,47.8
道,環八通り八幡山,30.0,69.7,74.0,63.3,26.6,50.3,46.4,19.8,25.6,38.4,62.0,90.2,90.2,19.8,49.7
,沿道平均,35.0,59.0,70.0,78.0,36.0,45.0,51.0,18.0,22.0,31.0,56.0,84.0,92.6,16.3,48.8
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,9.7,32.4,36.0,22.9,18.2,15.9,26.8,6.8,3.3,5.4,15.5,31.8,36.0,3.3,18.7
