台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-1050,,30,環改化,自,31,江戸川区西葛西８丁目４番１外１１筆,,,,,74,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,適合,,,,,,,,,,,,,,,省略,0.23,0.061,,,,15,,,,,,,,省略,適合,適合,,,,27000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1050,,30,環改化,自,31,江戸川区西葛西８丁目４番１外１１筆,,,,,5,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.1,適合,,,,8.8,,,,,
指-978,○,30,環改化,自,32,目黒区駒場３丁目８６５番１外１筆,,,,,23,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,,,,,,,,,230,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-992,○,30,環改化,自,33,港区虎ノ門五丁目１１０番１外１１筆,,,,,21,土壌概況,,,,,,,1.8,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,,,,,0.012,適合,適合,適合,0.011,適合,適合,適合,適合,,,,,,適合,適合,290,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-992,○,30,環改化,自,33,港区虎ノ門五丁目１１０番１外１１筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
"指-736
指-737","○
○",30,環改化,自,34,中野区中野二丁目１０１番１外３筆,,,,,52,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,490,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-921,,30,環改化,自,35,渋谷区神南二丁目１番,,,,,14,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,適合,,,,,,,,,,,適合,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-880
指-881","○
○",30,環改化,自,36,豊島区西巣鴨三丁目４１５番１０外１筆,,,,,10,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.018,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-880
指-881","○
○",30,環改化,自,36,豊島区西巣鴨三丁目４１５番１０外１筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-972,,30,環改化,自,37,中央区築地五丁目１番３,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.021,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1023,,30,環改化,自,38,江東区大島１丁目９番２外１筆,,,,,6,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.72,適合,0.24,,適合,適合,2.6,,,,,,適合,,7100,適合,200,,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-820,,30,環改化,自,39,港区港南一丁目１００番外１筆,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,2.3,,,,,,,,,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-820,,30,環改化,自,39,港区港南二丁目１８番３外５筆,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,適合,,,,,,,,,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,30,環改化,自,40,江東区新砂二丁目６２５番６５外１筆,,,,,5,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1126,,30,環改化,自,41,足立区六木二丁目６０２－３外１筆,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,省略,,省略,,,,,,,,,,,,省略,,省略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-847
指-889",,30,環改化,自,42,世田谷区粕谷一丁目５５１番２外６３筆,,,,,51,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,1.7,適合,適合,適合,適合,適合,適合,適合,適合,680,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-847
指-889",,30,環改化,自,43,世田谷区粕谷一丁目５３６番１外６２筆,,,,,67,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.088,適合,適合,適合,適合,1.3,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1046,,30,環改化,自,44,大田区羽田空港二丁目,,,,,53,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.037,適合,適合,適合,1.1,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,30,環改化,自,47,足立区本木二丁目２２０３番１４,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.87,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,30,環改化,自,47,足立区本木二丁目２２０３番１４,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-833,,30,環改化,自,47,足立区本木二丁目２２０３番１４,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,30,環改化,自,47,足立区本木二丁目２２０３番１４,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-1032,,30,環改化,自,48,江戸川区中央三丁目１６１４番外１筆,,,,,16,土壌概況,,,,,,,7.1,,,不検出,,,不検出,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,57,,,,適合,,,,,,,,,650,1700,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-657,,30,環改化,自,49,江東区夢の島二丁目３番２,,,,,60,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-657,,30,環改化,自,49,江東区夢の島二丁目３番２,,,,,60,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-657,,30,環改化,自,49,江東区夢の島二丁目３番２,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-1016,,30,環改化,自,50,北区王子五丁目１番４６,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.03,0.0016,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1016,,30,環改化,自,50,北区王子五丁目１番４６,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,
指-1043,○,30,環改化,自,51,世田谷区北沢三丁目５７７番１８外１筆,,,,,1,土壌概況,,,,,,,不検出,0.1,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,適合,,,適合,0.14,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1043,○,30,環改化,自,51,世田谷区北沢三丁目５７７番１８外１筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,,,適合,0.25,,,,,,,,,,,,,,,,,,
指-154,,30,環改化,自,52,足立区南花畑一丁目４０１５番６外３８筆,,,,,160,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,0.35,適合,0.067,適合,適合,適合,0.99,適合,適合,適合,適合,適合,適合,適合,990,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-154,,30,環改化,自,52,足立区南花畑一丁目４０１５番６外３８筆,,,,,34,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.06,,,,適合,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-154,,30,環改化,自,52,足立区南花畑一丁目４０１５番６外３８筆,,,,,34,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,0.11,,,,適合,,,,,
指-1058,○,30,環改化,自,53,港区港南２丁目１０－２外５６筆,,,,,76,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.062,適合,適合,適合,適合,適合,0.83,,適合,,,,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1058,○,30,環改化,自,53,港区港南２丁目１０－２外５６筆,,,,,5,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,
指-1048,,30,環改化,自,54,豊島区上池袋三丁目１９９－２,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,0.36,適合,適合,適合,適合,適合,適合,適合,適合,適合,310,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1052,,30,環改化,自,55,品川区広町一丁目６３４番１,,,,,36,土壌概況,,,,,,,0.22,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,適合,適合,0.14,適合,0.011,適合,適合,適合,1.5,適合,適合,適合,適合,適合,適合,適合,1700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1052,,30,環改化,自,55,品川区広町一丁目６３４番１,,,,,4,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-1052,,30,環改化,自,55,品川区広町一丁目６３４番１,,,,,32,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,0.061,,0.089,,,,3.6,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1052,,30,環改化,自,55,品川区広町一丁目６３４番１,,,,,23,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,適合,,0.017,,,,2,,,,,
指-921,,30,環改化,自,56,渋谷区神南二丁目１番,,,,,19,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,,,,,,,,,170,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-963,,30,環改化,自,57,江東区新砂三丁目２４５０番５０外２８筆,,,,,706,土壌概況,,,,,,,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,,,,,,,,,,,,,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1107,○,30,環改化,自,58,渋谷区桜丘町７－２外２筆,,,,,1,土壌概況,,,,,,,不検出,,不検出,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.019,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1107,○,30,環改化,自,58,渋谷区桜丘町１３－８,,,,,6,土壌概況,,,,,,,不検出,不検出,,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,適合,,,,適合,,,,,,適合,270,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-284,,30,環改化,自,59,品川区広町一丁目６３４番７外６筆,,,,,41,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.14,0.0021,0.012,適合,適合,適合,適合,適合,適合,適合,適合,適合,1600,適合,280,22,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-284,,30,環改化,自,59,品川区広町一丁目６３４番７外６筆,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,適合,適合,,,,,,,,,,170,,340,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-284,,30,環改化,自,59,品川区広町一丁目６３４番７外６筆,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,適合,適合,,,,,,,
指-1066,○,30,環改化,自,60,足立区六町四丁目１０番４,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.95,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1066,○,30,環改化,自,60,足立区六町四丁目１０番４,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1066,○,30,環改化,自,60,足立区六町四丁目１０番４,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,
指-972,,30,環改化,自,61,中央区築地５丁目１番３,,,,,4,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,230,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-820,,30,環改化,自,62,港区港南二丁目１０番２外２筆,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,,,,2.2,,,,,,,,,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-820,,30,環改化,自,62,港区二丁目１０番２,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,,,,適合,,,,,,,,,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1107,○,30,環改化,自,63,渋谷区桜丘町５－１４外１筆,,,,,7,土壌概況,,,,,,,不検出,,不検出,不検出,,,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,430,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-394
指-395","
○",30,環改化,自,64,北区西が丘３丁目１４４２番１０,,,,,3,土壌概況,,,,,,,0.4,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-394
指-395","
○",30,環改化,自,64,北区西が丘３丁目１４４２番１０,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,
指-887,,30,環改化,自,65,江東区大島二丁目１２０番２,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.015,,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-887,,30,環改化,自,65,江東区大島二丁目１２０番２,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-887,,30,環改化,自,65,江東区大島二丁目１２０番２,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,
"指-1053
指-1054",,30,環改化,自,66,台東区清川２丁目３１１番１外１筆,,,,,76,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,適合,2.3,,,,,,,,,適合,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-1053
指-1054",,30,環改化,自,66,台東区清川２丁目３１１番１外１筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-1053
指-1054",,30,環改化,自,66,台東区清川２丁目３１１番１外１筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,適合,,,,,
指-1107,○,30,環改化,自,67,渋谷区桜丘町１０１－５,,,,,6,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.012,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-986,,30,環改化,自,69,江東区豊洲６丁目９番１,,,,,24,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,省略,省略,省略,,,,,,,,,,,,省略,省略,省略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1073,,30,環改化,自,70,世田谷区大蔵六丁目２７０番５外２筆,,,,,15,土壌概況,,,,,,,不検出,不検出,不検出,3.9,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,適合,適合,,,適合,適合,適合,適合,適合,適合,適合,適合,1.7,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1073,,30,環改化,自,70,世田谷区大蔵六丁目２７０番５外２筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,適合,適合,,,,,,,,,,,,,,,,
指-1073,,30,環改化,自,70,世田谷区大蔵六丁目２７０番５外２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1073,,30,環改化,自,70,世田谷区大蔵六丁目２０７番５外２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-290,,30,環改化,自,71,板橋区東坂下二丁目２２番１１外２筆,,,,,77,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.5,適合,0.13,0.0021,適合,2.1,3.3,適合,適合,適合,適合,適合,適合,適合,5500,適合,210,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-290,,30,環改化,自,71,板橋区東坂下二丁目２２番１１外２筆,,,,,77,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,1.4,適合,0.051,0.012,0.001,8.7,1.9,適合,適合,適合,適合,適合
指-1121,,30,環改化,自,72,八丈島八丈町中之郷２８７２,,,,,111,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,4.1,1.6,,,,,,,,,,1400,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1080,,30,環改化,自,73,江東区大島五丁目８２番９５,,,,,22,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.018,0.31,0.028,適合,適合,適合,適合,,適合,,,,適合,適合,220,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1080,,30,環改化,自,73,江東区大島五丁目８２番９５,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.31,0.013,,,,,,,,,,,,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
