年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,850,多摩市みどりと環境審議会運営経費,13,委託料,284
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,08,報償費,234
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,11,需用費,1199
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,12,役務費,34
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,13,委託料,3101
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,14,使用料及び賃借料,958
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,19,負担金・補助及び交付金,3850
H31,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,11,需用費,190
H31,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,12,役務費,41
H31,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,13,委託料,18500
H31,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,18,備品購入費,836
H31,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,19,負担金・補助及び交付金,3
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,02,給料,68755
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,03,職員手当等,50200
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,04,共済費,24776
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,09,旅費,95
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,11,需用費,669
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,13,委託料,4274
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,19,負担金・補助及び交付金,104
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,23,償還金・利子及び割引料,1
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,01,報酬,526
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,13,委託料,227
H31,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,14,使用料及び賃借料,47
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,11,需用費,1796
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,12,役務費,226
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,13,委託料,915979
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,410,一部事務組合負担金,19,負担金・補助及び交付金,1025582
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,08,報償費,2713
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,11,需用費,2310
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,12,役務費,914
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,13,委託料,12342
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,14,使用料及び賃借料,259
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,19,負担金・補助及び交付金,38748
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,27,公課費,26
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,08,報償費,13
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,11,需用費,21259
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,12,役務費,1746
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,13,委託料,258420
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,14,使用料及び賃借料,242
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,15,工事請負費,594005
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,16,原材料費,100
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,17,公有財産購入費,83022
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,19,負担金・補助及び交付金,5
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,27,公課費,15
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,11,需用費,3501
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,12,役務費,144
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,14,使用料及び賃借料,479
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,15,工事請負費,1320
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,16,原材料費,32
H31,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,27,公課費,68
H31,一般会計,04,衛生費,02,清掃費,03,し尿処理費,420,し尿処理事業,12,役務費,36
H31,一般会計,04,衛生費,02,清掃費,03,し尿処理費,420,し尿処理事業,13,委託料,17573
H31,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,11,需用費,396
H31,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,12,役務費,49
H31,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,13,委託料,358
H31,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,14,使用料及び賃借料,5520
H31,一般会計,05,労働費,01,労働諸費,01,労働諸費,424,勤労者福祉対策事業,19,負担金・補助及び交付金,12675
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,01,報酬,7020
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,09,旅費,251
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,10,交際費,50
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,11,需用費,110
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,14,使用料及び賃借料,203
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,19,負担金・補助及び交付金,347
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,427,ふれあい農業推進事業,08,報償費,201
H31,一般会計,06,農林業費,01,農業費,01,農業委員会費,427,ふれあい農業推進事業,11,需用費,80
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,02,給料,14591
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,03,職員手当等,13298
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,04,共済費,5713
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,09,旅費,42
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,08,報償費,198
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,11,需用費,109
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,12,役務費,11
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,14,使用料及び賃借料,197
H31,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,19,負担金・補助及び交付金,24
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,08,報償費,353
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,13,委託料,3905
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,19,負担金・補助及び交付金,3335
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,11,需用費,10
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,13,委託料,840
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,14,使用料及び賃借料,4529
H31,一般会計,06,農林業費,01,農業費,03,農業振興費,433,ふるさと多摩夏まつり補助事業,19,負担金・補助及び交付金,2100
H31,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,02,給料,34720
H31,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,03,職員手当等,30091
H31,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,04,共済費,13090
H31,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,09,旅費,150
H31,一般会計,07,商工費,01,商工費,02,商工振興費,435,中小企業事業資金貸付あっせん事業,13,委託料,962
H31,一般会計,07,商工費,01,商工費,02,商工振興費,435,中小企業事業資金貸付あっせん事業,19,負担金・補助及び交付金,34292
H31,一般会計,07,商工費,01,商工費,02,商工振興費,436,多摩商工会議所補助事業,19,負担金・補助及び交付金,10000
H31,一般会計,07,商工費,01,商工費,02,商工振興費,437,多摩市商店会装飾街路灯補助事業,19,負担金・補助及び交付金,1090
H31,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業支援事業,01,報酬,2751
H31,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業支援事業,09,旅費,91
H31,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業支援事業,11,需用費,79
H31,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業支援事業,13,委託料,3876
H31,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業支援事業,19,負担金・補助及び交付金,1680
H31,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,08,報償費,5
H31,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,11,需用費,2911
H31,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,12,役務費,22
H31,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,13,委託料,1337
H31,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,19,負担金・補助及び交付金,4
H31,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,13,委託料,2600
H31,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,14,使用料及び賃借料,44
H31,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,19,負担金・補助及び交付金,8300
H31,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,11,需用費,200
H31,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,12,役務費,1
H31,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,13,委託料,4257
H31,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,14,使用料及び賃借料,305
H31,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,19,負担金・補助及び交付金,10000
H31,一般会計,07,商工費,01,商工費,02,商工振興費,447,商店街チャレンジ戦略支援事業,19,負担金・補助及び交付金,18298
H31,一般会計,07,商工費,01,商工費,02,商工振興費,448,フィルムコミッション（撮影支援）事業,13,委託料,5342
H31,一般会計,07,商工費,01,商工費,02,商工振興費,448,フィルムコミッション（撮影支援）事業,14,使用料及び賃借料,720
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,01,報酬,10010
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,08,報償費,80
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,09,旅費,459
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,11,需用費,494
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,12,役務費,275
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,14,使用料及び賃借料,149
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,18,備品購入費,96
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,19,負担金・補助及び交付金,362
H31,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,23,償還金・利子及び割引料,11
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,02,給料,103719
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,03,職員手当等,80772
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,04,共済費,36648
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,09,旅費,126
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,11,需用費,550
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,12,役務費,16
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,13,委託料,17583
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,14,使用料及び賃借料,233
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,18,備品購入費,185
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,19,負担金・補助及び交付金,77
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,11,需用費,888
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,12,役務費,11
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,13,委託料,8060
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,14,使用料及び賃借料,1501
H31,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,18,備品購入費,1000
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,02,給料,56118
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,03,職員手当等,43554
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,04,共済費,19587
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,09,旅費,112
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,11,需用費,4041
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,12,役務費,507
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,13,委託料,6200
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,14,使用料及び賃借料,2104
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,18,備品購入費,2264
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,19,負担金・補助及び交付金,757
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,11,需用費,50000
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,13,委託料,64294
H31,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,15,工事請負費,35480
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,12,役務費,160
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,13,委託料,66223
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,15,工事請負費,114040
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,16,原材料費,760
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,11,需用費,4100
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,12,役務費,135
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,13,委託料,26000
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,15,工事請負費,11000
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,467,街路樹等維持管理経費,08,報償費,456
H31,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,467,街路樹等維持管理経費,13,委託料,206043
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,11,需用費,20
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,12,役務費,2400
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,13,委託料,61050
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,15,工事請負費,125440
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,17,公有財産購入費,31000
H31,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,22,補償補填及び賠償金,3000
H31,一般会計,08,土木費,02,道路橋りょう費,04,交通安全施設費,472,交通安全施設整備事業,11,需用費,838
H31,一般会計,08,土木費,02,道路橋りょう費,04,交通安全施設費,472,交通安全施設整備事業,15,工事請負費,43031
H31,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,12,役務費,600
H31,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,13,委託料,51253
H31,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,15,工事請負費,286300
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,02,給料,144381
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,03,職員手当等,114391
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,04,共済費,52259
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,09,旅費,355
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,01,報酬,598
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,08,報償費,5
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,13,委託料,340
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,11,需用費,1497
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,12,役務費,18
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,13,委託料,6430
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,14,使用料及び賃借料,321
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,19,負担金・補助及び交付金,134
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,01,報酬,673
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,08,報償費,52
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,13,委託料,513
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,15,工事請負費,44000
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,19,負担金・補助及び交付金,50
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,11,需用費,242
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,13,委託料,55000
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,14,使用料及び賃借料,2215
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,19,負担金・補助及び交付金,102
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,480,都市計画基金積立,25,積立金,2087
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,947,下水道事業会計繰出金,19,負担金・補助及び交付金,320933
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,948,ニュータウン再生関連事業,08,報償費,464
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,948,ニュータウン再生関連事業,11,需用費,192
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,948,ニュータウン再生関連事業,13,委託料,33790
H31,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,948,ニュータウン再生関連事業,14,使用料及び賃借料,191
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,08,報償費,5286
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,11,需用費,35707
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,12,役務費,279
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,13,委託料,535561
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,14,使用料及び賃借料,13461
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,15,工事請負費,41676
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,16,原材料費,1500
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,18,備品購入費,2320
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,19,負担金・補助及び交付金,50
H31,一般会計,08,土木費,03,都市計画費,04,公園費,493,公園管理経費,27,公課費,59
H31,一般会計,08,土木費,03,都市計画費,04,公園費,494,公園整備事業,08,報償費,240
H31,一般会計,08,土木費,03,都市計画費,04,公園費,494,公園整備事業,12,役務費,1273
H31,一般会計,08,土木費,03,都市計画費,04,公園費,494,公園整備事業,13,委託料,94865
H31,一般会計,08,土木費,03,都市計画費,04,公園費,494,公園整備事業,15,工事請負費,316000
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,495,みどりの保全育成事業,08,報償費,36
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,495,みどりの保全育成事業,11,需用費,100
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,495,みどりの保全育成事業,12,役務費,89
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,495,みどりの保全育成事業,13,委託料,3333
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,495,みどりの保全育成事業,19,負担金・補助及び交付金,4629
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,08,報償費,156
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,11,需用費,3350
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,12,役務費,227
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,13,委託料,16715
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,14,使用料及び賃借料,176
H31,一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,497,グリーンライブセンター管理運営経費,16,原材料費,150
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,08,報償費,60
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,11,需用費,7830
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,12,役務費,257
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,13,委託料,4143
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,14,使用料及び賃借料,1125
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,500,住宅管理経費,15,工事請負費,63796
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,501,住宅耐震改修等促進事業,08,報償費,96
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,501,住宅耐震改修等促進事業,12,役務費,191
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,501,住宅耐震改修等促進事業,13,委託料,2896
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,501,住宅耐震改修等促進事業,19,負担金・補助及び交付金,84656
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,502,住宅相談事業,08,報償費,660
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,502,住宅相談事業,19,負担金・補助及び交付金,7071
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,503,住宅助成事業,19,負担金・補助及び交付金,40024
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,921,住宅ストック対策事業,08,報償費,966
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,921,住宅ストック対策事業,11,需用費,294
H31,一般会計,08,土木費,04,住宅費,01,住宅管理費,921,住宅ストック対策事業,12,役務費,196
H31,一般会計,09,消防費,01,消防費,01,常備消防費,506,消防事務委託等経費,13,委託料,1581616
H31,一般会計,09,消防費,01,消防費,01,常備消防費,506,消防事務委託等経費,19,負担金・補助及び交付金,5
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,01,報酬,20077
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,08,報償費,683
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,09,旅費,20370
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,10,交際費,170
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,11,需用費,8729
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,12,役務費,795
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,13,委託料,532
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,14,使用料及び賃借料,145
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,18,備品購入費,2590
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,19,負担金・補助及び交付金,18694
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,507,消防団運営経費,27,公課費,25
H31,一般会計,09,消防費,01,消防費,02,非常備消防費,508,消防少年団育成指導費,19,負担金・補助及び交付金,100
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,11,需用費,1031
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,12,役務費,29
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,13,委託料,653
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,14,使用料及び賃借料,1818
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,15,工事請負費,11268
H31,一般会計,09,消防費,01,消防費,03,消防施設費,510,消防施設器具管理経費,19,負担金・補助及び交付金,38520
H31,一般会計,09,消防費,01,消防費,04,水防費,512,水防対策経費,11,需用費,230
H31,一般会計,09,消防費,01,消防費,04,水防費,512,水防対策経費,13,委託料,934
H31,一般会計,09,消防費,01,消防費,04,水防費,512,水防対策経費,14,使用料及び賃借料,79
H31,一般会計,09,消防費,01,消防費,04,水防費,512,水防対策経費,16,原材料費,167
H31,一般会計,09,消防費,01,消防費,05,災害対策費,513,災害対策経費,01,報酬,43
