年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,524,事務局事務経費,17,備品購入費,0
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,524,事務局事務経費,18,負担金・補助及び交付金,9554
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,527,外国人学校児童・生徒の保護者に対する補助金,18,負担金・補助及び交付金,108
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,531,学校情報環境整備事業,10,需用費,12458
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,531,学校情報環境整備事業,11,役務費,23101
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,531,学校情報環境整備事業,12,委託料,85369
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,531,学校情報環境整備事業,13,使用料及び賃借料,180902
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,950,事務局事務経費,01,報酬,0
R3,一般会計,10,教育費,01,教育総務費,02,事務局費,950,事務局事務経費,17,備品購入費,5547
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,532,通学路安全対策事業,10,需用費,2029
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,532,通学路安全対策事業,12,委託料,6833
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,532,通学路安全対策事業,13,使用料及び賃借料,49
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,532,通学路安全対策事業,14,工事請負費,173
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,01,報酬,112068
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,07,報償費,843
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,08,旅費,10758
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,10,需用費,4397
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,11,役務費,105
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,12,委託料,8933
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,13,使用料及び賃借料,332
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,17,備品購入費,0
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,533,教育指導経費,18,負担金・補助及び交付金,65
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,535,教育研究費,07,報償費,356
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,535,教育研究費,10,需用費,126
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,535,教育研究費,18,負担金・補助及び交付金,2542
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,01,報酬,56767
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,07,報償費,4619
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,08,旅費,4749
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,10,需用費,7501
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,11,役務費,975
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,12,委託料,18313
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,536,多摩市立教育センター運営費,13,使用料及び賃借料,3139
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,539,英語活動支援事業,12,委託料,37071
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,541,市民キャリア等推進事業,07,報償費,960
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,547,教職員研修等事業経費,07,報償費,117
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,547,教職員研修等事業経費,08,旅費,0
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,547,教職員研修等事業経費,10,需用費,10
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,547,教職員研修等事業経費,13,使用料及び賃借料,130
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,547,教職員研修等事業経費,18,負担金・補助及び交付金,0
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,10,需用費,8209
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,11,役務費,278
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,12,委託料,12535
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,13,使用料及び賃借料,64
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,14,工事請負費,1000
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,553,学校跡地施設市民開放経費,22,償還金・利子及び割引料,200
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,558,子どもパートナー事業,07,報償費,270
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,564,発表会運営事業,11,役務費,100
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,564,発表会運営事業,13,使用料及び賃借料,530
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,564,発表会運営事業,18,負担金・補助及び交付金,1100
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,852,ＥＳＤ推進事業,07,報償費,117
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,852,ＥＳＤ推進事業,10,需用費,408
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,880,学校と家庭の連携推進事業,07,報償費,683
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,899,オリンピック・パラリンピック教育推進事業,07,報償費,3400
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,899,オリンピック・パラリンピック教育推進事業,10,需用費,100
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,953,英語教育推進事業,12,委託料,9460
R3,一般会計,10,教育費,01,教育総務費,03,教育指導費,953,英語教育推進事業,13,使用料及び賃借料,212
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,023,職員人件費等,02,給料,42434
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,023,職員人件費等,03,職員手当等,25978
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,023,職員人件費等,04,共済費,13681
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,023,職員人件費等,08,旅費,11
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,01,報酬,41375
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,08,旅費,2432
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,09,交際費,595
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,10,需用費,132516
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,11,役務費,10180
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,12,委託料,107737
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,13,使用料及び賃借料,9081
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,14,工事請負費,48225
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,565,学校管理運営費,18,負担金・補助及び交付金,1192
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,566,学校管理運営費,12,委託料,834
R3,一般会計,10,教育費,02,小学校費,01,学校管理費,566,学校管理運営費,13,使用料及び賃借料,1836
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,567,教育振興運営費,10,需用費,79087
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,567,教育振興運営費,11,役務費,1784
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,567,教育振興運営費,12,委託料,44
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,567,教育振興運営費,13,使用料及び賃借料,374
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,567,教育振興運営費,17,備品購入費,4395
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,568,特別支援学級運営費,10,需用費,5212
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,568,特別支援学級運営費,17,備品購入費,50
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,569,就学援助費,19,扶助費,27636
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,570,特別支援教育児童就学奨励事業,19,扶助費,4914
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,571,学校行事等事業経費,07,報償費,2967
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,571,学校行事等事業経費,13,使用料及び賃借料,12537
R3,一般会計,10,教育費,02,小学校費,02,教育振興費,571,学校行事等事業経費,18,負担金・補助及び交付金,1507
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,01,報酬,44084
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,07,報償費,461
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,08,旅費,68
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,10,需用費,4105
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,11,役務費,1592
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,12,委託料,30673
R3,一般会計,10,教育費,02,小学校費,03,学校保健衛生費,578,保健管理運営費,18,負担金・補助及び交付金,247
R3,一般会計,10,教育費,02,小学校費,04,学校建設費,579,小学校施設整備事業,12,委託料,0
R3,一般会計,10,教育費,02,小学校費,04,学校建設費,579,小学校施設整備事業,14,工事請負費,248192
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,024,職員人件費等,02,給料,38242
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,024,職員人件費等,03,職員手当等,23941
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,024,職員人件費等,04,共済費,12088
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,024,職員人件費等,08,旅費,11
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,01,報酬,22059
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,08,旅費,1235
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,09,交際費,315
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,10,需用費,79802
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,11,役務費,6077
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,12,委託料,59359
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,13,使用料及び賃借料,5891
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,14,工事請負費,25767
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,591,学校管理運営費,18,負担金・補助及び交付金,1358
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,592,学校管理運営費,10,需用費,9
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,592,学校管理運営費,12,委託料,597
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,592,学校管理運営費,13,使用料及び賃借料,971
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,877,特別支援学級整備事業,10,需用費,0
R3,一般会計,10,教育費,03,中学校費,01,学校管理費,877,特別支援学級整備事業,17,備品購入費,0
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,593,教育振興運営費,10,需用費,51465
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,593,教育振興運営費,11,役務費,1166
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,593,教育振興運営費,12,委託料,60
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,593,教育振興運営費,13,使用料及び賃借料,198
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,593,教育振興運営費,17,備品購入費,5643
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,594,特別支援学級運営費,10,需用費,2746
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,594,特別支援学級運営費,17,備品購入費,80
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,595,就学援助費,19,扶助費,27162
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,596,特別支援教育生徒就学奨励事業,19,扶助費,5934
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,597,学校行事等事業経費,07,報償費,2424
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,597,学校行事等事業経費,13,使用料及び賃借料,10831
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,597,学校行事等事業経費,18,負担金・補助及び交付金,13212
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,600,部活動補助事業,01,報酬,5501
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,600,部活動補助事業,07,報償費,4500
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,600,部活動補助事業,08,旅費,1686
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,600,部活動補助事業,18,負担金・補助及び交付金,3870
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,602,教科書採択事業,07,報償費,0
R3,一般会計,10,教育費,03,中学校費,02,教育振興費,602,教科書採択事業,12,委託料,0
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,01,報酬,22751
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,07,報償費,250
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,08,旅費,61
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,10,需用費,2336
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,11,役務費,890
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,12,委託料,21512
R3,一般会計,10,教育費,03,中学校費,03,学校保健衛生費,606,保健管理運営費,18,負担金・補助及び交付金,131
R3,一般会計,10,教育費,03,中学校費,04,学校建設費,607,中学校施設整備事業,12,委託料,52330
R3,一般会計,10,教育費,03,中学校費,04,学校建設費,607,中学校施設整備事業,14,工事請負費,574275
R3,一般会計,10,教育費,04,幼稚園費,01,幼稚園費,618,私立幼稚園等園児保護者補助金,10,需用費,128
R3,一般会計,10,教育費,04,幼稚園費,01,幼稚園費,618,私立幼稚園等園児保護者補助金,18,負担金・補助及び交付金,37470
R3,一般会計,10,教育費,04,幼稚園費,01,幼稚園費,620,私立幼稚園に対する補助金,18,負担金・補助及び交付金,46148
R3,一般会計,10,教育費,04,幼稚園費,01,幼稚園費,621,子どものための教育給付費,18,負担金・補助及び交付金,580562
R3,一般会計,10,教育費,04,幼稚園費,01,幼稚園費,991,子育て支援施設等利用教育給付費,18,負担金・補助及び交付金,232328
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,026,職員人件費等,02,給料,82391
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,026,職員人件費等,03,職員手当等,78518
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,026,職員人件費等,04,共済費,30529
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,026,職員人件費等,08,旅費,360
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,632,文化関係団体育成費,12,委託料,2400
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,632,文化関係団体育成費,18,負担金・補助及び交付金,1000
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,635,放課後子ども教室事業,07,報償費,6458
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,635,放課後子ども教室事業,10,需用費,723
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,635,放課後子ども教室事業,12,委託料,132
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,635,放課後子ども教室事業,13,使用料及び賃借料,21
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,636,成人式,10,需用費,34
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,636,成人式,12,委託料,3997
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,636,成人式,13,使用料及び賃借料,781
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,637,文化財保護審議会費,01,報酬,794
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,637,文化財保護審議会費,07,報償費,182
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,637,文化財保護審議会費,08,旅費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,637,文化財保護審議会費,12,委託料,165
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,01,報酬,2808
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,07,報償費,294
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,08,旅費,163
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,10,需用費,814
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,11,役務費,83
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,12,委託料,5195
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,13,使用料及び賃借料,138
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,638,文化財保護事業,18,負担金・補助及び交付金,15
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,639,埋蔵文化財発掘調査事業,07,報償費,208
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,639,埋蔵文化財発掘調査事業,10,需用費,397
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,639,埋蔵文化財発掘調査事業,11,役務費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,639,埋蔵文化財発掘調査事業,12,委託料,10675
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,07,報償費,18
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,10,需用費,1063
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,11,役務費,648
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,12,委託料,13137
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,13,使用料及び賃借料,103
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,640,古民家管理運営事業,22,償還金・利子及び割引料,2
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,01,報酬,2733
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,07,報償費,61
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,08,旅費,414
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,10,需用費,1021
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,11,役務費,109
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,12,委託料,6420
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,13,使用料及び賃借料,226
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,641,旧多摩聖蹟記念館管理運営事業,22,償還金・利子及び割引料,1
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,642,生涯学習推進事業,07,報償費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,642,生涯学習推進事業,12,委託料,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,01,報酬,3439
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,07,報償費,11995
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,08,旅費,111
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,10,需用費,984
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,11,役務費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,12,委託料,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,644,地域教育力支援事業,18,負担金・補助及び交付金,135
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,645,地域教育力支援事業,12,委託料,528
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,648,施設予約システム管理運用経費,10,需用費,172
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,648,施設予約システム管理運用経費,11,役務費,877
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,648,施設予約システム管理運用経費,12,委託料,4700
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,648,施設予約システム管理運用経費,13,使用料及び賃借料,1691
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,648,施設予約システム管理運用経費,17,備品購入費,682
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,862,学びあい育ちあい推進審議会費,01,報酬,1261
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,862,学びあい育ちあい推進審議会費,08,旅費,103
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,862,学びあい育ちあい推進審議会費,10,需用費,7
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,862,学びあい育ちあい推進審議会費,18,負担金・補助及び交付金,50
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,901,わがまち学習講座事業,07,報償費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,901,わがまち学習講座事業,10,需用費,12
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,901,わがまち学習講座事業,12,委託料,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,968,市民活動・交流センター管理運営事業,12,委託料,19254
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,968,市民活動・交流センター管理運営事業,17,備品購入費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,10,需用費,260
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,11,役務費,27
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,12,委託料,20662
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,13,使用料及び賃借料,22
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,14,工事請負費,495
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,969,多摩ふるさと資料館開設準備・管理運営事業,17,備品購入費,3500
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,983,旧北貝取小学校跡地整備事業,07,報償費,0
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,983,旧北貝取小学校跡地整備事業,12,委託料,16377
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,983,旧北貝取小学校跡地整備事業,14,工事請負費,740560
R3,一般会計,10,教育費,05,社会教育費,01,社会教育総務費,983,旧北貝取小学校跡地整備事業,17,備品購入費,1838
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,027,職員人件費等,02,給料,49004
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,027,職員人件費等,03,職員手当等,36323
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,027,職員人件費等,04,共済費,16688
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,027,職員人件費等,08,旅費,61
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,01,報酬,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,10,需用費,31153
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,11,役務費,1301
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,12,委託料,58267
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,13,使用料及び賃借料,509
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,15,原材料費,10
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,17,備品購入費,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,18,負担金・補助及び交付金,86903
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,22,償還金・利子及び割引料,120
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,650,永山公民館管理運営費,26,公課費,8
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,01,報酬,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,07,報償費,1550
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,10,需用費,176
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,12,委託料,1031
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,13,使用料及び賃借料,154
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,651,学級・講座等社会教育事業,18,負担金・補助及び交付金,1800
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,01,報酬,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,10,需用費,25502
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,11,役務費,1279
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,12,委託料,41427
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,13,使用料及び賃借料,862
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,14,工事請負費,76600
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,15,原材料費,10
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,16,公有財産購入費,267654
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,17,備品購入費,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,18,負担金・補助及び交付金,56742
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,652,関戸公民館管理運営費,22,償還金・利子及び割引料,120
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,653,学級・講座等社会教育事業,01,報酬,0
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,653,学級・講座等社会教育事業,07,報償費,730
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,653,学級・講座等社会教育事業,10,需用費,200
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,653,学級・講座等社会教育事業,11,役務費,198
R3,一般会計,10,教育費,05,社会教育費,02,公民館費,653,学級・講座等社会教育事業,12,委託料,671
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,028,職員人件費等,02,給料,139141
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,028,職員人件費等,03,職員手当等,103094
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,028,職員人件費等,04,共済費,47861
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,028,職員人件費等,08,旅費,373
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,655,図書館事務経費,01,報酬,336
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,655,図書館事務経費,10,需用費,63
R3,一般会計,10,教育費,05,社会教育費,03,図書館費,655,図書館事務経費,11,役務費,7297
