ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60153,駒沢オリンピック公園総合運動場（補助競技場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60153/,,,,,,,,,,,,,,,,,,,,2119,,2019-11-02,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（辅助体育场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.243333917879!2d139.662245!3d35.624727!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xb256686f13a80348!2z6aeS5rKi5YWs5ZyS6KOc5Yqp56u25oqA5aC0!5e0!3m2!1sja!2sus!4v1646370917311!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-2",,"고 마자와 올림픽 공원 종합 운동장 (보조 경기장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (auxiliary stadium)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口の段差,階段の手すり,車椅子使用者対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e8%a3%9c%e5%8a%a9%e7%ab%b6%e6%8a%80%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2022-03-07 15:41:54"
60154,駒沢オリンピック公園総合運動場（第一球技場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60154/,,,,,,,,,,,,,,,,,,,,2678,,2019-11-09,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（第一场球）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"코마 자와 공원 1-3",,"고 마자와 올림픽 공원 종합 운동장 (첫번째 구장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (first ball field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,階段の手すり,車椅子使用者対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e7%ac%ac%e4%b8%80%e7%90%83%e6%8a%80%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2022-03-07 15:43:28"
60155,駒沢オリンピック公園総合運動場（第二球技場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60155/,,,,,,,,,,,,,,,,,,,,2028,,2019-11-02,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（第二场球）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.259152606471!2d139.661687!3d35.624532!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x66f9e9baa1584e91!2z6aeS5rKi5YWs5ZyS56ys5LqM55CD5oqA5aC0!5e0!3m2!1sja!2sus!4v1646371141010!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-4",,"고 마자와 올림픽 공원 종합 운동장 (제 2 구장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (the second ball field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口の段差,階段の手すり,車椅子使用者対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e7%ac%ac%e4%ba%8c%e7%90%83%e6%8a%80%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2022-03-07 15:44:10"
60156,駒沢オリンピック公園総合運動場（硬式野球場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60156/,,,,,,,,,,,,,,,,,,,,1647,,2019-11-02||2021-02-23,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（棒球场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.2726998339!2d139.660703!3d35.624365!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2b76836ad5490418!2z6aeS5rKi44Kq44Oq44Oz44OU44OD44Kv5YWs5ZyS57eP5ZCI6YGL5YuV5aC056Gs5byP6YeO55CD5aC0!5e0!3m2!1sja!2sus!4v1646371197103!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-5",,"고 마자와 올림픽 공원 종합 운동장 (경식 야구장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (baseball field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口スロープ,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e7%a1%ac%e5%bc%8f%e9%87%8e%e7%90%83%e5%a0%b4%ef%bc%89,,,default,,,,closed,closed,"2022-03-07 15:58:16"
60157,駒沢オリンピック公園総合運動場（軟式野球場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60157/,,,,,,,,,,,,,,,,,,,,2762,,2014-09-09||2021-02-23,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（棒球场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3243.184914672592!2d139.66224761474447!3d35.623167640762546!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f5c54ab00acd%3A0x81f27feb06798c14!2z6aeS5rKi44Kq44Oq44Oz44OU44OD44Kv5YWs5ZyS6Luf5byP6YeO55CD5aC0!5e0!3m2!1sja!2sjp!4v1646371369377!5m2!1sja!2sjp"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-6",,"고 마자와 올림픽 공원 종합 운동장 (연식 야구장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (baseball field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口の段差,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e8%bb%9f%e5%bc%8f%e9%87%8e%e7%90%83%e5%a0%b4%ef%bc%89,,,default,,,,closed,closed,"2022-03-07 15:44:52"
60158,駒沢オリンピック公園総合運動場（テニスコート）,,,"2012-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60158/,,,,,,,,,,,,,,,,,,,,3419,,2014-09-09||2012-02-23,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（网球场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,,,"코마 자와 공원 1-7",,"고 마자와 올림픽 공원 종합 운동장 (테니스 코트)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (tennis court)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e3%83%86%e3%83%8b%e3%82%b9%e3%82%b3%e3%83%bc%e3%83%88,,,default,,,,closed,closed,"2022-03-04 05:43:18"
60159,駒沢オリンピック公園総合運動場（体育館）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60159/,,,,,,,,,,,,,,,,,,,,2696,,2014-09-09||2021-02-23,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园总操场（体育馆）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.317397181468!2d139.662055!3d35.623814!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x8d9c80600a1ff985!2z6aeS5rKi44Kq44Oq44Oz44OU44OD44Kv5YWs5ZySIOS9k-iCsumkqA!5e0!3m2!1sja!2sus!4v1646371453445!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-8",,"고 마자와 올림픽 공원 종합 운동장 (체육관)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (gymnasium)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口スロープ,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%89,,,default,,,,closed,closed,"2022-03-04 05:24:37"
60160,駒沢オリンピック公園総合運動場（屋内球技場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60160/,,,,,,,,,,,,,,,,,,,,2152,,2019-11-09||2021-02-23,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（室内棒球场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"코마 자와 공원 1-9",,"고 마자와 올림픽 공원 종합 운동장 (실내 구장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (indoor ball park)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口の段差,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e5%b1%8b%e5%86%85%e7%90%83%e6%8a%80%e5%a0%b4%ef%bc%89,,,default,,,,closed,closed,"2022-03-07 15:46:19"
60161,駒沢オリンピック公園総合運動場（弓道場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60161/,,,,,,,,,,,,,,,,,,,,2583,,2019-11-09,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（射箭场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.365906509643!2d139.661599!3d35.623216!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xbde64413a57462f4!2z6aeS5rKi5byT6YGT5aC0!5e0!3m2!1sja!2sus!4v1646371524112!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-10",,"고 마자와 올림픽 공원 종합 운동장 (궁도장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (archery field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,225,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e5%bc%93%e9%81%93%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2022-03-07 15:46:59"
60162,駒沢オリンピック公園総合運動場（トレーニングルーム）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60162/,,,,,,,,,,,,,,,,,,,,2542,,2014-09-09,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园总操场（培训）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.290221914595!2d139.663616!3d35.624149!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x3032fbe35a69fbe7!2z6aeS5rKi5YWs5ZyS44OI44Os44O844OL44Oz44Kw44Or44O844Og!5e0!3m2!1sja!2sus!4v1646371575137!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-11",,"고 마자와 올림픽 공원 종합 운동장 (트레이닝)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (training)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,64,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,施設出入口の段差,車椅子使用者対応トイレ,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e3%83%88%e3%83%ac%e3%83%bc%e3%83%8b%e3%83%b3%e3%82%b0,,,default,,,,open,open,"2022-03-07 15:49:16"
