年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,14,使用料及び賃借料,2,使用料,"435,600"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,18,備品購入費,5,図書,"19,999,245"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,19,負担金、補助及び交付金,1,負担金,"48,500"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,11,需用費,1,消耗品費,"27,693"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,11,需用費,8,医薬材料費,0
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,12,役務費,1,通信運搬費,"237,110"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,14,使用料及び賃借料,1,借上料,"17,302"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,18,備品購入費,2,機械器具等,"665,720"
2020,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,19,負担金、補助及び交付金,1,負担金,"11,390,238"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,1,報酬,17,会計年度任用職員,"4,704,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,2,給料,2,一般職,"15,953,700"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,3,職員手当等,2,地域手当等,"11,654,806"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"522,450"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,4,共済費,3,職員共済組合費,"5,588,895"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,9,旅費,3,普通旅費,"13,842"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,1,職員人件費,9,旅費,4,特別旅費,"86,324"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,2,博物館協議会事業,1,報酬,2,委員,"65,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,11,需用費,1,消耗品費,"35,979"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,11,需用費,3,光熱水費,"2,156,092"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,11,需用費,6,修繕料,"147,120"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,12,役務費,3,保険料,"32,651"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,1,庁舎管理業務,"8,661,737"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,2,電気保安業務,"206,910"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,3,設備保守点検,"405,900"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,4,機器等保守点検,"1,004,300"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,5,特殊建築物定期検査,"125,400"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,13,委託料,10,設計・監理等,"1,320,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,3,博物館施設維持管理事業,15,工事請負費,3,改修工事,"5,206,080"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,4,車両管理事業,11,需用費,5,燃料費,"78,652"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,4,車両管理事業,12,役務費,3,保険料,"19,237"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,4,車両管理事業,14,使用料及び賃借料,1,借上料,"365,640"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,8,報償費,2,謝礼,"62,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,9,旅費,1,費用弁償（普通）,"4,138"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,1,消耗品費,"399,727"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,2,印刷製本費,"119,130"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,4,食糧費,"5,976"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,5,燃料費,"13,802"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,6,修繕料,"10,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,7,賄材料費,"5,896"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,11,需用費,8,医薬材料費,"2,998"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,12,役務費,1,通信運搬費,"400,271"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,13,委託料,15,警備等,"131,280"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,13,委託料,17,システム業務等,"495,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,14,使用料及び賃借料,1,借上料,"21,322"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,14,使用料及び賃借料,2,使用料,"1,123,600"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,14,使用料及び賃借料,3,通行料,"12,510"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,14,使用料及び賃借料,4,受信料,"14,545"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,18,備品購入費,1,庁舎等器具,"65,450"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,19,負担金、補助及び交付金,1,負担金,"10,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,5,博物館事業,23,償還金、利子及び割引料,5,還付金,"46,200"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,8,報償費,2,謝礼,"50,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,11,需用費,1,消耗品費,"29,998"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,11,需用費,2,印刷製本費,"347,592"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,12,役務費,1,通信運搬費,"17,892"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,12,役務費,3,保険料,"18,900"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,13,委託料,29,配送・搬送等,"365,200"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,14,使用料及び賃借料,1,借上料,"251,328"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,25,特別展事業（横内襄展）,14,使用料及び賃借料,3,通行料,0
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,26,特別展事業（下宿内山遺跡展）,8,報償費,2,謝礼,"20,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,26,特別展事業（下宿内山遺跡展）,11,需用費,1,消耗品費,"92,197"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,26,特別展事業（下宿内山遺跡展）,11,需用費,2,印刷製本費,"385,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,26,特別展事業（下宿内山遺跡展）,12,役務費,1,通信運搬費,"10,000"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,26,特別展事業（下宿内山遺跡展）,12,役務費,3,保険料,0
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,27,特別展事業（オルセー美術館リマスターアート展）,11,需用費,1,消耗品費,"19,998"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,27,特別展事業（オルセー美術館リマスターアート展）,11,需用費,2,印刷製本費,"247,500"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,27,特別展事業（オルセー美術館リマスターアート展）,12,役務費,1,通信運搬費,"14,952"
2020,1,一般会計,10,教育費,5,社会教育費,3,博物館費,27,特別展事業（オルセー美術館リマスターアート展）,13,委託料,33,設営等,"1,999,800"
2020,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,12,役務費,3,保険料,"37,197"
2020,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,13,委託料,51,管理業務（指定管理者）,"29,283,054"
2020,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,14,使用料及び賃借料,1,借上料,"387,400"
2020,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,19,負担金、補助及び交付金,1,負担金,"1,500,000"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,2,文化財保全事業,1,報酬,2,委員,0
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,2,文化財保全事業,11,需用費,1,消耗品費,"23,647"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,2,文化財保全事業,13,委託料,25,作成等,"1,975,600"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,2,文化財保全事業,19,負担金、補助及び交付金,2,補助金,"60,000"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,3,埋蔵文化財事業,11,需用費,1,消耗品費,"19,820"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,3,埋蔵文化財事業,13,委託料,19,調査等,"1,199,000"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,11,需用費,1,消耗品費,"3,961"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,11,需用費,3,光熱水費,"69,401"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,12,役務費,1,通信運搬費,"39,449"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,12,役務費,3,保険料,"48,780"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,13,委託料,3,設備保守点検,"38,500"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,13,委託料,15,警備等,"476,970"
2020,1,一般会計,10,教育費,5,社会教育費,6,文化財保護費,4,旧森田家運営管理事業,15,工事請負費,3,改修工事,"799,700"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,8,報償費,2,謝礼,0
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,11,需用費,1,消耗品費,"274,830"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,11,需用費,6,修繕料,"264,000"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,1,通信運搬費,"511,044"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,2,手数料,"13,200"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,3,保険料,"320,060"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,13,委託料,4,機器等保守点検,"60,500"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,1,借上料,"7,422,605"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,2,使用料,0
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,3,通行料,0
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,4,受信料,"14,545"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,19,負担金、補助及び交付金,1,負担金,"49,069,828"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,11,需用費,5,燃料費,"75,544"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,11,需用費,6,修繕料,"109,830"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,12,役務費,3,保険料,"63,284"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,14,使用料及び賃借料,1,借上料,"385,440"
2020,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,27,公課費,1,自動車重量税,"18,900"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"2,214,934"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,2,給料,2,一般職,"11,052,872"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,3,職員手当等,2,地域手当等,"7,716,400"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"191,700"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,4,共済費,3,職員共済組合費,"3,965,079"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,9,旅費,3,普通旅費,"11,748"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,1,報酬,2,委員,"1,672,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,9,旅費,1,費用弁償（普通）,"4,150"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,11,需用費,1,消耗品費,"12,075"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,12,役務費,2,手数料,266
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,12,役務費,3,保険料,"25,800"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,19,負担金、補助及び交付金,1,負担金,"42,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,8,報償費,2,謝礼,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,8,報償費,3,記念品等,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,1,消耗品費,"163,469"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,2,印刷製本費,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,4,食糧費,"14,500"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,8,医薬材料費,"1,899"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,20,運営管理費,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,23,イベント業務,"600,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,46,派遣等,"28,314"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,18,備品購入費,2,機械器具等,"25,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,5,学校体育施設等開放事業,11,需用費,1,消耗品費,"35,825"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,5,学校体育施設等開放事業,11,需用費,2,印刷製本費,"79,200"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,5,学校体育施設等開放事業,11,需用費,6,修繕料,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,6,スポーツ団体育成事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,6,スポーツ団体育成事業,19,負担金、補助及び交付金,2,補助金,"1,020,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,8,報償費,2,謝礼,"130,000"
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,8,報償費,3,記念品等,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,11,需用費,1,消耗品費,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,13,委託料,23,イベント業務,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,13,委託料,36,製作等,0
2020,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,14,使用料及び賃借料,2,使用料,0
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,11,需用費,1,消耗品費,"40,099"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,11,需用費,3,光熱水費,"12,468"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,12,役務費,3,保険料,"67,313"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,6,樹木剪定,"374,000"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,10,設計・監理等,"10,956,000"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,25,作成等,"905,600"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,27,収集・処分等,"1,391,500"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,34,撤去・移設,"948,200"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,51,管理業務（指定管理者）,"48,576,035"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,14,使用料及び賃借料,1,借上料,"9,828,066"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,15,工事請負費,3,改修工事,"515,606,240"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,15,工事請負費,7,移設工事,0
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,15,工事請負費,8,整備工事,"5,500,000"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,15,工事請負費,10,撤去工事,"330,000"
2020,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,18,備品購入費,3,設備器具,"489,060"
2020,1,一般会計,11,公債費,1,公債費,1,元金,1,各事業借入金元金償還費,23,償還金、利子及び割引料,1,償還元金,"1,825,325,504"
2020,1,一般会計,11,公債費,1,公債費,2,利子,1,各事業借入金利子償還費,23,償還金、利子及び割引料,2,償還利子,"87,413,252"
2020,1,一般会計,11,公債費,1,公債費,2,利子,2,一時借入金利子償還費,23,償還金、利子及び割引料,3,一時借入金利子,"768,289"
2020,1,一般会計,12,諸支出金,1,財政調整基金費,1,財政調整基金費,1,財政調整基金積立事業,25,積立金,8,財政調整基金,"455,189,000"
2020,1,一般会計,12,諸支出金,2,減債基金費,1,減債基金費,1,減債基金積立事業,25,積立金,9,減債基金,0
2020,1,一般会計,13,予備費,1,予備費,1,予備費,1,予備費,29,予備費,1,予備費,0
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,1,報酬,17,会計年度任用職員,"11,270,996"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,2,給料,2,一般職,"48,494,511"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,2,地域手当等,"41,048,790"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,3,退職手当組合費,"7,545,582"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,131,975"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,3,職員共済組合費,"16,989,541"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,8,社会保険料,"1,867,135"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,9,雇用保険料,"109,080"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,9,旅費,3,普通旅費,"11,364"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,19,負担金、補助及び交付金,2,補助金,"143,640"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,9,旅費,1,費用弁償（普通）,880
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,1,消耗品費,"312,306"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,2,印刷製本費,"541,392"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,12,役務費,1,通信運搬費,"2,825,006"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,4,機器等保守点検,"792,000"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,17,システム業務等,"1,551,000"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,28,事務処理等,"17,684,085"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,14,使用料及び賃借料,1,借上料,"443,136"
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,2,連合会負担金,1,東京都国保団体連合会運営事業,19,負担金、補助及び交付金,1,負担金,"1,318,120"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,11,需用費,1,消耗品費,"23,378"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,11,需用費,2,印刷製本費,"698,610"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,12,役務費,1,通信運搬費,"1,681,829"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,13,委託料,28,事務処理等,"871,604"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,11,需用費,2,印刷製本費,"370,700"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,12,役務費,1,通信運搬費,"1,122,518"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,12,役務費,2,手数料,"265,355"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,9,旅費,1,費用弁償（普通）,0
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,11,需用費,1,消耗品費,"71,695"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,11,需用費,2,印刷製本費,"204,000"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,12,役務費,1,通信運搬費,"900,609"
2020,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,12,役務費,2,手数料,"75,025"
2020,2,国民健康保険事業特別会計,1,総務費,3,運営協議会費,1,運営協議会費,1,国保運営協議会事業,1,報酬,2,委員,"339,000"
2020,2,国民健康保険事業特別会計,1,総務費,3,運営協議会費,1,運営協議会費,1,国保運営協議会事業,9,旅費,1,費用弁償（普通）,0
2020,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,1,一般被保険者療養給付費,1,療養給付事業,19,負担金、補助及び交付金,1,負担金,"4,186,696,304"
2020,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,2,退職被保険者等療養給付費,1,療養給付事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,3,一般被保険者療養費,1,療養費支給事業,19,負担金、補助及び交付金,1,負担金,"54,130,357"
2020,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,4,退職被保険者等療養費,1,療養費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,5,審査・支払手数料,1,審査・支払事業,13,委託料,28,事務処理等,"11,249,472"
2020,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,1,一般被保険者高額療養費,1,高額療養費支給事業,19,負担金、補助及び交付金,1,負担金,"645,767,078"
2020,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,1,一般被保険者高額療養費,2,高額介護合算療養費支給事業,19,負担金、補助及び交付金,1,負担金,"1,066,923"
2020,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,2,退職被保険者等高額療養費,1,高額療養支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,2,退職被保険者等高額療養費,2,高額介護合算療養費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,3,移送費,1,一般被保険者移送費,1,移送費支給事業,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,3,移送費,2,退職被保険者等移送費,1,移送費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,4,出産育児諸費,1,出産育児一時金,1,出産育児一時金支給事業,19,負担金、補助及び交付金,1,負担金,"23,084,000"
2020,2,国民健康保険事業特別会計,2,保険給付費,4,出産育児諸費,2,支払手数料,1,出産育児一時金支払事業,12,役務費,2,手数料,"10,920"
