年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,11,需用費,8,医薬材料費,"1,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,12,役務費,1,通信運搬費,"1,650,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,12,役務費,3,保険料,"37,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,13,委託料,25,作成等,"324,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,13,委託料,29,配送・搬送等,"2,000,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,14,使用料及び賃借料,1,借上料,"10,679,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,14,使用料及び賃借料,2,使用料,"436,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,18,備品購入費,5,図書,"20,000,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,4,図書館運営管理事業,19,負担金、補助及び交付金,1,負担金,"49,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,11,需用費,1,消耗品費,"35,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,11,需用費,8,医薬材料費,"1,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,12,役務費,1,通信運搬費,"235,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,14,使用料及び賃借料,1,借上料,"20,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,15,工事請負費,3,改修工事,"3,800,000"
2021,1,一般会計,10,教育費,5,社会教育費,2,図書館費,5,駅前図書館運営事業,19,負担金、補助及び交付金,1,負担金,"18,000,000"
2021,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,12,役務費,3,保険料,"37,000"
2021,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,13,委託料,51,管理業務（指定管理者）,"29,862,000"
2021,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,14,使用料及び賃借料,1,借上料,"388,000"
2021,1,一般会計,10,教育費,5,社会教育費,4,保養施設費,1,立科山荘運営管理事業,19,負担金、補助及び交付金,1,負担金,"1,500,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,11,需用費,1,消耗品費,"300,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,1,通信運搬費,"380,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,2,手数料,"27,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,12,役務費,3,保険料,"337,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,13,委託料,17,システム業務等,"220,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,1,借上料,"7,363,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,14,使用料及び賃借料,3,通行料,"38,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,18,備品購入費,2,機械器具等,0
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,1,生涯学習センター運営管理事業,19,負担金、補助及び交付金,1,負担金,"69,100,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,11,需用費,5,燃料費,"100,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,11,需用費,6,修繕料,"42,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,12,役務費,2,手数料,"8,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,12,役務費,3,保険料,"46,000"
2021,1,一般会計,10,教育費,5,社会教育費,7,生涯学習費,2,車両管理事業,14,使用料及び賃借料,1,借上料,"588,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,1,職員人件費,1,報酬,17,会計年度任用職員,"99,477,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,1,職員人件費,2,給料,2,一般職,"9,137,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,1,職員人件費,3,職員手当等,2,地域手当等,"6,478,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"17,684,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,1,職員人件費,4,共済費,3,職員共済組合費,"3,228,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,11,需用費,1,消耗品費,"140,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,11,需用費,6,修繕料,"50,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,12,役務費,3,保険料,"33,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,13,委託料,3,設備保守点検,"518,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,13,委託料,17,システム業務等,"530,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,15,工事請負費,2,設置工事,"63,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,15,工事請負費,3,改修工事,"1,600,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,15,工事請負費,6,取替工事,0
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,2,学童クラブ施設維持事業,16,原材料費,1,砂・砂利等,"26,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,1,報酬,17,会計年度任用職員,"25,900,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,3,職員手当等,5,会計年度任用職員期末手当,"1,885,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,8,報償費,2,謝礼,"51,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,9,旅費,1,費用弁償（普通）,"50,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,1,消耗品費,"1,900,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,2,印刷製本費,"260,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,3,光熱水費,"1,350,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,5,燃料費,"170,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,7,賄材料費,"10,200,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,11,需用費,8,医薬材料費,"30,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,12,役務費,1,通信運搬費,"596,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,12,役務費,2,手数料,"106,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,12,役務費,3,保険料,"491,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,13,委託料,7,健康診断等,"10,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,13,委託料,15,警備等,"2,528,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,13,委託料,42,用務等,"644,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,13,委託料,51,管理業務（指定管理者）,"112,850,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,14,使用料及び賃借料,1,借上料,"10,000"
2021,1,一般会計,10,教育費,5,社会教育費,8,学童クラブ費,3,学童クラブ運営管理事業,18,備品購入費,6,管理及び教科備品,"3,000,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,2,青少年問題協議会事業,1,報酬,2,委員,"54,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,2,青少年問題協議会事業,19,負担金、補助及び交付金,2,補助金,"1,300,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,2,青少年問題協議会事業,19,負担金、補助及び交付金,3,交付金,"391,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,1,報酬,2,委員,"960,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,9,旅費,1,費用弁償（普通）,"2,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,11,需用費,1,消耗品費,"10,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,12,役務費,1,通信運搬費,"60,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,12,役務費,2,手数料,"1,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,3,青少年委員活動事業,12,役務費,3,保険料,"14,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,8,報償費,2,謝礼,"15,620,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,11,需用費,1,消耗品費,"170,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,11,需用費,8,医薬材料費,"15,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,12,役務費,1,通信運搬費,"214,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,12,役務費,2,手数料,"5,000"
2021,1,一般会計,10,教育費,5,社会教育費,9,青少年対策費,4,放課後子ども教室推進事業,13,委託料,15,警備等,"10,861,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,1,報酬,17,会計年度任用職員,"4,510,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,2,給料,2,一般職,"13,053,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,3,職員手当等,2,地域手当等,"8,943,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"426,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,4,共済費,3,職員共済組合費,"3,789,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,1,職員人件費,9,旅費,3,普通旅費,"10,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,1,報酬,17,会計年度任用職員,"232,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,8,報償費,2,謝礼,"56,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,11,需用費,1,消耗品費,0
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,11,需用費,3,光熱水費,"537,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,11,需用費,6,修繕料,"800,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,11,需用費,8,医薬材料費,"10,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,12,役務費,1,通信運搬費,"76,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,12,役務費,2,手数料,"1,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,12,役務費,3,保険料,"393,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,13,委託料,1,庁舎管理業務,"620,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,13,委託料,4,機器等保守点検,"154,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,13,委託料,10,設計・監理等,"4,345,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,13,委託料,15,警備等,"131,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,13,委託料,51,管理業務（指定管理者）,"88,750,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,15,工事請負費,3,改修工事,"180,000,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,19,負担金、補助及び交付金,2,補助金,"150,000"
2021,1,一般会計,10,教育費,5,社会教育費,10,児童館費,2,児童センター事業,23,償還金、利子及び割引料,5,還付金,0
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"4,086,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,2,給料,2,一般職,"15,105,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,3,職員手当等,2,地域手当等,"13,096,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"739,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,4,共済費,3,職員共済組合費,"5,830,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,1,職員人件費,9,旅費,3,普通旅費,"35,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,1,報酬,2,委員,"1,848,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,9,旅費,1,費用弁償（普通）,"45,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,11,需用費,1,消耗品費,"32,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,12,役務費,2,手数料,"1,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,12,役務費,3,保険料,"26,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,3,スポーツ推進委員活動事業,19,負担金、補助及び交付金,1,負担金,"67,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,8,報償費,2,謝礼,"20,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,8,報償費,3,記念品等,"300,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,1,消耗品費,"400,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,2,印刷製本費,"150,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,4,食糧費,"80,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,11,需用費,8,医薬材料費,"12,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,20,運営管理費,"850,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,23,イベント業務,"1,500,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,13,委託料,46,派遣等,"200,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,4,体育等振興事業,14,使用料及び賃借料,2,使用料,"8,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,5,学校体育施設等開放事業,11,需用費,1,消耗品費,"42,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,5,学校体育施設等開放事業,11,需用費,6,修繕料,"16,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,6,スポーツ団体育成事業,19,負担金、補助及び交付金,1,負担金,"530,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,6,スポーツ団体育成事業,19,負担金、補助及び交付金,2,補助金,"1,600,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,8,報償費,3,記念品等,"150,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,9,旅費,1,費用弁償（普通）,0
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,11,需用費,1,消耗品費,"1,940,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,12,役務費,1,通信運搬費,0
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,12,役務費,2,手数料,0
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,13,委託料,23,イベント業務,"3,500,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,13,委託料,36,製作等,"1,150,000"
2021,1,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,10,東京２０２０大会関係事業,14,使用料及び賃借料,2,使用料,"257,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,11,需用費,1,消耗品費,"48,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,11,需用費,3,光熱水費,"9,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,12,役務費,3,保険料,"67,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,6,樹木剪定,"100,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,21,測量等,"1,500,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,25,作成等,"10,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,13,委託料,51,管理業務（指定管理者）,"52,453,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,14,使用料及び賃借料,1,借上料,"9,829,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,15,工事請負費,3,改修工事,"149,400,000"
2021,1,一般会計,10,教育費,6,保健体育費,2,体育施設費,1,清瀬内山運動公園等管理事業,18,備品購入費,3,設備器具,"600,000"
2021,1,一般会計,11,公債費,1,公債費,1,元金,1,各事業借入金元金償還費,23,償還金、利子及び割引料,1,償還元金,"1,894,380,000"
2021,1,一般会計,11,公債費,1,公債費,2,利子,1,各事業借入金利子償還費,23,償還金、利子及び割引料,2,償還利子,"132,132,000"
2021,1,一般会計,11,公債費,1,公債費,2,利子,2,一時借入金利子償還費,23,償還金、利子及び割引料,3,一時借入金利子,"1,000,000"
2021,1,一般会計,12,諸支出金,1,財政調整基金費,1,財政調整基金費,1,財政調整基金積立事業,25,積立金,8,財政調整基金,"500,000"
2021,1,一般会計,12,諸支出金,2,減債基金費,1,減債基金費,1,減債基金積立事業,25,積立金,9,減債基金,"10,000"
2021,1,一般会計,13,予備費,1,予備費,1,予備費,1,予備費,29,予備費,1,予備費,"20,000,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,1,報酬,17,会計年度任用職員,"12,128,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,2,給料,2,一般職,"48,136,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,2,地域手当等,"42,634,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,3,退職手当組合費,"9,795,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"2,129,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,3,職員共済組合費,"20,725,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,8,社会保険料,"2,296,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,9,雇用保険料,"145,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,9,旅費,3,普通旅費,"30,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,19,負担金、補助及び交付金,2,補助金,"158,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,9,旅費,1,費用弁償（普通）,"1,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,1,消耗品費,"956,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,2,印刷製本費,"1,900,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,12,役務費,1,通信運搬費,"7,700,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,4,機器等保守点検,"330,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,17,システム業務等,"1,000,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,28,事務処理等,"19,900,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,14,使用料及び賃借料,1,借上料,"444,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,19,負担金、補助及び交付金,1,負担金,"441,000"
2021,2,国民健康保険事業特別会計,1,総務費,1,総務管理費,2,連合会負担金,1,東京都国保団体連合会運営事業,19,負担金、補助及び交付金,1,負担金,"1,737,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,11,需用費,1,消耗品費,"50,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,11,需用費,2,印刷製本費,"360,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,1,税務賦課費,1,税務賦課事業,12,役務費,1,通信運搬費,"1,700,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,11,需用費,2,印刷製本費,"400,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,12,役務費,1,通信運搬費,"1,250,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,1,税務徴収事業,12,役務費,2,手数料,"300,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,9,旅費,1,費用弁償（普通）,"3,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,11,需用費,1,消耗品費,"130,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,12,役務費,1,通信運搬費,"1,000,000"
2021,2,国民健康保険事業特別会計,1,総務費,2,徴税費,2,税務徴収費,2,税務徴収事業（滞納繰越等）,12,役務費,2,手数料,"78,000"
2021,2,国民健康保険事業特別会計,1,総務費,3,運営協議会費,1,運営協議会費,1,国保運営協議会事業,1,報酬,2,委員,"685,000"
2021,2,国民健康保険事業特別会計,1,総務費,3,運営協議会費,1,運営協議会費,1,国保運営協議会事業,9,旅費,1,費用弁償（普通）,"1,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,1,一般被保険者療養給付費,1,療養給付事業,19,負担金、補助及び交付金,1,負担金,"4,459,197,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,2,退職被保険者等療養給付費,1,療養給付事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"100,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,3,一般被保険者療養費,1,療養費支給事業,19,負担金、補助及び交付金,1,負担金,"66,039,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,4,退職被保険者等療養費,1,療養費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"10,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,1,療養諸費,5,審査・支払手数料,1,審査・支払事業,13,委託料,28,事務処理等,"12,537,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,1,一般被保険者高額療養費,1,高額療養費支給事業,19,負担金、補助及び交付金,1,負担金,"684,005,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,1,一般被保険者高額療養費,2,高額介護合算療養費支給事業,19,負担金、補助及び交付金,1,負担金,"1,600,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,2,退職被保険者等高額療養費,1,高額療養支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"100,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,2,高額療養費,2,退職被保険者等高額療養費,2,高額介護合算療養費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"1,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,3,移送費,1,一般被保険者移送費,1,移送費支給事業,19,負担金、補助及び交付金,1,負担金,"5,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,3,移送費,2,退職被保険者等移送費,1,移送費支給事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"1,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,4,出産育児諸費,1,出産育児一時金,1,出産育児一時金支給事業,19,負担金、補助及び交付金,1,負担金,"27,000,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,4,出産育児諸費,2,支払手数料,1,出産育児一時金支払事業,12,役務費,2,手数料,"20,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,5,葬祭費,1,葬祭費,1,葬祭費支給事業,19,負担金、補助及び交付金,1,負担金,"6,000,000"
