産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
3,N,80,801,映画館,1,0102,2人,2,4,1,3,2,4,1,3,-,-,-,-
3,N,80,801,映画館,1,0103,3人,1,3,1,2,1,3,1,2,-,-,-,-
3,N,80,801,映画館,1,0104,4人,4,16,13,3,4,16,13,3,-,-,-,-
3,N,80,801,映画館,1,0200,5～9人,7,54,41,13,7,54,41,13,-,-,-,-
3,N,80,801,映画館,1,0300,10～19人,23,343,176,167,23,343,176,167,-,-,-,-
3,N,80,801,映画館,1,0400,20～29人,19,451,275,176,19,451,275,176,-,-,-,-
3,N,80,801,映画館,1,0500,30～49人,6,236,89,147,6,236,89,147,-,-,-,-
3,N,80,801,映画館,1,0600,50～99人,17,1157,527,630,17,1157,527,630,-,-,-,-
3,N,80,801,映画館,1,0700,100～199人,4,547,373,174,4,547,373,174,-,-,-,-
3,N,80,801,映画館,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,801,映画館,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,801,映画館,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,801,映画館,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,801,映画館,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,0,0000,全ての規模,1512,19246,10066,9180,1511,19228,10056,9172,1,18,10,8
3,N,80,802,興行場（別掲を除く），興行団,1,0100,1～4人,758,1778,931,847,758,1778,931,847,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0101,1人,201,201,130,71,201,201,130,71,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0102,2人,235,470,252,218,235,470,252,218,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0103,3人,181,543,262,281,181,543,262,281,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0104,4人,141,564,287,277,141,564,287,277,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0200,5～9人,402,2587,1427,1160,402,2587,1427,1160,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0300,10～19人,185,2491,1382,1109,184,2473,1372,1101,1,18,10,8
3,N,80,802,興行場（別掲を除く），興行団,1,0400,20～29人,62,1416,790,626,62,1416,790,626,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0500,30～49人,49,1865,929,936,49,1865,929,936,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0600,50～99人,36,2545,1295,1250,36,2545,1295,1250,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0700,100～199人,7,1009,577,432,7,1009,577,432,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0800,200～299人,3,844,464,380,3,844,464,380,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,0900,300～499人,1,352,66,286,1,352,66,286,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,1000,500～999人,2,1467,1057,410,2,1467,1057,410,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,1100,1000人以上,1,2892,1148,1744,1,2892,1148,1744,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1,1200,出向・派遣従業員のみ,6,-,-,-,6,-,-,-,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,0,0000,全ての規模,71,3989,1984,2005,63,3167,1710,1457,8,822,274,548
3,N,80,803,競輪・競馬等の競走場，競技団,1,0100,1～4人,11,29,21,8,10,26,18,8,1,3,3,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0101,1人,2,2,-,2,2,2,-,2,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0102,2人,2,4,2,2,2,4,2,2,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0103,3人,5,15,11,4,4,12,8,4,1,3,3,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0104,4人,2,8,8,-,2,8,8,-,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0200,5～9人,22,148,128,20,21,139,119,20,1,9,9,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0300,10～19人,14,174,156,18,14,174,156,18,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0400,20～29人,5,124,86,38,5,124,86,38,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0500,30～49人,6,231,187,44,6,231,187,44,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,0600,50～99人,3,196,127,69,2,117,89,28,1,79,38,41
3,N,80,803,競輪・競馬等の競走場，競技団,1,0700,100～199人,6,803,399,404,2,277,201,76,4,526,198,328
3,N,80,803,競輪・競馬等の競走場，競技団,1,0800,200～299人,2,463,151,312,1,258,125,133,1,205,26,179
3,N,80,803,競輪・競馬等の競走場，競技団,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,1000,500～999人,1,528,429,99,1,528,429,99,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,1100,1000人以上,1,1293,300,993,1,1293,300,993,-,-,-,-
3,N,80,803,競輪・競馬等の競走場，競技団,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,804,スポーツ施設提供業,0,0000,全ての規模,1524,32748,16357,16391,1487,32494,16163,16331,37,254,194,60
3,N,80,804,スポーツ施設提供業,1,0100,1～4人,478,1274,583,691,462,1241,560,681,16,33,23,10
3,N,80,804,スポーツ施設提供業,1,0101,1人,106,106,84,22,101,101,80,21,5,5,4,1
3,N,80,804,スポーツ施設提供業,1,0102,2人,94,188,98,90,87,174,90,84,7,14,8,6
3,N,80,804,スポーツ施設提供業,1,0103,3人,132,396,171,225,130,390,167,223,2,6,4,2
3,N,80,804,スポーツ施設提供業,1,0104,4人,146,584,230,354,144,576,223,353,2,8,7,1
3,N,80,804,スポーツ施設提供業,1,0200,5～9人,347,2319,1200,1119,338,2255,1148,1107,9,64,52,12
3,N,80,804,スポーツ施設提供業,1,0300,10～19人,234,3183,1830,1353,228,3099,1764,1335,6,84,66,18
3,N,80,804,スポーツ施設提供業,1,0400,20～29人,107,2541,1440,1101,104,2468,1387,1081,3,73,53,20
3,N,80,804,スポーツ施設提供業,1,0500,30～49人,164,6488,3087,3401,164,6488,3087,3401,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,0600,50～99人,120,7854,3674,4180,120,7854,3674,4180,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,0700,100～199人,37,4598,2319,2279,37,4598,2319,2279,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,0800,200～299人,6,1421,821,600,6,1421,821,600,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,0900,300～499人,3,1024,575,449,3,1024,575,449,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,1100,1000人以上,1,2046,828,1218,1,2046,828,1218,-,-,-,-
3,N,80,804,スポーツ施設提供業,1,1200,出向・派遣従業員のみ,27,-,-,-,24,-,-,-,3,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,0,0000,全ての規模,271,6417,3434,2983,260,6364,3389,2975,11,53,45,8
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0100,1～4人,102,233,174,59,98,225,170,55,4,8,4,4
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0101,1人,35,35,30,5,35,35,30,5,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0102,2人,25,50,29,21,21,42,25,17,4,8,4,4
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0103,3人,20,60,49,11,20,60,49,11,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0104,4人,22,88,66,22,22,88,66,22,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0200,5～9人,62,425,287,138,60,410,276,134,2,15,11,4
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0300,10～19人,41,549,396,153,39,519,366,153,2,30,30,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0400,20～29人,18,425,253,172,18,425,253,172,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0500,30～49人,15,571,294,277,15,571,294,277,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0600,50～99人,15,1012,539,473,15,1012,539,473,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0700,100～199人,7,930,540,390,7,930,540,390,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0800,200～299人,1,226,123,103,1,226,123,103,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,1100,1000人以上,1,2046,828,1218,1,2046,828,1218,-,-,-,-
4,N,80,80A,スポーツ施設提供業（別掲を除く）,1,1200,出向・派遣従業員のみ,9,-,-,-,6,-,-,-,3,-,-,-
4,N,80,80B,体育館,0,0000,全ての規模,88,1748,900,848,66,1568,771,797,22,180,129,51
4,N,80,80B,体育館,1,0100,1～4人,18,45,30,15,8,26,17,9,10,19,13,6
4,N,80,80B,体育館,1,0101,1人,6,6,5,1,1,1,1,-,5,5,4,1
4,N,80,80B,体育館,1,0102,2人,3,6,4,2,1,2,2,-,2,4,2,2
4,N,80,80B,体育館,1,0103,3人,3,9,6,3,1,3,2,1,2,6,4,2
4,N,80,80B,体育館,1,0104,4人,6,24,15,9,5,20,12,8,1,4,3,1
4,N,80,80B,体育館,1,0200,5～9人,13,86,50,36,8,52,23,29,5,34,27,7
4,N,80,80B,体育館,1,0300,10～19人,25,352,187,165,21,298,151,147,4,54,36,18
4,N,80,80B,体育館,1,0400,20～29人,12,276,171,105,9,203,118,85,3,73,53,20
4,N,80,80B,体育館,1,0500,30～49人,13,554,240,314,13,554,240,314,-,-,-,-
4,N,80,80B,体育館,1,0600,50～99人,7,435,222,213,7,435,222,213,-,-,-,-
4,N,80,80B,体育館,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80B,体育館,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80B,体育館,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80B,体育館,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80B,体育館,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80B,体育館,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80C,ゴルフ場,0,0000,全ての規模,117,4134,1825,2309,117,4134,1825,2309,-,-,-,-
4,N,80,80C,ゴルフ場,1,0100,1～4人,24,56,38,18,24,56,38,18,-,-,-,-
4,N,80,80C,ゴルフ場,1,0101,1人,8,8,7,1,8,8,7,1,-,-,-,-
4,N,80,80C,ゴルフ場,1,0102,2人,7,14,12,2,7,14,12,2,-,-,-,-
4,N,80,80C,ゴルフ場,1,0103,3人,2,6,2,4,2,6,2,4,-,-,-,-
4,N,80,80C,ゴルフ場,1,0104,4人,7,28,17,11,7,28,17,11,-,-,-,-
4,N,80,80C,ゴルフ場,1,0200,5～9人,29,190,103,87,29,190,103,87,-,-,-,-
4,N,80,80C,ゴルフ場,1,0300,10～19人,16,204,110,94,16,204,110,94,-,-,-,-
4,N,80,80C,ゴルフ場,1,0400,20～29人,3,78,42,36,3,78,42,36,-,-,-,-
4,N,80,80C,ゴルフ場,1,0500,30～49人,10,372,158,214,10,372,158,214,-,-,-,-
4,N,80,80C,ゴルフ場,1,0600,50～99人,18,1223,465,758,18,1223,465,758,-,-,-,-
4,N,80,80C,ゴルフ場,1,0700,100～199人,10,1189,476,713,10,1189,476,713,-,-,-,-
4,N,80,80C,ゴルフ場,1,0800,200～299人,2,445,263,182,2,445,263,182,-,-,-,-
4,N,80,80C,ゴルフ場,1,0900,300～499人,1,377,170,207,1,377,170,207,-,-,-,-
4,N,80,80C,ゴルフ場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80C,ゴルフ場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80C,ゴルフ場,1,1200,出向・派遣従業員のみ,4,-,-,-,4,-,-,-,-,-,-,-
4,N,80,80D,ゴルフ練習場,0,0000,全ての規模,180,2655,1412,1243,180,2655,1412,1243,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0100,1～4人,41,103,60,43,41,103,60,43,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0101,1人,11,11,8,3,11,11,8,3,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0102,2人,7,14,10,4,7,14,10,4,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0103,3人,14,42,25,17,14,42,25,17,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0104,4人,9,36,17,19,9,36,17,19,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0200,5～9人,44,317,177,140,44,317,177,140,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0300,10～19人,57,812,448,364,57,812,448,364,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0400,20～29人,18,414,201,213,18,414,201,213,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0500,30～49人,13,514,282,232,13,514,282,232,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0600,50～99人,4,248,145,103,4,248,145,103,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0700,100～199人,2,247,99,148,2,247,99,148,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80D,ゴルフ練習場,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,0,0000,全ての規模,60,2184,1399,785,59,2176,1392,784,1,8,7,1
4,N,80,80E,ボウリング場,1,0100,1～4人,4,7,4,3,4,7,4,3,-,-,-,-
4,N,80,80E,ボウリング場,1,0101,1人,3,3,2,1,3,3,2,1,-,-,-,-
4,N,80,80E,ボウリング場,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,1,0104,4人,1,4,2,2,1,4,2,2,-,-,-,-
4,N,80,80E,ボウリング場,1,0200,5～9人,11,78,67,11,10,70,60,10,1,8,7,1
4,N,80,80E,ボウリング場,1,0300,10～19人,19,278,207,71,19,278,207,71,-,-,-,-
4,N,80,80E,ボウリング場,1,0400,20～29人,10,240,171,69,10,240,171,69,-,-,-,-
4,N,80,80E,ボウリング場,1,0500,30～49人,4,156,80,76,4,156,80,76,-,-,-,-
4,N,80,80E,ボウリング場,1,0600,50～99人,6,442,283,159,6,442,283,159,-,-,-,-
4,N,80,80E,ボウリング場,1,0700,100～199人,5,655,378,277,5,655,378,277,-,-,-,-
4,N,80,80E,ボウリング場,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,1,0900,300～499人,1,328,209,119,1,328,209,119,-,-,-,-
4,N,80,80E,ボウリング場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80E,ボウリング場,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,0,0000,全ての規模,68,438,221,217,65,425,208,217,3,13,13,-
4,N,80,80F,テニス場,1,0100,1～4人,35,100,45,55,33,94,39,55,2,6,6,-
4,N,80,80F,テニス場,1,0101,1人,4,4,2,2,4,4,2,2,-,-,-,-
4,N,80,80F,テニス場,1,0102,2人,9,18,10,8,8,16,8,8,1,2,2,-
4,N,80,80F,テニス場,1,0103,3人,10,30,17,13,10,30,17,13,-,-,-,-
4,N,80,80F,テニス場,1,0104,4人,12,48,16,32,11,44,12,32,1,4,4,-
4,N,80,80F,テニス場,1,0200,5～9人,17,106,60,46,16,99,53,46,1,7,7,-
4,N,80,80F,テニス場,1,0300,10～19人,8,93,35,58,8,93,35,58,-,-,-,-
4,N,80,80F,テニス場,1,0400,20～29人,2,45,31,14,2,45,31,14,-,-,-,-
4,N,80,80F,テニス場,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,0600,50～99人,1,94,50,44,1,94,50,44,-,-,-,-
4,N,80,80F,テニス場,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80F,テニス場,1,1200,出向・派遣従業員のみ,5,-,-,-,5,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,0,0000,全ての規模,36,189,120,69,36,189,120,69,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0100,1～4人,17,45,26,19,17,45,26,19,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0101,1人,1,1,1,-,1,1,1,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0102,2人,7,14,8,6,7,14,8,6,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0103,3人,6,18,10,8,6,18,10,8,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0104,4人,3,12,7,5,3,12,7,5,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0200,5～9人,15,101,68,33,15,101,68,33,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0300,10～19人,4,43,26,17,4,43,26,17,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80G,バッティング・テニス練習場,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80H,フィットネスクラブ,0,0000,全ての規模,704,14983,7046,7937,704,14983,7046,7937,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0100,1～4人,237,685,206,479,237,685,206,479,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0101,1人,38,38,29,9,38,38,29,9,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0102,2人,36,72,25,47,36,72,25,47,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0103,3人,77,231,62,169,77,231,62,169,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0104,4人,86,344,90,254,86,344,90,254,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0200,5～9人,156,1016,388,628,156,1016,388,628,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0300,10～19人,64,852,421,431,64,852,421,431,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0400,20～29人,44,1063,571,492,44,1063,571,492,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0500,30～49人,109,4321,2033,2288,109,4321,2033,2288,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0600,50～99人,69,4400,1970,2430,69,4400,1970,2430,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0700,100～199人,13,1577,826,751,13,1577,826,751,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0800,200～299人,3,750,435,315,3,750,435,315,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,0900,300～499人,1,319,196,123,1,319,196,123,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80H,フィットネスクラブ,1,1200,出向・派遣従業員のみ,8,-,-,-,8,-,-,-,-,-,-,-
3,N,80,805,公園，遊園地,0,0000,全ての規模,227,6827,3185,3642,174,6196,2685,3511,53,631,500,131
3,N,80,805,公園，遊園地,1,0100,1～4人,43,110,77,33,30,78,50,28,13,32,27,5
3,N,80,805,公園，遊園地,1,0101,1人,8,8,6,2,7,7,5,2,1,1,1,-
3,N,80,805,公園，遊園地,1,0102,2人,17,34,23,11,9,18,11,7,8,16,12,4
3,N,80,805,公園，遊園地,1,0103,3人,4,12,5,7,3,9,3,6,1,3,2,1
3,N,80,805,公園，遊園地,1,0104,4人,14,56,43,13,11,44,31,13,3,12,12,-
3,N,80,805,公園，遊園地,1,0200,5～9人,64,451,308,143,47,330,208,122,17,121,100,21
3,N,80,805,公園，遊園地,1,0300,10～19人,66,849,534,315,49,638,357,281,17,211,177,34
3,N,80,805,公園，遊園地,1,0400,20～29人,22,531,350,181,18,432,269,163,4,99,81,18
3,N,80,805,公園，遊園地,1,0500,30～49人,8,306,167,139,8,306,167,139,-,-,-,-
3,N,80,805,公園，遊園地,1,0600,50～99人,9,543,343,200,8,484,303,181,1,59,40,19
3,N,80,805,公園，遊園地,1,0700,100～199人,6,869,434,435,5,760,359,401,1,109,75,34
3,N,80,805,公園，遊園地,1,0800,200～299人,4,887,322,565,4,887,322,565,-,-,-,-
3,N,80,805,公園，遊園地,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,805,公園，遊園地,1,1000,500～999人,3,2281,650,1631,3,2281,650,1631,-,-,-,-
3,N,80,805,公園，遊園地,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,805,公園，遊園地,1,1200,出向・派遣従業員のみ,2,-,-,-,2,-,-,-,-,-,-,-
3,N,80,806,遊戯場,0,0000,全ての規模,2370,36823,24124,12699,2370,36823,24124,12699,-,-,-,-
3,N,80,806,遊戯場,1,0100,1～4人,846,1804,1107,697,846,1804,1107,697,-,-,-,-
3,N,80,806,遊戯場,1,0101,1人,305,305,184,121,305,305,184,121,-,-,-,-
3,N,80,806,遊戯場,1,0102,2人,263,526,308,218,263,526,308,218,-,-,-,-
3,N,80,806,遊戯場,1,0103,3人,139,417,249,168,139,417,249,168,-,-,-,-
3,N,80,806,遊戯場,1,0104,4人,139,556,366,190,139,556,366,190,-,-,-,-
3,N,80,806,遊戯場,1,0200,5～9人,439,2897,2009,888,439,2897,2009,888,-,-,-,-
3,N,80,806,遊戯場,1,0300,10～19人,508,7253,4978,2275,508,7253,4978,2275,-,-,-,-
3,N,80,806,遊戯場,1,0400,20～29人,273,6422,4195,2227,273,6422,4195,2227,-,-,-,-
3,N,80,806,遊戯場,1,0500,30～49人,178,6628,4226,2402,178,6628,4226,2402,-,-,-,-
3,N,80,806,遊戯場,1,0600,50～99人,82,5252,3299,1953,82,5252,3299,1953,-,-,-,-
3,N,80,806,遊戯場,1,0700,100～199人,10,1238,860,378,10,1238,860,378,-,-,-,-
3,N,80,806,遊戯場,1,0800,200～299人,4,943,622,321,4,943,622,321,-,-,-,-
3,N,80,806,遊戯場,1,0900,300～499人,1,373,287,86,1,373,287,86,-,-,-,-
3,N,80,806,遊戯場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,806,遊戯場,1,1100,1000人以上,1,4013,2541,1472,1,4013,2541,1472,-,-,-,-
3,N,80,806,遊戯場,1,1200,出向・派遣従業員のみ,28,-,-,-,28,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,0,0000,全ての規模,789,3500,2359,1141,789,3500,2359,1141,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0100,1～4人,538,1090,618,472,538,1090,618,472,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0101,1人,212,212,101,111,212,212,101,111,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0102,2人,171,342,178,164,171,342,178,164,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0103,3人,84,252,149,103,84,252,149,103,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0104,4人,71,284,190,94,71,284,190,94,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0200,5～9人,160,1014,695,319,160,1014,695,319,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0300,10～19人,71,887,685,202,71,887,685,202,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0400,20～29人,16,378,283,95,16,378,283,95,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0500,30～49人,4,131,78,53,4,131,78,53,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80J,マージャンクラブ,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80K,パチンコホール,0,0000,全ての規模,999,23126,15111,8015,999,23126,15111,8015,-,-,-,-
4,N,80,80K,パチンコホール,1,0100,1～4人,80,191,126,65,80,191,126,65,-,-,-,-
4,N,80,80K,パチンコホール,1,0101,1人,26,26,25,1,26,26,25,1,-,-,-,-
4,N,80,80K,パチンコホール,1,0102,2人,19,38,28,10,19,38,28,10,-,-,-,-
4,N,80,80K,パチンコホール,1,0103,3人,13,39,25,14,13,39,25,14,-,-,-,-
4,N,80,80K,パチンコホール,1,0104,4人,22,88,48,40,22,88,48,40,-,-,-,-
