地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
4,13303,瑞穂町,2,O,81,学校教育,2,52,2,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,O,82,その他の教育，学習支援業,20,90,2,2,2,10,13,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,22,-,-
4,13303,瑞穂町,1,P,00,医療，福祉,76,2019,17,1011,9,128,26,615,3,47,1,6,-,-,2,2,5,75,1,23,3,50,3,23,1,6,3,24
4,13303,瑞穂町,2,P,83,医療業,41,584,9,419,7,44,14,62,-,-,1,6,-,-,2,2,3,22,-,-,-,-,1,8,1,6,2,14
4,13303,瑞穂町,2,P,84,保健衛生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,P,85,社会保険・社会福祉・介護事業,35,1435,8,592,2,84,12,553,3,47,-,-,-,-,-,-,2,53,1,23,3,50,2,15,-,-,1,10
4,13303,瑞穂町,1,Q,00,複合サービス事業,3,18,-,-,-,-,-,-,-,-,-,-,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,Q,86,郵便局,3,18,-,-,-,-,-,-,-,-,-,-,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,Q,87,協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,1,R,00,サービス業（他に分類されないもの）,100,1290,35,198,16,155,23,178,2,12,9,490,-,-,-,-,1,2,-,-,2,147,4,73,3,10,2,8
4,13303,瑞穂町,2,R,88,廃棄物処理業,22,342,5,80,2,94,7,102,1,2,4,48,-,-,-,-,1,2,-,-,-,-,-,-,1,5,-,-
4,13303,瑞穂町,2,R,89,自動車整備業,40,185,17,72,9,38,8,39,-,-,2,18,-,-,-,-,-,-,-,-,1,7,-,-,1,3,2,8
4,13303,瑞穂町,2,R,90,機械等修理業（別掲を除く）,12,38,3,4,2,8,5,15,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-
4,13303,瑞穂町,2,R,91,職業紹介・労働者派遣業,3,428,-,-,-,-,-,-,-,-,2,415,-,-,-,-,-,-,-,-,-,-,1,13,-,-,-,-
4,13303,瑞穂町,2,R,92,その他の事業サービス業,14,255,4,21,3,15,2,12,-,-,-,-,-,-,-,-,-,-,-,-,1,140,3,60,-,-,-,-
4,13303,瑞穂町,2,R,93,政治・経済・文化団体,4,32,2,12,-,-,1,10,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,R,94,宗教,5,10,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,0,A-R,00,全産業（Ｓ公務を除く）,729,9248,228,2822,103,1073,128,2070,13,271,11,92,108,1557,22,226,22,232,23,186,13,172,13,145,16,141,19,181
4,13305,日の出町,0,A-B,00,農林漁業（Ａ～Ｂ）,8,74,1,5,-,-,1,7,1,37,-,-,1,1,2,7,-,-,1,2,1,15,-,-,-,-,-,-
4,13305,日の出町,1,A,00,農業，林業,8,74,1,5,-,-,1,7,1,37,-,-,1,1,2,7,-,-,1,2,1,15,-,-,-,-,-,-
4,13305,日の出町,2,A,01,農業,5,20,1,5,-,-,1,7,-,-,-,-,1,1,2,7,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,A,02,林業,3,54,-,-,-,-,-,-,1,37,-,-,-,-,-,-,-,-,1,2,1,15,-,-,-,-,-,-
4,13305,日の出町,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,721,9174,227,2817,103,1073,127,2063,12,234,11,92,107,1556,20,219,22,232,22,184,12,157,13,145,16,141,19,181
4,13305,日の出町,1,C,00,鉱業，採石業，砂利採取業,2,4,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,C,05,鉱業，採石業，砂利採取業,2,4,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,D,00,建設業,94,474,44,187,19,65,14,73,4,63,3,10,-,-,2,10,2,19,3,25,-,-,1,1,-,-,1,20
4,13305,日の出町,2,D,06,総合工事業,41,252,25,120,6,26,5,28,2,53,1,3,-,-,1,6,-,-,1,16,-,-,-,-,-,-,-,-
4,13305,日の出町,2,D,07,職別工事業（設備工事業を除く）,34,138,12,37,10,31,4,23,2,10,1,6,-,-,-,-,-,-,2,9,-,-,1,1,-,-,1,20
4,13305,日の出町,2,D,08,設備工事業,19,84,7,30,3,8,5,22,-,-,1,1,-,-,1,4,2,19,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,E,00,製造業,103,1768,54,701,16,534,23,478,-,-,1,4,3,10,2,12,-,-,1,6,2,20,-,-,-,-,-,-
4,13305,日の出町,2,E,09,食料品製造業,4,169,1,62,1,96,-,-,-,-,-,-,1,3,-,-,-,-,-,-,1,8,-,-,-,-,-,-
4,13305,日の出町,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,11,繊維工業,2,16,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,12,木材・木製品製造業（家具を除く）,6,38,5,29,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,13,家具・装備品製造業,7,18,4,8,2,9,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,14,パルプ・紙・紙加工品製造業,1,38,1,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,15,印刷・同関連業,6,86,3,10,1,54,2,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,17,石油製品・石炭製品製造業,2,17,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,18,プラスチック製品製造業（別掲を除く）,3,33,1,17,1,7,-,-,-,-,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,21,窯業・土石製品製造業,10,172,5,100,1,34,3,36,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,22,鉄鋼業,1,8,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,24,金属製品製造業,3,11,1,3,-,-,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,25,はん用機械器具製造業,3,33,1,2,-,-,1,27,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,26,生産用機械器具製造業,11,262,3,20,1,28,4,203,-,-,-,-,1,5,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,27,業務用機械器具製造業,2,265,-,-,1,237,1,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,28,電子部品・デバイス・電子回路製造業,3,63,-,-,-,-,2,51,-,-,-,-,-,-,-,-,-,-,-,-,1,12,-,-,-,-,-,-
4,13305,日の出町,2,E,29,電気機械器具製造業,6,171,2,96,1,3,2,66,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,30,情報通信機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,31,輸送用機械器具製造業,4,70,2,19,2,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,E,32,その他の製造業,29,298,23,281,4,7,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,F,00,電気・ガス・熱供給・水道業,2,8,1,3,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,F,36,水道業,2,8,1,3,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,G,00,情報通信業,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,G,39,情報サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,G,41,映像・音声・文字情報制作業,1,2,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,H,00,運輸業，郵便業,17,508,4,88,1,65,6,263,-,-,-,-,1,13,-,-,1,2,-,-,1,47,1,18,2,12,-,-
4,13305,日の出町,2,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,H,43,道路旅客運送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,H,44,道路貨物運送業,15,491,4,88,1,65,6,263,-,-,-,-,-,-,-,-,1,2,-,-,1,47,1,18,1,8,-,-
4,13305,日の出町,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,H,47,倉庫業,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-
4,13305,日の出町,2,H,48,運輸に附帯するサービス業,1,13,-,-,-,-,-,-,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,I,00,卸売業，小売業,200,1782,46,144,15,136,24,171,-,-,1,4,56,794,6,51,12,134,10,80,5,46,6,48,6,40,10,87
4,13305,日の出町,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,I,51,繊維・衣服等卸売業,2,7,-,-,1,3,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,I,52,飲食料品卸売業,4,49,-,-,1,32,1,7,-,-,1,4,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,I,53,建築材料，鉱物・金属材料等卸売業,8,35,6,26,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-
4,13305,日の出町,2,I,54,機械器具卸売業,6,35,1,16,2,3,1,5,-,-,-,-,-,-,-,-,-,-,1,7,-,-,1,4,-,-,-,-
4,13305,日の出町,2,I,55,その他の卸売業,10,42,3,9,1,11,4,10,-,-,-,-,-,-,-,-,1,1,-,-,1,11,-,-,-,-,-,-
4,13305,日の出町,2,I,56,各種商品小売業,3,336,-,-,-,-,-,-,-,-,-,-,2,324,-,-,-,-,-,-,-,-,-,-,1,12,-,-
4,13305,日の出町,2,I,57,織物・衣服・身の回り品小売業,56,407,3,4,1,2,1,6,-,-,-,-,27,155,2,10,5,68,6,51,2,18,1,5,-,-,5,41
4,13305,日の出町,2,I,58,飲食料品小売業,35,366,12,41,3,51,4,53,-,-,-,-,5,62,2,32,4,58,1,13,-,-,1,16,1,13,2,27
4,13305,日の出町,2,I,59,機械器具小売業,16,129,7,19,2,15,4,19,-,-,-,-,1,60,-,-,-,-,1,1,-,-,1,15,-,-,-,-
4,13305,日の出町,2,I,60,その他の小売業,55,368,12,26,1,10,8,70,-,-,-,-,21,193,1,5,1,1,1,8,1,13,2,8,4,15,3,19
4,13305,日の出町,2,I,61,無店舗小売業,5,8,2,3,2,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,J,00,金融業，保険業,10,48,-,-,4,12,4,32,-,-,-,-,1,3,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,62,銀行業,1,3,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,63,協同組織金融業,3,26,-,-,-,-,3,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,6,19,-,-,4,12,1,6,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13305,日の出町,1,K,00,不動産業，物品賃貸業,25,131,4,5,7,13,6,13,-,-,-,-,3,69,-,-,-,-,-,-,1,10,-,-,1,6,3,15
4,13305,日の出町,2,K,68,不動産取引業,6,15,1,1,1,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5
4,13305,日の出町,2,K,69,不動産賃貸業・管理業,14,51,3,4,6,10,3,7,-,-,-,-,2,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,K,70,物品賃貸業,5,65,-,-,-,-,-,-,-,-,-,-,1,39,-,-,-,-,-,-,1,10,-,-,1,6,2,10
4,13305,日の出町,1,L,00,学術研究，専門・技術サービス業,16,147,7,74,5,50,1,2,1,9,-,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,L,71,学術・開発研究機関,2,82,1,53,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,L,72,専門サービス業（他に分類されないもの）,4,19,1,4,2,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,L,74,技術サービス業（他に分類されないもの）,10,46,5,17,2,7,1,2,1,9,-,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,M,00,宿泊業，飲食サービス業,64,738,4,24,7,31,12,51,2,9,2,45,19,298,4,81,1,18,4,57,2,27,1,5,2,50,2,27
4,13305,日の出町,2,M,75,宿泊業,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-
4,13305,日の出町,2,M,76,飲食店,53,669,4,24,6,19,10,38,2,9,2,45,19,298,3,75,1,18,3,54,1,26,-,-,1,40,1,23
4,13305,日の出町,2,M,77,持ち帰り・配達飲食サービス業,10,68,-,-,1,12,2,13,-,-,-,-,-,-,1,6,-,-,1,3,-,-,1,5,1,10,1,4
4,13305,日の出町,1,N,00,生活関連サービス業，娯楽業,52,331,18,91,7,18,5,47,1,-,1,4,10,124,2,15,2,9,2,5,-,-,1,4,1,3,1,1
4,13305,日の出町,2,N,78,洗濯・理容・美容・浴場業,33,143,13,45,4,5,3,29,1,-,1,4,6,41,1,11,1,3,1,1,-,-,-,-,1,3,1,1
4,13305,日の出町,2,N,79,その他の生活関連サービス業,14,85,4,26,3,13,2,18,-,-,-,-,1,6,1,4,-,-,1,4,-,-,1,4,-,-,-,-
4,13305,日の出町,2,N,80,娯楽業,5,103,1,20,-,-,-,-,-,-,-,-,3,77,-,-,1,6,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,O,00,教育，学習支援業,15,49,6,31,4,6,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-
4,13305,日の出町,2,O,81,学校教育,3,25,3,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,O,82,その他の教育，学習支援業,12,24,3,6,4,6,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-
4,13305,日の出町,1,P,00,医療，福祉,65,2744,11,1316,10,96,19,777,3,151,2,24,9,208,1,2,3,49,1,10,1,7,2,68,2,10,1,26
4,13305,日の出町,2,P,83,医療業,19,725,2,535,5,33,2,49,1,3,1,8,5,61,1,2,1,32,-,-,-,-,-,-,1,2,-,-
4,13305,日の出町,2,P,84,保健衛生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,P,85,社会保険・社会福祉・介護事業,46,2019,9,781,5,63,17,728,2,148,1,16,4,147,-,-,2,17,1,10,1,7,2,68,1,8,1,26
4,13305,日の出町,1,Q,00,複合サービス事業,4,35,-,-,1,19,1,6,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,Q,86,郵便局,2,10,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,Q,87,協同組合（他に分類されないもの）,2,25,-,-,1,19,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,R,00,サービス業（他に分類されないもの）,51,405,26,149,7,28,8,137,-,-,1,1,2,16,3,48,1,1,-,-,-,-,-,-,2,20,1,5
4,13305,日の出町,2,R,88,廃棄物処理業,9,189,4,73,-,-,2,90,-,-,1,1,1,13,-,-,-,-,-,-,-,-,-,-,1,12,-,-
4,13305,日の出町,2,R,89,自動車整備業,11,37,5,23,4,8,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,R,90,機械等修理業（別掲を除く）,4,38,2,5,-,-,1,30,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,R,91,職業紹介・労働者派遣業,4,34,-,-,1,1,1,4,-,-,-,-,-,-,1,21,-,-,-,-,-,-,-,-,1,8,-,-
4,13305,日の出町,2,R,92,その他の事業サービス業,5,44,-,-,1,6,1,6,-,-,-,-,1,3,1,24,-,-,-,-,-,-,-,-,-,-,1,5
4,13305,日の出町,2,R,93,政治・経済・文化団体,3,15,-,-,1,13,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,R,94,宗教,15,48,15,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,0,A-R,00,全産業（Ｓ公務を除く）,144,783,83,394,27,171,19,124,-,-,4,23,1,5,1,11,3,16,1,8,3,21,2,10,-,-,-,-
4,13307,檜原村,0,A-B,00,農林漁業（Ａ～Ｂ）,3,32,-,-,-,-,1,12,-,-,1,14,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-
4,13307,檜原村,1,A,00,農業，林業,3,32,-,-,-,-,1,12,-,-,1,14,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-
4,13307,檜原村,2,A,01,農業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,A,02,林業,3,32,-,-,-,-,1,12,-,-,1,14,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-
4,13307,檜原村,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,141,751,83,394,27,171,18,112,-,-,3,9,1,5,1,11,3,16,1,8,3,21,1,4,-,-,-,-
4,13307,檜原村,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,D,00,建設業,29,121,19,83,5,22,4,8,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-
4,13307,檜原村,2,D,06,総合工事業,19,102,12,71,3,16,3,7,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-
4,13307,檜原村,2,D,07,職別工事業（設備工事業を除く）,7,14,6,10,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,D,08,設備工事業,3,5,1,2,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,E,00,製造業,16,88,8,39,4,36,3,9,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,09,食料品製造業,2,21,-,-,2,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,11,繊維工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,12,木材・木製品製造業（家具を除く）,6,18,3,10,1,1,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,13,家具・装備品製造業,2,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,14,パルプ・紙・紙加工品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,15,印刷・同関連業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,18,プラスチック製品製造業（別掲を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
