平成27年地価調査地点データ一覧（林地を除く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
継続地点,都道府県市区町村コード,対象年（和暦）,基準地名,基準地番号（用途）,基準地番号（連番）,都分類地区１,都分類地区２,区市町村名,地番,住居表示,当年価格（円）,前年価格（円）,対前年変動率（％）,地積（㎡）,形状区分,間口（比率）,奥行（比率）,利用の現況,構造,地上階,地下階,周辺の土地の利用の現況,前面道路区分,前面道路の方位,前面道路の幅員(m),前面道路の駅前区分,側道区分,側道方位,ガス,水道,下水道,主要交通施設,交通施設との近接区分,交通施設までの道路距離（m）,用途区分,防火地域,指定建ぺい率（％）,指定容積率（％）,割増容積率考慮区分,高度地区,区域区分,森林法,公園法,公園法普通特別,共通地点区分,前回地価公示都道府県市区町村コード,前回地価公示番号（用途）,前回地価公示番号（連番）,前回価公示価格（円）
○,13111,27,大田,0,11,区部,その他区,大田区,久が原四丁目６８９番１０,久が原４[sanitize]４２[sanitize]４,"483,000","474,000",1.9,173,,1,2,住宅,RC,2F,,中規模の一般住宅が多い区画整然とした住宅地域,区道,北,7,,,,ガス,水道,下水道,千鳥町,,750,１低専,準防,50,100,,高度,,,,,*,13111,0,2,"477,000"
○,13111,27,大田,0,12,区部,その他区,大田区,田園調布一丁目１６番７,田園調布１[sanitize]１６[sanitize]１８,"502,000","492,000",2,129,,1,2,住宅,W,2F,,一般住宅にアパートも見られる住宅地域,区道,北西,5.5,,,,ガス,水道,下水道,多摩川,,740,１低専,準防,50,100,,高度,,,,,,,,,
○,13111,27,大田,0,13,区部,その他区,大田区,池上二丁目２３８番１外,池上２[sanitize]１９[sanitize]９,"416,000","410,000",1.5,190,,1,1.2,住宅,W,2F,,一般住宅、アパート等が混在する住宅地域,区道,北東,5.5,,,,ガス,水道,下水道,池上,,700,１住居,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,14,区部,その他区,大田区,羽田五丁目２５番１８,羽田５[sanitize]２５[sanitize]１６,"337,000","332,000",1.5,85,,1,1.5,住宅,W,2F,,一般住宅、小規模作業場等が存する住宅地域,区道,北西,5.5,,,,ガス,水道,下水道,穴守稲荷,,500,１住居,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,15,区部,その他区,大田区,仲六郷一丁目１９番８,仲六郷１[sanitize]３４[sanitize]８,"352,000","347,000",1.4,165,,1,1.2,住宅,W,3F,,一般住宅、アパート等が混在する既成住宅地域,区道,南西,4.2,,,,ガス,水道,下水道,雑色,,550,１住居,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,16,区部,その他区,大田区,新蒲田二丁目１２０番３,新蒲田２[sanitize]２３[sanitize]１５,"381,000","375,000",1.6,121,,1,2,住宅,LS,2F,,一般住宅のほかアパートもある住宅地域,区道,西,8,,,,ガス,水道,下水道,蓮沼,,700,１住居,準防,60,200,,高度,,,,,*,13111,0,22,"378,000"
○,13111,27,大田,0,17,区部,その他区,大田区,大森中三丁目４８４番２,大森中３[sanitize]２９[sanitize]４,"359,000","353,000",1.7,122,,1,1.5,住宅,W,2F,,一般住宅、アパート等が混在する住宅地域,区道,東,5.4,,,,ガス,水道,下水道,梅屋敷,,590,１住居,準防,60,200,,高度,,,,,*,13111,0,26,"357,000"
○,13111,27,大田,0,18,区部,その他区,大田区,多摩川二丁目６９４番１０,多摩川２[sanitize]１８[sanitize]６,"350,000","346,000",1.2,196,,1,1,工場兼住宅,S,3F,,共同住宅、中小工場等が混在する住宅地域,区道,東,10.2,,,,ガス,水道,下水道,矢口渡,,650,準工,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,19,区部,その他区,大田区,大森東五丁目４９８４番４,大森東５[sanitize]３２[sanitize]４,"327,000","322,000",1.6,158,,1,1.5,住宅兼工場,RC,3F,,一般住宅、アパート、工場等が混在する住宅地域,区道,北西,5.4,,,,ガス,水道,下水道,大森町,,"1,300",準工,準防,60,200,,高度,,,,,,,,,
,13111,27,大田,0,20,区部,その他区,大田区,西六郷二丁目１６番１３,西六郷２[sanitize]２７[sanitize]１５,"345,000",,,99,台形,1,1.2,住宅,S,2F,1B,一般住宅に共同住宅が混在する住宅地域,区道,西,4,,,,ガス,水道,下水道,雑色,,800,準工,防火,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,21,区部,その他区,大田区,大森西七丁目２５６番１１外,大森西７[sanitize]２[sanitize]５,"351,000","345,000",1.7,180,,1,3,事務所、寄宿舎兼倉庫,S,4F,,小工場、事務所、共同住宅、倉庫が混在する地域,区道,北,5.5,,,,ガス,水道,下水道,梅屋敷,,800,準工,準防,60,300,,高度,,,,,,,,,
○,13111,27,大田,0,22,区部,その他区,大田区,大森南一丁目１３１番３,大森南１[sanitize]２３[sanitize]６,"308,000","305,000",1,132,,1.2,1,住宅,W,2F,,中小規模住宅、中小工場等が混在する住宅地域,区道,北,6.9,,,,ガス,水道,下水道,大鳥居,,"1,200",準工,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,23,区部,その他区,大田区,萩中二丁目１９７番１５,萩中２[sanitize]１１[sanitize]１１,"362,000","357,000",1.4,101,,1,2,工場兼住宅,S,3F,,小規模住宅のほかに中小工場も見られる住宅地域,区道,東,5.3,,,,ガス,水道,下水道,糀谷,,600,準工,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,24,区部,その他区,大田区,東六郷三丁目１０８番２０,東六郷３[sanitize]１４[sanitize]５,"332,000","327,000",1.5,179,,1,1.2,住宅,W,2F,,一般住宅、共同住宅等が存する住宅地域,区道,北,5.5,,,,ガス,水道,下水道,六郷土手,,650,準工,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,0,25,区部,その他区,大田区,大森東一丁目２７４番１７,大森東１[sanitize]１１[sanitize]７,"364,000","357,000",2,69,,1,2,住宅,W,2F,,小規模一般住宅、共同住宅等が混在する住宅地域,区道,南,11,,,,ガス,水道,下水道,平和島,,480,準工,準防,60,200,,高度,,,,,,,,,
○,13111,27,大田,5,1,区部,その他区,大田区,下丸子三丁目５１１番５,下丸子３[sanitize]８[sanitize]１４,"553,000","543,000",1.8,172,,1,1.5,作業所、事務所兼住宅,S,4F,,小売店舗等が建ち並ぶ駅前の商業地域,区道,南東,6.3,,,,ガス,水道,下水道,下丸子,,100,近商,準防,80,300,,高度,,,,,,,,,
○,13111,27,大田,5,2,区部,その他区,大田区,蒲田四丁目２２番１０,蒲田４[sanitize]２２[sanitize]２,"1,000,000","960,000",4.2,148,,1,1.2,事務所,SRC,7F,,中高層の事務所ビル等が建ち並ぶ商業地域,区道,北西,20,,,,ガス,水道,下水道,蒲田,,400,商業,防火,80,700,,,,,,,,,,,
○,13111,27,大田,5,3,区部,その他区,大田区,山王三丁目１４８７番１７,山王３[sanitize]３０[sanitize]８,"716,000","693,000",3.3,176,,1,3,店舗兼共同住宅,S,4F,,低層店舗、店舗付共同住宅等が建ち並ぶ商業地域,都道,南東,15,,側道,南西,ガス,水道,下水道,大森,,400,商業,防火,80,400,,,,,,,,,,,
○,13111,27,大田,5,4,区部,その他区,大田区,上池台二丁目１１２０番４,上池台２[sanitize]３７[sanitize]２,"535,000","525,000",1.9,228,,1,1,店舗兼共同住宅,RC,5F,,店舗兼共同住宅、低層店舗等が混在する商業地域,区道,北東,6.9,,,,ガス,水道,下水道,洗足池,,200,近商,準防,80,200,,高度,,,,,,,,,
○,13111,27,大田,5,5,区部,その他区,大田区,北千束三丁目３９２番１,北千束３[sanitize]２８[sanitize]１４,"870,000","850,000",2.4,114,台形,1,1,店舗,S,3F,,中層店舗兼事務所ビル等が建ち並ぶ駅前商業地域,区道,北,13,,側道,西,ガス,水道,下水道,大岡山,近接,,近商,防火,80,400,,,,,,,,,,,
○,13111,27,大田,5,6,区部,その他区,大田区,南雪谷二丁目６０１番１４,南雪谷２[sanitize]１９[sanitize]１,"570,000","560,000",1.8,353,台形,1,1.5,店舗兼共同住宅,RC,4F,,中層の店舗付共同住宅が建ち並ぶ路線商業地域,都道,北西,25,,,,ガス,水道,下水道,雪が谷大塚,,330,近商,防火,80,300,,高度,,,,,,,,,
○,13111,27,大田,5,7,区部,その他区,大田区,久が原三丁目１０５２番１０,久が原３[sanitize]３７[sanitize]６,"595,000","583,000",2.1,254,,1,1.5,店舗、車庫兼共同住宅,RC,6F,,中層の店舗兼共同住宅が建ち並ぶ近隣商業地域,区道,北,9,,,,ガス,水道,下水道,久が原,,240,近商,準防,80,300,,高度,,,,,*,13111,5,8,"589,000"
○,13111,27,大田,5,8,区部,その他区,大田区,蒲田本町二丁目４番１３,蒲田本町２[sanitize]２[sanitize]２,"666,000","655,000",1.7,246,,1,2,店舗、事務所兼共同住宅,RC,7F,,中高層店舗兼共同住宅、事務所等の多い商業地域,都道,北,30,,,,ガス,水道,下水道,蒲田,,650,近商,防火,80,400,,高度,,,,,*,13111,5,22,"660,000"
○,13111,27,大田,5,9,区部,その他区,大田区,大森西六丁目１５番７,大森西６[sanitize]１５[sanitize]１８,"615,000","606,000",1.5,85,,1,3,店舗兼事務所,S,3F,,中小規模の小売店舗等が建ち並ぶ駅前の商業地域,区道,南,6.7,,,,ガス,水道,下水道,梅屋敷,,90,商業,防火,80,400,,高度,,,,,,,,,
○,13111,27,大田,5,10,区部,その他区,大田区,上池台一丁目１００６番７外,上池台１[sanitize]３２[sanitize]３,"575,000","565,000",1.8,88,,1,2,店舗,S,2F,,低層の小売店舗等が建ち並ぶ駅前の商業地域,区道,北,5,,,,ガス,水道,下水道,長原,近接,,近商,準防,80,300,,高度,,,,,,,,,
○,13111,27,大田,5,11,区部,その他区,大田区,矢口一丁目２７２番４外,矢口１[sanitize]１５[sanitize]１３,"550,000","542,000",1.5,99,,1.2,1,店舗兼住宅,S,3F,,小規模小売店舗が建ち並ぶ商業地域,区道,西,4,,,,ガス,水道,下水道,武蔵新田,,100,近商,準防,80,300,,高度,,,,,,,,,
,13111,27,大田,5,12,区部,その他区,大田区,北馬込二丁目６９番１９,北馬込２[sanitize]４８[sanitize]１１,"560,000",,,153,台形,1,2,店舗、倉庫兼共同住宅,S,3F,1B,低層店舗兼共同住宅等が建ち並ぶ近隣商業地域,区道,南西,8,,,,ガス,水道,下水道,馬込,,430,近商,準防,80,200,,高度,,,,,,,,,
○,13111,27,大田,5,13,区部,その他区,大田区,西蒲田七丁目２５番２外,西蒲田７[sanitize]２５[sanitize]７,"762,000","741,000",2.8,389,,1,2.5,事務所兼共同住宅,SRC,7F,,中高層の事務所、店舗、共同住宅が多い商業地域,区道,東,12,,,,ガス,水道,下水道,蒲田,,370,商業,防火,80,500,,,,,,,*,13111,5,17,"749,000"
○,13111,27,大田,5,14,区部,その他区,大田区,池上六丁目７３番１０外,池上６[sanitize]３[sanitize]８,"845,000","827,000",2.2,134,,1.2,1,店舗兼共同住宅,RC,5F,,小売店舗、飲食店等が建ち並ぶ駅前の商業地域,区道,北,7.3,,,,ガス,水道,下水道,池上,近接,,商業,防火,80,500,,,,,,,,,,,
○,13111,27,大田,5,15,区部,その他区,大田区,大森南二丁目３９１番４外,大森南２[sanitize]７[sanitize]２,"344,000","339,000",1.5,74,,1,3.5,店舗兼住宅,W,2F,,小規模小売店舗が多い駅遠隔の近隣商業地域,区道,北,8,,,,ガス,水道,下水道,大鳥居,,"1,600",近商,準防,80,300,,高度,,,,,,,,,
○,13111,27,大田,5,16,区部,その他区,大田区,大森西五丁目４番４,大森西５[sanitize]９[sanitize]３,"494,000","486,000",1.6,171,,1,2.5,店舗、住宅兼共同住宅,S,3F,,小売店舗、飲食店等が建ち並ぶ商業地域,区道,北,6.4,,,,ガス,水道,下水道,大森町,,200,近商,準防,80,300,,高度,,,,,*,13111,5,7,"490,000"
○,13111,27,大田,5,17,区部,その他区,大田区,南馬込五丁目５９番１３,南馬込５[sanitize]３０[sanitize]６,"608,000","596,000",2,316,台形,1,1.5,店舗、事務所兼作業場等,S,6F,1B,中層店舗、事務所兼共同住宅等が建ち並ぶ商業地域,国道,北西,25,,,,ガス,水道,下水道,西馬込,,70,準住居,防火,60,300,,高度,,,,,,,,,
○,13111,27,大田,9,1,区部,その他区,大田区,京浜島二丁目１７番４４,京浜島２[sanitize]１７[sanitize]３,"232,000","221,000",5,900,,1,2,倉庫兼事務所,S,3F,,中小規模工場が建ち並ぶ臨海工業地域,区道,南東,16,,,,ガス,水道,下水道,昭和島,,"1,900",工専,準防,60,200,,,,,,,,,,,
○,13111,27,大田,9,2,区部,その他区,大田区,平和島三丁目１３番３,平和島３[sanitize]１[sanitize]１１,"368,000","357,000",3.1,826,,1,1,工場兼事務所,S,4F,,工場、倉庫が建ち並ぶ流通業務地域,区道,東,15,,,,,水道,下水道,流通センター,,540,準工,準防,60,300,,,,,,,,,,,
○,13112,27,世田谷,0,1,区部,その他区,世田谷区,赤堤三丁目２７１番１４,赤堤３[sanitize]９[sanitize]１１,"588,000","580,000",1.4,204,,1,2,住宅,W,3F,,中規模一般住宅が多く共同住宅もある住宅地域,区道,北,6,,,,ガス,水道,下水道,松原,,340,１低専,準防,50,100,,高度,,,,,*,13112,0,50,"584,000"
○,13112,27,世田谷,0,2,区部,その他区,世田谷区,世田谷一丁目２０７番５,世田谷１[sanitize]３６[sanitize]１９,"504,000","497,000",1.4,196,,1,1.5,住宅,W,2F,,一般住宅のほかに共同住宅等も見られる住宅地域,区道,北,3.6,,,,ガス,水道,下水道,世田谷,,500,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,3,区部,その他区,世田谷区,桜一丁目７５２番３９,桜１[sanitize]２[sanitize]４,"610,000","604,000",1,92,,1,1.5,住宅,W,2F,,中小規模の戸建住宅が多い住宅地域,区道,南西,6,,,,ガス,水道,下水道,上町,,240,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,4,区部,その他区,世田谷区,中町一丁目５５番３３,中町１[sanitize]２０[sanitize]１７,"604,000","594,000",1.7,201,,1,1.2,住宅,W,2F,1B,中規模一般住宅が多い閑静な住宅地域,区道,南東,6,,,,ガス,水道,下水道,等々力,,500,１低専,準防,50,100,,高度,,,,,,,,,
○,13112,27,世田谷,0,5,区部,その他区,世田谷区,駒沢二丁目１０３３番１１,駒沢２[sanitize]２５[sanitize]１２,"553,000","544,000",1.7,215,,1,1.5,住宅,LS,2F,,一般住宅のほかマンション等も見られる住宅地域,区道,南西,5.4,,,,ガス,水道,下水道,駒沢大学,,600,１低専,準防,50,100,,高度,,,,,,,,,
○,13112,27,世田谷,0,6,区部,その他区,世田谷区,代田三丁目４２１番１４,代田３[sanitize]５０[sanitize]１９,"585,000","575,000",1.7,165,,1,2,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,区道,南東,6,,,,ガス,水道,下水道,梅ヶ丘,,460,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,7,区部,その他区,世田谷区,梅丘一丁目１４７４番２,梅丘１[sanitize]６０[sanitize]１７,"586,000","577,000",1.6,169,,1,2,住宅,W,2F,,中規模一般住宅を中心とする住宅地域,区道,東,6,,,,ガス,水道,下水道,梅ヶ丘,,350,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,8,区部,その他区,世田谷区,豪徳寺一丁目１８８３番９,豪徳寺１[sanitize]５３[sanitize]８,"511,000","502,000",1.8,142,,1,1.2,住宅,S,3F,,一般住宅、共同住宅等が建ち並ぶ住宅地域,私道,北東,4.5,,,,ガス,水道,下水道,豪徳寺,,300,１住居,準防,60,200,,高度,,,,,,,,,
○,13112,27,世田谷,0,9,区部,その他区,世田谷区,経堂一丁目９０番３,経堂１[sanitize]５[sanitize]１６,"553,000","544,000",1.7,162,,1,1,住宅,W,2F,,中規模一般住宅、共同住宅等が見られる住宅地域,区道,北,5.4,,,,ガス,水道,下水道,経堂,,360,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,10,区部,その他区,世田谷区,赤堤一丁目２３４番２６,赤堤１[sanitize]３０[sanitize]１３,"608,000","598,000",1.7,148,,1,1.2,住宅,RC,2F,,中規模一般住宅が多い閑静な住宅地域,区道,北,5.5,,,,ガス,水道,下水道,経堂,,450,１低専,準防,50,100,,高度,,,,,,,,,
○,13112,27,世田谷,0,11,区部,その他区,世田谷区,代田二丁目６６８番１６５,代田２[sanitize]２３[sanitize]１６,"667,000","657,000",1.5,144,,1,1.5,住宅,W,2F,,一般戸建住宅等が建ち並ぶ住宅地域,区道,東,5.4,,,,ガス,水道,下水道,世田谷代田,,300,１低専,準防,50,150,,高度,,,,,*,13112,0,23,"662,000"
○,13112,27,世田谷,0,12,区部,その他区,世田谷区,北沢五丁目８２３番１５,北沢５[sanitize]１４[sanitize]１３,"506,000","498,000",1.6,132,,1,1,住宅,W,2F,,一般住宅のほかアパートが建ち並ぶ住宅地域,道路,北,3.2,,,,ガス,水道,下水道,笹塚,,400,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,13,区部,その他区,世田谷区,松原二丁目７１４番６,松原２[sanitize]１４[sanitize]１７,"544,000","535,000",1.7,151,,1,2,住宅,W,2F,,一般住宅等が建ち並ぶ区画整然とした住宅地域,私道,北,3.6,,,,ガス,水道,下水道,明大前,,550,１低専,準防,60,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,14,区部,その他区,世田谷区,船橋四丁目５３４番１２,船橋４[sanitize]５[sanitize]９,"460,000","454,000",1.3,256,,1,1.5,住宅,LS,2F,,一般住宅、アパート等が見られる住宅地域,区道,西,3.6,,,,ガス,水道,下水道,千歳船橋,,"1,000",１低専,準防,50,100,,高度,,,,,,,,,
○,13112,27,世田谷,0,15,区部,その他区,世田谷区,上北沢一丁目７７８番３,上北沢１[sanitize]２２[sanitize]３５,"442,000","435,000",1.6,200,,1,1.2,住宅,W,2F,,一般住宅のほかアパート等も見られる住宅地域,区道,東,3.9,,,,ガス,水道,下水道,上北沢,,800,１中専,準防,60,200,,高度,,,,,,,,,
○,13112,27,世田谷,0,16,区部,その他区,世田谷区,八幡山三丁目２４２番１９,八幡山３[sanitize]２９[sanitize]８,"453,000","446,000",1.6,158,,1,1.5,住宅,W,2F,,一般住宅のほか共同住宅も見られる住宅地域,道路,西,4,,,,ガス,水道,下水道,八幡山,,300,１低専,準防,50,100,,高度,,,,,,,,,
○,13112,27,世田谷,0,17,区部,その他区,世田谷区,等々力五丁目３３番１５,等々力５[sanitize]１８[sanitize]１３,"648,000","637,000",1.7,345,,1,1.5,住宅,W,2F,,中規模一般住宅が多い区画整然とした住宅地域,区道,北,6,,,,ガス,水道,下水道,尾山台,,300,１低専,準防,50,100,,高度,,,,,*,13112,0,2,"640,000"
○,13112,27,世田谷,0,18,区部,その他区,世田谷区,下馬三丁目４５番１５,下馬３[sanitize]７[sanitize]８,"595,000","584,000",1.9,231,,1,2,住宅,W,3F,,中小規模一般住宅にアパートも見られる住宅地域,区道,北西,6,,,,ガス,水道,下水道,学芸大学,,"1,200",１低専,準防,50,150,,高度,,,,,,,,,
○,13112,27,世田谷,0,19,区部,その他区,世田谷区,弦巻五丁目６１６番１９,弦巻５[sanitize]１９[sanitize]８,"538,000","531,000",1.3,225,,1,2,住宅,RC,2F,,一般住宅と共同住宅等が建ち並ぶ住宅地域,区道,南東,6,,,,ガス,水道,下水道,上町,,890,１低専,準防,60,150,,高度,,,,,*,13112,0,25,"534,000"
○,13112,27,世田谷,0,20,区部,その他区,世田谷区,岡本三丁目４０８番４,岡本３[sanitize]７[sanitize]２,"461,000","454,000",1.5,245,,1.2,1,住宅,RC,2F,,中規模一般住宅の中に空地等が見られる住宅地域,区道,南,6,,,,ガス,水道,下水道,用賀,,"1,800",１低専,準防,50,100,,高度,,,,,,,,,
