"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"132128","132128GMLT000195","日野市","全域","生ごみ処理器機（プラスチック製）","ナマゴミショリキキ","Garbage disposer (plastic)","粗大ごみ","","指定収集袋に入ればプラスチック類ごみ。汚れているものは可燃ごみ。",""
"132128","132128GMLT000197","日野市","全域","二段ベッド","ニダンベッド","Bunk beds","粗大ごみ","","",""
"132128","132128GMLT000198","日野市","全域","人形（ひな人形、五月人形）","ニンギョウ","Dolls (Hina Dolls, May Dolls)","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000199","日野市","全域","ぬいぐるみ","ヌイグルミ","Stuffed toy","可燃ごみ","","",""
"132128","132128GMLT000200","日野市","全域","ネガフィルム（フィルム、ネガ）","ネガフィルム","Negative film (film, negative)","プラスチック類ごみ","","",""
"132128","132128GMLT000201","日野市","全域","ネクタイ","ネクタイ","Tie","古着・古布類","","",""
"132128","132128GMLT000202","日野市","全域","猫の砂（トイレ用）","ネコノスナ","Cat litter (for toilet use)","可燃ごみ","","",""
"132128","132128GMLT000203","日野市","全域","ネット類","ネットルイ","Nets","粗大ごみ","","30㎝角に切ることができれば不燃ごみ。",""
"132128","132128GMLT000204","日野市","全域","寝袋","ネブクロ","Sleeping bag","粗大ごみ","","30cm角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000205","日野市","全域","年賀状（インクジェット用も可）","ネンガジョウ","New Year's greeting cards (inkjet versions also acceptable)","雑誌・雑紙類","","ご自宅から雑誌・雑紙類として出すことができますが、個人情報が気になる場合、1月中旬～2月中旬で市内郵便局にはがき回収BOXを設置し、個人情報を保護しながら資源化を行いますのでのでそちらをご利用ください。",""
"132128","132128GMLT000206","日野市","全域","粘土（教材）","ネンド","Clay (teaching material)","可燃ごみ","","",""
"132128","132128GMLT000207","日野市","全域","農機具","ノウキグ","Agricultural machinery and equipment","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000208","日野市","全域","農業用ビニール","ノウギョウヨウビニール","Agricultural vinyl","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。 家庭菜園用で使用したものは30㎝角に切って可燃ごみ。",""
"132128","132128GMLT000209","日野市","全域","農薬類","ノウヤクルイ","Agrochemicals","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000210","日野市","全域","のこぎり（手引き）","ノコギリ","Hand saw","不燃ごみ","","紙等にくるんで、指定収集袋に「のこぎりあり」と指定収集袋に表示してください。",""
"132128","132128GMLT000211","日野市","全域","のこぎり（電動）","ノコギリ","Electric saw","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000212","日野市","全域","飲み薬","ノミヤク","Internal medicine","可燃ごみ","","錠剤の銀色の包装も可燃ごみ。",""
"132128","132128GMLT000213","日野市","全域","海苔の缶","ノリノカン","Can for seaweed","かん","","",""
"132128","132128GMLT000214","日野市","全域","ノート","ノート","Notebook","雑誌・雑紙類","","",""
"132128","132128GMLT000216","日野市","全域","灰（タバコなど）","ハイ","Ashes (e.g., cigarettes)","可燃ごみ","","",""
"132128","132128GMLT000215","日野市","全域","廃油（ガソリン・灯油・エンジンオイル）","ハイユ","Waste oil (gasoline, kerosene, engine oil)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000217","日野市","全域","はがき","ハガキ","Postcard","雑誌・雑紙類","","ご自宅から雑誌・雑紙類として出すことができますが、個人情報が気になる場合、1月中旬～2月中旬で市内郵便局にはがき回収BOXを設置し、個人情報を保護しながら資源化を行いますのでそちらをご利用ください。",""
"132128","132128GMLT000218","日野市","全域","剥製","ハクセイ","Stuffed animal","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000219","日野市","全域","白熱電球","ハクネツデンキュウ","Incandescent light bulb","不燃ごみ","","",""
"132128","132128GMLT000220","日野市","全域","はさみ","ハサミ","Scissors","不燃ごみ","","紙等にくるんで、指定収集袋に「刃物あり」と指定収集袋に表示してください。",""
"132128","132128GMLT000221","日野市","全域","はしご","ハシゴ","Ladder","粗大ごみ","","",""
"132128","132128GMLT000222","日野市","全域","旗","ハタ","Flag","古着・古布類","","",""
"132128","132128GMLT000224","日野市","全域","発泡スチロール","ハッポウスチロール","Styrofoam","プラスチック類ごみ","","大きいものは割って入れてください。",""
"132128","132128GMLT000225","日野市","全域","発煙筒","ハツエントウ","Smoke bomb","可燃ごみ","","必ず水につけてから指定収集袋に入れてください。",""
"132128","132128GMLT000226","日野市","全域","花火","ハナビ","Fireworks","可燃ごみ","","必ず水につけてから指定収集袋に入れてください。",""
"132128","132128GMLT000227","日野市","全域","歯ブラシ","ハブラシ","Toothbrush","プラスチック類ごみ","","",""
"132128","132128GMLT000228","日野市","全域","針（裁縫用の針）","ハリ","Needles (sewing needles)","不燃ごみ","","ガムテープに巻いて出してください。",""
"132128","132128GMLT000229","日野市","全域","針金","ハリガネ","Wire","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000230","日野市","全域","針金ハンガー","ハリガネハンガー","Wire hanger","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000231","日野市","全域","ハロゲンヒーター","ハロゲンヒーター","Halogen heater","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000232","日野市","全域","ハンカチ","ハンカチ","Handkerchief","古着・古布類","","",""
"132128","132128GMLT000233","日野市","全域","ハンガー（プラスチック製、フックが金属）","ハンガー","Hangers (plastic with metal hooks)","プラスチック類ごみ","","",""
"132128","132128GMLT000234","日野市","全域","ハンガー（木製、フックが金属）","ハンガー","Hangers (wooden, metal hooks)","可燃ごみ","","",""
"132128","132128GMLT000235","日野市","全域","半紙","ハンシ","Japanese writing paper used for calligraphy","可燃ごみ","","",""
"132128","132128GMLT000236","日野市","全域","はんてん","ハンテン","Traditional short winter coat resembling a haori without gussets","古着・古布類","","",""
"132128","132128GMLT000237","日野市","全域","ハンマー・とんかち","ハンマー・トンカチ","Hammer and hammer","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000238","日野市","全域","ハーモニカ","ハーモニカ","Harmonica","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000240","日野市","全域","バイク（原付含む）","バイク","Motorcycles (including mopeds)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000239","日野市","全域","バイクのサスペンション","バイクノサスペンション","Motorcycle Suspension","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000241","日野市","全域","バインダー（紙製）","バインダー","Binder (paper)","雑誌・雑紙類","","",""
"132128","132128GMLT000242","日野市","全域","バインダー（プラスチック）","バインダー","Binder (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000243","日野市","全域","バギー（身体障害者用）","バギー","Baby carriages (for disabled persons)","粗大ごみ","","",""
"132128","132128GMLT000244","日野市","全域","バケツ（金属製）","バケツ","Bucket (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000245","日野市","全域","バケツ（プラスチック製）","バケツ","Bucket (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000246","日野市","全域","バッテリー（無停電電源装置）","バッテリー","Battery (uninterruptible power supply)","市では収集・処理できないもの","","専門の処理業者にお問い合わせください。",""
"132128","132128GMLT000247","日野市","全域","バッテリー（携帯電話・おもちゃ用など）","バッテリー","Batteries (for cell phones, toys, etc.)","有害ごみ","","",""
"132128","132128GMLT000248","日野市","全域","バッテリー（電動自転車用）","バッテリー","Battery (for electric bicycles)","有害ごみ","","",""
"132128","132128GMLT000249","日野市","全域","バッテリー（バイク・車）","バッテリー","Batteries (Motorcycle & Car)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000250","日野市","全域","バット（金属製）","バット","Bat (metal)","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000251","日野市","全域","バット（木製）","バット","Bat (wooden)","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000252","日野市","全域","バリカン","バリカン","Barber's clippers","小型家電（5㎏以内）","","",""
"132128","132128GMLT000253","日野市","全域","バーベキューセット","バーベキューセット","Barbecue set","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。 カセットコンロなどは粗大ごみ。",""
"132128","132128GMLT000254","日野市","全域","バーベル（5キロまで）","バーベル","Barbell (up to 5 kg)","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000255","日野市","全域","パイプ椅子","パイプイス","Pipe chair","粗大ごみ","","45リットルの袋に入れば布を取り除いて小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000256","日野市","全域","パイプハンガー（ハンガーラック）","パイプハンガー","Pipe hangers (hanger racks)","粗大ごみ","","",""
"132128","132128GMLT000257","日野市","全域","パイプベッド","パイプベッド","Bed with frame made of pipes","粗大ごみ","","",""
"132128","132128GMLT000258","日野市","全域","パソコン（周辺機器含む）","パソコン","Personal computers (including peripherals)","小型家電（5㎏以内）","","データ消去したものに限ります。なお、45リットルの袋に入らないものは各メーカーのリサイクル窓口へお問い合わせください。",""
"132128","132128GMLT000259","日野市","全域","パチンコ台","パチンコダイ","Pachinko (Japanese pinball) machine","粗大ごみ","","",""
"132128","132128GMLT000260","日野市","全域","パック（透明）","パック","Pack (transparent)","プラスチック類ごみ","","",""
"132128","132128GMLT000261","日野市","全域","パネルヒーター","パネルヒーター","Panel heater","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000262","日野市","全域","パンフレット","パンフレット","Pamphlet","雑誌・雑紙類","","",""
"132128","132128GMLT000263","日野市","全域","パン焼き機","パンヤキキ","Bread machine","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000264","日野市","全域","パーテーション（しきり）","パーテーション","Partitions","粗大ごみ","","",""
"132128","132128GMLT000265","日野市","全域","ひげそり（電気式）","ヒゲソリ","Shaving (electric)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000266","日野市","全域","雛人形セット","ヒナニンギョウセット","Hina Doll Set","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000267","日野市","全域","火鉢","ヒバチ","Brazier","不燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000268","日野市","全域","百科事典","ヒャッカジテン","Encyclopaedia","雑誌・雑紙類","","",""
"132128","132128GMLT000269","日野市","全域","肥料（園芸肥料）","ヒリョウ","Fertilizers (horticultural fertilizers)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000270","日野市","全域","ビデオカメラ","ビデオカメラ","Video camera","小型家電（5㎏以内）","","電池は抜いて有害ごみへ。",""
"132128","132128GMLT000271","日野市","全域","ビデオテープ","ビデオテープ","Video tape","有害ごみ","","戸別収集は1回10本程度まで。ケースがあればケースに入れたままお出しください。",""
"132128","132128GMLT000272","日野市","全域","ビデオデッキ","ビデオデッキ","Video cassette recorder","小型家電（5㎏以内）","","",""
"132128","132128GMLT000273","日野市","全域","ビニールコート紙","ビニールコートシ","Vinyl-coated paper","可燃ごみ","","",""
"132128","132128GMLT000274","日野市","全域","ビニールシート","ビニールシート","Vinyl sheet","粗大ごみ","","30㎝角に切ることができればプラスチック類ごみ。",""
"132128","132128GMLT000275","日野市","全域","ビニール袋","ビニールブクロ","Plastic bag","プラスチック類ごみ","","",""
"132128","132128GMLT000276","日野市","全域","ビニールプール","ビニールプール","Plastic swimming pool","粗大ごみ","","30㎝角に切ることができればプラスチック類ごみ。",""
"132128","132128GMLT000277","日野市","全域","びん（除草剤が入っていたもの）","ビン","Bottles (that contained herbicide)","不燃ごみ","","「除草剤のびんあり」などと表示してください。",""
"132128","132128GMLT000278","日野市","全域","ビーチパラソル","ビーチパラソル","Beach parasol","粗大ごみ","","",""
"132128","132128GMLT000279","日野市","全域","ビールケース","ビールケース","Beer case","粗大ごみ","","",""
"132128","132128GMLT000280","日野市","全域","ビールのマルチパック","ビールノマルチパック","Beer multipacks","可燃ごみ","","",""
"132128","132128GMLT000281","日野市","全域","ピアニカ","ピアニカ","Pianica","プラスチック類ごみ","","",""
"132128","132128GMLT000282","日野市","全域","ピアノ","ピアノ","Piano","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000283","日野市","全域","ピンチハンガー（金属製）","ピンチハンガー","Pinch hanger (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000284","日野市","全域","ピンチハンガー（プラスチック製）","ピンチハンガー","Pinch hanger (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000285","日野市","全域","ファックス（FAX）","ファックス","Fax (FAX)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000286","日野市","全域","ファンヒーター（電気）","ファンヒーター","Fan heater (electric)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000287","日野市","全域","ファンヒーター（灯油）","ファンヒーター","Fan heater (kerosene)","粗大ごみ","","",""
"132128","132128GMLT000288","日野市","全域","封筒（白）","フウトウ","Envelope (white)","雑誌・雑紙類","","",""
"132128","132128GMLT000289","日野市","全域","封筒（茶）","フウトウ","Envelope (brown)","段ボール","","",""
"132128","132128GMLT000290","日野市","全域","フォーク・ナイフ・スプーン","フォーク・ナイフ・スプーン","Fork, Knife, Spoon","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000291","日野市","全域","不織布","フショクフ","Non-woven (fabric) (e.g. felts and such)","可燃ごみ","","大きいものは30㎝角に切って入れてください。",""
"132128","132128GMLT000292","日野市","全域","ふすま本体","フスマホンタイ","Mousama body","粗大ごみ","","",""
"132128","132128GMLT000293","日野市","全域","筆","フデ","Writing brush","可燃ごみ","","",""
"132128","132128GMLT000294","日野市","全域","布団","フトン","Futon","粗大ごみ","","",""
"132128","132128GMLT000295","日野市","全域","布団カバー","フトンカバー","Bedspread","古着・古布類","","",""
"132128","132128GMLT000296","日野市","全域","布団乾燥機","フトンカンソウキ","Futon dryer","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000297","日野市","全域","布団たたき（プラスチック製）","フトンタタキ","Futon tapper (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000298","日野市","全域","布団たたき（木製）","フトンタタキ","Futon tapper (wooden)","可燃ごみ","","",""
"132128","132128GMLT000299","日野市","全域","フライパン","フライパン","Frying pan","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000300","日野市","全域","風呂釜","フロカマ","Bath heater","粗大ごみ","","",""
"132128","132128GMLT000301","日野市","全域","風呂敷","フロシキ","Wrapping cloth","古着・古布類","","",""
"132128","132128GMLT000302","日野市","全域","フロッピーディスク","フロッピーディスク","Floppy disk","プラスチック類ごみ","","",""
"132128","132128GMLT000303","日野市","全域","風呂のふた","フロノフタ","Bathtub cover","粗大ごみ","","",""
"132128","132128GMLT000304","日野市","全域","風呂の浴槽（プラスチック以外）","フロノヨクソウ","Bath tub (non-plastic)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000305","日野市","全域","風呂の浴槽（プラスチック製）","フロノヨクソウ","Bath tub (plastic)","粗大ごみ","","",""
"132128","132128GMLT000306","日野市","全域","フードプロセッサー","フードプロセッサー","Food processor","小型家電（5㎏以内）","","",""
"132128","132128GMLT000307","日野市","全域","仏壇","ブツダン","Buddhist (household) altar","粗大ごみ","","",""
"132128","132128GMLT000308","日野市","全域","ブラインド","ブラインド","Blind","粗大ごみ","","",""
"132128","132128GMLT000309","日野市","全域","ぶら下がり健康器","ブラサガリケンコウキ","Hanging health device","粗大ごみ","","",""
"132128","132128GMLT000310","日野市","全域","ブラジャー","ブラジャー","Bra","古着・古布類","","",""
"132128","132128GMLT000311","日野市","全域","ブランコ（室内用）","ブランコ","Swing set (for indoor use)","粗大ごみ","","",""
"132128","132128GMLT000312","日野市","全域","ブルーシート","ブルーシート","Blue poly tarp","粗大ごみ","","30㎝角に切ることができれば、汚れているものは可燃ごみへ。 汚れのないものはプラスチック類ごみへ。",""
"132128","132128GMLT000313","日野市","全域","ブロック、レンガ","ブロック、レンガ","Block, brick","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000314","日野市","全域","文鎮","ブンチン","Paperweight","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000315","日野市","全域","プラスチック容器","プラスチックヨウキ","Plastic Containers","プラスチック類ごみ","","",""
"132128","132128GMLT000316","日野市","全域","プラスチック容器（食品が付着して洗っても汚れがおちないもの）","プラスチックヨウキ","Plastic containers (that food adheres to and does not get dirty when washed)","可燃ごみ","","",""
"132128","132128GMLT000317","日野市","全域","プラモデル","プラモデル","Plastic model","プラスチック類ごみ","","",""
"132128","132128GMLT000318","日野市","全域","プランター（陶器製）","プランター","Planter (ceramic)","不燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000319","日野市","全域","プランター（プラスチック製）","プランター","Planter (plastic)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000320","日野市","全域","プリンター（インクジェット式）","プリンター","Printer (inkjet type)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000321","日野市","全域","プリンター（レーザー式）","プリンター","Printer (laser type)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000322","日野市","全域","プロジェクター","プロジェクター","Projector","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000323","日野市","全域","ヘアーブラシ（プラスチック製）","ヘアーブラシ","Hair brush (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000324","日野市","全域","ヘアーブラシ（木製）","ヘアーブラシ","Hair brush (wooden)","可燃ごみ","","",""
"132128","132128GMLT000325","日野市","全域","ヘッジトリマー","ヘッジトリマー","Hedge trimmer","粗大ごみ","","",""
"132128","132128GMLT000326","日野市","全域","ヘッドフォン","ヘッドフォン","Headphone","小型家電（5㎏以内）","","",""
"132128","132128GMLT000328","日野市","全域","ヘリウムガス（スプレー缶式）","ヘリウムガス","Helium gas (spray can type)","有害ごみ","","中身がある場合には、不燃ごみの指定収集袋に入れて市役所1階市民相談窓口（8：30～17：15※土曜・日曜日を除く）かクリーンセンター（8：30～11：30、13：00～16：30※土曜・日曜日を除く）に持ち込んでください（その際、ライター、スプレー缶、カセットボンベ以外の不燃ごみは指定収集袋に入れないでください）。",""
"132128","132128GMLT000327","日野市","全域","ヘリウムガスボンベ（ボンベ式）","ヘリウムガスボンベ","Helium gas cylinder (cylinder type)","市では収集・処理できないもの","","製造元・輸入元で処分していただける場合もあるのでご確認下さい。",""
"132128","132128GMLT000329","日野市","全域","ヘルメット","ヘルメット","Helmet","不燃ごみ","","",""
"132128","132128GMLT000331","日野市","全域","ベットパッド","ベットパッド","Bed pad","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000330","日野市","全域","ベッド","ベッド","Bed","粗大ごみ","","",""
"132128","132128GMLT000332","日野市","全域","ベッドマット","ベッドマット","Bed mat","粗大ごみ","","",""
"132128","132128GMLT000333","日野市","全域","ベビーカー（乳母車）","ベビーカー","Stroller","粗大ごみ","","",""
"132128","132128GMLT000334","日野市","全域","ベビーゲート","ベビーゲート","Baby gate","粗大ごみ","","",""
"132128","132128GMLT000335","日野市","全域","ベビーバス","ベビーバス","Bathtub (for baby)","粗大ごみ","","",""
"132128","132128GMLT000336","日野市","全域","ベビーベッド","ベビーベッド","Crib","粗大ごみ","","",""
"132128","132128GMLT000337","日野市","全域","ベルト（布製）","ベルト","Belt (fabric)","可燃ごみ","","",""
"132128","132128GMLT000338","日野市","全域","便座（樹脂製）","ベンザ","Toilet seat (resin)","プラスチック類ごみ","","電気式のみ小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000339","日野市","全域","ベンチ","ベンチ","Bench","粗大ごみ","","",""
"132128","132128GMLT000340","日野市","全域","ペットの小屋","ペットノコヤ","Pet Hut","粗大ごみ","","",""
"132128","132128GMLT000341","日野市","全域","ペットの死体","ペットノシタイ","Pet corpse","クリーンセンターへご連絡ください","","飼われているペットが亡くなった場合、クリーンセンターで引き取ることができます。詳細はクリーンセンター（電話042-581-0444）へお問い合わせください。",""
"132128","132128GMLT000342","日野市","全域","ペットの砂","ペットノスナ","Pet Litter","可燃ごみ","","",""
"132128","132128GMLT000343","日野市","全域","ペットのトイレシート","ペットノトイレシート","Pee pad","可燃ごみ","","おむつ専用収集袋はご使用になれません。",""
"132128","132128GMLT000344","日野市","全域","ペットバギー","ペットバギー","Pet baby carriage","粗大ごみ","","",""
"132128","132128GMLT000345","日野市","全域","ペットボトル（飲料、酒、ノンオイルの調味料）","ペットボトル","Plastic bottles (beverages, liquor, non-oil seasonings)","ペットボトル","","",""
"132128","132128GMLT000347","日野市","全域","ペン（マーカー）","ペン","Pen (marker)","プラスチック類ごみ","","",""
"132128","132128GMLT000346","日野市","全域","ペンキ","ペンキ","Paint","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000348","日野市","全域","ホイール","ホイール","Wheel","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000349","日野市","全域","箒","ホウキ","Broom","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000350","日野市","全域","包装紙","ホウソウシ","Wrapping paper","雑誌・雑紙類","","",""
"132128","132128GMLT000351","日野市","全域","包丁","ホウチョウ","Kitchen knife","不燃ごみ","","紙等にくるんで、指定収集袋に「包丁あり」と指定収集袋に表示してください。",""
"132128","132128GMLT000362","日野市","全域","琺瑯（ホーロー）製品","ホウロウセイヒン","Enameled products","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000352","日野市","全域","歩行器","ホコウキ","Baby-walker","粗大ごみ","","",""
"132128","132128GMLT000353","日野市","全域","補助輪（自転車）","ホジョワ","Subsidiary wheels (bicycles)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000354","日野市","全域","ホッチキス","ホッチキス","Stapler","不燃ごみ","","",""
"132128","132128GMLT000355","日野市","全域","ホットカーペット","ホットカーペット","Electric carpet","粗大ごみ","","",""
"132128","132128GMLT000356","日野市","全域","ホットプレート","ホットプレート","Electric griddle","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000357","日野市","全域","ほ乳びん","ホニュウビン","Baby bottle","不燃ごみ","","",""
"132128","132128GMLT000358","日野市","全域","保冷剤","ホレイザイ","Ice pack","可燃ごみ","","",""
"132128","132128GMLT000359","日野市","全域","本棚","ホンダナ","Bookshelf","粗大ごみ","","",""
"132128","132128GMLT000360","日野市","全域","ホース（リールホース）","ホース","Hose (reel hose)","粗大ごみ","","30㎝位に切れば不燃ごみ。",""
"132128","132128GMLT000361","日野市","全域","ホームベーカリー","ホームベーカリー","Bread machine","小型家電（5㎏以内）","","",""
"132128","132128GMLT000363","日野市","全域","望遠鏡","ボウエンキョウ","Telescope","粗大ごみ","","",""
"132128","132128GMLT000364","日野市","全域","防災頭巾","ボウサイズキン","Disaster hood","可燃ごみ","","",""
"132128","132128GMLT000365","日野市","全域","帽子","ボウシ","Hat","可燃ごみ","","",""
"132128","132128GMLT000366","日野市","全域","防水加工紙","ボウスイカコウシ","Waterproof coated paper","可燃ごみ","","",""
"132128","132128GMLT000367","日野市","全域","防虫剤","ボウチュウザイ","Insect repellent","可燃ごみ","","",""
"132128","132128GMLT000368","日野市","全域","ボウリングの玉","ボウリングノタマ","Bowling ball","粗大ごみ","","",""
"132128","132128GMLT000369","日野市","全域","ボウル（台所用・金属製）","ボウル","Bowl (for kitchen, metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000370","日野市","全域","ボウル（台所用・プラスチック製）","ボウル","Bowl (for kitchen, plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000371","日野市","全域","ボタン電池","ボタンデンチ","Button cell","有害ごみ","","テープで絶縁してお出しください。",""
"132128","132128GMLT000372","日野市","全域","ぼろ布（汚れのひどいもの）","ボロヌノ","Rags (badly soiled)","可燃ごみ","","",""
"132128","132128GMLT000373","日野市","全域","ボンド容器","ボンドヨウキ","Bond Container","可燃ごみ","","",""
"132128","132128GMLT000374","日野市","全域","ボール","ボール","Ball","不燃ごみ","","5個以上、まとめて捨てる場合は、「ボールあり」と指定収集袋に表示してください。",""
"132128","132128GMLT000375","日野市","全域","ボールペン","ボールペン","Ball-point pen","プラスチック類ごみ","","",""
"132128","132128GMLT000376","日野市","全域","ポスター","ポスター","Poster","雑誌・雑紙類","","",""
"132128","132128GMLT000377","日野市","全域","ポット（ガラス製）","ポット","Pot (glass)","不燃ごみ","","",""
"132128","132128GMLT000378","日野市","全域","ポット（金属製）","ポット","Pot (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000379","日野市","全域","ポット（電気式）","ポット","Pot (electric)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000380","日野市","全域","ポット（プラスチック製）","ポット","Pot (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000381","日野市","全域","ポリタンク","ポリタンク","Plastic container","プラスチック類ごみ","","中身は空にして出してください。",""
"132128","132128GMLT000382","日野市","全域","ポータブルトイレ","ポータブルトイレ","Portable toilet","粗大ごみ","","",""
"132128","132128GMLT000383","日野市","全域","マウス","マウス","Mouse","小型家電（5㎏以内）","","",""
"132128","132128GMLT000384","日野市","全域","枕（羽毛）","マクラ","Pillow (down)","可燃ごみ","","",""
"132128","132128GMLT000385","日野市","全域","枕（化学繊維など）","マクラ","Pillows (e.g., synthetic fibers)","プラスチック類ごみ","","",""
"132128","132128GMLT000386","日野市","全域","枕（真綿）","マクラ","Pillow (cotton)","粗大ごみ","","カバーを切って中身を出せば可燃ごみ。",""
"132128","132128GMLT000387","日野市","全域","枕（もみがら製など）","マクラ","Pillows (e.g., made of rice husk)","可燃ごみ","","天然素材は可燃ごみ。",""
"132128","132128GMLT000388","日野市","全域","マッサージ器具（電動）","マッサージキグ","Massage Apparatus (Electric)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000389","日野市","全域","マッサージチェア","マッサージチェア","Robotic massage chair","粗大ごみ","","",""
"132128","132128GMLT000390","日野市","全域","マッチ","マッチ","Match (to light fire with)","可燃ごみ","","必ず水につけてから指定収集袋に入れてください。",""
"132128","132128GMLT000392","日野市","全域","マット（足拭きマット・バスマット・キッチンマット・玄関マット）","マット","Mats (foot mats, bath mats, kitchen mats, entrance mats)","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000391","日野市","全域","マットレス","マットレス","Mattress","粗大ごみ","","",""
"132128","132128GMLT000393","日野市","全域","松葉杖","マツバヅエ","Crutch(es)","粗大ごみ","","",""
