区分／分類コード／部門名,中間需要／Ｋ0111／穀類（百万円）,中間需要／Ｋ0112／いも・豆類（百万円）,中間需要／Ｋ0113／野菜（百万円）,中間需要／Ｋ0114／果実（百万円）,中間需要／Ｋ0115／その他の食用作物（百万円）,中間需要／Ｋ0116／非食用作物（百万円）,中間需要／Ｋ0121／畜産（百万円）,中間需要／Ｋ0131／農業サービス（百万円）,中間需要／Ｋ0151／育林（百万円）,中間需要／Ｋ0152／素材（百万円）,中間需要／Ｋ0153／特用林産物（百万円）,中間需要／Ｋ0171／海面漁業（百万円）,中間需要／Ｋ0172／内水面漁業（百万円）,中間需要／Ｋ0611／金属鉱物（百万円）,中間需要／Ｋ0621／石炭・原油・天然ガス（百万円）,中間需要／Ｋ0631／砂利・砕石（百万円）,中間需要／Ｋ0639／その他の鉱物（百万円）,中間需要／Ｋ1111／食肉（百万円）,中間需要／Ｋ1112／畜産食料品（百万円）,中間需要／Ｋ1113／水産食料品（百万円）,中間需要／Ｋ1114／精穀・製粉（百万円）,中間需要／Ｋ1115／めん・パン・菓子類（百万円）,中間需要／Ｋ1116／農産保存食料品（百万円）,中間需要／Ｋ1117／砂糖・油脂・調味料類（百万円）,中間需要／Ｋ1119／その他の食料品（百万円）,中間需要／Ｋ1121／酒類（百万円）,中間需要／Ｋ1129／その他の飲料（百万円）,中間需要／Ｋ1131／飼料・有機質肥料（別掲を除く。）（百万円）,中間需要／Ｋ1141／たばこ（百万円）,中間需要／Ｋ1511／紡績（百万円）,中間需要／Ｋ1512／織物（百万円）,中間需要／Ｋ1513／ニット生地（百万円）,中間需要／Ｋ1514／染色整理（百万円）,中間需要／Ｋ1519／その他の繊維工業製品（百万円）,中間需要／Ｋ1521／衣服（百万円）,中間需要／Ｋ1522／その他の衣服・身の回り品（百万円）,中間需要／Ｋ1529／その他の繊維既製品（百万円）,中間需要／Ｋ1611／木材（百万円）,中間需要／Ｋ1619／その他の木製品（百万円）,中間需要／Ｋ1621／家具・装備品（百万円）,中間需要／Ｋ1631／パルプ（百万円）,中間需要／Ｋ1632／紙・板紙（百万円）,中間需要／Ｋ1633／加工紙（百万円）,中間需要／Ｋ1641／紙製容器（百万円）,中間需要／Ｋ1649／その他の紙加工品（百万円）,中間需要／Ｋ1911／印刷・製版・製本（百万円）,中間需要／Ｋ2011／化学肥料（百万円）,中間需要／Ｋ2021／ソーダ工業製品（百万円）,中間需要／Ｋ2029／その他の無機化学工業製品（百万円）,中間需要／Ｋ2031／石油化学基礎製品（百万円）,中間需要／Ｋ2041／脂肪族中間物・環式中間物（百万円）,中間需要／Ｋ2042／合成ゴム（百万円）,中間需要／Ｋ2049／その他の有機化学工業製品（百万円）,中間需要／Ｋ2051／合成樹脂（百万円）,中間需要／Ｋ2061／化学繊維（百万円）,中間需要／Ｋ2071／医薬品（百万円）,中間需要／Ｋ2081／油脂加工製品・石けん・界面活性剤・化粧品（百万円）,中間需要／Ｋ2082／塗料・印刷インキ（百万円）,中間需要／Ｋ2083／写真感光材料（百万円）,中間需要／Ｋ2084／農薬（百万円）,中間需要／Ｋ2089／その他の化学最終製品（百万円）,中間需要／Ｋ2111／石油製品（百万円）,中間需要／Ｋ2121／石炭製品（百万円）,中間需要／Ｋ2211／プラスチック製品（百万円）,中間需要／Ｋ2221／タイヤ・チューブ（百万円）,中間需要／Ｋ2229／その他のゴム製品（百万円）,中間需要／Ｋ2311／革製履物（百万円）,中間需要／Ｋ2312／なめし革・毛皮・その他の革製品（百万円）,中間需要／Ｋ2511／ガラス・ガラス製品（百万円）,中間需要／Ｋ2521／セメント・セメント製品（百万円）,中間需要／Ｋ2531／陶磁器（百万円）,中間需要／Ｋ2591／建設用土石製品（百万円）,中間需要／Ｋ2599／その他の窯業・土石製品（百万円）,中間需要／Ｋ2611／銑鉄・粗鋼（百万円）,中間需要／Ｋ2612／鉄屑（百万円）,中間需要／Ｋ2621／熱間圧延鋼材（百万円）,中間需要／Ｋ2622／鋼管（百万円）,中間需要／Ｋ2623／冷延・めっき鋼材（百万円）,中間需要／Ｋ2631／鋳鍛造品（百万円）,中間需要／Ｋ2699／その他の鉄鋼製品（百万円）,中間需要／Ｋ2711／非鉄金属製錬・精製（百万円）,中間需要／Ｋ2712／非鉄金属屑（百万円）,中間需要／Ｋ2721／電線・ケーブル（百万円）,中間需要／Ｋ2729／その他の非鉄金属製品（百万円）,中間需要／Ｋ2811／建設用金属製品（百万円）,中間需要／Ｋ2812／建築用金属製品（百万円）,中間需要／Ｋ2891／ガス・石油機器・暖厨房機器（百万円）,中間需要／Ｋ2899／その他の金属製品（百万円）,中間需要／Ｋ2911／ボイラ・原動機（百万円）,中間需要／Ｋ2912／ポンプ・圧縮機（百万円）,中間需要／Ｋ2913／運搬機械（百万円）,中間需要／Ｋ2914／冷凍機・温湿調整装置（百万円）,中間需要／Ｋ2919／その他のはん用機械（百万円）,中間需要／Ｋ3011／農業用機械（百万円）,中間需要／Ｋ3012／建設・鉱山機械（百万円）,中間需要／Ｋ3013／繊維機械（百万円）,中間需要／Ｋ3014／生活関連産業用機械（百万円）,中間需要／Ｋ3015／基礎素材産業用機械（百万円）,中間需要／Ｋ3016／金属加工機械（百万円）,中間需要／Ｋ3017／半導体製造装置（百万円）,中間需要／Ｋ3019／その他の生産用機械（百万円）,中間需要／Ｋ3111／事務用機械（百万円）,中間需要／Ｋ3112／サービス用機器（百万円）,中間需要／Ｋ3113／計測機器（百万円）,中間需要／Ｋ3114／医療用機械器具（百万円）,中間需要／Ｋ3115／光学機械・レンズ（百万円）,中間需要／Ｋ3116／武器（百万円）,中間需要／Ｋ3211／電子デバイス（百万円）,中間需要／Ｋ3299／その他の電子部品（百万円）,中間需要／Ｋ3311／産業用電気機器（百万円）,中間需要／Ｋ3321／民生用電気機器（百万円）,中間需要／Ｋ3331／電子応用装置（百万円）,中間需要／Ｋ3332／電気計測器（百万円）,中間需要／Ｋ3399／その他の電気機械（百万円）,中間需要／Ｋ3411／民生用電子機器（百万円）,中間需要／Ｋ3412／通信機械（百万円）,中間需要／Ｋ3421／電子計算機・同附属装置（百万円）,中間需要／Ｋ3511／乗用車（百万円）,中間需要／Ｋ3521／トラック・バス・その他の自動車（百万円）,中間需要／Ｋ3522／二輪自動車（百万円）,中間需要／Ｋ3531／自動車部品・同附属品（百万円）,中間需要／Ｋ3541／船舶・同修理（百万円）,中間需要／Ｋ3591／鉄道車両・同修理（百万円）,中間需要／Ｋ3592／航空機・同修理（百万円）,中間需要／Ｋ3599／その他の輸送機械（百万円）,中間需要／Ｋ3911／がん具・運動用品（百万円）,中間需要／Ｋ3919／その他の製造工業製品（百万円）,中間需要／Ｋ3921／再生資源回収・加工処理（百万円）,中間需要／Ｋ4111／住宅建築（百万円）,中間需要／Ｋ4112／非住宅建築（百万円）,中間需要／Ｋ4121／建設補修（百万円）,中間需要／Ｋ4131／公共事業（百万円）,中間需要／Ｋ4191／その他の土木建設（百万円）,中間需要／Ｋ4611／電力（百万円）,中間需要／Ｋ4621／都市ガス（百万円）,中間需要／Ｋ4622／熱供給業（百万円）,中間需要／Ｋ4711／水道（百万円）,中間需要／Ｋ4811／廃棄物処理（百万円）,中間需要／Ｋ5111／卸売（百万円）,中間需要／Ｋ5112／小売（百万円）,中間需要／Ｋ5311／金融（百万円）,中間需要／Ｋ5312／保険（百万円）,中間需要／Ｋ5511／不動産仲介及び賃貸（百万円）,中間需要／Ｋ5521／住宅賃貸料（百万円）,中間需要／Ｋ5531／住宅賃貸料（帰属家賃）（百万円）,中間需要／Ｋ5711／鉄道旅客輸送（百万円）,中間需要／Ｋ5712／鉄道貨物輸送（百万円）,中間需要／Ｋ5721／道路旅客輸送（百万円）,中間需要／Ｋ5722／道路貨物輸送（自家輸送を除く。）（百万円）,中間需要／Ｋ5731／自家輸送（旅客自動車）（百万円）,中間需要／Ｋ5732／自家輸送（貨物自動車）（百万円）,中間需要／Ｋ5741／外洋輸送（百万円）,中間需要／Ｋ5742／沿海・内水面輸送（百万円）,中間需要／Ｋ5743／港湾運送（百万円）,中間需要／Ｋ5751／航空輸送（百万円）,中間需要／Ｋ5761／貨物利用運送（百万円）,中間需要／Ｋ5771／倉庫（百万円）,中間需要／Ｋ5781／こん包（百万円）,中間需要／Ｋ5789／その他の運輸附帯サービス（百万円）,中間需要／Ｋ5791／郵便・信書便（百万円）,中間需要／Ｋ5911／電気通信（百万円）,中間需要／Ｋ5919／その他の通信サービス（百万円）,中間需要／Ｋ5921／放送（百万円）,中間需要／Ｋ5931／情報サービス（百万円）,中間需要／Ｋ5941／インターネット附随サービス（百万円）,中間需要／Ｋ5951／映像・音声・文字情報制作（百万円）,中間需要／Ｋ6111／公務（中央）（百万円）,中間需要／Ｋ6112／公務（地方）（百万円）,中間需要／Ｋ6311／学校教育（百万円）,中間需要／Ｋ6312／社会教育・その他の教育（百万円）,中間需要／Ｋ6321／学術研究機関（百万円）,中間需要／Ｋ6322／企業内研究開発（百万円）,中間需要／Ｋ6411／医療（百万円）,中間需要／Ｋ6421／保健衛生（百万円）,中間需要／Ｋ6431／社会保険・社会福祉（百万円）,中間需要／Ｋ6441／介護（百万円）,中間需要／Ｋ6599／その他の非営利団体サービス（百万円）,中間需要／Ｋ6611／物品賃貸業（貸自動車業を除く。）（百万円）,中間需要／Ｋ6612／貸自動車業（百万円）,中間需要／Ｋ6621／広告（百万円）,中間需要／Ｋ6631／自動車整備（百万円）,中間需要／Ｋ6632／機械修理（百万円）,中間需要／Ｋ6699／その他の対事業所サービス（百万円）,中間需要／Ｋ6711／宿泊業（百万円）,中間需要／Ｋ6721／飲食サービス（百万円）,中間需要／Ｋ6731／洗濯・理容・美容・浴場業（百万円）,中間需要／Ｋ6741／娯楽サービス（百万円）,中間需要／Ｋ6799／その他の対個人サービス（百万円）,中間需要／Ｋ6811／事務用品（百万円）,中間需要／Ｋ6911／分類不明（百万円）,中間需要／Ｌ1000／本社（百万円）,中間需要／Ｒ7000／財・サービス内生部門計（百万円）,中間需要／Ｒ7100／内生部門計（百万円）,最終需要／Ｐ7111／都事業所家計外消費支出（百万円）,最終需要／Ｐ6111／他県事業所家計外消費支出（百万円）,最終需要／Ｐ7211／都民家計消費支出（百万円）,最終需要／Ｐ7212／対家計民間非営利団体消費支出（百万円）,最終需要／Ｐ9211／他県民支出（通勤・通学）（百万円）,最終需要／Ｐ9212／他県民支出（その他：観光，教育，医療等）（百万円）,最終需要／Ｐ7311／一般政府消費支出（百万円）,最終需要／Ｐ7321／一般政府消費支出（社会資本等減耗分）（百万円）,最終需要／Ｐ7411／都内総固定資本形成（公的）（百万円）,最終需要／Ｐ7511／都内総固定資本形成（民間）（百万円）,最終需要／Ｐ7611／在庫純増（百万円）,最終需要／Ｐ7711／調整項（百万円）,最終需要／Ｒ7800／都内最終需要計（百万円）,最終需要／Ｒ7900／都内需要合計（百万円）,最終需要／Ｐ8011／輸出（百万円）,最終需要／Ｐ8012／輸出（直接購入）（百万円）,最終需要／Ｒ8100／輸出計（百万円）,最終需要／Ｐ8111／移出（百万円）,最終需要／Ｒ8200／移輸出計（百万円）,最終需要／Ｒ8300／最終需要計（百万円）,最終需要／Ｒ8400／需要合計（百万円）,Ｐ8411／（控除）輸入（百万円）,Ｐ8412／（控除）輸入（直接購入）（百万円）,Ｐ8511／（控除）関税（百万円）,Ｐ8611／（控除）輸入品商品税（百万円）,Ｒ8700／（控除）輸入計（百万円）,Ｐ8811／移入（百万円）,Ｑ7111／都事業所家計外消費支出（百万円）,Ｑ7211／都民支出（通勤・通学）（百万円）,Ｑ7213／都民支出（その他；教育，医療等）（百万円）,Ｒ8900／（控除）移輸入計（百万円）,Ｒ9000／最終需要部門計（百万円）,Ｒ9700／生産額（百万円）
中間投入／Ａ2081／油脂加工製品・石けん・界面活性剤・化粧品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,670,5,74,45,0,58,0,0,0,7,3,279,13,15,13,3,0,3,0,1,11,0,0,15,0,0,2,673,0,423,0,22,1,0,673,5380,2035,41,66,633,0,160,111,263,277,0,5,5,358,0,5,12,0,0,5,1,20,18,10,0,0,0,11,2,2,0,19,0,7,9,6,36,0,5,4,49,14,19,138,147,98,68,45,59,23,3,285,184,278,10,14,53,5,36,255,205,0,167,0,13,0,3,180,20,0,120,4,331,188,44,43,81,0,0,0,0,86,28,41,92,0,66,2,0,23,0,45,33,7,20,61,5,2,25,12,12,8,242,0,0,0,9,0,0,1220,80,247,145,0,0,0,2534,1016,1071,1544,4,1231,54,0,41,197,8422,1776,8148,27330,9461,3380,0,639,0,85071,85071,15298,0,196875,0,13759,3335,0,0,0,0,-770,39,228536,313607,1735,2,1737,93471,95208,323744,408815,-34233,-12687,-82,-1700,-48702,-242550,0,-2177,-730,-294159,29585,114656
中間投入／Ａ2082／塗料・印刷インキ（百万円）,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,11,140,1075,0,19,35,653,138,27147,0,0,0,0,0,0,0,0,0,0,2,2830,0,0,0,0,14,95,0,12,2,43,84,17,0,13,2,0,0,0,0,10,0,0,0,0,38,1,68,34,6,981,1,70,25,40,245,5,24,7,157,123,248,391,135,43,220,137,74,19,30,4,247,1254,60,459,166,210,82,1134,678,0,3315,0,275,49,679,639,55,323,1163,0,10143,4198,12148,852,474,0,0,0,87,0,0,0,0,0,0,36,131,0,0,0,0,0,0,0,0,0,104,0,0,8,26,0,0,0,92,0,0,8822,285,469,0,0,0,0,0,0,0,0,144,208,0,20242,1222,162,1209,0,0,0,272,292,0,1463,0,109409,109409,0,0,559,0,0,0,0,0,0,0,-411,311,459,109868,9032,0,9032,80029,89061,89520,198929,-3003,0,-87,-155,-3245,-101558,0,0,0,-104803,-15283,94126
中間投入／Ａ2083／写真感光材料（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,844,1134,0,9859,450,0,18,0,39,51,4865,927,0,55,0,0,0,1319,0,0,540,0,0,0,0,5143,1713,64,0,27294,27294,62,0,1213,0,9,268,0,0,0,0,657,454,2663,29957,19778,428,20206,12653,32859,35522,62816,-6949,-3,0,-347,-7299,-21501,0,-1,-68,-28869,6653,33947
中間投入／Ａ2084／農薬（百万円）,9,78,599,178,6,151,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,639,1133,0,0,0,4736,4736,0,0,2764,0,24,0,0,0,0,0,-77,0,2711,7447,2,0,2,5324,5326,8037,12773,-493,0,-16,-25,-534,-6911,0,-4,0,-7449,588,5324
中間投入／Ａ2089／その他の化学最終製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,34,0,210,8,0,256,9,188,17,1,746,0,7,0,1,0,224,40,50,0,199,301,110,544,0,59,331,275,178,934,0,0,68,0,176,0,49,5,0,2024,2383,604,912,317,11682,1,69,437,62,255,356,111,79,58,0,9,310,0,0,1,1,11,17,0,1,0,0,86,0,12,0,66,1,103,3,4,25,1,1,4,1,4,20,2,10,1004,3,446,79,22,923,142,746,502,11,117,12,66,32,216,593,0,168,0,1224,1,1,43,16,220,3529,20,1888,454,70,202,1154,469,2068,0,388,1799,39,0,230,0,0,0,0,16,0,62,112,9,16,0,0,0,10,1,15,35,51,1,0,0,381,7811,0,1637,518,226,0,0,965,8344,4608,714,1421,2366,763,11458,100,308,8,20,15880,90,4027,925,513,2157,2079,694,0,112384,112384,3213,0,21033,0,958,0,0,0,0,0,236,550,25990,138374,14553,2,14555,43481,58036,84026,196410,-40914,-7,-537,-2073,-43531,-85139,0,-22,0,-128692,-44666,67718
中間投入／Ａ2111／石油製品（百万円）,0,11,349,64,1,281,4,12,1,12,15,2466,23,0,0,210,37,19,521,66,165,341,78,1406,2442,25,871,7,1,0,11,12,384,42,154,14,16,17,27,192,4,136,48,106,248,1339,3,43,366,0,767,0,14,0,0,95,366,149,211,34,520,106,2783,120,325,202,105,148,1517,843,58,199,218,0,0,73,52,221,31,2,88,0,17,69,10,96,3,608,15,133,12,8,175,1,12,9,75,39,126,70,118,22,20,343,243,61,13,683,441,416,16,50,21,100,26,170,194,0,357,0,852,19,386,2787,50,54,317,1219,4400,4227,5795,8937,5112,63880,20751,10143,11656,8066,16179,16019,3144,970,4393,2057,5,5347,203,38413,27028,238422,57587,37994,2522,3504,126138,3268,216,339,2420,953,2383,24,2150,9824,587,7426,47582,14738,5010,11320,10626,7068,18644,1276,2907,5100,2379,4752,5975,7241,315,6402,25208,2059,25823,8936,16432,6461,0,27453,1775,1048482,1050257,6162,0,316919,0,34896,63847,0,0,0,0,7436,0,429260,1479517,17,0,17,5140,5157,434417,1484674,-216303,-942,-414,-12972,-230631,-1170427,0,0,-76839,-1477897,-1043480,6777
中間投入／Ａ2121／石炭製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,86,0,40,0,0,0,4,2,0,0,7,0,0,5,0,0,0,0,0,1,0,2,96,0,0,243,61,56,148,0,85,0,0,5,0,0,0,1,0,1,1,0,4,0,0,0,4,1,0,6,3,0,0,9,12,2,0,16,0,3,0,1,0,0,0,3,0,0,0,0,28,0,199,0,0,0,20,22,520,1894,50,18779,7220,15706,0,0,0,148,-23,-41,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,17,33,110,93,0,0,0,0,66,2,3444,0,0,135,0,14,0,49466,49466,55,0,-135,0,0,0,0,0,0,0,-166,0,-246,49220,2,0,2,680,682,436,49902,-774,0,-1,-38,-813,-33785,0,0,0,-34598,-34162,15304
中間投入／Ａ2211／プラスチック製品（百万円）,0,17,216,9,0,200,1,0,0,0,35,460,11,0,0,0,2,0,890,983,174,1905,824,2350,5171,870,8560,0,6,0,4,2,14,40,340,40,241,10,204,1971,0,40,147,203,3598,40938,0,1,376,0,101,0,0,0,0,1407,5727,108,775,84,1039,0,0,19066,225,2327,1030,5962,613,15,1,10,76,0,0,0,7,0,2,1,27,0,274,21,2,89,44,308,4,150,103,261,525,11,31,39,270,493,123,3381,146,1891,541,4986,4857,2158,150,6099,3474,8216,869,344,785,3393,1372,13989,6214,1,2517,0,5425,39,48,8276,56,2043,15319,262,19948,13155,24109,7135,10721,0,0,0,22178,1244,13219,25020,13009,7519,1529,1867,1899,0,0,1,158,0,11,42,0,17,463,200,443,3318,62,0,84,0,932,88881,120,7053,927,2381,720,0,2118,12109,6650,10,129,320,966,1621,90,16662,977,2723,11675,1254,4037,2227,7484,1092,9396,6554,0,565514,565514,4210,0,35308,0,1332,4429,110,0,0,-103,2055,282,47623,613137,9755,1,9756,106138,115894,163517,729031,-55119,-4,-1358,-2822,-59303,-501561,0,-63,-713,-561640,-398123,167391
中間投入／Ａ2221／タイヤ・チューブ（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,385,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,0,0,0,22,206,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,6656,6,0,0,0,0,30,79,0,0,0,22384,22384,0,0,325,0,87,0,0,0,0,0,121,114,647,23031,6459,4,6463,45858,52321,52968,75352,-1342,-16,0,-67,-1425,-14211,0,0,-6,-15642,37326,59710
中間投入／Ａ2229／その他のゴム製品（百万円）,0,1,26,7,0,4,0,209,0,0,0,29,4,0,0,15,7,38,8,9,4,42,10,4,55,4,12,0,0,0,1,1,0,3,58,25,116,2,4,105,0,0,14,55,27,469,0,0,5,0,34,0,1,0,0,55,22,27,15,7,5,0,7,53,799,2300,3817,154,1,54,0,2,12,0,0,9,32,59,1,6,0,0,2,4,13,65,10,99,29,977,269,124,244,40,216,40,341,793,180,367,313,396,833,1199,795,12,134,1530,191,3177,183,35,142,194,167,1802,553,0,981,0,3848,41,302,27,190,483,1123,377,542,306,301,2391,3051,0,0,0,569,5524,716,387,125,0,0,0,0,91,1,43,653,2,3,95,75,469,0,88,67,57,1,40,473,0,27,0,420,53,11070,1156,19,10,366,113,5708,183,937,1512,1713,1924,47,43,406,9258,492,599,626,372,2036,706,2294,476,0,90322,90322,1687,0,53619,0,4472,6792,0,0,0,0,-2115,9,64464,154786,279,5,284,20528,20812,85276,175598,-60648,-43,-4155,-3240,-68086,-66202,0,-654,-1037,-135979,-50703,39619
中間投入／Ａ2311／革製履物（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4652,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,7,0,0,0,0,0,2,1,10,3,20,16,456,0,0,0,228,118,33,0,0,0,0,88,0,0,8,0,0,0,0,2,1,0,1,17,7,52,1119,1,0,2,300,31,607,452,0,0,0,0,0,0,0,0,2,43,0,5,1,0,402,262,0,313,100,367,0,626,0,10481,10481,0,0,37258,0,3210,8800,0,0,0,0,-3017,14,46265,56746,336,20,356,13639,13995,60260,70741,-10311,-105,-1858,-607,-12881,0,0,-487,-1316,-14684,45576,56057
中間投入／Ａ2312／なめし革・毛皮・その他の革製品（百万円）,0,0,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,1,0,1,9,2,1,3,0,2,0,0,0,0,0,0,1,42,124,4,0,1,50,0,1,1,6,0,58,0,0,0,0,4,0,0,0,0,0,2,3,0,0,32,0,0,5,1,22,7569,6119,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,2,0,0,2,0,0,0,2,0,1,17,11,0,0,478,4,632,7,63,43,34,0,23,20,1,3,85,19,0,22,0,11,0,3,3,1,454,435,6,1,1,7,4,7,44,1262,0,41,68,316,110,283,304,1,0,0,24,0,4,1,0,0,0,0,0,1,0,1,0,34,22,5180,28,304,33,1682,24,140,160,217,29,319,189,149,44,106,44,345,2186,9,26,1,4,157,20,77,58,209,1114,0,462,0,32320,32320,7219,0,85508,0,6249,16867,0,0,0,0,-2038,18,113823,146143,843,0,843,23539,24382,138205,170525,-86269,-15269,-7092,-4634,-113264,-6402,0,-836,-1892,-122394,15811,48131
中間投入／Ａ2511／ガラス・ガラス製品（百万円）,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,108,36,0,2,31,121,62,499,577,0,0,0,0,0,7,3,11,0,0,0,2,1763,0,0,0,0,0,5,0,0,44,0,17,0,1,0,0,358,2214,3,9,49,82,0,0,384,0,37,0,0,3598,1,0,3,76,0,0,0,0,0,0,0,0,0,5,1,0,26,8,67,0,3,69,9,0,0,2,0,7,4,3,50,2,239,132,1585,133,10549,14,642,2140,88,70,224,18,1086,52,107,49,0,3327,0,5,2,192,5175,11,166,2429,2,9630,6140,4103,54,123,0,0,0,12,31,167,614,70,0,0,0,0,9,0,3,6,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,12,0,235,764,154,1572,1753,1375,749,151,251,77,0,0,77,1071,334,107,650,1629,105,810,90,0,1708,0,73464,73464,2144,0,5572,0,114,1471,0,0,0,0,224,438,9963,83427,16928,0,16928,20520,37448,47411,120875,-13539,-26,-79,-679,-14323,-65484,0,-6,-530,-80343,-32932,40532
中間投入／Ａ2521／セメント・セメント製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,17855,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,55731,37735,54027,47400,34519,0,6,0,0,69,0,0,0,0,0,56,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,249178,249178,0,0,118,0,1,0,0,0,0,0,-71,0,48,249226,101,0,101,63883,63984,64032,313210,-1491,0,-7,-75,-1573,-216076,0,0,0,-217649,-153617,95561
中間投入／Ａ2531／陶磁器（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,4,13,2,7,4,0,5,0,728,0,0,0,2268,15398,1989,1,61,93,15,7,372,0,0,0,0,33,0,6,3,0,0,53,9,8753,5290,1372,206,764,0,0,0,0,226,434,384,51,0,0,0,0,0,0,3,8,0,0,22,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,201,293,28,0,0,1122,66,889,1024,74,0,0,0,0,0,99,974,6397,0,8,308,0,1745,0,52015,52015,805,0,5921,0,245,1611,0,0,0,0,145,2,8729,60744,42,1,43,1105,1148,9877,61892,-11191,-20,-115,-558,-11884,-48228,0,-14,-580,-60706,-50829,1186
