"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"132136","132136E01283","東村山市","株式会社 荒川肉店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市栄町3丁目10-6","東京都","東村山市","栄町3丁目","10-6","","35.746287","139.467678","(042)391-0573","","","","1890013","株式会社荒川肉店","","","","","","","","","",""
"132136","132136E01284","東村山市","家庭的保育事業 志村純子","","","許可届出不要その他の営業(ボランティア食等)","","132136","","東京都東村山市栄町3丁目11-20","東京都","東村山市","栄町3丁目","11-20","","35.746675","139.467834","","","","","1890013","","","","","","","","","","",""
"132136","132136E01285","東村山市","TAIRAYA久米川八坂店","","","百貨店、総合スーパー","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)399-5721","","","","1890013","株式会社エコス","","","","","","","","","",""
"132136","132136E01286","東村山市","ファミリーマート東村山八坂駅前店","","","コンビニエンスストア","","132136","","東京都東村山市栄町3丁目26-1","東京都","東村山市","栄町3丁目","26-1","","35.745847","139.466437","(042)399-0059","","","","1890013","セルク合同会社","","","","","","","","","",""
"132136","132136E01287","東村山市","ＫéＦＵ ＣＯＦＦＥＥ","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市栄町3丁目32-17セザール麻美1B","東京都","東村山市","栄町3丁目","32-17 セザール麻美1B","","35.748250","139.465895","(042)306-0787","","","","1890013","株式会社アセェス","","","","","","","","","",""
"132136","132136E01288","東村山市","ぎょうざの満洲 久米川南口店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市栄町二丁目19-17ニューハイツ久米川1階","東京都","東村山市","栄町2丁目","19-17 ニューハイツ久米川1階","","35.749370","139.470238","(042)395-6689","","","","1890013","株式会社ぎょうざの満洲","","","","","","","","","",""
"132136","132136E01289","東村山市","生活協同組合パルシステム東京 東村山センター","","","食肉販売業（包装済みの食肉のみの販売）(一般)","","132136","","東京都東村山市恩多町1-10-1","東京都","東村山市","恩多町1丁目","10-1","","35.755940","139.491037","","","","","1890011","生活協同組合パルシステム東京","","","","","","","","","",""
"132136","132136E01290","東村山市","トーホー加工株式会社東村山工場","","","器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）(食器容器包装製造業)","","132136","","東京都東村山市恩多町1-16-2","東京都","東村山市","恩多町1丁目","16-2","","35.757073","139.494459","(042)392-6422","","","","1890011","トーホー加工株式会社","","","","","","","","","",""
"132136","132136E01291","東村山市","富士見商事株式会社","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市恩多町1丁目15-1","東京都","東村山市","恩多町1丁目","15-1","","35.758183","139.495140","(042)395-1319","","","","1890011","富士見商事株式会社","","","","","","","","","",""
"132136","132136E01292","東村山市","株式会社トーホーフードサービス 西東京営業所","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市恩多町1丁目16-1","東京都","東村山市","恩多町1丁目","16-1","","35.757360","139.494998","(042)390-5518","","","","1890011","株式会社トーホーフードサービス","","","","","","","","","",""
"132136","132136E01293","東村山市","NYDSメガガイア東村山店","","","乳類販売業(ショーケース売り)","","132136","","東京都東村山市恩多町1丁目19","東京都","東村山市","恩多町1丁目","19","","35.755790","139.492138","(042)392-7770","","","","1890011","株式会社ユナイテッドエージェンシー","","","","","","","","","",""
"132136","132136E01294","東村山市","社会福祉法人林檎の木 りんごっこ保育園","","","集団給食施設(児童福祉施設Ⅱ)","","132136","","東京都東村山市恩多町1丁目55-7","東京都","東村山市","恩多町1丁目","55-7","","35.751775","139.488546","(042)394-2327","","","","1890011","社会福祉法人林檎の木","","","","","","","","","",""
"132136","132136E01295","東村山市","ケンタッキーフライドチキン 久米川店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市恩多町2-28-1","東京都","東村山市","恩多町2丁目","28-1","","35.748285","139.480874","(042)399-7152","","","","1890011","日本ケンタッキー・フライド・チキン株式会社","","","","","","","","","",""
"132136","132136E01296","東村山市","セブンイレブン 久米川店","","","コンビニエンスストア","","132136","","東京都東村山市恩多町2丁目25-1","東京都","東村山市","恩多町2丁目","25-1","","35.748697","139.479765","(042)395-5186","","","","1890011","株式会社 甲州屋","","","","","","","","","",""
"132136","132136E01297","東村山市","綿半スーパーセンター 東村山店","","","魚介類販売業（包装済みの魚介類のみの販売）(一般)","","132136","","東京都東村山市恩多町2丁目28","東京都","東村山市","恩多町2丁目","28","","35.748345","139.481395","(042)394-6724","","","","1890011","株式会社綿半ホームエイド","","","","","","","","","",""
"132136","132136E01298","東村山市","綿半スーパーセンター 東村山店","","","食肉販売業（包装済みの食肉のみの販売）(一般)","","132136","","東京都東村山市恩多町2丁目28","東京都","東村山市","恩多町2丁目","28","","35.748345","139.481395","(042)394-6724","","","","1890011","株式会社綿半ホームエイド","","","","","","","","","",""
"132136","132136E01299","東村山市","綿半スーパーセンター 東村山店","","","乳類販売業(ショーケース売り)","","132136","","東京都東村山市恩多町2丁目28","東京都","東村山市","恩多町2丁目","28","","35.748345","139.481395","(042)394-6724","","","","1890011","株式会社綿半ホームエイド","","","","","","","","","",""
"132136","132136E01300","東村山市","綿半スーパーセンター 東村山店","","","百貨店、総合スーパー","","132136","","東京都東村山市恩多町2丁目28","東京都","東村山市","恩多町2丁目","28","","35.748345","139.481395","(042)394-6724","","","","1890011","株式会社綿半ホームエイド","","","","","","","","","",""
"132136","132136E01301","東村山市","ヤクルト東村山センター","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市恩多町3-18-1","東京都","東村山市","恩多町3丁目","18-1","","35.757269","139.482470","(042)393-9136","","","","1890011","東京ヤクルト販売株式会社","","","","","","","","","",""
"132136","132136E01302","東村山市","スマイル東村山店","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市恩多町3-29-1イーストヴィレッジB棟","東京都","東村山市","恩多町3丁目","29-1 イーストヴィレッジB棟","","35.753641","139.480766","(042)390-4771","","","","1890011","株式会社富士薬品","","","","","","","","","",""
"132136","132136E01303","東村山市","有限会社丸中商店","","","米穀類販売業","","132136","","東京都東村山市恩多町3-29-1イーストビレッジA棟","東京都","東村山市","恩多町3丁目","29-1 イーストビレッジA棟","","35.753641","139.480766","(042)391-0041","","","","1890011","有限会社丸中商店","","","","","","","","","",""
"132136","132136E01304","東村山市","ワタミ㈱東京東村山清瀬営業所","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市恩多町3丁目28-7","東京都","東村山市","恩多町3丁目","28-7","","35.754572","139.481629","","","","","1890011","ワタミ株式会社","","","","","","","","","",""
"132136","132136E01305","東村山市","スマイル東村山店","","","乳類販売業(ショーケース売り)","","132136","","東京都東村山市恩多町3丁目29-1イーストヴィレッジB棟","東京都","東村山市","恩多町3丁目","29-1 イーストヴィレッジB棟","","35.753641","139.480766","(042)390-4771","","","","1890011","株式会社富士薬品","","","","","","","","","",""
"132136","132136E01306","東村山市","ジャパンミート卸売市場 東村山店","","","百貨店、総合スーパー","","132136","","東京都東村山市恩多町3丁目29-1","東京都","東村山市","恩多町3丁目","29-1","","35.753641","139.480766","(042)399-2941","","","","1890011","株式会社ジャパンミート","","","","","","","","","",""
"132136","132136E01307","東村山市","セブン-イレブン東村山恩多町３丁目店","","","コンビニエンスストア","","132136","","東京都東村山市恩多町3丁目4-1","東京都","東村山市","恩多町3丁目","4-1","","35.753334","139.479512","(042)397-9044","","","","1890011","","","","","","","","","","",""
"132136","132136E01308","東村山市","Nalu Mele","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市恩多町3丁目7-10","東京都","東村山市","恩多町3丁目","7-10","","35.754818","139.479611","(042)306-2707","","","","1890011","株式会社N","","","","","","","","","",""
"132136","132136E01309","東村山市","小僧寿し 東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市恩多町4丁目1-1","東京都","東村山市","恩多町4丁目","1-1","","35.759323","139.473735","(042)391-1189","","","","1890011","株式会社小僧寿し","","","","","","","","","",""
"132136","132136E01310","東村山市","ファミリーマート東村山御成橋店","","","コンビニエンスストア","","132136","","東京都東村山市恩多町5丁目20-5","東京都","東村山市","恩多町5丁目","20-5","","35.761772","139.483936","(042)390-8431","","","","1890011","","","","","","","","","","",""
"132136","132136E01311","東村山市","セブンイレブン東村山恩多町５丁目店","","","コンビニエンスストア","","132136","","東京都東村山市恩多町5丁目31-3","東京都","東村山市","恩多町5丁目","31-3","","35.759601","139.487745","(042)396-1212","","","","1890011","株式会社グラティア","","","","","","","","","",""
"132136","132136E01312","東村山市","株式会社ヨーク ヨークフーズ東村山店","","","百貨店、総合スーパー","","132136","","東京都東村山市恩多町5丁目47-5","東京都","東村山市","恩多町5丁目","47-5","","35.756973","139.486321","(042)394-1551","","","","1890011","株式会社 ヨーク","","","","","","","","","",""
"132136","132136E01313","東村山市","スギドラッグ 恩多町店","","","百貨店、総合スーパー","","132136","","東京都東村山市恩多町五丁目24-1","東京都","東村山市","恩多町5丁目","24-1","","35.760583","139.486823","(042)306-1657","","","","1890011","株式会社スギ薬局","","","","","","","","","",""
"132136","132136E01314","東村山市","ファミリーマート 東村山廻田町店","","","コンビニエンスストア","","132136","","東京都東村山市廻田町1丁目16","東京都","東村山市","廻田町1丁目","16","","35.754602","139.454382","(042)399-3034","","","","1890025","セルク合同会社","","","","","","","","","",""
"132136","132136E01315","東村山市","金子農園","","","野菜果物販売業(自動車以外)","","132136","","東京都東村山市廻田町1丁目23-2","東京都","東村山市","廻田町1丁目","23-2","","35.756918","139.451722","(042)391-2122","","","","1890025","","","","","","","","","","",""
"132136","132136E01316","東村山市","東京聖書学院教会","","","集団給食施設(その他の給食Ⅰ)","","132136","","東京都東村山市廻田町1丁目30-1","東京都","東村山市","廻田町1丁目","30-1","","35.753762","139.452044","(042)394-8495","","","","1890025","日本ホーリネス教団","","","","","","","","","",""
"132136","132136E01317","東村山市","社会福祉法人ネット 十二月","","","海藻製造・加工業","","132136","","東京都東村山市廻田町3丁目16-8","東京都","東村山市","廻田町3丁目","16-8","","35.760419","139.448084","(042)394-3523","","","","1890025","","","","","","","","","","",""
"132136","132136E01318","東村山市","ローソン西武武蔵大和駅前店","","","コンビニエンスストア","","132136","","東京都東村山市廻田町3丁目9-14","東京都","東村山市","廻田町3丁目","9-14","","35.756157","139.444543","(042)394-9691","","","","1890025","有限会社 廻田商事","","","","","","","","","",""
"132136","132136E01319","東村山市","セブン－イレブン 東村山廻田町店","","","コンビニエンスストア","","132136","","東京都東村山市廻田町4丁目19-10","東京都","東村山市","廻田町4丁目","19-10","","35.759339","139.452474","(042)394-7022","","","","1890025","有限会社コンボ","","","","","","","","","",""
"132136","132136E01320","東村山市","DleS","","","その他の食料品製造・加工業(食料品製造・加工)","","132136","","東京都東村山市廻田町周辺","東京都","東村山市","","廻田町周辺","","35.755407","139.453449","","","","","1890025","","","","","","","","","","",""
"132136","132136E01321","東村山市","餃子の王将 秋津店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町1-37-7","東京都","東村山市","久米川町1丁目","37-7","","35.769063","139.486279","(042)395-5951","","","","1890003","株式会社王将フードサービス","","","","","","","","","",""
"132136","132136E01322","東村山市","生活協同組合コープみらい コープデリ 秋津センター","","","その他(冷凍冷蔵倉庫業)","","132136","","東京都東村山市久米川町1-59-1","東京都","東村山市","久米川町1丁目","59-1","","35.770278","139.484151","","","","","1890003","生活協同組合コープみらい","","","","","","","","","",""
"132136","132136E01323","東村山市","スーパーアルプス東村山店","","","百貨店、総合スーパー","","132136","","東京都東村山市久米川町1丁目2-5","東京都","東村山市","久米川町1丁目","2-5","","35.771225","139.476333","(042)392-7660","","","","1890003","株式会社スーパーアルプス","","","","","","","","","",""
"132136","132136E01324","東村山市","ロピア 東村山島忠ホームズ店","","","乳類販売業(ショーケース売り)","","132136","","東京都東村山市久米川町1丁目36","東京都","東村山市","久米川町1丁目","36","","35.768138","139.487063","(042)390-0298","","","","1890003","株式会社埼玉ロピア","","","","","","","","","",""
"132136","132136E01325","東村山市","島忠ホームズ東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町1丁目36","東京都","東村山市","久米川町1丁目","36","","35.768138","139.487063","(042)399-8020","","","","1890003","株式会社島忠","","","","","","","","","",""
"132136","132136E01326","東村山市","ファミリーマート東村山久米川町店","","","コンビニエンスストア","","132136","","東京都東村山市久米川町1丁目38-22","東京都","東村山市","久米川町1丁目","38-22","","35.767516","139.485138","(042)398-7220","","","","1890003","セルク合同会社","","","","","","","","","",""
"132136","132136E01327","東村山市","わくわく保育園","","","集団給食施設(児童福祉施設Ⅱ)","","132136","","東京都東村山市久米川町1丁目38-4","東京都","東村山市","久米川町1丁目","38-4","","35.768108","139.485298","(042)396-9022","","","","1890003","株式会社こどもの森","","","","","","","","","",""
"132136","132136E01328","東村山市","株式会社ロジスティクス・ネットワーク東村山物流センター","","","その他(冷凍冷蔵倉庫業)","","132136","","東京都東村山市久米川町1丁目52-10","東京都","東村山市","久米川町1丁目","52-10","","35.771845","139.478430","(042)391-1521","","","","1890003","株式会社 ロジスティクス・ネットワーク","","","","","","","","","",""
"132136","132136E01329","東村山市","山崎製パン株式会社 埼玉工場埼玉第二東村山工場 売店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町1丁目53-1山崎製パン株式会社埼玉工場埼玉第二東村山工場","東京都","東村山市","久米川町1丁目","53-1 山崎製パン株式会社埼玉工場埼玉第二東村山工場","","35.771794","139.479528","(042)391-1621","","","","1890003","山崎製パン株式会社","","","","","","","","","",""
"132136","132136E01330","東村山市","山﨑製パン株式会社埼玉工場埼玉第二東村山工場","","","集団給食施設(工場・事業所Ⅱ)","","132136","","東京都東村山市久米川町1丁目53-1","東京都","東村山市","久米川町1丁目","53-1","","35.771794","139.479528","(042)391-1621","","","","1890003","山崎製パン株式会社","","","","","","","","","",""
"132136","132136E01331","東村山市","家庭的保育事業 田中浩美","","","許可届出不要その他の営業(ボランティア食等)","","132136","","東京都東村山市久米川町2丁目41-20","東京都","東村山市","久米川町2丁目","41-20","","35.765385","139.483115","","","","","1890003","","","","","","","","","","",""
"132136","132136E01332","東村山市","あいあい保育園","","","集団給食施設(児童福祉施設Ⅰ)","","132136","","東京都東村山市久米川町2丁目44-2","東京都","東村山市","久米川町2丁目","44-2","","35.766432","139.481634","(042)398-5131","","","","1890003","特定非営利活動法人あいあい保育園","","","","","","","","","",""
"132136","132136E01333","東村山市","サイゼリヤ東村山店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市久米川町3-1-4","東京都","東村山市","久米川町3丁目","1-4","","35.760026","139.474767","(042)399-3125","","","","1890003","株式会社サイゼリヤ","","","","","","","","","",""
"132136","132136E01334","東村山市","株式会社 ポールスタア","","","調味料製造・加工業","","132136","","東京都東村山市久米川町3丁目28-2","東京都","東村山市","久米川町3丁目","28-2","","35.761160","139.477192","(042)395-0554","","","","1890003","株式会社ポールスタア","","","","","","","","","",""
"132136","132136E01335","東村山市","セブン‐イレブン 東村山久米川町３丁目店","","","コンビニエンスストア","","132136","","東京都東村山市久米川町3丁目2-15","東京都","東村山市","久米川町3丁目","2-15","","35.761115","139.474856","(042)392-5507","","","","1890003","","","","","","","","","","",""
"132136","132136E01336","東村山市","生活クラブ生活協同組合 デポー東村山","","","百貨店、総合スーパー","","132136","","東京都東村山市久米川町3丁目32-44","東京都","東村山市","久米川町3丁目","32-44","","35.762206","139.479680","(042)399-7151","","","","1890003","生活クラブ生活協同組合","","","","","","","","","",""
"132136","132136E01337","東村山市","はま寿司 東村山久米川店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町3丁目3-47","東京都","東村山市","久米川町3丁目","3-47","","35.760644","139.473921","(042)390-0167","","","","1890003","株式会社はま寿司","","","","","","","","","",""
"132136","132136E01338","東村山市","つぼ焼きこじゃれイモ","","","その他の食料品製造・加工業(食料品製造・加工)","","132136","","東京都東村山市久米川町4-46-1","東京都","東村山市","久米川町4丁目","46-1","","35.764725","139.469244","(042)306-0210","","","","1890003","","","","","","","","","","",""
"132136","132136E01339","東村山市","有限会社 原始長命食","","","いわゆる健康食品の製造・加工業","","132136","","東京都東村山市久米川町4丁目15-19","東京都","東村山市","久米川町4丁目","15-19","","35.763098","139.468763","(042)393-6000","","","","1890003","有限会社 原始長命食","","","","","","","","","",""
"132136","132136E01340","東村山市","Commons Kitchen","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町4丁目15-20","東京都","東村山市","久米川町4丁目","15-20","","35.763530","139.468726","","","","","1890003","","","","","","","","","","",""
"132136","132136E01341","東村山市","ローソンストア１００ 東村山久米川町店","","","コンビニエンスストア","","132136","","東京都東村山市久米川町4丁目1-31","東京都","東村山市","久米川町4丁目","1-31","","35.759401","139.471201","(042)399-0199","","","","1890003","合同会社ミライズ","","","","","","","","","",""
"132136","132136E01342","東村山市","ガスト 東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町4丁目32","東京都","東村山市","久米川町4丁目","32","","35.767657","139.472359","(042)390-7116","","","","1890003","株式会社すかいらーくレストランツ","","","","","","","","","",""
"132136","132136E01343","東村山市","バーミヤン 東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町4丁目3-35","東京都","東村山市","久米川町4丁目","3-35","","35.759696","139.473226","(042)390-0251","","","","1890003","株式会社すかいらーくレストランツ","","","","","","","","","",""
"132136","132136E01344","東村山市","ウエルシア東村山久米川店","","","乳類販売業(ショーケース売り)","","132136","","東京都東村山市久米川町4丁目3-39","東京都","東村山市","久米川町4丁目","3-39","","35.760495","139.472742","(042)390-8028","","","","1890003","ウエルシア薬局株式会社","","","","","","","","","",""
"132136","132136E01345","東村山市","ウエルシア東村山久米川店","","","百貨店、総合スーパー","","132136","","東京都東村山市久米川町4丁目3-39","東京都","東村山市","久米川町4丁目","3-39","","35.760495","139.472742","(042)390-8028","","","","1890003","ウエルシア薬局株式会社","","","","","","","","","",""
"132136","132136E01346","東村山市","シャトレーゼ東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町4丁目3-41","東京都","東村山市","久米川町4丁目","3-41","","35.760498","139.472218","(042)391-3311","","","","1890003","ユニバース開発株式会社","","","","","","","","","",""
"132136","132136E01347","東村山市","ローソン東村山久米川町四丁目店","","","コンビニエンスストア","","132136","","東京都東村山市久米川町4丁目42-1","東京都","東村山市","久米川町4丁目","42-1","","35.766261","139.470217","(042)397-1071","","","","1890003","","","","","","","","","","",""
"132136","132136E01348","東村山市","OTOCAFE","","","コーヒー製造・加工業（飲料の製造を除く。）","","132136","","東京都東村山市久米川町4丁目4-2-401","東京都","東村山市","久米川町4丁目","4-2-401","","35.761123","139.472533","","","","","1890003","","","","","","","","","","",""
"132136","132136E01349","東村山市","夢庵 東村山駅前店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市久米川町4丁目8-10","東京都","東村山市","久米川町4丁目","8-10","","35.760611","139.469547","(042)390-2340","","","","1890003","株式会社すかいらーくレストランツ","","","","","","","","","",""
"132136","132136E01350","東村山市","ほっともっと東村山駅前店","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市久米川町4丁目8-10","東京都","東村山市","久米川町4丁目","8-10","","35.760611","139.469547","(042)399-7220","","","","1890003","合同会社Ｙ．Ｍ．Ｄ","","","","","","","","","",""
"132136","132136E01351","東村山市","コメダ珈琲 東村山店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市久米川町4丁目8-21","東京都","東村山市","久米川町4丁目","8-21","","35.760597","139.469731","(042)313-0058","","","","1890003","株式会社ＩｎｓｐｅｃｔｏｒＦ","","","","","","","","","",""
"132136","132136E01352","東村山市","ダイソー 東村山店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市久米川町5-7-3","東京都","東村山市","久米川町5丁目","7-3","","35.769658","139.472330","","","","","1890003","株式会社大創産業","","","","","","","","","",""
"132136","132136E01353","東村山市","ファミリーマート東村山久米川町五丁目店","","","コンビニエンスストア","","132136","","東京都東村山市久米川町5丁目19-8","東京都","東村山市","久米川町5丁目","19-8","","35.773766","139.471647","(042)396-0157","","","","1890003","","","","","","","","","","",""
"132136","132136E01354","東村山市","株式会社 浅田飴 村山工場","","","その他の食料品製造・加工業(食料品製造・加工)","","132136","","東京都東村山市久米川町5丁目29-7","東京都","東村山市","久米川町5丁目","29-7","","35.773117","139.476945","(042)392-2311","","","","1890003","株式会社浅田飴","","","","","","","","","",""
"132136","132136E01355","東村山市","びっくりドンキー東村山店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市久米川町5丁目2-3","東京都","東村山市","久米川町5丁目","2-3","","35.769420","139.472740","(042)399-7140","","","","1890003","株式会社アレフ","","","","","","","","","",""
"132136","132136E01356","東村山市","株式会社 遠藤製餡東村山工場","","","その他の食料品製造・加工業(食料品製造・加工)","","132136","","東京都東村山市久米川町5丁目36-5","東京都","東村山市","久米川町5丁目","36-5","","35.774755","139.475740","(042)391-6205","","","","1890003","株式会社 遠藤製餡","","","","","","","","","",""
"132136","132136E01357","東村山市","ウエルシア東村山久米川2丁目店","","","百貨店、総合スーパー","","132136","","東京都東村山市久米川町二丁目37-2","東京都","東村山市","久米川町2丁目","37-2","","35.764205","139.481750","(042)399-0261","","","","1890003","ウエルシア薬局株式会社","","","","","","","","","",""
"132136","132136E01358","東村山市","いなげや 東村山秋津店","","","食肉販売業（包装済みの食肉のみの販売）(一般)","","132136","","東京都東村山市秋津町1丁目3-1","東京都","東村山市","秋津町1丁目","3-1","","35.773801","139.496495","(042)391-4771","","","","1890001","株式会社いなげや","","","","","","","","","",""
"132136","132136E01359","東村山市","いなげや東村山秋津店","","","百貨店、総合スーパー","","132136","","東京都東村山市秋津町1丁目3-1","東京都","東村山市","秋津町1丁目","3-1","","35.773801","139.496495","(042)391-4771","","","","1890001","株式会社いなげや","","","","","","","","","",""
"132136","132136E01360","東村山市","生活協同組合コープみらい コープ東村山秋津町店","","","百貨店、総合スーパー","","132136","","東京都東村山市秋津町2-18-2","東京都","東村山市","秋津町2丁目","18-2","","35.771255","139.485709","(042)306-2056","","","","1890001","生活協同組合コープみらい","","","","","","","","","",""
"132136","132136E01361","東村山市","Ｈａｐｐｙ ｙｏｊｏ Ｓｍｉｌｅ ｙａｋｕｚｅｎ","","","その他の食料品製造・加工業(食料品製造・加工)","","132136","","東京都東村山市秋津町2丁目17-57","東京都","東村山市","秋津町2丁目","17-57","","35.770700","139.487043","","","","","1890001","","","","","","","","","","",""
"132136","132136E01362","東村山市","デイサービス「いでしたの未来」","","","集団給食施設(社会福祉施設Ⅰ)","","132136","","東京都東村山市秋津町2丁目22-1-1F","東京都","東村山市","秋津町2丁目","22-1 1F","","35.769106","139.486930","(042)313-0576","","","","1890001","株式会社いでしたケアサービス","","","","","","","","","",""
"132136","132136E01363","東村山市","セブンイレブン東村山秋津２丁目店","","","コンビニエンスストア","","132136","","東京都東村山市秋津町2丁目3-1","東京都","東村山市","秋津町2丁目","3-1","","35.772025","139.486242","(042)396-7049","","","","1890001","株式会社グラティア","","","","","","","","","",""
"132136","132136E01364","東村山市","株式会社 さえき秋津食品館","","","百貨店、総合スーパー","","132136","","東京都東村山市秋津町3丁目24-6","東京都","東村山市","秋津町3丁目","24-6","","35.778837","139.479158","(042)396-5888","","","","1890001","株式会社東京さえき","","","","","","","","","",""
"132136","132136E01365","東村山市","すき家 東村山秋津店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市秋津町3丁目47-3","東京都","東村山市","秋津町3丁目","47-3","","35.772566","139.481218","","","","","1890001","株式会社すき家","","","","","","","","","",""
"132136","132136E01366","東村山市","セブン‐イレブン 東村山秋津町３丁目店","","","コンビニエンスストア","","132136","","東京都東村山市秋津町3丁目8-21","東京都","東村山市","秋津町3丁目","8-21","","35.774113","139.477091","(042)398-0078","","","","1890001","","","","","","","","","","",""
"132136","132136E01367","東村山市","空飛ぶ三輪車・秋津保育所","","","集団給食施設(児童福祉施設Ⅰ)","","132136","","東京都東村山市秋津町4-30-3","東京都","東村山市","秋津町4丁目","30-3","","35.777536","139.485896","(042)395-8645","","","","1890001","特定非営利活動法人子ども自然探検隊空飛ぶ三輪車","","","","","","","","","",""
"132136","132136E01368","東村山市","東村山市立第五保育園","","","集団給食施設(児童福祉施設Ⅱ)","","132136","","東京都東村山市秋津町4丁目25-15","東京都","東村山市","秋津町4丁目","25-15","","35.779294","139.485108","(042)394-1452","","","","1890001","東村山市","","","","","","","","","",""
"132136","132136E01369","東村山市","ｋｙｏｎ ｃｏｆｆｅｅ","","","コーヒー製造・加工業（飲料の製造を除く。）","","132136","","東京都東村山市秋津町4丁目33-68","東京都","東村山市","秋津町4丁目","33-68","","35.776020","139.486383","","","","","1890001","","","","","","","","","","",""
"132136","132136E01370","東村山市","ちよだ鮨 秋津店","","","その他の食料・飲料販売業(店舗)","","132136","","東京都東村山市秋津町5-13-66","東京都","東村山市","秋津町5丁目","13-66","","35.777986","139.494296","(042)397-7515","","","","1890001","株式会社ちよだ鮨","","","","","","","","","",""
"132136","132136E01371","東村山市","三代目茂蔵 新秋津店","","","その他の食料・飲料販売業(包装)","","132136","","東京都東村山市秋津町5-13-73","東京都","東村山市","秋津町5丁目","13-73","","35.777900","139.493762","(042)306-3369","","","","1890001","株式会社 篠崎屋","","","","","","","","","",""
"132136","132136E01372","東村山市","自家焙煎 燕コーヒー","","","コーヒー製造・加工業（飲料の製造を除く。）","","132136","","東京都東村山市秋津町5-38-3","東京都","東村山市","秋津町5丁目","38-3","","35.776914","139.490040","(042)306-2001","","","","1890001","","","","","","","","","","",""
"132136","132136E01373","東村山市","サイゼリヤ クロスコート秋津店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市秋津町5-6-5クロスコート秋津1F","東京都","東村山市","秋津町5丁目","6-5 クロスコート秋津1F","","35.778209","139.495098","(042)390-1067","","","","1890001","株式会社サイゼリヤ","","","","","","","","","",""
"132136","132136E01374","東村山市","デリ＆ブレッド秋津店","","","その他の食料・飲料販売業(電子申請（未区分）)","","132136","","東京都東村山市秋津町5-7-8","東京都","東村山市","秋津町5丁目","7-8","","35.778303","139.496771","(042)392-7781","","","","1890001","株式会社ヴィ・ド・フランス","","","","","","","","","",""
"132136","132136E01375","東村山市","秋津エビス薬局","","","弁当販売業(自動車以外)","","132136","","東京都東村山市秋津町5-8-1","東京都","東村山市","秋津町5丁目","8-1","","35.778076","139.496012","(042)391-0688","","","","1890001","","","","","","","","","","",""
"132136","132136E01376","東村山市","フルーツハウス","","","野菜果物販売業(自動車以外)","","132136","","東京都東村山市秋津町5丁目10-1","東京都","東村山市","秋津町5丁目","10-1","","35.776561","139.496269","(042)395-1740","","","","1890001","","","","","","","","","","",""
"132136","132136E01377","東村山市","おうちｄｅお肉 新秋津店","","","食肉販売業（包装済みの食肉のみの販売）(一般)","","132136","","東京都東村山市秋津町5丁目12-1ピースライフ秋津1F","東京都","東村山市","秋津町5丁目","12-1 ピースライフ秋津1F","","35.777495","139.494671","","","","","1890001","株式会社三和エステート","","","","","","","","","",""
