全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,画像1,画像1_ライセンス,画像2,画像2_ライセンス,外部利用不可,備考,
132098,10100001,東京都町田市,ふれあいもっこく館,フレアイモッコクカン,,132098,,東京都町田市原町田5-8-21,東京都,町田市,原町田,5-8-21,,35.546023,139.4500347,,,健康福祉会館3F,042-724-5076,,,,,,6000020132098,町田市,月火水木金土,9:00,16:00,日曜日、祝休日(敬老の日は除く)、年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
132098,10200001,東京都町田市,デイサービス南大谷,デイサービスミナミオオヤ,,132098,,東京都町田市南大谷264,東京都,町田市,南大谷,264,,35.55369136,139.4574684,,,1Fフロア,042-723-3752,,,,,,6000020132098,町田市,月火水木金,8:30,17:30,年末年始（12/31～1/3）は終日利用不可。,無,https://www.ohmikai.com,,,,,,,
132098,10300001,東京都町田市,玉川学園高齢者サービスセンター,タマガワガクエンコウレイシャサービスセンター,,132098,,東京都町田市玉川学園3-35-1,東京都,町田市,玉川学園,3-35-1,,35.56335767,139.4586873,,,1Fフロア,042-710-3370,,,,,,6000020132098,町田市,月火水木金土,8:30,17:30,年末年始（12/31～1/3）は終日利用不可。,無,https://www.ohmikai.com,,,,,,,
132098,10400001,東京都町田市,本町田高齢者在宅サービスセンター,ホンマチダコウレイシャザイタクサービスセンター,,132098,,東京都町田市本町田2102-1,東京都,町田市,本町田,2102-1,,35.56014133,139.4385691,,,1Fフロア,042-725-0422,,,,,,6000020132098,町田市,月火水木金土,8:30,17:30,年末年始（12/29～1/3）は終日利用不可。,無,https://www.npo-yuwa.com/,,,,,,,
132098,10500001,東京都町田市,デイサービス忠生,デイサービスタダオ,,132098,,東京都町田市忠生1-19-2,東京都,町田市,忠生,1-19-2,,35.57500122,139.4213004,,,1F静養ベッド横,042-789-6351,,,,,,6000020132098,町田市,月火水木金土,8:30,17:30,祝休日、年末年始（12/31～1/3）は終日利用不可。,無,https://www.kaedenokaze.com/,,,,,,,
132098,10600001,東京都町田市,デイサービス三輪,デイサービスミワ,,132098,,東京都町田市三輪緑山4-14-1,東京都,町田市,三輪緑山,4-14-1,,35.57716197,139.4931271,,,1F玄関横,044-980-3939,,,,,,6000020132098,町田市,月火水木金土,8:30,17:15,年末年始（12/30～1/3）は終日利用不可。,有,https://tsurukawakinen.or.jp/homecare/dayservice.html,,,,,,,
132098,10700001,東京都町田市,デイサービス榛名坂,デイサービスハルナザカ,,132098,,東京都町田市金井3-20-1,東京都,町田市,金井,3-20-1,,35.58006047,139.4594846,,,1F玄関横,042-737-7131,,,,,,6000020132098,町田市,月火水木金土,8:30,17:30,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,https://harunazaka.com,,,,,,,
132098,10900001,東京都町田市,デイサービスあいはら,デイサービスアイハラ,,132098,,東京都町田市相原町3174 ,東京都,町田市,相原町,3174 ,,35.60645274,139.302113,,,1Fフロア,042-782-1818,,,,,,6000020132098,町田市,月火水木金土,8:30,17:15,年末年始（12/29～1/3）は終日利用不可。,無,http://aihara-yamayuri.org/,,,,,,,
132098,11000001,東京都町田市,デイサービス森野,デイサービスモリノ,,132098,,東京都町田市森野5-28-1,東京都,町田市,森野,5-28-1,,35.55081856,139.4369347,,,1Fデスク横,042-710-0577,,,,,,6000020132098,町田市,月火水木金土,9:15,16:15,祝休日、年末年始（12/31～1/3）は終日利用不可。,無,https://www.kaedenokaze.com/,,,,,,,
132098,11100001,東京都町田市,わくわくプラザ町田,ワクワクプラザマチダ,,132098,,東京都町田市森野1-1-15,東京都,町田市,森野,1-1-15,,35.54255866,139.4426419,,,1F受付横,042-723-2180,,,,,,6000020132098,町田市,火水木金土日,9:00,22:00,第3日曜日、年末年始（12/28～1/3）は終日利用不可。,無,https://webc.sjc.ne.jp,,,,,,,
132098,11200001,東京都町田市,町田市保健所中町庁舎,マチダシホケンジョナカマチチョウシャ,,132098,,東京都町田市中町2-13-3,東京都,町田市,中町,2-13-3,,35.5512058,139.4437455,,,1F受付前,042-722-6727,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/iryo/hokenjo/goannai/index.html,,,,,,,
132098,11300001,東京都町田市,健康福祉会館,ケンコウフクシカイカン,,132098,,東京都町田市原町田5-8-21,東京都,町田市,原町田,5-8-21,,35.54602299,139.4500347,,,1Fホール,042-725-5471,,,,,,6000020132098,町田市,月火水木金土日,8:30,22:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/iryo/iryo/kenkoufukushi/kennkouhukusikaikan.html,,,,,,,
132098,11400001,東京都町田市,中央学童保育クラブ,チュウオウガクドウホイククラブ,,132098,,東京都町田市中町1-20-30,東京都,町田市,中町,1-20-30,,35.54804665,139.4466602,,,事務所,042-728-5231,,,,,,6000020132098,町田市,月火水木金土,8:30,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,11500001,東京都町田市,藤の台学童保育クラブ,フジノダイガクドウホイククラブ,,132098,,東京都町田市本町田3350,東京都,町田市,本町田,3350,,35.5696432,139.4438955,,,育成室,042-726-2447,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,11600001,東京都町田市,木曽学童保育クラブ,キソガクドウホイククラブ,,132098,,東京都町田市木曽東3-11-3,東京都,町田市,木曽東,3-11-3,,35.56319015,139.426331,,,1Fカウンター,042-791-6867,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,11700001,東京都町田市,木曽境川学童保育クラブ,キソサカイガワガクドウホイククラブ,,132098,,東京都町田市木曽西1-9-1,東京都,町田市,木曽西,1-9-1,,35.56545374,139.4161173,,,玄関,042-793-2270,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,11800001,東京都町田市,七国山学童保育クラブ,シチコクヤマガクドウホイククラブ,,132098,,東京都町田市山崎町1314-2,東京都,町田市,山崎町,1314-2,,35.5763085,139.4353089,,,玄関,042-791-1606,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,11900001,東京都町田市,竹ん子学童保育クラブ,タケンコガクドウホイククラブ,,132098,,東京都町田市本町田1212,東京都,町田市,本町田,1212,,35.56417224,139.4459431,,,育成室,042-722-3267,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12000001,東京都町田市,学童２１保育クラブ,ガクドウニジュウイチホイククラブ,,132098,,東京都町田市原町田4-26-40,東京都,町田市,原町田,4-26-40,,35.54567303,139.4526508,,,玄関,042-724-7784,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12100001,東京都町田市,高ヶ坂学童保育クラブ,コガサカガクドウホイククラブ,,132098,,東京都町田市高ヶ坂6-7-1,東京都,町田市,高ヶ坂,6-7-1,,35.54100269,139.4622896,,,玄関,042-726-2449,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12200001,東京都町田市,すまいる学童保育クラブ,スマイルガクドウホイククラブ,,132098,,東京都町田市成瀬台2-5-2,東京都,町田市,成瀬台,2-5-2,,35.55071228,139.477662,,,玄関,042-722-0633,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12300001,東京都町田市,野津田学童保育クラブ,ノヅタガクドウホイククラブ,,132098,,東京都町田市野津田町1290,東京都,町田市,野津田町,1290,,35.59055875,139.4568834,,,玄関,042-735-4568,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12400001,東京都町田市,なんなる学童保育クラブ,ナンナルガクドウホイククラブ,,132098,,東京都町田市南成瀬3-6,東京都,町田市,南成瀬,3-6,,35.53991505,139.4703653,,,玄関,042-726-1758,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12500001,東京都町田市,鶴間ひまわり学童保育クラブ,ツルマヒマワリガクドウホイククラブ,,132098,,東京都町田市鶴間4-17-1,東京都,町田市,鶴間,4-17-1,,35.5051873,139.4694911,,,育成室,042-706-4643,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12600001,東京都町田市,金森学童保育クラブ,カナモリガクドウホイククラブ,,132098,,東京都町田市金森東1-2-1,東京都,町田市,金森東,1-2-1,,35.53680963,139.4580565,,,玄関,042-726-0290,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12700001,東京都町田市,鶴川第四学童保育クラブ,ツルカワダイヨンガクドウホイククラブ,,132098,,東京都町田市鶴川3-22,東京都,町田市,鶴川,3-22,,35.59311813,139.4630657,,,玄関,042-734-3845,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12800001,東京都町田市,森野学童保育クラブ,モリノガクドウホイククラブ,,132098,,東京都町田市森野2-21-28,東京都,町田市,森野,2-21-28,,35.55010514,139.4391407,,,玄関,042-726-2448,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,12900001,東京都町田市,成瀬中央あおぞら学童保育クラブ,ナルセチュウオウアオゾラガクドウホイククラブ,,132098,,東京都町田市成瀬2-8,東京都,町田市,成瀬,2-8,,35.5469088,139.4768088,,,玄関,042-726-7966,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/837,,,,,,,
132098,13000001,東京都町田市,なかよし学童保育クラブ,ナカヨシガクドウホイククラブ,,132098,,東京都町田市忠生3-10-2,東京都,町田市,忠生,3-10-2,,35.578836,139.4166112,,,玄関,042-791-1729,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/833,,,,,,,
132098,13100001,東京都町田市,わんぱく学童保育クラブ,ワンパクガクドウホイククラブ,,132098,,東京都町田市小川3-10-1,東京都,町田市,小川,3-10-1,,35.52735053,139.4704588,,,玄関,042-795-5875,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/839,,,,,,,
132098,13200001,東京都町田市,そよかぜ学童保育クラブ,ソヨカゼガクドウホイククラブ,,132098,,東京都町田市成瀬7-11-1,東京都,町田市,成瀬,7-11-1,,35.53841248,139.4789423,,,玄関,042-727-8384,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/821,,,,,,,
132098,13300001,東京都町田市,大蔵学童保育クラブ,オオクラガクドウホイククラブ,,132098,,東京都町田市大蔵町286,東京都,町田市,大蔵町,286,,35.58721717,139.4678103,,,玄関,042-734-3277,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/747,,,,,,,
132098,13400001,東京都町田市,どろん子学童保育クラブ,ドロンコガクドウホイククラブ,,132098,,東京都町田市金森東3-22-24,東京都,町田市,金森東,3-22-24,,35.53303141,139.4672109,,,玄関,042-799-0989,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/831,,,,,,,
132098,13500001,東京都町田市,金井学童保育クラブ,カナイガクドウホイククラブ,,132098,,東京都町田市金井ヶ丘1-30-2,東京都,町田市,金井ヶ丘,1-30-2,,35.56996338,139.458162,,,玄関,042-736-0771,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/813,,,,,,,
132098,13600001,東京都町田市,鶴川学童保育クラブ,ツルカワガクドウホイククラブ,,132098,,東京都町田市鶴川6-5,東京都,町田市,鶴川,6-5,,35.59053286,139.4734398,,,本室玄関の靴箱の上,042-734-0429,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/828,,,,,,,
132098,13700001,東京都町田市,つくし野学童保育クラブ,ツクシノガクドウホイククラブ,,132098,,東京都町田市つくし野2-21-11,東京都,町田市,つくし野,2-21-11,,35.52559394,139.4825902,,,1F玄関,042-795-2187,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/826,,,,,,,新規
132098,13800001,東京都町田市,高ヶ坂けやき学童保育クラブ,コガサカケヤキガクドウホイククラブ,,132098,,東京都町田市高ヶ坂6-7-1,東京都,町田市,高ヶ坂,6-7-1,,35.54100269,139.4622896,,,玄関,042-720-0096,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/816,,,,,,,新規
132098,13900001,東京都町田市,図師学童保育クラブ,ズシガクドウホイククラブ,,132098,,東京都町田市図師町239-19,東京都,町田市,図師町,239-19,,35.58432541,139.4167523,,,玄関,042-791-2013,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/819,,,,,,,
132098,14000001,東京都町田市,大戸のびっ子学童保育クラブ,オオトノビッコガクドウホイククラブ,,132098,,東京都町田市相原町3865,東京都,町田市,相原町,3865,,35.60933221,139.3048867,,,玄関,042-783-3533,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/806,,,,,,,
132098,14100001,東京都町田市,南大谷学童保育クラブ,ミナミオオヤガクドウホイククラブ,,132098,,東京都町田市南大谷811-1,東京都,町田市,南大谷,811-1,,35.55192458,139.4633146,,,玄関,042-723-6577,,,,,,6000020132098,町田市,月火水木金土,10:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://www.machida-gakudou.com/940,,,,,,,
132098,14200001,東京都町田市,桜の森学童保育クラブ,サクラノモリガクドウホイククラブ,,132098,,東京都町田市小山田桜台2-7,東京都,町田市,小山田桜台,2-7,,35.58867339,139.4007349,,,1F和室,042-794-8013,,,,,,6000020132098,町田市,月火水木金土,9:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14300001,東京都町田市,小山学童保育クラブ,オヤマガクドウホイククラブ,,132098,,東京都町田市小山町944,東京都,町田市,小山町,944,,35.59194313,139.3776096,,,本室玄関,042-794-8100,,,,,,6000020132098,町田市,月火水木金土,9:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14400001,東京都町田市,小山田学童保育クラブ,オヤマダガクドウホイククラブ,,132098,,東京都町田市上小山田町610,東京都,町田市,上小山田町,610,,35.59657399,139.406031,,,事務所,042-797-0920,,,,,,6000020132098,町田市,月火水木金土,9:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14500001,東京都町田市,本町田学童保育クラブ,ホンマチダガクドウホイククラブ,,132098,,東京都町田市本町田2032,東京都,町田市,本町田,2032,,35.56303572,139.4375338,,,玄関,042-860-6665,,,,,,6000020132098,町田市,月火水木金土,9:15,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14600001,東京都町田市,藤の台ポケット組学童保育クラブ,フジノダイポケットグミガクドウホイククラブ,,132098,,東京都町田市藤の台3-1-1,東京都,町田市,藤の台,3-1-1,,35.57282567,139.4516909,,,プレイルーム,042-727-8566,,,,,,6000020132098,町田市,月火水木金土,9:30,19:15,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14700001,東京都町田市,小山ヶ丘学童保育クラブ,オヤマガオカガクドウホイククラブ,,132098,,東京都町田市小山ヶ丘5-37,東京都,町田市,小山ヶ丘,5-37,,35.60508148,139.354461,,,事務所,042-770-6522,,,,,,6000020132098,町田市,月火水木金土,9:30,19:15,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14800001,東京都町田市,小山中央学童保育クラブ,オヤマチュウオウガクドウホイククラブ,,132098,,東京都町田市小山ヶ丘3-7-1,東京都,町田市,小山ヶ丘,3-7-1,,35.60208337,139.3732948,,,事務所,042-797-5557,,,,,,6000020132098,町田市,月火水木金土,9:30,19:15,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,14900001,東京都町田市,鶴川第二学童保育クラブ,ツルカワダイニガクドウホイククラブ,,132098,,東京都町田市能ヶ谷7-24-2,東京都,町田市,能ヶ谷,7-24-2,,35.59224229,139.4819384,,,事務所,042-737-0080,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,https://www.higashidaira.com/publics/index/14/,,,,,,,
132098,15000001,東京都町田市,南つくし野学童保育クラブ,ミナミツクシノガクドウホイククラブ,,132098,,東京都町田市南つくし野2-17-2,東京都,町田市,南つくし野,2-17-2,,35.51721784,139.4749869,,,事務所,042-795-0051,,,,,,6000020132098,町田市,月火水木金土,8:00,19:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,http://ryobi.or.jp/m-tsukushi/about/index.html,,,,,,,
132098,15100001,東京都町田市,山崎学童保育クラブ,ヤマサキガクドウホイククラブ,,132098,,東京都町田市忠生2-15-26,東京都,町田市,忠生,2-15-26,,35.57550353,139.4242544,,,事務所,042-792-0285,,,,,,6000020132098,町田市,月火水木金土,9:30,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,15200001,東京都町田市,南第一さくら学童保育クラブ,ミナミダイイチサクラガクドウホイククラブ,,132098,,東京都町田市南町田1-10-1,東京都,町田市,南町田,1-10-1,,35.52200089,139.4678254,,,事務所,042-795-4705,,,,,,6000020132098,町田市,月火水木金土,9:00,19:00,土曜日、学校休校日の利用開始時間は8:00から。祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,15300001,東京都町田市,みわっこ学童保育クラブ,ミワッコガクドウホイククラブ,,132098,,東京都町田市三輪町330-1,東京都,町田市,三輪町,330-1,,35.57780134,139.4961691,,,事務所,044-988-0830,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,15400001,東京都町田市,相原たけの子学童保育クラブ,アイハラタケノコガクドウホイククラブ,,132098,,東京都町田市相原町1673,東京都,町田市,相原町,1673,,35.60678602,139.3235509,,,事務所,042-775-5707,,,,,,6000020132098,町田市,月火水木金土,9:30,19:00,土曜日の利用可能時間は8:00～19:00まで。全ての利用可能曜日のうち、一部の時間帯（午前中、8:00～8:30、18:00～19:00）で利用できない場合有。日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,無,,,,,,,,
132098,15500001,東京都町田市,子どもセンターぱお,コドモセンターパオ,,132098,,東京都町田市相原町2025-2,東京都,町田市,相原町,2025-2,,35.60832624,139.3215251,,,1Fエレベータ横,042-775-5258,,,,,,6000020132098,町田市,月水木金土日,10:00,21:00,火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/2189.html,,,,,,,
132098,15600001,東京都町田市,子どもセンターつるっこ,コドモセンターツルッコ,,132098,,東京都町田市大蔵町1913,東京都,町田市,大蔵町,1913,,35.58986073,139.4659067,,,1Fスタッフルーム,042-708-0236,,,,,,6000020132098,町田市,月水木金土日,10:00,21:00,火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/2188.html,,,,,,,
132098,15700001,東京都町田市,子どもセンターただＯＮ,コドモセンタータダオン,,132098,,東京都町田市忠生1-11-1,東京都,町田市,忠生,1-11-1,,35.5742098,139.422059,,,1Fスタッフルーム,042-794-6722,,,,,,6000020132098,町田市,月水木金土日,10:00,21:00,火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,,,,,,,,
132098,15800001,東京都町田市,子どもセンターまあち,コドモセンターマアチ,,132098,,東京都町田市中町1-31-22,東京都,町田市,中町,1-31-22,,35.54820169,139.4488512,,,1Fスタッフルーム,042-794-7360,,,,,,6000020132098,町田市,月水木金土日,10:00,21:00,火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/2189.html,,,,,,,
132098,15900001,東京都町田市,子どもセンターぱお分館,コドモセンターパオブンカン,,132098,,東京都町田市小山ヶ丘4-1-13,東京都,町田市,小山ヶ丘,4-1-13,,35.60439039,139.3671513,,,事務所,042-770-5057,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/4018.html,,,,,,,
132098,16000001,東京都町田市,玉川学園子どもクラブころころ児童館,タマガワガクエンコドモクラブコロコロジドウカン,,132098,,東京都町田市玉川学園3-35-45,東京都,町田市,玉川学園,3-35-45,,35.5629397,139.4590821,,,事務所,042-710-1475,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/2193.html,,,,,,,
132098,16100001,東京都町田市,南大谷子どもクラブ,ミナミオオヤコドモクラブ,,132098,,東京都町田市南大谷264,東京都,町田市,南大谷,264,,35.55362465,139.4578524,,,事務所,042-739-6791,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/2192.html,,,,,,,
132098,16200001,東京都町田市,木曽子どもクラブ,キソコドモクラブ,,132098,,東京都町田市木曽東1-6-40,東京都,町田市,木曽東,1-6-40,,35.55776619,139.4307667,,,事務所,042-729-2260,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/5752.html,,,,,,,
132098,16300001,東京都町田市,こうさぎ保育園,コウサギホイクエン,,132098,,東京都町田市相原町792,東京都,町田市,相原町,792,,35.60432642,139.3337439,,,玄関,042-772-3034,,,,,,6000020132098,町田市,月火水木金土,7:00,19:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/3/4/1_1/3/1290.html,,,,,,,
132098,16400001,東京都町田市,金森保育園,カナモリホイクエン,,132098,,東京都町田市金森東1-12-16,東京都,町田市,金森東,1-12-16,,35.53511204,139.4598534,,,玄関,042-723-3664,,,,,,6000020132098,町田市,月火水木金土,7:00,19:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/3/4/1_1/2/1272.html,,,,,,,
132098,16500001,東京都町田市,大蔵保育園,オオクラホイクエン,,132098,,東京都町田市大蔵町1984,東京都,町田市,大蔵町,1984,,35.58867994,139.4679777,,,玄関,042-735-3600,,,,,,6000020132098,町田市,月火水木金土,7:00,20:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/3/4/1_1/5/1322.html,,,,,,,
132098,16600001,東京都町田市,山崎保育園,ヤマサキホイクエン,,132098,,東京都町田市山崎1-2-14,東京都,町田市,山崎,1-2-14,,35.56862614,139.4290513,,,正面玄関,042-792-0155,,,,,,6000020132098,町田市,月火水木金土,7:00,20:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/3/4/1_1/4/1310.html,,,,,,,
132098,16700001,東京都町田市,町田保育園,マチダホイクエン,,132098,,東京都町田市原町田6-26-15,東京都,町田市,原町田,6-26-15,,35.54451678,139.4478653,,,中央玄関フリースペース,042-722-2679,,,,,,6000020132098,町田市,月火水木金土,7:00,20:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/3/4/1_1/1/1260.html,,,,,,,
