"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131083","131083E01654","江東区","四季キッチン","シキキッチン","","飲食店営業","そうざい","131083","","東京都江東区亀戸六丁目31-6カメイドクロックB1F","東京都","江東区","亀戸6丁目","31-6 カメイドクロックB1F","","35.695473","139.829063","(03)5875-4460","","","","1360071","株式会社オーシャン","9010501045055","1-504-00773","2022-10-12","2022-10-12","2022-10-12","2029-10-31","","新規","",""
"131083","131083E01655","江東区","Ｓｍｉｌｅ Ｌａｂ Ｔｏｋｙｏ","スマイル ラボ トウキョウ","","集団給食施設","","131083","","東京都江東区東陽三丁目23-22-2階B区画","東京都","江東区","東陽3丁目","23-22-2 2階B区画","","35.669859","139.814155","(03)6666-5817","","","","1350016","合同会社ＡＣＥ","2010603006779","7-504-00560","2022-10-12","2022-10-12","2022-10-12","","","新規","",""
"131083","131083E01656","江東区","第三晴海丸","ダイサンハルミマル","","飲食店営業","屋形船","131083","","東京都江東区東砂六丁目17-12","東京都","江東区","東砂6丁目","17-12","","35.674112","139.843157","(03)3644-1344","","","","1360074","有限会社晴海屋","4010602020746","1-504-00751","2022-10-12","2022-10-12","2022-10-12","2027-10-31","","新規","",""
"131083","131083E01657","江東区","キッチンオリジン 住吉店","キッチンオリジン スミヨシテン","","飲食店営業","弁当店","131083","","東京都江東区住吉二丁目5-13","東京都","江東区","住吉2丁目","5-13","","35.687717","139.815584","(03)5625-2791","","","","1350002","オリジン東秀株式会社","3012401007462","1-504-00732","2022-10-13","2022-10-13","2022-10-13","2029-10-31","","新規","",""
"131083","131083E01658","江東区","産業交流展２０２２ みんなのパン","サンギョウコウリュウテン2022 ミンナノパン","","その他の食料・飲料販売業","","131083","","東京都江東区有明三丁目11-1東京国際展示場南2ホール","東京都","江東区","有明3丁目","11-1 東京国際展示場南2ホール","","35.628866","139.795347","","","","","1350063","","","7-504-00563","2022-10-13","2022-10-13","2022-10-13","","","新規","",""
"131083","131083E01659","江東区","東京ビックサイト 癒しフェア","トウキョウビックサイト","","弁当販売業","飲食ブース","131083","","東京都江東区有明三丁目11-1東京国際展示場西3ホール","東京都","江東区","有明3丁目","11-1 東京国際展示場西3ホール","","35.628866","139.795347","(03)5530-1107","","","","1350063","","","7-504-00562","2022-10-13","2022-10-13","2022-10-13","","","新規","",""
"131083","131083E01660","江東区","ワインとお料理 ことり","ワイントオリョウリ コトリ","","飲食店営業","ワインバー","131083","","東京都江東区新大橋二丁目15-2ナイツブリッヂ101","東京都","江東区","新大橋2丁目","15-2 ナイツブリッヂ101","","35.689459","139.793457","(03)6659-3082","","","","1350007","","","1-504-00789","2022-10-13","2022-10-13","2022-10-13","2028-10-31","","新規","",""
"131083","131083E01661","江東区","有明ガーデン","アリアケガーデン","","その他の食料・飲料販売業","洋菓子販売","131083","","東京都江東区有明二丁目1-8有明ガーデンモール2FDエスカレーター横","東京都","江東区","有明2丁目","1-8 有明ガーデンモール2FDエスカレーター横","","35.638567","139.792724","(080)4898-2088","","","","1350063","株式会社エヌグラム","7012801018997","7-504-00569","2022-10-14","2022-10-14","2022-10-14","","","新規","",""
"131083","131083E01662","江東区","Ｍａａｋａｌｉ","マーカリ","","飲食店営業","カレー","131083","","東京都江東区深川二丁目19-21F","東京都","江東区","深川2丁目","19 21F","","35.677283","139.797463","","","","","1350033","株式会社ＪＡＮＵ","7060001027740","1-504-00795","2022-10-14","2022-10-14","2022-10-14","2028-10-31","","新規","",""
"131083","131083E01663","江東区","株式会社アブアブ赤札堂深川店","カブシキガイシャアブアブアカフダドウフカガワテン","","飲食店営業","","131083","","東京都江東区門前仲町二丁目10-1","東京都","江東区","門前仲町2丁目","10-1","","35.673457","139.796297","(03)3641-8345","","","","1350048","株式会社アブアブ赤札堂","9010501000431","1-504-00784","2022-10-17","2022-10-17","2022-10-17","2029-10-31","","新規","",""
"131083","131083E01664","江東区","ちばＰｉｚｚａ Ｌａ ｃｏｔｔａ","チバPizza La COTTA","","飲食店営業","キッチンカー","131083","","東京都江東区都内一円","東京都","江東区","","都内一円","","35.673078","139.816968","","","","","1350000","株式会社Ａ－Ｋ－Ｔ","6040001084363","1-504-00822","2022-10-17","2022-10-17","2022-10-17","2027-10-31","","新規","自動車による食品営業に係る営業許可等の取扱要綱で定めた給水タンクの容量に応じた食品及び食器類の取扱いに限る。",""
"131083","131083E01665","江東区","Ｐａｔｉｏ ｄｅ ＭＥＴＲＯ 新木場メトロピア店","パティオ デ メトロ シンキバメトロピアテン","","その他の食料・飲料販売業","カフェ","131083","","東京都江東区新木場一丁目6先東京メトロ有楽町線新木場駅改札横","東京都","江東区","新木場1丁目","6 先東京メトロ有楽町線新木場駅改札横","","35.645860","139.826249","","","","","1360082","株式会社メトロプロパティーズ","9010501024439","7-504-00576","2022-10-17","2022-10-17","2022-10-17","","","新規","",""
"131083","131083E01666","江東区","三好弥","ミヨシヤ","","飲食店営業","定食","131083","","東京都江東区新大橋二丁目15-1沓名ビル1階","東京都","江東区","新大橋2丁目","15-1 沓名ビル1階","","35.689380","139.793542","(03)3633-0538","","","","1350007","","","1-504-00799","2022-10-17","2022-10-17","2022-10-17","2028-10-31","","新規","",""
"131083","131083E01667","江東区","イオンスタイル南砂 アンドブリッジ","イオンスタイルミナミスナ アンドブリッジ","","コップ式自動販売機（自動洗浄・屋内設置）","","131083","","東京都江東区南砂六丁目7-15-2F","東京都","江東区","南砂6丁目","7-15 2F","","35.671595","139.835574","(03)6666-6692","","","","1360076","株式会社アンドブリッジ","3010401147287","7-504-00584","2022-10-18","2022-10-18","2022-10-18","","","新規","",""
"131083","131083E01668","江東区","こうかいぼう","コウカイボウ","","飲食店営業","ラーメン屋","131083","","東京都江東区深川二丁目13-10-101ニックハイム深川1階","東京都","江東区","深川2丁目","13-10-101 ニックハイム深川1階","","35.675342","139.798751","(03)5620-4777","","","","1350033","有限会社こうかいぼう","6010602028259","1-504-00780","2022-10-18","2022-10-18","2022-10-18","2029-10-31","","新規","",""
"131083","131083E01669","江東区","鉄板焼 マンダラ","テッパンヤキ マンダラ","","飲食店営業","","131083","","東京都江東区富岡一丁目4-12K2ビル1階1B号室","東京都","江東区","富岡1丁目","4-12 K2ビル1階1B号室","","35.670572","139.797539","(03)6240-3778","","","","1350047","","","1-504-00816","2022-10-18","2022-10-18","2022-10-18","2028-10-31","","新規","",""
"131083","131083E01670","江東区","エクセルシオールカフェ豊洲ＩＨＩビル店","エクセルシオールカフェトヨスIHIビルテン","","飲食店営業","カフェ","131083","","東京都江東区豊洲三丁目1-1豊洲IHIビル1階","東京都","江東区","豊洲3丁目","1-1 豊洲IHIビル1階","","35.659329","139.793405","(03)3534-9400","","","","1350061","株式会社ＩＨＩビジネスサポート","9010001036711","1-504-00814","2022-10-19","2022-10-19","2022-10-19","2029-10-31","","新規","",""
"131083","131083E01671","江東区","ｓｗｅｅｔ＆ｈｅａｌｔｈｙ ＳＡＺＡＮＫＡ","スイートアンドヘルシーサザンカ","","野菜果物販売業","小売り","131083","","東京都江東区有明二丁目1-8有明ガーデンモール2FEエスカレーター横","東京都","江東区","有明2丁目","1-8 有明ガーデンモール2FEエスカレーター横","","35.638567","139.792724","(03)1234-5678","","","","1350063","株式会社ＳＡＺＡＮＫＡ","3030001054007","7-504-00588","2022-10-19","2022-10-19","2022-10-19","","","新規","",""
"131083","131083E01672","江東区","ファミリーマート深川高橋","ファミリーマートフカガワタカバシ","","飲食店営業","コンビニエンスストア","131083","","東京都江東区高橋12-1","東京都","江東区","高橋","12-1","","35.685217","139.798752","(03)5669-8023","","","","1350005","株式会社オカダトランス","4011501000863","1-504-00820","2022-10-19","2022-10-19","2022-10-19","2029-10-31","","新規","",""
"131083","131083E01673","江東区","門前仲町 個室焼肉 ロイヤル","モンゼンナカチョウ コシツヤキニク ロイヤル","","飲食店営業","焼肉店","131083","","東京都江東区富岡一丁目7-6富岡Yビル5階","東京都","江東区","富岡1丁目","7-6 富岡Yビル5階","","35.671494","139.796431","(03)5875-9629","","","","1350047","株式会社ウォンテッド","5010601043929","1-504-00805","2022-10-19","2022-10-19","2022-10-19","2029-10-31","","新規","",""
"131083","131083E01674","江東区","東京スポーツ文化館 イベント店","トウキョウスポーツブンカカン イベントテン","","その他の食料・飲料販売業","","131083","","東京都江東区夢の島二丁目1-3BumB東京スポーツ文化館","東京都","江東区","夢の島2丁目","1-3 BumB東京スポーツ文化館","","35.649168","139.829971","(03)3521-7321","","","","1360081","ＰＦＩ区部ユース・プラザ株式会社","8010401047367","7-504-00589","2022-10-20","2022-10-20","2022-10-20","","","新規","",""
"131083","131083E01675","江東区","ＫＩＢＡＣＯ（ＦＡＲＭＥＲＳ ＭＡＲＣＨＥ）","KIBACO(FARMERS MARCHE)","","その他の食料・飲料販売業","","131083","","東京都江東区木場五丁目7","東京都","江東区","木場5丁目","7","","35.671996","139.807626","(050)1748-2315","","","","1350042","株式会社ル・ギャルソン","1250001009741","7-504-00595","2022-10-21","2022-10-21","2022-10-21","","","新規","",""
"131083","131083E01676","江東区","有明コロシアム","アリアケコロシアム","","その他の食料品製造・加工業","","131083","","東京都江東区有明二丁目2-22","東京都","江東区","有明2丁目","2-22","","35.635466","139.787207","(03)3529-3301","","","","1350063","ＪＡＬ Ａｇｒｉｐｏｒｔ株式会社","3040001104363","7-504-00593","2022-10-21","2022-10-21","2022-10-21","","","新規","",""
"131083","131083E01677","江東区","有明コロシアム","アリアケコロシアム","","野菜果物販売業","","131083","","東京都江東区有明二丁目2-22","東京都","江東区","有明2丁目","2-22","","35.635466","139.787207","(03)3529-3301","","","","1350063","ＪＡＬ Ａｇｒｉｐｏｒｔ株式会社","3040001104363","7-504-00594","2022-10-21","2022-10-21","2022-10-21","","","新規","",""
"131083","131083E01678","江東区","居酒屋 久利花","イザカヤクリカ","","飲食店営業","居酒屋","131083","","東京都江東区潮見一丁目24-10スターマンション103","東京都","江東区","潮見1丁目","24-10 スターマンション103","","35.657548","139.814719","(03)5690-5310","","","","1350052","","","1-504-00812","2022-10-21","2022-10-21","2022-10-21","2028-10-31","","新規","",""
"131083","131083E01679","江東区","牛たん炭焼 利久","ギュウタンスミヤキ リキュウ","","飲食店営業","キッチンカー","131083","","東京都江東区都内一円","東京都","江東区","","都内一円","","35.673078","139.816968","","","","","1350000","株式会社利久","2370801000738","1-504-00839","2022-10-21","2022-10-21","2022-10-21","2027-10-31","","新規","自動車による食品営業に係る営業許可等の取扱要綱で定めた給水タンクの容量に応じた食品及び食器類の取扱いに限る。",""
"131083","131083E01680","江東区","正泰苑 ららぽーと豊洲店","ショウタイエン ララポートトヨステン","","飲食店営業","焼肉","131083","","東京都江東区豊洲二丁目4-9アーバンドックららぽーと豊洲3階","東京都","江東区","豊洲2丁目","4-9 アーバンドックららぽーと豊洲3階","","35.655533","139.793099","(03)6910-1588","","","","1350061","株式会社正泰苑","7011501012170","1-504-00813","2022-10-24","2022-10-24","2022-10-24","2029-10-31","","新規","",""
"131083","131083E01681","江東区","Ｓｗｅｅｔｓ ｄｅ Ｍｅｔｒｏ 新木場メトロピア店","スイーツ ドゥ メトロ シンキバメトロピアテン","","その他の食料・飲料販売業","","131083","","東京都江東区新木場一丁目6東京メトロ有楽町線新木場駅改札前","東京都","江東区","新木場1丁目","6 東京メトロ有楽町線新木場駅改札前","","35.645332","139.829119","(080)8734-8746","","","","1360082","株式会社メトロプロパティーズ","9010501024439","7-504-00600","2022-10-24","2022-10-24","2022-10-24","","","新規","",""
"131083","131083E01682","江東区","ＧＯＬＤ ＢＥＡＲ ＣＯＦＦＥＥ","ゴールドベアーカフェ","","コーヒー製造・加工業（飲料の製造を除く。）","","131083","","東京都江東区三好二丁目14-5アリュイッテ清澄白河105","東京都","江東区","三好2丁目","14-5 アリュイッテ清澄白河105","","35.680694","139.802209","(080)5622-5539","","","","1350022","","","7-504-00601","2022-10-25","2022-10-25","2022-10-25","","","新規","",""
"131083","131083E01683","江東区","デイリーヤマザキ丸八通り店","デイリーヤマザキマルハチドオリテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区北砂七丁目4-1","東京都","江東区","北砂7丁目","4-1","","35.678709","139.834801","(03)3648-1061","","","","1360073","斉藤商事株式会社","2304001014463","1-504-00729","2022-10-25","2022-10-25","2022-10-25","2029-10-31","","新規","",""
"131083","131083E01684","江東区","おさつ家 門前仲町店","オサツヤ モンゼンナカチョウテン","","菓子製造業","菓子製造販売","131083","","東京都江東区富岡一丁目8-14","東京都","江東区","富岡1丁目","8-14","","35.671681","139.797049","(03)3820-1700","","","","1350047","株式会社生産者直売のれん会","8010501026353","1-504-00776","2022-10-26","2022-10-26","2022-10-26","2028-10-31","","新規","",""
"131083","131083E01685","江東区","社会福祉法人こころの家族 故郷の家 東京","シャカイフクココロノカゾク コキョウノイエ トウキョウ","","飲食店営業","","131083","","東京都江東区塩浜一丁目4-48","東京都","江東区","塩浜1丁目","4-48","","35.663814","139.802277","(03)6666-1290","","","","1350043","株式会社テスティパル","3120001084977","1-504-00716","2022-10-26","2022-10-26","2022-10-26","2029-10-31","","新規","",""
"131083","131083E01686","江東区","ほっともっと東雲店","ホットモットシノノメテン","","その他の食料・飲料販売業","","131083","","東京都江東区東雲一丁目6-23","東京都","江東区","東雲1丁目","6-23","","35.645754","139.800919","(03)5548-5931","","","","1350062","株式会社プレナス","2290001034974","7-504-00607","2022-10-27","2022-10-27","2022-10-27","","","新規","",""
"131083","131083E01687","江東区","ｆｌｅｕｒ ｃａｆｅ","","","飲食店営業","カフェ","131083","","東京都江東区亀戸六丁目27-1アーバンシミズ1階","東京都","江東区","亀戸6丁目","27-1 アーバンシミズ1階","","35.696160","139.826665","(03)5875-1742","","","","1360071","株式会社はな","9010601033447","1-504-00778","2022-10-27","2022-10-27","2022-10-27","2029-10-31","","新規","",""
"131083","131083E01688","江東区","カタヌキヤ","カタヌキヤ","","その他の食料・飲料販売業","","131083","","東京都江東区有明二丁目1-8有明ガーデンモール2F中央吹抜広場","東京都","江東区","有明2丁目","1-8 有明ガーデンモール2F中央吹抜広場","","35.638567","139.792724","","","","","1350063","株式会社ぶどうの木","1220001005669","7-504-00608","2022-10-28","2022-10-28","2022-10-28","","","新規","",""
"131083","131083E01689","江東区","ＰＩＺＺＡ－ＬＡ有明店 Ｖｉｖａ Ｐａｅｌｌａ有明店","PIZZAーLAアリアケテンViva Paellaアリアケテン","","飲食店営業","宅配ピザ","131083","","東京都江東区東雲一丁目8-3都営東雲1丁目アパート1階","東京都","江東区","東雲1丁目","8-3 都営東雲1丁目アパート1階","","35.645208","139.799883","(03)3531-7100","","","","1350062","株式会社フォーシーズ","1010401049915","1-504-00865","2022-10-31","2022-10-31","2022-10-31","2028-10-31","","新規","",""
"131083","131083E01690","江東区","相模８８０あ４４２４ＷＡＯＮ号","サガミ880ア4424WAONゴウ","","その他の食料・飲料販売業","移動販売","131083","","東京都江東区南砂六丁目7-15","東京都","江東区","南砂6丁目","7-15","","35.671595","139.835574","(03)5677-3500","","","","1360076","イオンリテール株式会社","2040001000456","7-504-00610","2022-10-31","2022-10-31","2022-10-31","","","新規","",""
"131083","131083E01691","江東区","珈琲所 コメダ珈琲店 東陽町イースト２１店","コーヒートコロ コメダコーヒーテン トウヨウチョウイースト21テン","","飲食店営業","飲食業","131083","","東京都江東区東陽六丁目3-2東京イースト21モール棟1F","東京都","江東区","東陽6丁目","3-2 東京イースト21モール棟1F","","35.674330","139.815661","(03)6666-2511","","","","1350016","株式会社Ｄｅａｒ Ｐｌｕｓ Ｏｎｅ","2040001080812","1-504-00802","2022-11-01","2022-11-01","2022-11-01","2029-10-31","","新規","",""
"131083","131083E01692","江東区","鮨・酒・肴 杉玉 亀戸","スシ･サケ･サカナ スギダマ カメイド","","飲食店営業","すし屋","131083","","東京都江東区亀戸六丁目59-7プライマル亀戸1階","東京都","江東区","亀戸6丁目","59-7 プライマル亀戸1階","","35.696868","139.826602","(03)5609-7013","","","","1360071","株式会社ＦＯＯＤ＆ＬＩＦＥ ＩＮＮＯＶＡＴＩＯＮＳ","1120901035981","1-504-00833","2022-11-01","2022-11-01","2022-11-01","2029-10-31","","新規","",""
"131083","131083E01693","江東区","Ｐａｔｉｏ ｄｅ ＭＥＴＲＯ 新木場メトロピア店","パティオ デ メトロ シンキバメトロピアテン","","飲食店営業","カフェ","131083","","東京都江東区新木場一丁目6先東京メトロ有楽町線新木場駅改札横","東京都","江東区","新木場1丁目","6 先東京メトロ有楽町線新木場駅改札横","","35.645860","139.826249","","","","","1360082","株式会社メトロプロパティーズ","9010501024439","1-504-00825","2022-11-01","2022-11-01","2022-11-01","2029-10-31","","新規","",""
"131083","131083E01694","江東区","焼肉さい藤","ヤキニクサイトウ","","飲食店営業","焼肉店","131083","","東京都江東区亀戸六丁目61-4興和第3ビル1階","東京都","江東区","亀戸6丁目","61-4 興和第3ビル1階","","35.697047","139.827769","(03)5875-0063","","","","1360071","株式会社ＮＯＴＢＡＤ","9010601060953","1-504-00845","2022-11-01","2022-11-01","2022-11-01","2028-10-31","","新規","",""
"131083","131083E01695","江東区","ル・パルク 外売店③","ル･パルク ソトバイテン3","","弁当販売業","","131083","","東京都江東区有明三丁目10-1東京国際展示場会議棟レストラン街食堂店舗","東京都","江東区","有明3丁目","10-1 東京国際展示場会議棟レストラン街食堂店舗","","35.632117","139.797565","(03)5530-1177","","","","1350063","株式会社コルドンブルー","1010001016745","7-504-00612","2022-11-02","2022-11-02","2022-11-02","","","新規","",""
"131083","131083E01696","江東区","ＷＡＮＴＥＤ","WANTED","","飲食店営業","バー","131083","","東京都江東区永代二丁目31-15グリーンランドビル1F","東京都","江東区","永代2丁目","31-15 グリーンランドビル1F","","35.673599","139.792846","(03)5809-8102","","","","1350034","株式会社ウォンテッド","5010601043929","1-504-00868","2022-11-04","2022-11-04","2022-11-04","2028-11-30","","新規","",""
"131083","131083E01697","江東区","焼肉てっちゃん","ヤキニクテッチャン","","飲食店営業","","131083","","東京都江東区門前仲町二丁目3-8ミタケビル1階","東京都","江東区","門前仲町2丁目","3-8 ミタケビル1階","","35.671788","139.795640","(03)5245-5237","","","","1350048","株式会社クライフ","7010602027961","1-504-00849","2022-11-04","2022-11-04","2022-11-04","2029-11-30","","新規","",""
"131083","131083E01698","江東区","あい保育園豊洲","アイホイクエントヨス","","集団給食施設","保育園給食","131083","","東京都江東区豊洲五丁目6-52NBF豊洲キャナルフロントビル1階","東京都","江東区","豊洲5丁目","6-52NBF豊洲キャナルフロントビル1階","","35.650544","139.799293","(03)6204-2205","","","","1350061","株式会社アイグラン","9240001000264","7-504-00616","2022-11-07","2022-11-07","2022-11-07","","","新規","",""
"131083","131083E01699","江東区","燕兵衛アジア物産","エンベエアジアブッサン","","その他の食料・飲料販売業","食料品店","131083","","東京都江東区亀戸九丁目36-24","東京都","江東区","亀戸9丁目","36-24","","35.699484","139.839630","(03)6682-5421","","","","1360071","燕兵衛商会株式会社","6010701023846","7-504-00617","2022-11-07","2022-11-07","2022-11-07","","","新規","",""
"131083","131083E01700","江東区","Ｇｕｓｔａｒｅ","Gustare","","飲食店営業","ワインバー","131083","","東京都江東区富岡一丁目24-9第3新堀ビル3階","東京都","江東区","富岡1丁目","24-9 第3新堀ビル3階","","35.670286","139.798676","(03)5875-8389","","","","1350047","","","1-504-00862","2022-11-08","2022-11-08","2022-11-08","2028-11-30","","新規","",""
"131083","131083E01701","江東区","ＮＡ．ＣＡＦE","エヌエーカフェ","","飲食店営業","カフェ","131083","","東京都江東区豊洲五丁目1-6ダイエー豊洲店1F","東京都","江東区","豊洲5丁目","1-6 ダイエー豊洲店1F","","35.650352","139.795266","(03)3520-9366","","","","1350061","株式会社ＯＯＢ","6010501042030","1-504-00840","2022-11-09","2022-11-09","2022-11-09","2029-11-30","","新規","",""
"131083","131083E01702","江東区","株式会社神戸屋 ブレッズコート豊洲店","カブシキガイシャコウベヤ ブレッズコートトヨステン","","飲食店営業","パン販売","131083","","東京都江東区豊洲五丁目6-36豊洲プライムスクエア210室","東京都","江東区","豊洲5丁目","6-36 豊洲プライムスクエア210室","","35.652110","139.798075","(03)6890-1918","","","","1350061","株式会社神戸屋","2120001051672","1-504-00846","2022-11-09","2022-11-09","2022-11-09","2029-11-30","","新規","",""
"131083","131083E01703","江東区","ＴＯＢＵＰＡＲＫ亀戸１丁目駐車場","トウブパークカメイドイッチョウメチュウシャジョウ","","自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）を除く。）","冷凍自販機","131083","","東京都江東区亀戸一丁目25-4","東京都","江東区","亀戸1丁目","25-4","","35.694262","139.824111","(03)3531-1809","","","","1360071","株式会社アイパーク","5010501029846","7-504-00627","2022-11-09","2022-11-09","2022-11-09","","","新規","",""
"131083","131083E01704","江東区","■野家 東陽町店","ヨシノヤ トウヨウチョウテン","","飲食店営業","","131083","","東京都江東区東陽四丁目1-18","東京都","江東区","東陽4丁目","1-18","","35.669467","139.819253","(03)5665-2052","","","","1350016","株式会社■野家","6011501019200","1-504-00880","2022-11-09","2022-11-09","2022-11-09","2029-11-30","","新規","",""
"131083","131083E01705","江東区","有明ガーデン","アリアケガーデン","","その他の食料・飲料販売業","イベント催事(飛騨信州物産市)","131083","","東京都江東区有明二丁目1-8有明ガーデン2階中央吹抜広場","東京都","江東区","有明2丁目","1-8 有明ガーデン2階中央吹抜広場","","35.638567","139.792724","(03)6380-7496","","","","1350063","株式会社イベントアイ","8013301017381","7-504-00630","2022-11-10","2022-11-10","2022-11-10","","","新規","",""
"131083","131083E01706","江東区","一葉","イチバ","","飲食店営業","居酒屋","131083","","東京都江東区亀戸三丁目46-11大熊ビル1F101室","東京都","江東区","亀戸3丁目","46-11 大熊ビル1F101室","","35.702256","139.823112","","","","","1360071","宏城合同会社","1030003014076","1-504-00857","2022-11-10","2022-11-10","2022-11-10","2028-11-30","","新規","",""
"131083","131083E01707","江東区","ローソン亀戸七丁目店","ローソンカメイドナナチョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区亀戸七丁目10-16サンライズコート1階","東京都","江東区","亀戸7丁目","10-16 サンライズコート1階","","35.697340","139.834785","(03)3638-7194","","","","1360071","有限会社七海","1010602031572","1-504-00888","2022-11-10","2022-11-10","2022-11-10","2029-11-30","","新規","",""
"131083","131083E01708","江東区","ＢＡＲ ＧＩＦＴ","BAR GIFT","","飲食店営業","バー","131083","","東京都江東区門前仲町二丁目7-7ORITOⅡ1F","東京都","江東区","門前仲町2丁目","7-7 ORITOⅡ1F","","35.672385","139.796544","(03)6240-3916","","","","1350048","","","1-504-00883","2022-11-11","2022-11-11","2022-11-11","2028-11-30","","新規","",""
"131083","131083E01709","江東区","ＢＥＥＲ ＶＩＳＴＡ ＢＲＥＷＥＲＹ","BEER VISTA BREWERY","","飲食店営業","ビアパブ","131083","","東京都江東区常盤二丁目13-17トキワハイツ1階","東京都","江東区","常盤2丁目","13-17 トキワハイツ1階","","35.684622","139.797699","(03)6659-6657","","","","1350006","合同会社 Ｂｅｅｒ Ｖｉｓｔａ Ｂｒｅｗｅｒｙ","8010603009768","1-504-00830","2022-11-11","2022-11-11","2022-11-11","2028-11-30","","新規","",""
"131083","131083E01710","江東区","ＢＥＥＲ ＶＩＳＴＡ ＢＲＥＷＥＲＹ","BEER VISTA BREWERY","","菓子製造業","ビアパブ","131083","","東京都江東区常盤二丁目13-17トキワハイツ1階","東京都","江東区","常盤2丁目","13-17 トキワハイツ1階","","35.684622","139.797699","(03)6659-6657","","","","1350006","合同会社 Ｂｅｅｒ Ｖｉｓｔａ Ｂｒｅｗｅｒｙ","8010603009768","1-504-00831","2022-11-11","2022-11-11","2022-11-11","2028-11-30","","新規","",""
"131083","131083E01711","江東区","ＢＥＥＲ ＶＩＳＴＡ ＢＲＥＷＥＲＹ","BEER VISTA BREWERY","","そうざい製造業","ビアパブ","131083","","東京都江東区常盤二丁目13-17トキワハイツ1階","東京都","江東区","常盤2丁目","13-17 トキワハイツ1階","","35.684622","139.797699","(03)6659-6657","","","","1350006","合同会社 Ｂｅｅｒ Ｖｉｓｔａ Ｂｒｅｗｅｒｙ","8010603009768","1-504-00832","2022-11-11","2022-11-11","2022-11-11","2028-11-30","","新規","",""
"131083","131083E01712","江東区","株式会社佐々木商店 潮見工場","カブシキカイシャササキショウテン シオミコウジョウ","","食肉処理業","","131083","","東京都江東区潮見一丁目3-11岩井ビルディング1F","東京都","江東区","潮見1丁目","3-11 岩井ビルディング1F","","35.656328","139.811913","(03)6666-6029","","","","1350052","株式会社佐々木商店","9010001044697","1-504-00878","2022-11-11","2022-11-11","2022-11-11","2030-11-30","","新規","生体又はとたいを処理しないこと。",""
"131083","131083E01713","江東区","ＳＴＥＡＭＢＲＥＡＤＴＯＫＹＯ","スチームブレッドトウキョウ","","その他の食料・飲料販売業","ベーカリー","131083","","東京都江東区豊洲二丁目2豊洲駅構内豊洲交差点改札前","東京都","江東区","豊洲2丁目","2 豊洲駅構内豊洲交差点改札前","","35.654387","139.794789","","","","","1350061","株式会社ＴＨＩＮＧｘ","7011001141057","7-504-00658","2022-11-11","2022-11-11","2022-11-11","","","新規","",""
"131083","131083E01714","江東区","やきとり鳥けん","ヤキトリトリケン","","飲食店営業","焼きとり屋","131083","","東京都江東区富岡一丁目3-6阿部ビル1階","東京都","江東区","富岡1丁目","3-6 阿部ビル1階","","35.670805","139.797028","(03)3643-7989","","","","1350047","","","1-504-00858","2022-11-11","2022-11-11","2022-11-11","2028-11-30","","新規","",""
"131083","131083E01715","江東区","モンレーヴ","モンレーヴ","","菓子製造業","洋菓子製造販売","131083","","東京都江東区亀戸五丁目12-5","東京都","江東区","亀戸5丁目","12-5","","35.699306","139.826840","(03)5609-8568","","","","1360071","有限会社モンレーヴ","2010602021688","1-504-00855","2022-11-14","2022-11-14","2022-11-14","2029-11-30","","新規","",""
"131083","131083E01716","江東区","ＡＳＤ アデコ木場ＢＰＯセンター","エイエスディ アデコキバビーピーオーセンター","","その他の食料・飲料販売業","","131083","","東京都江東区木場二丁目7-23第一びる本館1階","東京都","江東区","木場2丁目","7-23 第一びる本館1階","","35.669733","139.803682","","","","","1350042","株式会社八洋","1011101031089","7-504-00665","2022-11-15","2022-11-15","2022-11-15","","","新規","",""
"131083","131083E01717","江東区","魚魯魚魯","ギョロギョロ","","飲食店営業","居酒屋","131083","","東京都江東区東陽四丁目3-1東陽町信栄ビル1・2階","東京都","江東区","東陽4丁目","3-1 東陽町信栄ビル1・2階","","35.670457","139.816620","(03)3647-4533","","","","1350016","株式会社ラムラ","9010001060257","1-504-00895","2022-11-15","2022-11-15","2022-11-15","2029-11-30","","新規","",""
"131083","131083E01718","江東区","煤竹","ススタケ","","飲食店営業","和食","131083","","東京都江東区古石場一丁目2-1新村ビル1F","東京都","江東区","古石場1丁目","2-1 新村ビル1F","","35.670113","139.792664","(03)6458-5440","","","","1350045","","","1-504-00859","2022-11-15","2022-11-15","2022-11-15","2028-11-30","","新規","",""
